# YDA_VERSION=0.7.2
# YHDA_VERSION=0.7.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=MINIMUM_REZERV
# SAMPLE_PERIOD_MS=100
# TESIS_ADI=Köprü HES — Örnek/Sentetik Kampanya
# TEST_DATE=2026-03-12
# CITY=Örnek İl
# DATA_CLASS=ÖRNEK / SENTETİK
# PNOM_MW=90
# UNIT_PNOM_MW=90
# RPMAX_MW=9
# RPMIN_MW=9
# PSET_MAX_MW=63
# PSET_MIN_MW=45
# DROOP_PERCENT=4
# DEADBAND_MHZ=0
# MEASUREMENT_DEVICE_TYPE=Veri toplama cihazı
# MEASUREMENT_BRAND=Sentetik örnek
# MEASUREMENT_MODEL=YDA-SIM
# MEASUREMENT_SERIAL_NO=SIM-U2-2026
# MEASUREMENT_SOFTWARE=YDA sentetik veri üreticisi
# CALIBRATION_NO=ÖRNEK
# CALIBRATION_DATE=2026-03-01
# CAMPAIGN_ID=PFK-KOPRU-HES-20260312
# FACILITY_ID=KOPRU-HES
# TEST_SCOPE=MULTI_UNIT
# ENTITY_TYPE=UNIT
# ENTITY_ID=U2
# UNIT_ID=U2
# UNIT_NAME=Ünite-2
# UNIT_COUNT=2
# EVENT_ID=KOPRU-PFK-01
# RUN_ID=RUN-001
# TEST_START=12.3.2026 09:00:00,0s
ZAMAN;SIRA_NO;GRID_FREQUENCY_HZ;TEST_FREQUENCY_HZ;ACTIVE_POWER_MW;ACTIVE_POWER_REFERENCE_MW;GUIDE_VANE_PCT
12.3.2026 10:00:01,8s;19;50,0070;50,0000;45,0240;45,0000;54,607
12.3.2026 10:00:01,9s;20;50,0072;50,0000;45,0244;45,0000;54,607
12.3.2026 10:00:02,0s;21;50,0074;50,0000;45,0247;45,0000;54,607
12.3.2026 10:00:02,1s;22;50,0076;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:02,2s;23;50,0077;50,0000;45,0250;45,0000;54,607
12.3.2026 10:00:02,3s;24;50,0078;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:02,4s;25;50,0079;50,0000;45,0247;45,0000;54,607
12.3.2026 10:00:02,5s;26;50,0080;50,0000;45,0244;45,0000;54,607
12.3.2026 10:00:02,6s;27;50,0080;50,0000;45,0240;45,0000;54,607
12.3.2026 10:00:02,7s;28;50,0080;50,0000;45,0234;45,0000;54,607
12.3.2026 10:00:02,8s;29;50,0080;50,0000;45,0227;45,0000;54,606
12.3.2026 10:00:02,9s;30;50,0079;50,0000;45,0219;45,0000;54,606
12.3.2026 10:00:03,0s;31;50,0079;50,0000;45,0210;45,0000;54,606
12.3.2026 10:00:03,1s;32;50,0077;50,0000;45,0200;45,0000;54,606
12.3.2026 10:00:03,2s;33;50,0076;50,0000;45,0189;45,0000;54,605
12.3.2026 10:00:03,3s;34;50,0075;50,0000;45,0177;45,0000;54,605
12.3.2026 10:00:03,4s;35;50,0073;50,0000;45,0164;45,0000;54,605
12.3.2026 10:00:03,5s;36;50,0071;50,0000;45,0150;45,0000;54,604
12.3.2026 10:00:03,6s;37;50,0068;50,0000;45,0135;45,0000;54,604
12.3.2026 10:00:03,7s;38;50,0066;50,0000;45,0120;45,0000;54,603
12.3.2026 10:00:03,8s;39;50,0063;50,0000;45,0104;45,0000;54,603
12.3.2026 10:00:03,9s;40;50,0060;50,0000;45,0087;45,0000;54,602
12.3.2026 10:00:04,0s;41;50,0057;50,0000;45,0070;45,0000;54,602
12.3.2026 10:00:04,1s;42;50,0053;50,0000;45,0053;45,0000;54,601
12.3.2026 10:00:04,2s;43;50,0050;50,0000;45,0035;45,0000;54,601
12.3.2026 10:00:04,3s;44;50,0046;50,0000;45,0018;45,0000;54,600
12.3.2026 10:00:04,4s;45;50,0042;50,0000;45,0000;45,0000;54,600
12.3.2026 10:00:04,5s;46;50,0038;50,0000;44,9982;45,0000;54,599
12.3.2026 10:00:04,6s;47;50,0034;50,0000;44,9964;45,0000;54,599
12.3.2026 10:00:04,7s;48;50,0029;50,0000;44,9947;45,0000;54,599
12.3.2026 10:00:04,8s;49;50,0025;50,0000;44,9929;45,0000;54,598
12.3.2026 10:00:04,9s;50;50,0021;50,0000;44,9912;45,0000;54,598
12.3.2026 10:00:05,0s;51;50,0016;50,0000;44,9896;45,0000;54,597
12.3.2026 10:00:05,1s;52;50,0011;50,0000;44,9880;45,0000;54,597
12.3.2026 10:00:05,2s;53;50,0007;50,0000;44,9865;45,0000;54,596
12.3.2026 10:00:05,3s;54;50,0002;50,0000;44,9850;45,0000;54,596
12.3.2026 10:00:05,4s;55;49,9997;50,0000;44,9836;45,0000;54,595
12.3.2026 10:00:05,5s;56;49,9993;50,0000;44,9823;45,0000;54,595
12.3.2026 10:00:05,6s;57;49,9988;50,0000;44,9811;45,0000;54,595
12.3.2026 10:00:05,7s;58;49,9983;50,0000;44,9800;45,0000;54,594
12.3.2026 10:00:05,8s;59;49,9979;50,0000;44,9789;45,0000;54,594
12.3.2026 10:00:05,9s;60;49,9974;50,0000;44,9780;45,0000;54,594
12.3.2026 10:00:06,0s;61;49,9970;50,0000;44,9772;45,0000;54,594
12.3.2026 10:00:06,1s;62;49,9965;50,0000;44,9766;45,0000;54,593
12.3.2026 10:00:06,2s;63;49,9961;50,0000;44,9760;45,0000;54,593
12.3.2026 10:00:06,3s;64;49,9957;50,0000;44,9756;45,0000;54,593
12.3.2026 10:00:06,4s;65;49,9953;50,0000;44,9752;45,0000;54,593
12.3.2026 10:00:06,5s;66;49,9950;50,0000;44,9751;45,0000;54,593
12.3.2026 10:00:06,6s;67;49,9946;50,0000;44,9750;45,0000;54,593
12.3.2026 10:00:06,7s;68;49,9943;50,0000;44,9751;45,0000;54,593
12.3.2026 10:00:06,8s;69;49,9939;50,0000;44,9753;45,0000;54,593
12.3.2026 10:00:06,9s;70;49,9936;50,0000;44,9756;45,0000;54,593
12.3.2026 10:00:07,0s;71;49,9934;50,0000;44,9760;45,0000;54,593
12.3.2026 10:00:07,1s;72;49,9931;50,0000;44,9766;45,0000;54,593
12.3.2026 10:00:07,2s;73;49,9929;50,0000;44,9773;45,0000;54,594
12.3.2026 10:00:07,3s;74;49,9927;50,0000;44,9781;45,0000;54,594
12.3.2026 10:00:07,4s;75;49,9925;50,0000;44,9790;45,0000;54,594
12.3.2026 10:00:07,5s;76;49,9924;50,0000;44,9800;45,0000;54,594
12.3.2026 10:00:07,6s;77;49,9922;50,0000;44,9811;45,0000;54,595
12.3.2026 10:00:07,7s;78;49,9921;50,0000;44,9824;45,0000;54,595
12.3.2026 10:00:07,8s;79;49,9921;50,0000;44,9837;45,0000;54,595
12.3.2026 10:00:07,9s;80;49,9920;50,0000;44,9851;45,0000;54,596
12.3.2026 10:00:08,0s;81;49,9920;50,0000;44,9865;45,0000;54,596
12.3.2026 10:00:08,1s;82;49,9920;50,0000;44,9881;45,0000;54,597
12.3.2026 10:00:08,2s;83;49,9920;50,0000;44,9897;45,0000;54,597
12.3.2026 10:00:08,3s;84;49,9921;50,0000;44,9913;45,0000;54,598
12.3.2026 10:00:08,4s;85;49,9922;50,0000;44,9930;45,0000;54,598
12.3.2026 10:00:08,5s;86;49,9923;50,0000;44,9947;45,0000;54,599
12.3.2026 10:00:08,6s;87;49,9925;50,0000;44,9965;45,0000;54,599
12.3.2026 10:00:08,7s;88;49,9926;50,0000;44,9983;45,0000;54,600
12.3.2026 10:00:08,8s;89;49,9928;50,0000;45,0001;45,0000;54,600
12.3.2026 10:00:08,9s;90;49,9931;50,0000;45,0018;45,0000;54,601
12.3.2026 10:00:09,0s;91;49,9933;50,0000;45,0036;45,0000;54,601
12.3.2026 10:00:09,1s;92;49,9936;50,0000;45,0054;45,0000;54,602
12.3.2026 10:00:09,2s;93;49,9939;50,0000;45,0071;45,0000;54,602
12.3.2026 10:00:09,3s;94;49,9942;50,0000;45,0088;45,0000;54,602
12.3.2026 10:00:09,4s;95;49,9945;50,0000;45,0104;45,0000;54,603
12.3.2026 10:00:09,5s;96;49,9949;50,0000;45,0120;45,0000;54,603
12.3.2026 10:00:09,6s;97;49,9952;50,0000;45,0136;45,0000;54,604
12.3.2026 10:00:09,7s;98;49,9956;50,0000;45,0150;45,0000;54,604
12.3.2026 10:00:09,8s;99;49,9960;50,0000;45,0164;45,0000;54,605
12.3.2026 10:00:09,9s;100;49,9965;50,0000;45,0177;45,0000;54,605
12.3.2026 10:00:10,0s;101;49,9969;50,0000;45,0189;45,0000;54,605
12.3.2026 10:00:10,1s;102;49,9973;50,0000;45,0201;45,0000;54,606
12.3.2026 10:00:10,2s;103;49,9978;50,0000;45,0211;45,0000;54,606
12.3.2026 10:00:10,3s;104;49,9982;50,0000;45,0220;45,0000;54,606
12.3.2026 10:00:10,4s;105;49,9987;50,0000;45,0228;45,0000;54,606
12.3.2026 10:00:10,5s;106;49,9991;50,0000;45,0234;45,0000;54,607
12.3.2026 10:00:10,6s;107;49,9996;50,0000;45,0240;45,0000;54,607
12.3.2026 10:00:10,7s;108;50,0001;50,0000;45,0244;45,0000;54,607
12.3.2026 10:00:10,8s;109;50,0006;50,0000;45,0248;45,0000;54,607
12.3.2026 10:00:10,9s;110;50,0010;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:11,0s;111;50,0015;50,0000;45,0250;45,0000;54,607
12.3.2026 10:00:11,1s;112;50,0019;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:11,2s;113;50,0024;50,0000;45,0247;45,0000;54,607
12.3.2026 10:00:11,3s;114;50,0028;50,0000;45,0244;45,0000;54,607
12.3.2026 10:00:11,4s;115;50,0033;50,0000;45,0240;45,0000;54,607
12.3.2026 10:00:11,5s;116;50,0037;50,0000;45,0234;45,0000;54,607
12.3.2026 10:00:11,6s;117;50,0041;50,0000;45,0227;45,0000;54,606
12.3.2026 10:00:11,7s;118;50,0045;50,0000;45,0219;45,0000;54,606
12.3.2026 10:00:11,8s;119;50,0049;50,0000;45,0210;45,0000;54,606
12.3.2026 10:00:11,9s;120;50,0053;50,0000;45,0200;45,0000;54,606
12.3.2026 10:00:12,0s;121;50,0056;50,0000;45,0188;45,0000;54,605
12.3.2026 10:00:12,1s;122;50,0059;50,0000;45,0176;45,0000;54,605
12.3.2026 10:00:12,2s;123;50,0062;50,0000;45,0163;45,0000;54,605
12.3.2026 10:00:12,3s;124;50,0065;50,0000;45,0149;45,0000;54,604
12.3.2026 10:00:12,4s;125;50,0068;50,0000;45,0134;45,0000;54,604
12.3.2026 10:00:12,5s;126;50,0070;50,0000;45,0119;45,0000;54,603
12.3.2026 10:00:12,6s;127;50,0072;50,0000;45,0103;45,0000;54,603
12.3.2026 10:00:12,7s;128;50,0074;50,0000;45,0087;45,0000;54,602
12.3.2026 10:00:12,8s;129;50,0076;50,0000;45,0070;45,0000;54,602
12.3.2026 10:00:12,9s;130;50,0077;50,0000;45,0052;45,0000;54,601
12.3.2026 10:00:13,0s;131;50,0078;50,0000;45,0035;45,0000;54,601
12.3.2026 10:00:13,1s;132;50,0079;50,0000;45,0017;45,0000;54,600
12.3.2026 10:00:13,2s;133;50,0080;50,0000;44,9999;45,0000;54,600
12.3.2026 10:00:13,3s;134;50,0080;50,0000;44,9981;45,0000;54,599
12.3.2026 10:00:13,4s;135;50,0080;50,0000;44,9963;45,0000;54,599
12.3.2026 10:00:13,5s;136;50,0080;50,0000;44,9946;45,0000;54,598
12.3.2026 10:00:13,6s;137;50,0079;50,0000;44,9929;45,0000;54,598
12.3.2026 10:00:13,7s;138;50,0078;50,0000;44,9912;45,0000;54,598
12.3.2026 10:00:13,8s;139;50,0077;50,0000;44,9895;45,0000;54,597
12.3.2026 10:00:13,9s;140;50,0076;50,0000;44,9879;45,0000;54,597
12.3.2026 10:00:14,0s;141;50,0074;50,0000;44,9864;45,0000;54,596
12.3.2026 10:00:14,1s;142;50,0072;50,0000;44,9849;45,0000;54,596
12.3.2026 10:00:14,2s;143;50,0070;50,0000;44,9836;45,0000;54,595
12.3.2026 10:00:14,3s;144;50,0068;50,0000;44,9822;45,0000;54,595
12.3.2026 10:00:14,4s;145;50,0065;50,0000;44,9810;45,0000;54,595
12.3.2026 10:00:14,5s;146;50,0062;50,0000;44,9799;45,0000;54,594
12.3.2026 10:00:14,6s;147;50,0059;50,0000;44,9789;45,0000;54,594
12.3.2026 10:00:14,7s;148;50,0056;50,0000;44,9780;45,0000;54,594
12.3.2026 10:00:14,8s;149;50,0053;50,0000;44,9772;45,0000;54,594
12.3.2026 10:00:14,9s;150;50,0049;50,0000;44,9765;45,0000;54,593
12.3.2026 10:00:15,0s;151;50,0045;50,0000;44,9760;45,0000;54,593
12.3.2026 10:00:15,1s;152;50,0041;50,0000;44,9755;45,0000;54,593
12.3.2026 10:00:15,2s;153;50,0037;50,0000;44,9752;45,0000;54,593
12.3.2026 10:00:15,3s;154;50,0033;50,0000;44,9751;45,0000;54,593
12.3.2026 10:00:15,4s;155;50,0029;50,0000;44,9750;45,0000;54,593
12.3.2026 10:00:15,5s;156;50,0024;50,0000;44,9751;45,0000;54,593
12.3.2026 10:00:15,6s;157;50,0020;50,0000;44,9753;45,0000;54,593
12.3.2026 10:00:15,7s;158;50,0015;50,0000;44,9756;45,0000;54,593
12.3.2026 10:00:15,8s;159;50,0010;50,0000;44,9760;45,0000;54,593
12.3.2026 10:00:15,9s;160;50,0006;50,0000;44,9766;45,0000;54,593
12.3.2026 10:00:16,0s;161;50,0001;50,0000;44,9773;45,0000;54,594
12.3.2026 10:00:16,1s;162;49,9996;50,0000;44,9781;45,0000;54,594
12.3.2026 10:00:16,2s;163;49,9992;50,0000;44,9790;45,0000;54,594
12.3.2026 10:00:16,3s;164;49,9987;50,0000;44,9801;45,0000;54,594
12.3.2026 10:00:16,4s;165;49,9982;50,0000;44,9812;45,0000;54,595
12.3.2026 10:00:16,5s;166;49,9978;50,0000;44,9824;45,0000;54,595
12.3.2026 10:00:16,6s;167;49,9973;50,0000;44,9837;45,0000;54,595
12.3.2026 10:00:16,7s;168;49,9969;50,0000;44,9851;45,0000;54,596
12.3.2026 10:00:16,8s;169;49,9965;50,0000;44,9866;45,0000;54,596
12.3.2026 10:00:16,9s;170;49,9960;50,0000;44,9881;45,0000;54,597
12.3.2026 10:00:17,0s;171;49,9956;50,0000;44,9897;45,0000;54,597
12.3.2026 10:00:17,1s;172;49,9953;50,0000;44,9914;45,0000;54,598
12.3.2026 10:00:17,2s;173;49,9949;50,0000;44,9931;45,0000;54,598
12.3.2026 10:00:17,3s;174;49,9945;50,0000;44,9948;45,0000;54,599
12.3.2026 10:00:17,4s;175;49,9942;50,0000;44,9966;45,0000;54,599
12.3.2026 10:00:17,5s;176;49,9939;50,0000;44,9983;45,0000;54,600
12.3.2026 10:00:17,6s;177;49,9936;50,0000;45,0001;45,0000;54,600
12.3.2026 10:00:17,7s;178;49,9933;50,0000;45,0019;45,0000;54,601
12.3.2026 10:00:17,8s;179;49,9931;50,0000;45,0037;45,0000;54,601
12.3.2026 10:00:17,9s;180;49,9929;50,0000;45,0054;45,0000;54,602
12.3.2026 10:00:18,0s;181;49,9927;50,0000;45,0072;45,0000;54,602
12.3.2026 10:00:18,1s;182;49,9925;50,0000;45,0089;45,0000;54,602
12.3.2026 10:00:18,2s;183;49,9923;50,0000;45,0105;45,0000;54,603
12.3.2026 10:00:18,3s;184;49,9922;50,0000;45,0121;45,0000;54,603
12.3.2026 10:00:18,4s;185;49,9921;50,0000;45,0136;45,0000;54,604
12.3.2026 10:00:18,5s;186;49,9921;50,0000;45,0151;45,0000;54,604
12.3.2026 10:00:18,6s;187;49,9920;50,0000;45,0165;45,0000;54,605
12.3.2026 10:00:18,7s;188;49,9920;50,0000;45,0178;45,0000;54,605
12.3.2026 10:00:18,8s;189;49,9920;50,0000;45,0190;45,0000;54,605
12.3.2026 10:00:18,9s;190;49,9921;50,0000;45,0201;45,0000;54,606
12.3.2026 10:00:19,0s;191;49,9921;50,0000;45,0211;45,0000;54,606
12.3.2026 10:00:19,1s;192;49,9922;50,0000;45,0220;45,0000;54,606
12.3.2026 10:00:19,2s;193;49,9924;50,0000;45,0228;45,0000;54,606
12.3.2026 10:00:19,3s;194;49,9925;50,0000;45,0235;45,0000;54,607
12.3.2026 10:00:19,4s;195;49,9927;50,0000;45,0240;45,0000;54,607
12.3.2026 10:00:19,5s;196;49,9929;50,0000;45,0245;45,0000;54,607
12.3.2026 10:00:19,6s;197;49,9931;50,0000;45,0248;45,0000;54,607
12.3.2026 10:00:19,7s;198;49,9934;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:19,8s;199;49,9936;50,0000;45,0250;45,0000;54,607
12.3.2026 10:00:19,9s;200;49,9939;50,0000;45,0249;45,0000;54,607
12.3.2026 10:00:20,0s;201;49,9943;49,8000;45,0247;45,0000;54,607
12.3.2026 10:00:20,1s;202;49,9946;49,8000;45,0244;45,0000;54,607
12.3.2026 10:00:20,2s;203;49,9949;49,8000;45,0239;45,0000;54,607
12.3.2026 10:00:20,3s;204;49,9953;49,8000;45,0234;45,0000;54,607
12.3.2026 10:00:20,4s;205;49,9957;49,8000;45,0227;45,0000;54,606
12.3.2026 10:00:20,5s;206;49,9961;49,8000;45,0219;45,0000;54,606
12.3.2026 10:00:20,6s;207;49,9965;49,8000;45,0210;45,0000;54,606
12.3.2026 10:00:20,7s;208;49,9970;49,8000;45,0199;45,0000;54,606
12.3.2026 10:00:20,8s;209;49,9974;49,8000;45,0188;45,0000;54,605
12.3.2026 10:00:20,9s;210;49,9978;49,8000;45,0176;45,0000;54,605
12.3.2026 10:00:21,0s;211;49,9983;49,8000;45,0163;45,0000;54,605
12.3.2026 10:00:21,1s;212;49,9988;49,8000;45,0149;45,0000;54,604
12.3.2026 10:00:21,2s;213;49,9992;49,8000;45,0134;45,0000;54,604
12.3.2026 10:00:21,3s;214;49,9997;49,8000;45,0118;45,0000;54,603
12.3.2026 10:00:21,4s;215;50,0002;49,8000;45,0102;45,0000;54,603
12.3.2026 10:00:21,5s;216;50,0006;49,8000;45,0086;45,0000;54,602
12.3.2026 10:00:21,6s;217;50,0011;49,8000;45,0069;45,0000;54,602
12.3.2026 10:00:21,7s;218;50,0016;49,8000;45,0052;45,0000;54,601
12.3.2026 10:00:21,8s;219;50,0020;49,8000;45,0034;45,0000;54,601
12.3.2026 10:00:21,9s;220;50,0025;49,8000;45,0016;45,0000;54,600
12.3.2026 10:00:22,0s;221;50,0029;49,8000;44,9998;45,0000;54,600
12.3.2026 10:00:22,1s;222;50,0034;49,8000;45,0390;45,0409;54,611
12.3.2026 10:00:22,2s;223;50,0038;49,8000;45,0781;45,0818;54,622
12.3.2026 10:00:22,3s;224;50,0042;49,8000;45,1173;45,1227;54,633
12.3.2026 10:00:22,4s;225;50,0046;49,8000;45,1564;45,1636;54,644
12.3.2026 10:00:22,5s;226;50,0050;49,8000;45,1957;45,2045;54,655
12.3.2026 10:00:22,6s;227;50,0053;49,8000;45,2349;45,2455;54,666
12.3.2026 10:00:22,7s;228;50,0057;49,8000;45,2742;45,2864;54,677
12.3.2026 10:00:22,8s;229;50,0060;49,8000;45,3136;45,3273;54,688
12.3.2026 10:00:22,9s;230;50,0063;49,8000;45,3531;45,3682;54,699
12.3.2026 10:00:23,0s;231;50,0066;49,8000;45,3926;45,4091;54,710
12.3.2026 10:00:23,1s;232;50,0068;49,8000;45,4322;45,4500;54,721
12.3.2026 10:00:23,2s;233;50,0071;49,8000;45,4719;45,4909;54,732
12.3.2026 10:00:23,3s;234;50,0073;49,8000;45,5117;45,5318;54,743
12.3.2026 10:00:23,4s;235;50,0075;49,8000;45,5516;45,5727;54,754
12.3.2026 10:00:23,5s;236;50,0076;49,8000;45,5916;45,6136;54,766
12.3.2026 10:00:23,6s;237;50,0077;49,8000;45,6317;45,6545;54,777
12.3.2026 10:00:23,7s;238;50,0078;49,8000;45,6720;45,6955;54,788
12.3.2026 10:00:23,8s;239;50,0079;49,8000;45,7123;45,7364;54,799
12.3.2026 10:00:23,9s;240;50,0080;49,8000;45,7528;45,7773;54,811
12.3.2026 10:00:24,0s;241;50,0080;49,8000;45,7934;45,8182;54,822
12.3.2026 10:00:24,1s;242;50,0080;49,8000;45,8341;45,8591;54,834
12.3.2026 10:00:24,2s;243;50,0080;49,8000;45,8750;45,9000;54,845
12.3.2026 10:00:24,3s;244;50,0079;49,8000;45,9160;45,9409;54,856
12.3.2026 10:00:24,4s;245;50,0078;49,8000;45,9571;45,9818;54,868
12.3.2026 10:00:24,5s;246;50,0077;49,8000;45,9983;46,0227;54,880
12.3.2026 10:00:24,6s;247;50,0076;49,8000;46,0397;46,0636;54,891
12.3.2026 10:00:24,7s;248;50,0074;49,8000;46,0812;46,1045;54,903
12.3.2026 10:00:24,8s;249;50,0072;49,8000;46,1228;46,1455;54,914
12.3.2026 10:00:24,9s;250;50,0070;49,8000;46,1645;46,1864;54,926
12.3.2026 10:00:25,0s;251;50,0067;49,8000;46,2063;46,2273;54,938
12.3.2026 10:00:25,1s;252;50,0065;49,8000;46,2483;46,2682;54,950
12.3.2026 10:00:25,2s;253;50,0062;49,8000;46,2903;46,3091;54,961
12.3.2026 10:00:25,3s;254;50,0059;49,8000;46,3325;46,3500;54,973
12.3.2026 10:00:25,4s;255;50,0056;49,8000;46,3747;46,3909;54,985
12.3.2026 10:00:25,5s;256;50,0052;49,8000;46,4170;46,4318;54,997
12.3.2026 10:00:25,6s;257;50,0048;49,8000;46,4594;46,4727;55,009
12.3.2026 10:00:25,7s;258;50,0045;49,8000;46,5018;46,5136;55,021
12.3.2026 10:00:25,8s;259;50,0041;49,8000;46,5443;46,5545;55,032
12.3.2026 10:00:25,9s;260;50,0036;49,8000;46,5869;46,5955;55,044
12.3.2026 10:00:26,0s;261;50,0032;49,8000;46,6295;46,6364;55,056
12.3.2026 10:00:26,1s;262;50,0028;49,8000;46,6721;46,6773;55,068
12.3.2026 10:00:26,2s;263;50,0023;49,8000;46,7148;46,7182;55,080
12.3.2026 10:00:26,3s;264;50,0019;49,8000;46,7575;46,7591;55,092
12.3.2026 10:00:26,4s;265;50,0014;49,8000;46,8002;46,8000;55,104
12.3.2026 10:00:26,5s;266;50,0010;49,8000;46,8429;46,8409;55,116
12.3.2026 10:00:26,6s;267;50,0005;49,8000;46,8856;46,8818;55,128
12.3.2026 10:00:26,7s;268;50,0000;49,8000;46,9282;46,9227;55,140
12.3.2026 10:00:26,8s;269;49,9995;49,8000;46,9709;46,9636;55,152
12.3.2026 10:00:26,9s;270;49,9991;49,8000;47,0135;47,0045;55,164
12.3.2026 10:00:27,0s;271;49,9986;49,8000;47,0560;47,0455;55,176
12.3.2026 10:00:27,1s;272;49,9982;49,8000;47,0985;47,0864;55,188
12.3.2026 10:00:27,2s;273;49,9977;49,8000;47,1410;47,1273;55,199
12.3.2026 10:00:27,3s;274;49,9973;49,8000;47,1833;47,1682;55,211
12.3.2026 10:00:27,4s;275;49,9968;49,8000;47,2256;47,2091;55,223
12.3.2026 10:00:27,5s;276;49,9964;49,8000;47,2678;47,2500;55,235
12.3.2026 10:00:27,6s;277;49,9960;49,8000;47,3099;47,2909;55,247
12.3.2026 10:00:27,7s;278;49,9956;49,8000;47,3520;47,3318;55,259
12.3.2026 10:00:27,8s;279;49,9952;49,8000;47,3939;47,3727;55,270
12.3.2026 10:00:27,9s;280;49,9948;49,8000;47,4357;47,4136;55,282
12.3.2026 10:00:28,0s;281;49,9945;49,8000;47,4774;47,4545;55,294
12.3.2026 10:00:28,1s;282;49,9941;49,8000;47,5189;47,4955;55,305
12.3.2026 10:00:28,2s;283;49,9938;49,8000;47,5604;47,5364;55,317
12.3.2026 10:00:28,3s;284;49,9935;49,8000;47,6017;47,5773;55,328
12.3.2026 10:00:28,4s;285;49,9933;49,8000;47,6430;47,6182;55,340
12.3.2026 10:00:28,5s;286;49,9930;49,8000;47,6840;47,6591;55,352
12.3.2026 10:00:28,6s;287;49,9928;49,8000;47,7250;47,7000;55,363
12.3.2026 10:00:28,7s;288;49,9926;49,8000;47,7658;47,7409;55,374
12.3.2026 10:00:28,8s;289;49,9925;49,8000;47,8065;47,7818;55,386
12.3.2026 10:00:28,9s;290;49,9923;49,8000;47,8471;47,8227;55,397
12.3.2026 10:00:29,0s;291;49,9922;49,8000;47,8876;47,8636;55,409
12.3.2026 10:00:29,1s;292;49,9921;49,8000;47,9279;47,9045;55,420
12.3.2026 10:00:29,2s;293;49,9920;49,8000;47,9681;47,9455;55,431
12.3.2026 10:00:29,3s;294;49,9920;49,8000;48,0082;47,9864;55,442
12.3.2026 10:00:29,4s;295;49,9920;49,8000;48,0482;48,0273;55,453
12.3.2026 10:00:29,5s;296;49,9920;49,8000;48,0881;48,0682;55,465
