# YHDA_VERSION=0.7.2
# TEST_SERVICE=SFK
# PLANT_TYPE=TES
# STEP_ID=PFK_ON_LOAD_DOWN
# STEP_NAME=PFK devrede — yük atma testi
# TESIS_ADI=YHDA Örnek TES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.2
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# YDA_VERSION=0.7.2
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:00:30,0s;31;211,000000;234,852700;235,000000;49,984633;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:31,0s;32;211,000000;235,042184;235,000000;49,978301;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:32,0s;33;211,000000;235,085559;235,000000;49,981271;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:33,0s;34;211,000000;234,999920;235,000000;49,983099;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:34,0s;35;211,000000;234,921241;211,000000;49,983411;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:35,0s;36;211,000000;235,039867;211,000000;49,980260;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:36,0s;37;211,000000;234,990623;211,000000;49,980868;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:37,0s;38;211,000000;235,033745;211,000000;49,985756;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:38,0s;39;211,000000;235,055350;211,000000;49,982298;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:39,0s;40;211,000000;234,968321;211,000000;49,981093;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:40,0s;41;211,000000;234,954511;211,000000;49,981843;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:41,0s;42;211,000000;234,868550;211,000000;49,983200;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:42,0s;43;211,000000;234,782614;211,000000;49,983671;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:43,0s;44;211,000000;234,653189;211,000000;49,980554;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:44,0s;45;211,000000;234,505145;211,000000;49,983898;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:45,0s;46;211,000000;234,493529;211,000000;49,981033;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:46,0s;47;211,000000;234,389733;211,000000;49,986809;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:47,0s;48;211,000000;234,363538;211,000000;49,981341;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:48,0s;49;211,000000;234,275949;211,000000;49,988067;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:49,0s;50;211,000000;234,060494;211,000000;49,981373;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:50,0s;51;211,000000;233,989111;211,000000;49,980004;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:51,0s;52;211,000000;233,976346;211,000000;49,980812;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:52,0s;53;211,000000;233,886435;211,000000;49,983266;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:53,0s;54;211,000000;233,810938;211,000000;49,983720;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:54,0s;55;211,000000;233,760635;211,000000;49,982667;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:55,0s;56;211,000000;233,578995;211,000000;49,981272;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:56,0s;57;211,000000;233,627097;211,000000;49,984537;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:57,0s;58;211,000000;233,433636;211,000000;49,986896;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:58,0s;59;211,000000;233,388871;211,000000;49,985374;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:59,0s;60;211,000000;233,446722;211,000000;49,986079;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:00,0s;61;211,000000;233,281677;211,000000;49,984009;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:01,0s;62;211,000000;233,162275;211,000000;49,986610;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:02,0s;63;211,000000;233,143742;211,000000;49,986154;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:03,0s;64;211,000000;233,054015;211,000000;49,987723;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:04,0s;65;211,000000;233,050571;211,000000;49,986626;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:05,0s;66;211,000000;232,797673;211,000000;49,984811;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:06,0s;67;211,000000;232,846584;211,000000;49,983870;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:07,0s;68;211,000000;232,682216;211,000000;49,986746;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:08,0s;69;211,000000;232,527952;211,000000;49,983852;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:09,0s;70;211,000000;232,528481;211,000000;49,984410;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:10,0s;71;211,000000;232,430539;211,000000;49,983074;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:11,0s;72;211,000000;232,313513;211,000000;49,982469;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:12,0s;73;211,000000;232,354931;211,000000;49,984773;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:13,0s;74;211,000000;232,279981;211,000000;49,984720;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:14,0s;75;211,000000;232,060818;211,000000;49,983621;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:15,0s;76;211,000000;231,963945;211,000000;49,985363;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:16,0s;77;211,000000;231,829592;211,000000;49,984119;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:17,0s;78;211,000000;231,913691;211,000000;49,984331;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:18,0s;79;211,000000;231,700728;211,000000;49,984933;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:19,0s;80;211,000000;231,658052;211,000000;49,985937;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:20,0s;81;211,000000;231,554748;211,000000;49,987373;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:21,0s;82;211,000000;231,499727;211,000000;49,987395;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:22,0s;83;211,000000;231,348867;211,000000;49,986168;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:23,0s;84;211,000000;231,278166;211,000000;49,987435;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:24,0s;85;211,000000;231,297091;211,000000;49,986046;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:25,0s;86;211,000000;231,130892;211,000000;49,984946;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:26,0s;87;211,000000;231,111682;211,000000;49,983380;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:27,0s;88;211,000000;231,085047;211,000000;49,987464;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:28,0s;89;211,000000;230,822645;211,000000;49,986011;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:29,0s;90;211,000000;230,772260;211,000000;49,988002;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:30,0s;91;211,000000;230,886210;211,000000;49,985864;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:31,0s;92;211,000000;230,645953;211,000000;49,985783;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:32,0s;93;211,000000;230,589419;211,000000;49,985473;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:33,0s;94;211,000000;230,477164;211,000000;49,985039;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:34,0s;95;211,000000;230,417751;211,000000;49,987301;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:35,0s;96;211,000000;230,332665;211,000000;49,984396;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:36,0s;97;211,000000;230,150204;211,000000;49,985622;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:37,0s;98;211,000000;230,145354;211,000000;49,984962;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:38,0s;99;211,000000;230,167989;211,000000;49,988372;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:39,0s;100;211,000000;230,094045;211,000000;49,988539;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:40,0s;101;211,000000;229,895236;211,000000;49,987708;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:41,0s;102;211,000000;229,812086;211,000000;49,986260;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:42,0s;103;211,000000;229,750634;211,000000;49,986355;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:43,0s;104;211,000000;229,686355;211,000000;49,988967;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:44,0s;105;211,000000;229,724526;211,000000;49,987212;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:45,0s;106;211,000000;229,499852;211,000000;49,987564;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:46,0s;107;211,000000;229,433881;211,000000;49,987449;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:47,0s;108;211,000000;229,301748;211,000000;49,982732;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:48,0s;109;211,000000;229,156622;211,000000;49,984067;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:49,0s;110;211,000000;229,208832;211,000000;49,986869;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:50,0s;111;211,000000;229,080709;211,000000;49,988824;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:51,0s;112;211,000000;229,030183;211,000000;49,989469;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:52,0s;113;211,000000;228,948433;211,000000;49,989037;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:53,0s;114;211,000000;228,811800;211,000000;49,984132;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:54,0s;115;211,000000;228,833076;211,000000;49,987412;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:55,0s;116;211,000000;228,693454;211,000000;49,989942;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:56,0s;117;211,000000;228,562035;211,000000;49,985572;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:57,0s;118;211,000000;228,442474;211,000000;49,987019;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:58,0s;119;211,000000;228,401424;211,000000;49,987356;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:59,0s;120;211,000000;228,296035;211,000000;49,988228;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:00,0s;121;211,000000;228,230795;211,000000;49,987670;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:01,0s;122;211,000000;228,137530;211,000000;49,986635;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:02,0s;123;211,000000;228,099341;211,000000;49,990952;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:03,0s;124;211,000000;227,905949;211,000000;49,989012;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:04,0s;125;211,000000;228,007395;211,000000;49,987508;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:05,0s;126;211,000000;227,760808;211,000000;49,990178;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:06,0s;127;211,000000;227,783272;211,000000;49,985771;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:07,0s;128;211,000000;227,646807;211,000000;49,990319;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:08,0s;129;211,000000;227,589240;211,000000;49,988721;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:09,0s;130;211,000000;227,438243;211,000000;49,988839;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:10,0s;131;211,000000;227,490589;211,000000;49,988255;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:11,0s;132;211,000000;227,365790;211,000000;49,987123;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:12,0s;133;211,000000;227,168336;211,000000;49,989497;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:13,0s;134;211,000000;227,182088;211,000000;49,989364;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:14,0s;135;211,000000;227,046153;211,000000;49,989992;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:15,0s;136;211,000000;227,043172;211,000000;49,988171;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:16,0s;137;211,000000;226,943859;211,000000;49,989421;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:17,0s;138;211,000000;226,887927;211,000000;49,993295;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:18,0s;139;211,000000;226,756774;211,000000;49,989997;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:19,0s;140;211,000000;226,583312;211,000000;49,989387;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:20,0s;141;211,000000;226,655384;211,000000;49,990331;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:21,0s;142;211,000000;226,452609;211,000000;49,987978;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:22,0s;143;211,000000;226,329796;211,000000;49,988936;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:23,0s;144;211,000000;226,281143;211,000000;49,993402;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:24,0s;145;211,000000;226,183947;211,000000;49,985567;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:25,0s;146;211,000000;226,151748;211,000000;49,988675;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:26,0s;147;211,000000;226,086056;211,000000;49,993030;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:27,0s;148;211,000000;225,987764;211,000000;49,993732;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:28,0s;149;211,000000;225,956732;211,000000;49,990403;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:29,0s;150;211,000000;225,845520;211,000000;49,989727;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:30,0s;151;211,000000;225,690066;211,000000;49,989679;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:31,0s;152;211,000000;225,543381;211,000000;49,989955;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:32,0s;153;211,000000;225,475154;211,000000;49,990084;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:33,0s;154;211,000000;225,494203;211,000000;49,990079;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:34,0s;155;211,000000;225,464283;211,000000;49,992318;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:35,0s;156;211,000000;225,264857;211,000000;49,988440;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:36,0s;157;211,000000;225,260492;211,000000;49,988860;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:37,0s;158;211,000000;225,168320;211,000000;49,987835;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:38,0s;159;211,000000;225,155664;211,000000;49,991997;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:39,0s;160;211,000000;225,007396;211,000000;49,992310;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:40,0s;161;211,000000;224,860916;211,000000;49,989056;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:41,0s;162;211,000000;224,877422;211,000000;49,989549;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:42,0s;163;211,000000;224,681862;211,000000;49,990862;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:43,0s;164;211,000000;224,690058;211,000000;49,990583;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:44,0s;165;211,000000;224,679608;211,000000;49,989865;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:45,0s;166;211,000000;224,465263;211,000000;49,989555;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:46,0s;167;211,000000;224,351690;211,000000;49,989874;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:47,0s;168;211,000000;224,232546;211,000000;49,989487;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:48,0s;169;211,000000;224,286520;211,000000;49,990350;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:49,0s;170;211,000000;224,197918;211,000000;49,993422;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:50,0s;171;211,000000;224,208674;211,000000;49,991300;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:51,0s;172;211,000000;223,992687;211,000000;49,991410;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:52,0s;173;211,000000;223,861558;211,000000;49,990474;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:53,0s;174;211,000000;223,718104;211,000000;49,990400;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:54,0s;175;211,000000;223,690840;211,000000;49,991423;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:55,0s;176;211,000000;223,621596;211,000000;49,989104;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:56,0s;177;211,000000;223,543026;211,000000;49,992147;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:57,0s;178;211,000000;223,547357;211,000000;49,990877;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:58,0s;179;211,000000;223,409542;211,000000;49,994784;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:59,0s;180;211,000000;223,353490;211,000000;49,990854;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:00,0s;181;211,000000;223,288614;211,000000;49,991024;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:01,0s;182;211,000000;223,173634;211,000000;49,989431;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:02,0s;183;211,000000;223,079736;211,000000;49,992516;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:03,0s;184;211,000000;222,933853;211,000000;49,993078;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:04,0s;185;211,000000;222,949846;211,000000;49,989446;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:05,0s;186;211,000000;222,851789;211,000000;49,990052;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:06,0s;187;211,000000;222,698831;211,000000;49,990476;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:07,0s;188;211,000000;222,626667;211,000000;49,992939;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:08,0s;189;211,000000;222,568130;211,000000;49,993458;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:09,0s;190;211,000000;222,539571;211,000000;49,992704;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:10,0s;191;211,000000;222,399396;211,000000;49,991875;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:11,0s;192;211,000000;222,243818;211,000000;49,991696;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:12,0s;193;211,000000;222,287492;211,000000;49,993497;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:13,0s;194;211,000000;222,131771;211,000000;49,996519;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:14,0s;195;211,000000;222,026790;211,000000;49,992070;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:15,0s;196;211,000000;222,022252;211,000000;49,993437;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:16,0s;197;211,000000;221,901061;211,000000;49,992906;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:17,0s;198;211,000000;221,900797;211,000000;49,994734;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:18,0s;199;211,000000;221,710309;211,000000;49,993011;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:19,0s;200;211,000000;221,646532;211,000000;49,991912;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:20,0s;201;211,000000;221,521355;211,000000;49,992889;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:21,0s;202;211,000000;221,449661;211,000000;49,992736;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:22,0s;203;211,000000;221,517161;211,000000;49,993444;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:23,0s;204;211,000000;221,410797;211,000000;49,994506;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:24,0s;205;211,000000;221,164666;211,000000;49,993051;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:25,0s;206;211,000000;221,135992;211,000000;49,991697;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:26,0s;207;211,000000;221,166000;211,000000;49,992120;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:27,0s;208;211,000000;220,975585;211,000000;49,993539;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:28,0s;209;211,000000;220,842840;211,000000;49,993686;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:29,0s;210;211,000000;220,808754;211,000000;49,992897;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:30,0s;211;211,000000;220,657486;211,000000;49,989911;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:31,0s;212;211,000000;220,671496;211,000000;49,992997;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:32,0s;213;211,000000;220,593315;211,000000;49,995117;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:33,0s;214;211,000000;220,441621;211,000000;49,991338;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:34,0s;215;211,000000;220,434324;211,000000;49,993045;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:35,0s;216;211,000000;220,285048;211,000000;49,993488;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:36,0s;217;211,000000;220,166986;211,000000;49,994715;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:37,0s;218;211,000000;220,216020;211,000000;49,990917;1;1;0;1;0;0;1;1;0;8
