# YHDA_VERSION=0.6.2
# TEST_SERVICE=SFK
# PLANT_TYPE=TES
# STEP_ID=MAX_LOAD_DOWN
# STEP_NAME=Maksimum kapasite bölgesi — yük atma testi
# TESIS_ADI=YHDA Örnek TES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:01:50,0s;111;216,000000;234,055904;216,000000;49,984759;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:51,0s;112;216,000000;234,071282;216,000000;49,987497;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:52,0s;113;216,000000;233,919430;216,000000;49,985883;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:53,0s;114;216,000000;233,869084;216,000000;49,986185;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:54,0s;115;216,000000;233,770304;216,000000;49,985290;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:55,0s;116;216,000000;233,655636;216,000000;49,984957;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:56,0s;117;216,000000;233,519117;216,000000;49,988119;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:57,0s;118;216,000000;233,535101;216,000000;49,991116;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:58,0s;119;216,000000;233,286292;216,000000;49,987024;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:59,0s;120;216,000000;233,337837;216,000000;49,985568;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:00,0s;121;216,000000;233,289497;216,000000;49,985743;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:01,0s;122;216,000000;233,157821;216,000000;49,987602;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:02,0s;123;216,000000;233,099056;216,000000;49,988077;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:03,0s;124;216,000000;232,973170;216,000000;49,989168;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:04,0s;125;216,000000;233,035216;216,000000;49,984526;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:05,0s;126;216,000000;232,738026;216,000000;49,986226;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:06,0s;127;216,000000;232,724826;216,000000;49,985814;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:07,0s;128;216,000000;232,709356;216,000000;49,986937;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:08,0s;129;216,000000;232,593884;216,000000;49,990460;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:09,0s;130;216,000000;232,518651;216,000000;49,987031;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:10,0s;131;216,000000;232,466190;216,000000;49,986379;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:11,0s;132;216,000000;232,356732;216,000000;49,988673;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:12,0s;133;216,000000;232,214833;216,000000;49,987027;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:13,0s;134;216,000000;232,276691;216,000000;49,989060;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:14,0s;135;216,000000;232,039077;216,000000;49,988180;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:15,0s;136;216,000000;231,985169;216,000000;49,990273;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:16,0s;137;216,000000;231,859293;216,000000;49,991537;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:17,0s;138;216,000000;231,841305;216,000000;49,989901;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:18,0s;139;216,000000;231,809415;216,000000;49,990216;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:19,0s;140;216,000000;231,730654;216,000000;49,988539;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:20,0s;141;216,000000;231,595496;216,000000;49,990747;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:21,0s;142;216,000000;231,575759;216,000000;49,990939;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:22,0s;143;216,000000;231,445797;216,000000;49,988703;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:23,0s;144;216,000000;231,249518;216,000000;49,988646;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:24,0s;145;216,000000;231,220579;216,000000;49,986586;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:25,0s;146;216,000000;231,164002;216,000000;49,989324;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:26,0s;147;216,000000;231,201335;216,000000;49,989131;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:27,0s;148;216,000000;230,946801;216,000000;49,987616;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:28,0s;149;216,000000;230,910049;216,000000;49,987784;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:29,0s;150;216,000000;230,868134;216,000000;49,988475;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:30,0s;151;216,000000;230,821449;216,000000;49,990874;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:31,0s;152;216,000000;230,704129;216,000000;49,991634;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:32,0s;153;216,000000;230,595343;216,000000;49,991969;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:33,0s;154;216,000000;230,458881;216,000000;49,992091;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:34,0s;155;216,000000;230,333399;216,000000;49,988905;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:35,0s;156;216,000000;230,335612;216,000000;49,990160;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:36,0s;157;216,000000;230,235976;216,000000;49,988660;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:37,0s;158;216,000000;230,149048;216,000000;49,990720;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:38,0s;159;216,000000;230,035005;216,000000;49,988394;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:39,0s;160;216,000000;230,074385;216,000000;49,987451;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:40,0s;161;216,000000;229,900701;216,000000;49,988189;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:41,0s;162;216,000000;229,770499;216,000000;49,990232;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:42,0s;163;216,000000;229,839266;216,000000;49,988224;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:43,0s;164;216,000000;229,698116;216,000000;49,988563;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:44,0s;165;216,000000;229,471991;216,000000;49,991561;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:45,0s;166;216,000000;229,431928;216,000000;49,989614;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:46,0s;167;216,000000;229,348207;216,000000;49,988739;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:47,0s;168;216,000000;229,347190;216,000000;49,990933;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:48,0s;169;216,000000;229,163021;216,000000;49,990047;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:49,0s;170;216,000000;229,164057;216,000000;49,990785;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:50,0s;171;216,000000;229,077117;216,000000;49,989790;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:51,0s;172;216,000000;228,962892;216,000000;49,993764;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:52,0s;173;216,000000;228,912843;216,000000;49,989785;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:53,0s;174;216,000000;228,828665;216,000000;49,989465;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:54,0s;175;216,000000;228,856075;216,000000;49,988942;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:55,0s;176;216,000000;228,739211;216,000000;49,985501;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:56,0s;177;216,000000;228,751736;216,000000;49,989501;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:57,0s;178;216,000000;228,594341;216,000000;49,990113;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:58,0s;179;216,000000;228,471571;216,000000;49,990044;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:59,0s;180;216,000000;228,344813;216,000000;49,991561;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:00,0s;181;216,000000;228,115064;216,000000;49,991803;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:01,0s;182;216,000000;228,209079;216,000000;49,995041;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:02,0s;183;216,000000;227,998097;216,000000;49,991376;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:03,0s;184;216,000000;228,060239;216,000000;49,990345;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:04,0s;185;216,000000;227,877464;216,000000;49,992001;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:05,0s;186;216,000000;227,782845;216,000000;49,989220;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:06,0s;187;216,000000;227,728003;216,000000;49,991278;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:07,0s;188;216,000000;227,609104;216,000000;49,990276;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:08,0s;189;216,000000;227,518676;216,000000;49,993183;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:09,0s;190;216,000000;227,607721;216,000000;49,992447;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:10,0s;191;216,000000;227,360907;216,000000;49,989548;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:11,0s;192;216,000000;227,318532;216,000000;49,990561;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:12,0s;193;216,000000;227,277436;216,000000;49,994868;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:13,0s;194;216,000000;227,140338;216,000000;49,994356;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:14,0s;195;216,000000;227,096458;216,000000;49,992453;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:15,0s;196;216,000000;227,053045;216,000000;49,992096;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:16,0s;197;216,000000;226,744739;216,000000;49,990326;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:17,0s;198;216,000000;226,865493;216,000000;49,991548;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:18,0s;199;216,000000;226,732481;216,000000;49,994532;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:19,0s;200;216,000000;226,614159;216,000000;49,990098;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:20,0s;201;216,000000;226,526455;216,000000;49,991723;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:21,0s;202;216,000000;226,574224;216,000000;49,990743;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:22,0s;203;216,000000;226,546911;216,000000;49,992559;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:23,0s;204;216,000000;226,283090;216,000000;49,992174;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:24,0s;205;216,000000;226,258442;216,000000;49,991120;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:25,0s;206;216,000000;226,069691;216,000000;49,992462;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:26,0s;207;216,000000;225,956335;216,000000;49,992784;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:27,0s;208;216,000000;226,033547;216,000000;49,992961;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:28,0s;209;216,000000;225,968690;216,000000;49,993287;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:29,0s;210;216,000000;225,852275;216,000000;49,993173;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:30,0s;211;216,000000;225,740928;216,000000;49,992163;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:31,0s;212;216,000000;225,619467;216,000000;49,990228;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:32,0s;213;216,000000;225,498003;216,000000;49,989440;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:33,0s;214;216,000000;225,598840;216,000000;49,992071;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:34,0s;215;216,000000;225,415514;216,000000;49,995267;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:35,0s;216;216,000000;225,528789;216,000000;49,993407;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:36,0s;217;216,000000;225,301240;216,000000;49,995420;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:37,0s;218;216,000000;225,133939;216,000000;49,994128;1;1;0;1;0;0;1;1;1;8
