# YHDA_VERSION=0.6.0
# TEST_SERVICE=SFK
# PLANT_TYPE=TES
# STEP_ID=MIN_LOAD_DOWN
# STEP_NAME=Minimum kapasite bölgesi — yük atma testi
# TESIS_ADI=YHDA Örnek TES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
60;190,000000;212,268431;190,000000;49,986617;1;1;0;1;0;0;1;1;1;8
61;190,000000;212,151848;190,000000;49,981736;1;1;0;1;0;0;1;1;1;8
62;190,000000;211,991520;190,000000;49,982734;1;1;0;1;0;0;1;1;1;8
63;190,000000;211,961343;190,000000;49,982406;1;1;0;1;0;0;1;1;1;8
64;190,000000;211,825764;190,000000;49,985681;1;1;0;1;0;0;1;1;1;8
65;190,000000;211,825661;190,000000;49,982302;1;1;0;1;0;0;1;1;1;8
66;190,000000;211,752142;190,000000;49,983611;1;1;0;1;0;0;1;1;1;8
67;190,000000;211,737328;190,000000;49,981284;1;1;0;1;0;0;1;1;1;8
68;190,000000;211,442162;190,000000;49,986251;1;1;0;1;0;0;1;1;1;8
69;190,000000;211,551131;190,000000;49,981814;1;1;0;1;0;0;1;1;1;8
70;190,000000;211,408054;190,000000;49,989125;1;1;0;1;0;0;1;1;1;8
71;190,000000;211,381229;190,000000;49,983613;1;1;0;1;0;0;1;1;1;8
72;190,000000;211,180485;190,000000;49,987650;1;1;0;1;0;0;1;1;1;8
73;190,000000;211,125998;190,000000;49,983855;1;1;0;1;0;0;1;1;1;8
74;190,000000;211,051013;190,000000;49,984355;1;1;0;1;0;0;1;1;1;8
75;190,000000;211,004587;190,000000;49,989039;1;1;0;1;0;0;1;1;1;8
76;190,000000;211,078224;190,000000;49,985770;1;1;0;1;0;0;1;1;1;8
77;190,000000;210,911061;190,000000;49,984914;1;1;0;1;0;0;1;1;1;8
78;190,000000;210,739021;190,000000;49,986780;1;1;0;1;0;0;1;1;1;8
79;190,000000;210,631645;190,000000;49,983328;1;1;0;1;0;0;1;1;1;8
80;190,000000;210,626057;190,000000;49,987709;1;1;0;1;0;0;1;1;1;8
81;190,000000;210,512301;190,000000;49,984546;1;1;0;1;0;0;1;1;1;8
82;190,000000;210,451474;190,000000;49,983421;1;1;0;1;0;0;1;1;1;8
83;190,000000;210,329230;190,000000;49,987498;1;1;0;1;0;0;1;1;1;8
84;190,000000;210,256554;190,000000;49,986498;1;1;0;1;0;0;1;1;1;8
85;190,000000;210,080332;190,000000;49,985262;1;1;0;1;0;0;1;1;1;8
86;190,000000;210,085667;190,000000;49,985928;1;1;0;1;0;0;1;1;1;8
87;190,000000;209,994321;190,000000;49,988278;1;1;0;1;0;0;1;1;1;8
88;190,000000;209,942324;190,000000;49,984959;1;1;0;1;0;0;1;1;1;8
89;190,000000;209,824719;190,000000;49,987034;1;1;0;1;0;0;1;1;1;8
90;190,000000;209,848708;190,000000;49,984566;1;1;0;1;0;0;1;1;1;8
91;190,000000;209,704949;190,000000;49,986370;1;1;0;1;0;0;1;1;1;8
92;190,000000;209,567489;190,000000;49,986130;1;1;0;1;0;0;1;1;1;8
93;190,000000;209,634713;190,000000;49,986716;1;1;0;1;0;0;1;1;1;8
94;190,000000;209,394101;190,000000;49,988845;1;1;0;1;0;0;1;1;1;8
95;190,000000;209,313002;190,000000;49,988974;1;1;0;1;0;0;1;1;1;8
96;190,000000;209,199007;190,000000;49,988086;1;1;0;1;0;0;1;1;1;8
97;190,000000;209,241110;190,000000;49,989249;1;1;0;1;0;0;1;1;1;8
98;190,000000;209,111253;190,000000;49,987886;1;1;0;1;0;0;1;1;1;8
99;190,000000;208,982098;190,000000;49,988338;1;1;0;1;0;0;1;1;1;8
100;190,000000;208,953002;190,000000;49,987858;1;1;0;1;0;0;1;1;1;8
101;190,000000;208,846428;190,000000;49,983046;1;1;0;1;0;0;1;1;1;8
102;190,000000;208,774842;190,000000;49,987912;1;1;0;1;0;0;1;1;1;8
103;190,000000;208,676768;190,000000;49,987277;1;1;0;1;0;0;1;1;1;8
104;190,000000;208,496146;190,000000;49,988132;1;1;0;1;0;0;1;1;1;8
105;190,000000;208,440911;190,000000;49,988980;1;1;0;1;0;0;1;1;1;8
106;190,000000;208,444336;190,000000;49,985203;1;1;0;1;0;0;1;1;1;8
107;190,000000;208,374085;190,000000;49,986154;1;1;0;1;0;0;1;1;1;8
108;190,000000;208,239750;190,000000;49,986808;1;1;0;1;0;0;1;1;1;8
109;190,000000;208,180873;190,000000;49,990811;1;1;0;1;0;0;1;1;1;8
110;190,000000;208,104552;190,000000;49,985094;1;1;0;1;0;0;1;1;1;8
111;190,000000;207,997562;190,000000;49,986709;1;1;0;1;0;0;1;1;1;8
112;190,000000;207,866891;190,000000;49,985601;1;1;0;1;0;0;1;1;1;8
113;190,000000;207,777400;190,000000;49,986406;1;1;0;1;0;0;1;1;1;8
114;190,000000;207,609982;190,000000;49,990772;1;1;0;1;0;0;1;1;1;8
115;190,000000;207,735115;190,000000;49,988813;1;1;0;1;0;0;1;1;1;8
116;190,000000;207,472842;190,000000;49,987759;1;1;0;1;0;0;1;1;1;8
117;190,000000;207,578806;190,000000;49,989799;1;1;0;1;0;0;1;1;1;8
118;190,000000;207,491450;190,000000;49,985809;1;1;0;1;0;0;1;1;1;8
119;190,000000;207,377237;190,000000;49,988326;1;1;0;1;0;0;1;1;1;8
120;190,000000;207,158929;190,000000;49,988492;1;1;0;1;0;0;1;1;1;8
121;190,000000;207,166765;190,000000;49,988573;1;1;0;1;0;0;1;1;1;8
122;190,000000;207,030334;190,000000;49,986393;1;1;0;1;0;0;1;1;1;8
123;190,000000;206,961596;190,000000;49,989193;1;1;0;1;0;0;1;1;1;8
124;190,000000;206,879465;190,000000;49,990133;1;1;0;1;0;0;1;1;1;8
125;190,000000;206,819259;190,000000;49,989659;1;1;0;1;0;0;1;1;1;8
126;190,000000;206,759172;190,000000;49,990323;1;1;0;1;0;0;1;1;1;8
127;190,000000;206,710341;190,000000;49,986828;1;1;0;1;0;0;1;1;1;8
128;190,000000;206,593124;190,000000;49,986614;1;1;0;1;0;0;1;1;1;8
129;190,000000;206,628856;190,000000;49,990063;1;1;0;1;0;0;1;1;1;8
130;190,000000;206,337321;190,000000;49,988822;1;1;0;1;0;0;1;1;1;8
131;190,000000;206,374965;190,000000;49,984967;1;1;0;1;0;0;1;1;1;8
132;190,000000;206,244781;190,000000;49,989618;1;1;0;1;0;0;1;1;1;8
133;190,000000;206,198154;190,000000;49,988233;1;1;0;1;0;0;1;1;1;8
134;190,000000;206,125474;190,000000;49,989259;1;1;0;1;0;0;1;1;1;8
135;190,000000;205,962536;190,000000;49,987066;1;1;0;1;0;0;1;1;1;8
136;190,000000;205,848253;190,000000;49,990969;1;1;0;1;0;0;1;1;1;8
137;190,000000;205,806127;190,000000;49,988743;1;1;0;1;0;0;1;1;1;8
138;190,000000;205,729992;190,000000;49,987007;1;1;0;1;0;0;1;1;1;8
139;190,000000;205,665036;190,000000;49,988372;1;1;0;1;0;0;1;1;1;8
140;190,000000;205,559780;190,000000;49,990153;1;1;0;1;0;0;1;1;1;8
141;190,000000;205,439227;190,000000;49,989629;1;1;0;1;0;0;1;1;1;8
142;190,000000;205,466619;190,000000;49,990615;1;1;0;1;0;0;1;1;1;8
143;190,000000;205,356032;190,000000;49,990132;1;1;0;1;0;0;1;1;1;8
144;190,000000;205,252166;190,000000;49,986685;1;1;0;1;0;0;1;1;1;8
145;190,000000;205,085123;190,000000;49,987774;1;1;0;1;0;0;1;1;1;8
146;190,000000;205,072000;190,000000;49,987410;1;1;0;1;0;0;1;1;1;8
147;190,000000;205,036051;190,000000;49,991168;1;1;0;1;0;0;1;1;1;8
148;190,000000;204,995629;190,000000;49,990874;1;1;0;1;0;0;1;1;1;8
149;190,000000;204,750603;190,000000;49,990565;1;1;0;1;0;0;1;1;1;8
150;190,000000;204,737550;190,000000;49,990902;1;1;0;1;0;0;1;1;1;8
151;190,000000;204,690882;190,000000;49,990736;1;1;0;1;0;0;1;1;1;8
152;190,000000;204,567286;190,000000;49,991296;1;1;0;1;0;0;1;1;1;8
153;190,000000;204,459096;190,000000;49,990870;1;1;0;1;0;0;1;1;1;8
154;190,000000;204,389146;190,000000;49,989070;1;1;0;1;0;0;1;1;1;8
155;190,000000;204,312957;190,000000;49,992415;1;1;0;1;0;0;1;1;1;8
156;190,000000;204,254301;190,000000;49,987392;1;1;0;1;0;0;1;1;1;8
157;190,000000;204,151888;190,000000;49,989298;1;1;0;1;0;0;1;1;1;8
158;190,000000;203,999668;190,000000;49,993376;1;1;0;1;0;0;1;1;1;8
159;190,000000;204,007496;190,000000;49,989150;1;1;0;1;0;0;1;1;1;8
160;190,000000;203,974447;190,000000;49,991441;1;1;0;1;0;0;1;1;1;8
161;190,000000;203,830213;190,000000;49,992615;1;1;0;1;0;0;1;1;1;8
162;190,000000;203,667122;190,000000;49,986811;1;1;0;1;0;0;1;1;1;8
163;190,000000;203,624409;190,000000;49,989065;1;1;0;1;0;0;1;1;1;8
164;190,000000;203,594688;190,000000;49,990589;1;1;0;1;0;0;1;1;1;8
165;190,000000;203,517401;190,000000;49,993578;1;1;0;1;0;0;1;1;1;8
166;190,000000;203,369034;190,000000;49,989512;1;1;0;1;0;0;1;1;1;8
167;190,000000;203,341239;190,000000;49,991467;1;1;0;1;0;0;1;1;1;8
168;190,000000;203,271316;190,000000;49,988969;1;1;0;1;0;0;1;1;1;8
169;190,000000;203,057914;190,000000;49,988640;1;1;0;1;0;0;1;1;1;8
170;190,000000;203,013693;190,000000;49,991777;1;1;0;1;0;0;1;1;1;8
171;190,000000;202,944536;190,000000;49,988865;1;1;0;1;0;0;1;1;1;8
172;190,000000;202,908633;190,000000;49,993315;1;1;0;1;0;0;1;1;1;8
173;190,000000;202,798968;190,000000;49,990974;1;1;0;1;0;0;1;1;1;8
174;190,000000;202,627396;190,000000;49,993349;1;1;0;1;0;0;1;1;1;8
175;190,000000;202,612293;190,000000;49,988534;1;1;0;1;0;0;1;1;1;8
176;190,000000;202,619861;190,000000;49,990517;1;1;0;1;0;0;1;1;1;8
177;190,000000;202,565475;190,000000;49,994281;1;1;0;1;0;0;1;1;1;8
178;190,000000;202,389088;190,000000;49,993907;1;1;0;1;0;0;1;1;1;8
179;190,000000;202,303377;190,000000;49,991235;1;1;0;1;0;0;1;1;1;8
180;190,000000;202,277889;190,000000;49,990738;1;1;0;1;0;0;1;1;1;8
181;190,000000;202,167229;190,000000;49,992309;1;1;0;1;0;0;1;1;1;8
182;190,000000;202,149229;190,000000;49,988522;1;1;0;1;0;0;1;1;1;8
183;190,000000;201,900547;190,000000;49,991389;1;1;0;1;0;0;1;1;1;8
184;190,000000;201,879484;190,000000;49,992223;1;1;0;1;0;0;1;1;1;8
185;190,000000;201,786783;190,000000;49,990289;1;1;0;1;0;0;1;1;1;8
186;190,000000;201,707295;190,000000;49,989842;1;1;0;1;0;0;1;1;1;8
187;190,000000;201,620217;190,000000;49,991374;1;1;0;1;0;0;1;1;1;8
188;190,000000;201,622013;190,000000;49,990407;1;1;0;1;0;0;1;1;1;8
189;190,000000;201,399140;190,000000;49,991611;1;1;0;1;0;0;1;1;1;8
190;190,000000;201,408228;190,000000;49,993904;1;1;0;1;0;0;1;1;1;8
191;190,000000;201,318185;190,000000;49,989674;1;1;0;1;0;0;1;1;1;8
192;190,000000;201,379022;190,000000;49,991225;1;1;0;1;0;0;1;1;1;8
193;190,000000;201,266049;190,000000;49,989086;1;1;0;1;0;0;1;1;1;8
194;190,000000;201,118473;190,000000;49,993253;1;1;0;1;0;0;1;1;1;8
195;190,000000;200,966117;190,000000;49,990771;1;1;0;1;0;0;1;1;1;8
196;190,000000;200,857425;190,000000;49,991176;1;1;0;1;0;0;1;1;1;8
197;190,000000;200,718032;190,000000;49,988077;1;1;0;1;0;0;1;1;1;8
198;190,000000;200,706476;190,000000;49,993808;1;1;0;1;0;0;1;1;1;8
199;190,000000;200,738146;190,000000;49,994678;1;1;0;1;0;0;1;1;1;8
200;190,000000;200,499684;190,000000;49,993158;1;1;0;1;0;0;1;1;1;8
201;190,000000;200,350270;190,000000;49,992698;1;1;0;1;0;0;1;1;1;8
202;190,000000;200,434096;190,000000;49,993339;1;1;0;1;0;0;1;1;1;8
203;190,000000;200,253609;190,000000;49,992532;1;1;0;1;0;0;1;1;1;8
204;190,000000;200,236660;190,000000;49,992974;1;1;0;1;0;0;1;1;1;8
205;190,000000;200,163999;190,000000;49,996031;1;1;0;1;0;0;1;1;1;8
206;190,000000;200,041681;190,000000;49,992776;1;1;0;1;0;0;1;1;1;8
207;190,000000;200,005255;190,000000;49,994280;1;1;0;1;0;0;1;1;1;8
208;190,000000;199,828981;190,000000;49,991793;1;1;0;1;0;0;1;1;1;8
209;190,000000;199,908051;190,000000;49,993373;1;1;0;1;0;0;1;1;1;8
210;190,000000;199,725999;190,000000;49,994149;1;1;0;1;0;0;1;1;1;8
211;190,000000;199,593490;190,000000;49,991965;1;1;0;1;0;0;1;1;1;8
212;190,000000;199,596375;190,000000;49,993651;1;1;0;1;0;0;1;1;1;8
213;190,000000;199,520796;190,000000;49,994836;1;1;0;1;0;0;1;1;1;8
214;190,000000;199,461927;190,000000;49,995109;1;1;0;1;0;0;1;1;1;8
215;190,000000;199,389327;190,000000;49,994571;1;1;0;1;0;0;1;1;1;8
216;190,000000;199,363984;190,000000;49,994430;1;1;0;1;0;0;1;1;1;8
217;190,000000;199,149139;190,000000;49,991746;1;1;0;1;0;0;1;1;1;8
218;190,000000;199,105481;190,000000;49,992652;1;1;0;1;0;0;1;1;1;8
219;190,000000;198,927159;190,000000;49,995663;1;1;0;1;0;0;1;1;1;8
220;190,000000;198,807396;190,000000;49,992816;1;1;0;1;0;0;1;1;1;8
221;190,000000;198,779430;190,000000;49,991268;1;1;0;1;0;0;1;1;1;8
222;190,000000;198,705982;190,000000;49,993035;1;1;0;1;0;0;1;1;1;8
223;190,000000;198,595887;190,000000;49,990418;1;1;0;1;0;0;1;1;1;8
224;190,000000;198,624168;190,000000;49,993140;1;1;0;1;0;0;1;1;1;8
225;190,000000;198,413305;190,000000;49,994221;1;1;0;1;0;0;1;1;1;8
226;190,000000;198,454620;190,000000;49,993010;1;1;0;1;0;0;1;1;1;8
227;190,000000;198,299903;190,000000;49,990682;1;1;0;1;0;0;1;1;1;8
228;190,000000;198,275753;190,000000;49,997654;1;1;0;1;0;0;1;1;1;8
229;190,000000;198,177880;190,000000;49,993894;1;1;0;1;0;0;1;1;1;8
230;190,000000;198,153374;190,000000;49,995987;1;1;0;1;0;0;1;1;1;8
231;190,000000;197,974498;190,000000;49,996449;1;1;0;1;0;0;1;1;1;8
232;190,000000;197,845884;190,000000;49,994577;1;1;0;1;0;0;1;1;1;8
233;190,000000;197,823088;190,000000;49,992343;1;1;0;1;0;0;1;1;1;8
234;190,000000;197,690694;190,000000;49,995186;1;1;0;1;0;0;1;1;1;8
235;190,000000;197,801086;190,000000;49,993559;1;1;0;1;0;0;1;1;1;8
236;190,000000;197,528791;190,000000;49,996072;1;1;0;1;0;0;1;1;1;8
237;190,000000;197,508042;190,000000;49,994352;1;1;0;1;0;0;1;1;1;8
238;190,000000;197,442973;190,000000;49,992499;1;1;0;1;0;0;1;1;1;8
239;190,000000;197,236837;190,000000;49,998587;1;1;0;1;0;0;1;1;1;8
240;190,000000;197,303991;190,000000;49,995475;1;1;0;1;0;0;1;1;1;8
241;190,000000;197,208526;190,000000;49,993709;1;1;0;1;0;0;1;1;1;8
242;190,000000;197,047182;190,000000;49,995151;1;1;0;1;0;0;1;1;1;8
243;190,000000;196,985331;190,000000;49,996129;1;1;0;1;0;0;1;1;1;8
244;190,000000;196,868428;190,000000;49,996159;1;1;0;1;0;0;1;1;1;8
245;190,000000;196,720478;190,000000;49,993902;1;1;0;1;0;0;1;1;1;8
246;190,000000;196,713702;190,000000;49,993394;1;1;0;1;0;0;1;1;1;8
247;190,000000;196,745981;190,000000;49,993921;1;1;0;1;0;0;1;1;1;8
248;190,000000;196,468566;190,000000;49,994263;1;1;0;1;0;0;1;1;1;8
249;190,000000;196,440913;190,000000;49,996043;1;1;0;1;0;0;1;1;1;8
250;190,000000;196,440120;190,000000;49,992237;1;1;0;1;0;0;1;1;1;8
251;190,000000;196,272195;190,000000;49,994903;1;1;0;1;0;0;1;1;1;8
252;190,000000;196,201932;190,000000;49,995329;1;1;0;1;0;0;1;1;1;8
253;190,000000;196,256947;190,000000;49,992719;1;1;0;1;0;0;1;1;1;8
254;190,000000;196,078092;190,000000;49,994807;1;1;0;1;0;0;1;1;1;8
255;190,000000;196,056050;190,000000;49,995963;1;1;0;1;0;0;1;1;1;8
256;190,000000;196,001110;190,000000;49,999092;1;1;0;1;0;0;1;1;1;8
257;190,000000;195,756766;190,000000;49,997621;1;1;0;1;0;0;1;1;1;8
258;190,000000;195,669142;190,000000;49,993743;1;1;0;1;0;0;1;1;1;8
259;190,000000;195,617803;190,000000;49,998050;1;1;0;1;0;0;1;1;1;8
260;190,000000;195,589985;190,000000;49,998469;1;1;0;1;0;0;1;1;1;8
261;190,000000;195,473140;190,000000;49,995983;1;1;0;1;0;0;1;1;1;8
262;190,000000;195,400506;190,000000;49,996543;1;1;0;1;0;0;1;1;1;8
263;190,000000;195,348687;190,000000;49,996947;1;1;0;1;0;0;1;1;1;8
264;190,000000;195,169510;190,000000;49,995194;1;1;0;1;0;0;1;1;1;8
265;190,000000;195,098331;190,000000;49,994964;1;1;0;1;0;0;1;1;1;8
266;190,000000;195,080910;190,000000;49,996448;1;1;0;1;0;0;1;1;1;8
267;190,000000;195,036114;190,000000;49,995988;1;1;0;1;0;0;1;1;1;8
268;190,000000;194,805595;190,000000;49,997480;1;1;0;1;0;0;1;1;1;8
269;190,000000;194,843794;190,000000;49,996849;1;1;0;1;0;0;1;1;1;8
270;190,000000;194,681622;190,000000;49,999311;1;1;0;1;0;0;1;1;1;8
271;190,000000;194,619665;190,000000;49,996525;1;1;0;1;0;0;1;1;1;8
272;190,000000;194,569628;190,000000;49,995349;1;1;0;1;0;0;1;1;1;8
273;190,000000;194,440236;190,000000;50,000053;1;1;0;1;0;0;1;1;1;8
274;190,000000;194,548452;190,000000;49,997819;1;1;0;1;0;0;1;1;1;8
275;190,000000;194,318687;190,000000;49,997186;1;1;0;1;0;0;1;1;1;8
276;190,000000;194,229103;190,000000;49,997166;1;1;0;1;0;0;1;1;1;8
277;190,000000;194,131513;190,000000;49,996961;1;1;0;1;0;0;1;1;1;8
278;190,000000;194,157678;190,000000;49,993706;1;1;0;1;0;0;1;1;1;8
279;190,000000;193,956292;190,000000;49,994500;1;1;0;1;0;0;1;1;1;8
280;190,000000;193,962583;190,000000;49,996362;1;1;0;1;0;0;1;1;1;8
281;190,000000;193,903953;190,000000;49,998409;1;1;0;1;0;0;1;1;1;8
282;190,000000;193,637751;190,000000;50,002468;1;1;0;1;0;0;1;1;1;8
283;190,000000;193,662621;190,000000;49,997070;1;1;0;1;0;0;1;1;1;8
284;190,000000;193,594778;190,000000;49,996817;1;1;0;1;0;0;1;1;1;8
285;190,000000;193,461859;190,000000;49,997513;1;1;0;1;0;0;1;1;1;8
286;190,000000;193,460226;190,000000;49,998324;1;1;0;1;0;0;1;1;1;8
287;190,000000;193,323902;190,000000;49,995097;1;1;0;1;0;0;1;1;1;8
288;190,000000;193,273840;190,000000;49,998418;1;1;0;1;0;0;1;1;1;8
289;190,000000;193,060325;190,000000;49,999135;1;1;0;1;0;0;1;1;1;8
290;190,000000;193,057562;190,000000;50,000797;1;1;0;1;0;0;1;1;1;8
291;190,000000;192,957590;190,000000;49,994934;1;1;0;1;0;0;1;1;1;8
292;190,000000;192,810275;190,000000;49,999698;1;1;0;1;0;0;1;1;1;8
293;190,000000;192,799310;190,000000;49,999608;1;1;0;1;0;0;1;1;1;8
294;190,000000;192,793106;190,000000;49,999458;1;1;0;1;0;0;1;1;1;8
295;190,000000;192,681067;190,000000;49,996813;1;1;0;1;0;0;1;1;1;8
296;190,000000;192,711361;190,000000;50,000749;1;1;0;1;0;0;1;1;1;8
297;190,000000;192,379947;190,000000;49,995559;1;1;0;1;0;0;1;1;1;8
298;190,000000;192,233380;190,000000;49,998008;1;1;0;1;0;0;1;1;1;8
299;190,000000;192,277979;190,000000;49,995281;1;1;0;1;0;0;1;1;1;8
300;190,000000;192,257508;190,000000;50,000899;1;1;0;1;0;0;1;1;1;8
301;190,000000;192,042789;190,000000;49,998901;1;1;0;1;0;0;1;1;1;8
