# YHDA_VERSION=0.6.0
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=SENS_50_005
# STEP_NAME=Hassasiyet — 50,005 Hz
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
-10,400000;50,000262;50,000000;690,072398;690,000000;58,009091
-10,300000;50,000082;50,000000;690,021523;690,000000;58,008127
-10,200000;50,000007;50,000000;689,954808;690,000000;57,997158
-10,100000;50,000035;50,000000;689,885099;690,000000;58,022180
-10,000000;49,999764;50,000000;690,028204;690,000000;58,039364
-9,900000;50,000085;50,000000;689,933405;690,000000;57,988733
-9,800000;49,999954;50,000000;690,034450;690,000000;58,026552
-9,700000;49,999847;50,000000;690,057531;690,000000;58,019230
-9,600000;49,999777;50,000000;689,988461;690,000000;58,001969
-9,500000;49,999911;50,000000;689,966556;690,000000;57,995025
-9,400000;50,000065;50,000000;689,920519;690,000000;57,986008
-9,300000;49,999801;50,000000;690,094362;690,000000;58,027976
-9,200000;49,999806;50,000000;690,032997;690,000000;57,958904
-9,100000;49,999812;50,000000;690,103747;690,000000;57,964876
-9,000000;50,000045;50,000000;689,960770;690,000000;57,997270
-8,900000;49,999839;50,000000;690,033306;690,000000;58,022424
-8,800000;49,999998;50,000000;689,993063;690,000000;58,016605
-8,700000;50,000098;50,000000;690,014106;690,000000;57,980431
-8,600000;50,000203;50,000000;689,973612;690,000000;58,009465
-8,500000;50,000111;50,000000;689,998878;690,000000;57,955875
-8,400000;50,000052;50,000000;689,980782;690,000000;58,000211
-8,300000;49,999972;50,000000;689,975513;690,000000;58,000894
-8,200000;49,999882;50,000000;689,983770;690,000000;57,986642
-8,100000;49,999850;50,000000;690,028848;690,000000;58,025949
-8,000000;49,999773;50,000000;690,044443;690,000000;57,964087
-7,900000;49,999934;50,000000;689,989308;690,000000;58,020052
-7,800000;49,999823;50,000000;689,974184;690,000000;57,978402
-7,700000;49,999872;50,000000;689,976769;690,000000;57,984175
-7,600000;49,999971;50,000000;689,994439;690,000000;57,977134
-7,500000;49,999842;50,000000;690,064355;690,000000;57,959164
-7,400000;49,999854;50,000000;690,055663;690,000000;57,988290
-7,300000;50,000386;50,000000;689,912768;690,000000;58,045926
-7,200000;49,999956;50,000000;690,006543;690,000000;58,004602
-7,100000;49,999837;50,000000;690,004282;690,000000;58,023032
-7,000000;50,000197;50,000000;689,990930;690,000000;57,992040
-6,900000;50,000176;50,000000;689,981928;690,000000;57,967609
-6,800000;50,000045;50,000000;690,029351;690,000000;57,984544
-6,700000;50,000014;50,000000;689,913280;690,000000;57,977077
-6,600000;49,999637;50,000000;690,018895;690,000000;57,993162
-6,500000;49,999893;50,000000;690,006703;690,000000;58,001746
-6,400000;49,999970;50,000000;689,999241;690,000000;57,992664
-6,300000;49,999811;50,000000;689,936954;690,000000;57,997239
-6,200000;50,000291;50,000000;689,975806;690,000000;58,004008
-6,100000;50,000344;50,000000;689,996477;690,000000;58,018248
-6,000000;49,999929;50,000000;690,066461;690,000000;57,996696
-5,900000;49,999596;50,000000;689,981872;690,000000;58,018899
-5,800000;49,999651;50,000000;690,006307;690,000000;58,003002
-5,700000;49,999654;50,000000;689,987502;690,000000;58,003576
-5,600000;50,000078;50,000000;690,070788;690,000000;58,024202
-5,500000;49,999743;50,000000;689,876850;690,000000;57,973298
-5,400000;50,000174;50,000000;690,131212;690,000000;58,038310
-5,300000;50,000195;50,000000;689,917581;690,000000;57,999814
-5,200000;49,999749;50,000000;689,894617;690,000000;58,005382
-5,100000;50,000103;50,000000;689,991386;690,000000;58,007881
-5,000000;49,999943;50,000000;689,989684;690,000000;57,980936
-4,900000;49,999727;50,000000;690,009313;690,000000;58,029107
-4,800000;49,999657;50,000000;689,998686;690,000000;57,999087
-4,700000;50,000312;50,000000;689,973459;690,000000;58,021514
-4,600000;49,999861;50,000000;690,026308;690,000000;57,985951
-4,500000;50,000218;50,000000;689,981158;690,000000;58,007106
-4,400000;49,999904;50,000000;689,953388;690,000000;58,000598
-4,300000;50,000110;50,000000;690,045505;690,000000;58,022745
-4,200000;49,999799;50,000000;689,888792;690,000000;57,966582
-4,100000;49,999764;50,000000;689,969489;690,000000;57,994352
-4,000000;50,000053;50,000000;690,042490;690,000000;58,006495
-3,900000;49,999944;50,000000;690,038360;690,000000;57,959405
-3,800000;49,999957;50,000000;689,958829;690,000000;58,019051
-3,700000;50,000169;50,000000;690,021132;690,000000;58,010603
-3,600000;49,999933;50,000000;690,056589;690,000000;58,005708
-3,500000;49,999754;50,000000;689,995553;690,000000;58,019131
-3,400000;49,999896;50,000000;690,011843;690,000000;58,052098
-3,300000;50,000212;50,000000;690,041956;690,000000;58,007851
-3,200000;50,000025;50,000000;690,029806;690,000000;57,998729
-3,100000;49,999859;50,000000;690,009877;690,000000;57,973722
-3,000000;49,999789;50,000000;690,006252;690,000000;58,014151
-2,900000;50,000061;50,000000;690,029564;690,000000;58,025263
-2,800000;50,000170;50,000000;689,955994;690,000000;58,006684
-2,700000;49,999614;50,000000;689,931315;690,000000;57,973216
-2,600000;49,999942;50,000000;689,964550;690,000000;57,996357
-2,500000;49,999648;50,000000;690,041409;690,000000;58,015403
-2,400000;50,000373;50,000000;689,946212;690,000000;57,998362
-2,300000;50,000129;50,000000;689,951589;690,000000;58,008871
-2,200000;50,000102;50,000000;689,978128;690,000000;58,012941
-2,100000;50,000104;50,000000;689,923435;690,000000;58,009906
-2,000000;50,000112;50,000000;690,076538;690,000000;58,012237
-1,900000;50,000008;50,000000;690,028898;690,000000;58,003304
-1,800000;50,000059;50,000000;690,045583;690,000000;57,973058
-1,700000;49,999762;50,000000;689,981835;690,000000;58,026233
-1,600000;50,000109;50,000000;689,867647;690,000000;58,008001
-1,500000;50,000002;50,000000;689,989649;690,000000;58,047411
-1,400000;49,999872;50,000000;690,054968;690,000000;58,016449
-1,300000;49,999925;50,000000;690,001833;690,000000;57,974995
-1,200000;49,999674;50,000000;690,054326;690,000000;57,998087
-1,100000;49,999538;50,000000;689,984823;690,000000;58,003964
-1,000000;50,000165;50,000000;690,025958;690,000000;58,001688
-0,900000;49,999806;50,000000;689,973713;690,000000;57,978727
-0,800000;50,000206;50,000000;690,008496;690,000000;57,989131
-0,700000;49,999997;50,000000;690,042380;690,000000;57,999379
-0,600000;50,000126;50,000000;689,902924;690,000000;57,986182
-0,500000;49,999829;50,000000;690,046294;690,000000;57,985784
-0,400000;49,999943;50,000000;690,008690;690,000000;58,006029
-0,300000;49,999685;50,000000;690,024187;690,000000;57,975914
-0,200000;49,999957;50,000000;690,002415;690,000000;57,971858
-0,100000;50,000058;50,000000;690,003965;690,000000;57,984956
0,000000;50,000145;50,005000;689,975927;690,000000;58,019670
0,100000;50,000159;50,005000;689,913910;690,000000;58,017394
0,200000;50,000091;50,005000;689,985275;690,000000;57,989035
0,300000;50,000069;50,005000;690,098636;690,000000;58,010317
0,400000;50,000416;50,005000;689,930660;690,000000;57,987776
0,500000;49,999974;50,005000;689,998323;690,000000;58,009847
0,600000;49,999928;50,005000;689,926452;690,000000;58,015588
0,700000;49,999772;50,005000;690,039115;690,000000;57,986642
0,800000;50,000006;50,005000;689,985202;690,000000;57,997254
0,900000;49,999673;50,005000;689,935753;690,000000;57,997634
1,000000;49,999956;50,005000;689,935150;690,000000;57,989272
1,100000;49,999913;50,005000;689,992555;690,000000;57,970868
1,200000;49,999875;50,005000;689,915326;690,000000;57,995146
1,300000;49,999966;50,005000;689,923074;690,000000;58,038632
1,400000;49,999973;50,005000;689,873492;690,000000;57,954088
1,500000;50,000357;50,005000;689,920644;690,000000;57,990025
1,600000;49,999992;50,005000;689,891474;690,000000;57,980103
1,700000;50,000094;50,005000;689,890280;690,000000;57,977454
1,800000;50,000065;50,005000;689,885065;690,000000;57,954959
1,900000;50,000203;50,005000;689,862881;690,000000;57,967789
2,000000;50,000159;50,005000;689,744162;690,000000;57,971107
2,100000;49,999901;50,005000;689,804585;690,000000;57,958859
2,200000;50,000001;50,005000;689,753490;690,000000;57,962075
2,300000;50,000047;50,005000;689,780253;690,000000;57,986340
2,400000;50,000125;50,005000;689,836004;690,000000;57,972984
2,500000;50,000295;50,005000;689,628328;690,000000;57,942983
2,600000;49,999629;50,005000;689,616025;690,000000;57,947218
2,700000;50,000223;50,005000;689,700308;690,000000;57,943476
2,800000;50,000007;50,005000;689,616131;690,000000;57,915686
2,900000;49,999868;50,005000;689,621428;690,000000;57,928779
3,000000;50,000100;50,005000;689,629905;690,000000;57,974674
3,100000;50,000042;50,005000;689,660514;690,000000;57,905588
3,200000;49,999648;50,005000;689,583609;690,000000;57,923165
3,300000;49,999691;50,005000;689,475473;690,000000;57,934346
3,400000;50,000034;50,005000;689,557654;690,000000;57,902510
3,500000;49,999581;50,005000;689,469599;690,000000;57,926763
3,600000;49,999880;50,005000;689,477030;690,000000;57,927918
3,700000;50,000041;50,005000;689,459119;690,000000;57,882297
3,800000;49,999900;50,005000;689,453265;690,000000;57,901180
3,900000;49,999661;50,005000;689,366650;690,000000;57,910989
4,000000;49,999987;50,005000;689,287263;690,000000;57,860925
4,100000;50,000119;50,005000;689,385500;690,000000;57,904893
4,200000;49,999862;50,005000;689,268096;690,000000;57,913978
4,300000;49,999856;50,005000;689,294042;690,000000;57,898786
4,400000;50,000165;50,005000;689,221794;690,000000;57,907588
4,500000;49,999643;50,005000;689,282975;690,000000;57,888932
4,600000;50,000038;50,005000;689,251503;690,000000;57,900234
4,700000;50,000126;50,005000;689,171872;690,000000;57,845916
4,800000;49,999976;50,005000;689,203435;690,000000;57,856929
4,900000;50,000348;50,005000;689,107832;690,000000;57,863322
5,000000;50,000399;50,005000;689,200058;690,000000;57,869898
5,100000;50,000249;50,005000;689,053506;690,000000;57,868384
5,200000;49,999998;50,005000;689,059426;690,000000;57,862954
5,300000;49,999758;50,005000;689,133722;690,000000;57,850761
5,400000;49,999905;50,005000;689,067355;690,000000;57,808174
5,500000;49,999822;50,005000;689,031645;690,000000;57,837199
5,600000;50,000181;50,005000;689,000535;690,000000;57,847484
5,700000;49,999914;50,005000;688,902847;690,000000;57,824155
5,800000;49,999652;50,005000;689,002664;690,000000;57,818090
5,900000;50,000004;50,005000;688,990196;690,000000;57,805860
6,000000;49,999961;50,005000;688,987820;690,000000;57,810301
6,100000;50,000131;50,005000;688,852530;690,000000;57,854840
6,200000;50,000187;50,005000;688,923312;690,000000;57,807334
6,300000;50,000020;50,005000;688,826727;690,000000;57,788802
6,400000;49,999925;50,005000;688,893437;690,000000;57,847730
6,500000;50,000196;50,005000;688,883083;690,000000;57,822917
6,600000;50,000117;50,005000;688,761307;690,000000;57,825477
6,700000;49,999809;50,005000;688,848091;690,000000;57,793577
6,800000;49,999996;50,005000;688,751577;690,000000;57,811416
6,900000;49,999690;50,005000;688,812318;690,000000;57,827621
7,000000;49,999868;50,005000;688,757669;690,000000;57,807789
7,100000;50,000098;50,005000;688,658851;690,000000;57,814772
7,200000;49,999937;50,005000;688,819503;690,000000;57,779644
7,300000;50,000493;50,005000;688,814080;690,000000;57,791511
7,400000;50,000227;50,005000;688,800967;690,000000;57,795264
7,500000;50,000320;50,005000;688,765899;690,000000;57,768185
7,600000;49,999647;50,005000;688,820064;690,000000;57,814716
7,700000;49,999704;50,005000;688,762055;690,000000;57,792044
7,800000;50,000025;50,005000;688,851238;690,000000;57,830450
7,900000;50,000083;50,005000;688,734120;690,000000;57,803576
8,000000;49,999876;50,005000;688,681557;690,000000;57,778157
8,100000;49,999764;50,005000;688,832600;690,000000;57,797138
8,200000;50,000037;50,005000;688,676921;690,000000;57,815415
8,300000;50,000250;50,005000;688,756415;690,000000;57,835644
8,400000;49,999721;50,005000;688,712015;690,000000;57,785741
8,500000;50,000185;50,005000;688,752939;690,000000;57,805202
8,600000;50,000169;50,005000;688,767872;690,000000;57,791237
8,700000;50,000043;50,005000;688,737063;690,000000;57,785208
8,800000;50,000256;50,005000;688,658910;690,000000;57,745700
8,900000;49,999741;50,005000;688,790159;690,000000;57,813827
9,000000;50,000024;50,005000;688,729216;690,000000;57,799167
9,100000;49,999997;50,005000;688,737841;690,000000;57,776302
9,200000;49,999923;50,005000;688,732542;690,000000;57,831126
9,300000;49,999788;50,005000;688,743767;690,000000;57,822918
9,400000;49,999931;50,005000;688,812851;690,000000;57,804106
9,500000;50,000252;50,005000;688,789555;690,000000;57,784134
9,600000;49,999828;50,005000;688,759649;690,000000;57,759770
9,700000;49,999705;50,005000;688,821592;690,000000;57,760484
9,800000;49,999973;50,005000;688,755447;690,000000;57,782544
9,900000;49,999858;50,005000;688,722486;690,000000;57,812367
10,000000;50,000246;50,005000;688,779212;690,000000;57,780115
10,100000;49,999966;50,005000;688,765500;690,000000;57,790689
10,200000;49,999867;50,005000;688,746656;690,000000;57,760958
10,300000;49,999667;50,005000;688,758340;690,000000;57,805095
10,400000;49,999792;50,005000;688,782711;690,000000;57,761490
10,500000;50,000082;50,005000;688,764417;690,000000;57,794134
10,600000;49,999760;50,005000;688,627606;690,000000;57,807271
10,700000;49,999687;50,005000;688,756366;690,000000;57,790149
10,800000;49,999716;50,005000;688,732318;690,000000;57,790744
10,900000;50,000158;50,005000;688,715158;690,000000;57,769254
