# YHDA_VERSION=0.5
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=RES_MAX_POS200
# STEP_NAME=Maksimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
-7,700000;49,998717;50,000000;690,037252;690,000000;58,054222
-7,600000;49,998781;50,000000;689,935074;690,000000;58,046467
-7,500000;49,999395;50,000000;689,974897;690,000000;57,995017
-7,400000;49,999253;50,000000;690,084164;690,000000;58,027050
-7,300000;49,999201;50,000000;689,898712;690,000000;58,029734
-7,200000;49,998527;50,000000;690,056025;690,000000;58,040234
-7,100000;49,998872;50,000000;689,916355;690,000000;57,929126
-7,000000;49,999218;50,000000;690,072835;690,000000;57,976129
-6,900000;49,998707;50,000000;690,088281;690,000000;58,016530
-6,800000;49,998786;50,000000;690,034200;690,000000;58,031849
-6,700000;49,999032;50,000000;690,069157;690,000000;57,994052
-6,600000;49,998851;50,000000;690,025388;690,000000;57,988938
-6,500000;49,999083;50,000000;689,828842;690,000000;58,041704
-6,400000;49,998801;50,000000;689,974766;690,000000;57,942414
-6,300000;49,998965;50,000000;690,146705;690,000000;57,978423
-6,200000;49,999086;50,000000;689,962752;690,000000;58,081613
-6,100000;49,999061;50,000000;690,031579;690,000000;58,008353
-6,000000;49,999263;50,000000;690,007374;690,000000;57,998963
-5,900000;49,998476;50,000000;690,328847;690,000000;58,015449
-5,800000;49,999248;50,000000;689,863762;690,000000;58,017521
-5,700000;49,999287;50,000000;689,985448;690,000000;58,020271
-5,600000;49,999180;50,000000;689,994843;690,000000;57,991084
-5,500000;49,999616;50,000000;689,840529;690,000000;58,026285
-5,400000;49,999158;50,000000;689,836092;690,000000;58,072491
-5,300000;49,998942;50,000000;689,947274;690,000000;57,914888
-5,200000;49,999051;50,000000;690,066882;690,000000;57,937221
-5,100000;49,999598;50,000000;690,057502;690,000000;57,967680
-5,000000;49,999544;50,000000;689,927082;690,000000;57,929051
-4,900000;49,998868;50,000000;690,034104;690,000000;58,011891
-4,800000;49,999164;50,000000;689,866281;690,000000;58,015964
-4,700000;49,999572;50,000000;689,824446;690,000000;57,936618
-4,600000;49,999626;50,000000;689,804777;690,000000;58,030960
-4,500000;49,999166;50,000000;689,928763;690,000000;57,998726
-4,400000;49,999496;50,000000;689,781565;690,000000;57,968289
-4,300000;49,999428;50,000000;690,098362;690,000000;58,044835
-4,200000;49,999783;50,000000;690,051272;690,000000;58,020271
-4,100000;49,999676;50,000000;689,979251;690,000000;57,956876
-4,000000;49,999539;50,000000;689,978452;690,000000;57,991704
-3,900000;49,999391;50,000000;690,090130;690,000000;57,984592
-3,800000;49,999187;50,000000;690,018979;690,000000;58,024070
-3,700000;49,999445;50,000000;689,975429;690,000000;57,946909
-3,600000;49,999523;50,000000;690,093358;690,000000;57,909848
-3,500000;49,999696;50,000000;689,886794;690,000000;58,000413
-3,400000;49,999651;50,000000;690,242932;690,000000;58,092939
-3,300000;49,999089;50,000000;689,909753;690,000000;57,998698
-3,200000;49,999418;50,000000;690,085293;690,000000;58,034838
-3,100000;49,999573;50,000000;690,015456;690,000000;58,014525
-3,000000;49,999406;50,000000;689,933425;690,000000;58,037001
-2,900000;49,999489;50,000000;689,970765;690,000000;57,998942
-2,800000;49,999588;50,000000;689,913007;690,000000;58,026516
-2,700000;49,999559;50,000000;689,833296;690,000000;57,995246
-2,600000;49,999871;50,000000;689,939101;690,000000;57,989040
-2,500000;50,000223;50,000000;689,920271;690,000000;57,954237
-2,400000;49,999564;50,000000;690,073353;690,000000;58,010907
-2,300000;49,999385;50,000000;689,969716;690,000000;57,982529
-2,200000;49,999771;50,000000;689,909933;690,000000;57,999442
-2,100000;50,000153;50,000000;689,998988;690,000000;57,957886
-2,000000;49,999797;50,000000;690,229120;690,000000;58,036058
-1,900000;49,999516;50,000000;690,042388;690,000000;57,966217
-1,800000;49,999525;50,000000;689,816451;690,000000;57,974430
-1,700000;49,999528;50,000000;689,918232;690,000000;57,962222
-1,600000;49,999964;50,000000;689,835208;690,000000;58,000815
-1,500000;49,999568;50,000000;690,098174;690,000000;57,974433
-1,400000;49,999804;50,000000;689,981275;690,000000;58,002405
-1,300000;49,999723;50,000000;690,053440;690,000000;57,982913
-1,200000;50,000361;50,000000;690,286277;690,000000;58,020116
-1,100000;50,000223;50,000000;689,713605;690,000000;58,018223
-1,000000;49,999753;50,000000;690,189015;690,000000;58,034753
-0,900000;49,999401;50,000000;689,980644;690,000000;57,992643
-0,800000;50,000369;50,000000;690,056257;690,000000;58,101013
-0,700000;49,999482;50,000000;689,979314;690,000000;57,986966
-0,600000;49,999963;50,000000;689,966183;690,000000;58,004030
-0,500000;50,000428;50,000000;690,099820;690,000000;58,081931
-0,400000;49,999813;50,000000;689,939106;690,000000;57,957777
-0,300000;50,000182;50,000000;690,061845;690,000000;57,991424
-0,200000;50,000079;50,000000;689,924467;690,000000;58,001140
-0,100000;49,999982;50,000000;689,813544;690,000000;58,036058
0,000000;50,000013;50,200000;690,020769;690,000000;58,024255
0,100000;50,000013;50,200000;690,050828;690,000000;57,969484
0,200000;50,000132;50,200000;690,245088;690,000000;58,030843
0,300000;49,999896;50,200000;689,914261;690,000000;57,919100
0,400000;49,999921;50,200000;689,932096;690,000000;58,019437
0,500000;49,999759;50,200000;690,070554;690,000000;58,017012
0,600000;49,999975;50,200000;689,907987;690,000000;58,036476
0,700000;50,000049;50,200000;690,031244;690,000000;58,076067
0,800000;49,999902;50,200000;690,015338;690,000000;58,025998
0,900000;49,999697;50,200000;690,095868;690,000000;57,977286
1,000000;50,000049;50,200000;690,170764;690,000000;57,992069
1,100000;50,000009;50,200000;690,063099;690,000000;57,942292
1,200000;50,000428;50,200000;689,976546;690,000000;57,973889
1,300000;49,999805;50,200000;689,994317;690,000000;57,948536
1,400000;50,000211;50,200000;690,067889;690,000000;57,966572
1,500000;50,000319;50,200000;689,996841;690,000000;58,040507
1,600000;50,000712;50,200000;689,929091;690,000000;57,966630
1,700000;50,000178;50,200000;689,929256;690,000000;58,008928
1,800000;50,000278;50,200000;689,636110;690,000000;57,992774
1,900000;49,999799;50,200000;689,679732;690,000000;57,955374
2,000000;50,000096;50,200000;689,494203;690,000000;57,982501
2,100000;50,000631;50,200000;689,615371;690,000000;57,929420
2,200000;50,000208;50,200000;689,452779;690,000000;57,966564
2,300000;50,000156;50,200000;689,158087;690,000000;57,900758
2,400000;50,000185;50,200000;689,246716;690,000000;57,942981
2,500000;50,000387;50,200000;689,034344;690,000000;57,908448
2,600000;50,000182;50,200000;688,898787;690,000000;57,825924
2,700000;50,000092;50,200000;688,824194;690,000000;57,829084
2,800000;50,000323;50,200000;688,830116;690,000000;57,867580
2,900000;50,000443;50,200000;688,715397;690,000000;57,750421
3,000000;50,000568;50,200000;688,516394;690,000000;57,800428
3,100000;50,000118;50,200000;688,313792;690,000000;57,738674
3,200000;50,000195;50,200000;688,290596;690,000000;57,682128
3,300000;50,000562;50,200000;688,158503;690,000000;57,686711
3,400000;50,000336;50,200000;687,962178;690,000000;57,699131
3,500000;50,000333;50,200000;687,831842;690,000000;57,725517
3,600000;50,000744;50,200000;687,723613;690,000000;57,655560
3,700000;50,000947;50,200000;687,370244;690,000000;57,687615
3,800000;50,000304;50,200000;687,510087;690,000000;57,686845
3,900000;50,000322;50,200000;687,124379;690,000000;57,565687
4,000000;50,000531;50,200000;686,908138;690,000000;57,585619
4,100000;50,000791;50,200000;686,645372;690,000000;57,582563
4,200000;50,000511;50,200000;686,553173;690,000000;57,503622
4,300000;50,000605;50,200000;686,379092;690,000000;57,487713
4,400000;50,000536;50,200000;686,090656;690,000000;57,425154
4,500000;50,000336;50,200000;686,101394;690,000000;57,341793
4,600000;50,000344;50,200000;685,876545;690,000000;57,425313
4,700000;50,000426;50,200000;685,328044;690,000000;57,377793
4,800000;50,000584;50,200000;685,236731;690,000000;57,325406
4,900000;50,000722;50,200000;685,281689;690,000000;57,235086
5,000000;49,999985;50,200000;684,809133;690,000000;57,173669
5,100000;50,000942;50,200000;684,381149;690,000000;57,233115
5,200000;50,000758;50,200000;684,557259;690,000000;57,209295
5,300000;50,000770;50,200000;684,057162;690,000000;57,165771
5,400000;50,000813;50,200000;683,945415;690,000000;57,122960
5,500000;50,000533;50,200000;683,817714;690,000000;57,109158
5,600000;50,001110;50,200000;683,264688;690,000000;57,065786
5,700000;50,000782;50,200000;683,050685;690,000000;56,939817
5,800000;50,001546;50,200000;682,955663;690,000000;57,003064
5,900000;50,000729;50,200000;682,581381;690,000000;56,943044
6,000000;50,000495;50,200000;682,279149;690,000000;56,924155
6,100000;50,000851;50,200000;682,040303;690,000000;56,889336
6,200000;50,001182;50,200000;681,928623;690,000000;56,802400
6,300000;50,000583;50,200000;681,756448;690,000000;56,794075
6,400000;50,000967;50,200000;681,413822;690,000000;56,752907
6,500000;50,000861;50,200000;681,130235;690,000000;56,793705
6,600000;50,001024;50,200000;680,830801;690,000000;56,698902
6,700000;50,000491;50,200000;680,689136;690,000000;56,650813
6,800000;50,001304;50,200000;680,527476;690,000000;56,623310
6,900000;50,000472;50,200000;679,980874;690,000000;56,576806
7,000000;50,000765;50,200000;679,568535;690,000000;56,525849
7,100000;50,001060;50,200000;679,441706;690,000000;56,471078
7,200000;50,001075;50,200000;679,010388;690,000000;56,372414
7,300000;50,001330;50,200000;678,739339;690,000000;56,435876
7,400000;50,000760;50,200000;678,829051;690,000000;56,398175
7,500000;50,000982;50,200000;678,472830;690,000000;56,335315
7,600000;50,001127;50,200000;678,246936;690,000000;56,291662
7,700000;50,001249;50,200000;677,933984;690,000000;56,169358
7,800000;50,001488;50,200000;677,655581;690,000000;56,200197
7,900000;50,001131;50,200000;677,425587;690,000000;56,106209
8,000000;50,001471;50,200000;676,978841;690,000000;56,241917
8,100000;50,000818;50,200000;676,504541;690,000000;56,141487
8,200000;50,001389;50,200000;676,416017;690,000000;56,045231
8,300000;50,001085;50,200000;676,014080;690,000000;56,022506
8,400000;50,000730;50,200000;675,889782;690,000000;55,975961
8,500000;50,001265;50,200000;675,708413;690,000000;55,903420
8,600000;50,001393;50,200000;675,390893;690,000000;55,895205
8,700000;50,000993;50,200000;675,061488;690,000000;55,923224
8,800000;50,001086;50,200000;674,769192;690,000000;55,808354
8,900000;50,001452;50,200000;674,671394;690,000000;55,811700
9,000000;50,000939;50,200000;674,170080;690,000000;55,715198
9,100000;50,000843;50,200000;674,228162;690,000000;55,576800
9,200000;50,001902;50,200000;673,636472;690,000000;55,647519
9,300000;50,000897;50,200000;673,314363;690,000000;55,626476
9,400000;50,001309;50,200000;673,282679;690,000000;55,519468
9,500000;50,001525;50,200000;672,867216;690,000000;55,554904
9,600000;50,001299;50,200000;672,423579;690,000000;55,482674
9,700000;50,001756;50,200000;672,357632;690,000000;55,556950
9,800000;50,001481;50,200000;672,184641;690,000000;55,406834
9,900000;50,001362;50,200000;671,817149;690,000000;55,281129
10,000000;50,001452;50,200000;671,542695;690,000000;55,408108
10,100000;50,001220;50,200000;671,247481;690,000000;55,376810
10,200000;50,001565;50,200000;671,103434;690,000000;55,300166
10,300000;50,000966;50,200000;670,854704;690,000000;55,305099
10,400000;50,001437;50,200000;670,636850;690,000000;55,171966
10,500000;50,001245;50,200000;670,272686;690,000000;55,194930
10,600000;50,001274;50,200000;670,167548;690,000000;55,161052
10,700000;50,000888;50,200000;669,860272;690,000000;55,064474
10,800000;50,001559;50,200000;669,762303;690,000000;55,067033
10,900000;50,001496;50,200000;669,511534;690,000000;54,993872
11,000000;50,001770;50,200000;669,163741;690,000000;55,008152
11,100000;50,001632;50,200000;668,634194;690,000000;54,992379
11,200000;50,001482;50,200000;668,599863;690,000000;54,902424
11,300000;50,001695;50,200000;668,575720;690,000000;54,947813
11,400000;50,001867;50,200000;668,365430;690,000000;54,850305
11,500000;50,001423;50,200000;668,078916;690,000000;54,879362
11,600000;50,001708;50,200000;667,698089;690,000000;54,801144
11,700000;50,001068;50,200000;667,441530;690,000000;54,762985
11,800000;50,001706;50,200000;667,258474;690,000000;54,760383
11,900000;50,001447;50,200000;667,141472;690,000000;54,725077
12,000000;50,002071;50,200000;667,119009;690,000000;54,669362
12,100000;50,001656;50,200000;667,045500;690,000000;54,648965
12,200000;50,001369;50,200000;666,654494;690,000000;54,671906
12,300000;50,001607;50,200000;666,506291;690,000000;54,651769
12,400000;50,002126;50,200000;666,413248;690,000000;54,559987
12,500000;50,001589;50,200000;666,196917;690,000000;54,589149
12,600000;50,001651;50,200000;666,029879;690,000000;54,563965
12,700000;50,001413;50,200000;665,877015;690,000000;54,578193
12,800000;50,002063;50,200000;665,675708;690,000000;54,462437
12,900000;50,001708;50,200000;665,418774;690,000000;54,485941
13,000000;50,001884;50,200000;665,446687;690,000000;54,418086
13,100000;50,001853;50,200000;665,254381;690,000000;54,469843
13,200000;50,001928;50,200000;665,304902;690,000000;54,487698
13,300000;50,001624;50,200000;664,916152;690,000000;54,391852
13,400000;50,001553;50,200000;664,979378;690,000000;54,316567
13,500000;50,002327;50,200000;664,836772;690,000000;54,404173
13,600000;50,001821;50,200000;664,561001;690,000000;54,366193
13,700000;50,001913;50,200000;664,555559;690,000000;54,369180
13,800000;50,001825;50,200000;664,504904;690,000000;54,386167
13,900000;50,002174;50,200000;664,568135;690,000000;54,308889
14,000000;50,001924;50,200000;664,174337;690,000000;54,327788
14,100000;50,002266;50,200000;664,256922;690,000000;54,308429
14,200000;50,001782;50,200000;664,249149;690,000000;54,155801
14,300000;50,002252;50,200000;664,218233;690,000000;54,273622
14,400000;50,001727;50,200000;664,216384;690,000000;54,221553
14,500000;50,001848;50,200000;664,245110;690,000000;54,332106
14,600000;50,002149;50,200000;664,382465;690,000000;54,246979
14,700000;50,001915;50,200000;663,976549;690,000000;54,219182
14,800000;50,001799;50,200000;663,783164;690,000000;54,305186
14,900000;50,001841;50,200000;664,135862;690,000000;54,328082
15,000000;50,001792;50,200000;664,165523;690,000000;54,208439
15,100000;50,002339;50,200000;663,708182;690,000000;54,215586
15,200000;50,001870;50,200000;664,062302;690,000000;54,296226
15,300000;50,002375;50,200000;663,733774;690,000000;54,277077
15,400000;50,002218;50,200000;663,831528;690,000000;54,285010
15,500000;50,001814;50,200000;664,018564;690,000000;54,230544
15,600000;50,002255;50,200000;663,755915;690,000000;54,238949
15,700000;50,002043;50,200000;663,805178;690,000000;54,274179
15,800000;50,002246;50,200000;663,833633;690,000000;54,255017
15,900000;50,001902;50,200000;663,743740;690,000000;54,221446
16,000000;50,002105;50,200000;663,827721;690,000000;54,172704
16,100000;50,001804;50,200000;663,549562;690,000000;54,243775
16,200000;50,001991;50,200000;663,455637;690,000000;54,201339
16,300000;50,002206;50,200000;663,471612;690,000000;54,124439
16,400000;50,002706;50,200000;663,471275;690,000000;54,159113
16,500000;50,002494;50,200000;663,443326;690,000000;54,159313
16,600000;50,002185;50,200000;663,143463;690,000000;54,093686
16,700000;50,002240;50,200000;662,922704;690,000000;54,168632
16,800000;50,002143;50,200000;662,995639;690,000000;54,161472
16,900000;50,002142;50,200000;663,049040;690,000000;54,051510
17,000000;50,002496;50,200000;662,627245;690,000000;54,099330
17,100000;50,002343;50,200000;662,729006;690,000000;53,964682
17,200000;50,002248;50,200000;662,454588;690,000000;54,089359
17,300000;50,001723;50,200000;662,499637;690,000000;53,997310
17,400000;50,002149;50,200000;662,265843;690,000000;54,028962
17,500000;50,002478;50,200000;662,339194;690,000000;54,014907
17,600000;50,002438;50,200000;662,103988;690,000000;53,892971
17,700000;50,002580;50,200000;662,067892;690,000000;53,966287
17,800000;50,002726;50,200000;661,598401;690,000000;53,943664
17,900000;50,002586;50,200000;661,572839;690,000000;53,954484
18,000000;50,002437;50,200000;661,808045;690,000000;53,895234
18,100000;50,002104;50,200000;661,334999;690,000000;53,867577
18,200000;50,002508;50,200000;661,096073;690,000000;53,802897
18,300000;50,001873;50,200000;660,915161;690,000000;53,808803
18,400000;50,002434;50,200000;660,797906;690,000000;53,739402
18,500000;50,002299;50,200000;660,700193;690,000000;53,796975
18,600000;50,002613;50,200000;660,503783;690,000000;53,782166
18,700000;50,002489;50,200000;660,364645;690,000000;53,736461
18,800000;50,002604;50,200000;660,253251;690,000000;53,755158
18,900000;50,002521;50,200000;660,125421;690,000000;53,623927
19,000000;50,002329;50,200000;659,738311;690,000000;53,677124
19,100000;50,002320;50,200000;659,511768;690,000000;53,622797
19,200000;50,002229;50,200000;659,358292;690,000000;53,539349
19,300000;50,002851;50,200000;659,258482;690,000000;53,610534
19,400000;50,002412;50,200000;659,068034;690,000000;53,532845
19,500000;50,003029;50,200000;658,809155;690,000000;53,473548
19,600000;50,001986;50,200000;658,631735;690,000000;53,504876
19,700000;50,003032;50,200000;658,210896;690,000000;53,406121
19,800000;50,002816;50,200000;658,350352;690,000000;53,460164
19,900000;50,003015;50,200000;658,289764;690,000000;53,466644
20,000000;50,002681;50,200000;657,782266;690,000000;53,348713
20,100000;50,002958;50,200000;657,477943;690,000000;53,340916
20,200000;50,003176;50,200000;657,223206;690,000000;53,258548
20,300000;50,002751;50,200000;657,225274;690,000000;53,306953
20,400000;50,002666;50,200000;657,003769;690,000000;53,188968
20,500000;50,003045;50,200000;656,838209;690,000000;53,158637
20,600000;50,002986;50,200000;656,247226;690,000000;53,116872
20,700000;50,002386;50,200000;656,272386;690,000000;53,139757
20,800000;50,002606;50,200000;655,932655;690,000000;53,094631
20,900000;50,002967;50,200000;655,974055;690,000000;53,128550
21,000000;50,002605;50,200000;655,567658;690,000000;53,077359
21,100000;50,002889;50,200000;655,275370;690,000000;53,000457
