# YHDA_VERSION=0.6.1
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=SENS_50_010
# STEP_NAME=Hassasiyet — 50,010 Hz
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
-27,100000;49,999988;50,000000;689,979994;690,000000;57,973568
-27,000000;50,000255;50,000000;690,016969;690,000000;58,000221
-26,900000;50,000079;50,000000;689,985404;690,000000;58,005694
-26,800000;49,999899;50,000000;689,979311;690,000000;57,969852
-26,700000;49,999926;50,000000;690,003176;690,000000;58,030650
-26,600000;50,000036;50,000000;690,047214;690,000000;57,980416
-26,500000;50,000105;50,000000;690,078251;690,000000;57,996032
-26,400000;49,999952;50,000000;689,926498;690,000000;58,007719
-26,300000;50,000193;50,000000;690,051263;690,000000;57,981944
-26,200000;50,000046;50,000000;689,990954;690,000000;58,034541
-26,100000;50,000112;50,000000;689,973858;690,000000;58,037779
-26,000000;49,999834;50,000000;689,991644;690,000000;57,989882
-25,900000;50,000093;50,000000;689,958127;690,000000;57,997190
-25,800000;49,999858;50,000000;689,949097;690,000000;57,993818
-25,700000;49,999854;50,000000;690,037847;690,000000;58,027759
-25,600000;49,999779;50,000000;690,012120;690,000000;57,996261
-25,500000;50,000056;50,000000;690,006127;690,000000;58,016441
-25,400000;49,999714;50,000000;690,123241;690,000000;57,975848
-25,300000;50,000087;50,000000;690,023592;690,000000;58,016227
-25,200000;49,999947;50,000000;690,098716;690,000000;58,028948
-25,100000;49,999978;50,000000;690,080229;690,000000;57,991644
-25,000000;50,000075;50,000000;689,961722;690,000000;57,956833
-24,900000;50,000068;50,000000;690,003593;690,000000;57,999848
-24,800000;50,000132;50,000000;690,011656;690,000000;58,025322
-24,700000;50,000109;50,000000;690,024961;690,000000;58,022309
-24,600000;50,000122;50,000000;689,963045;690,000000;57,995860
-24,500000;49,999914;50,000000;690,033163;690,000000;58,024329
-24,400000;49,999832;50,000000;690,067746;690,000000;57,998819
-24,300000;50,000219;50,000000;690,084903;690,000000;57,989710
-24,200000;50,000049;50,000000;689,992124;690,000000;58,005492
-24,100000;49,999974;50,000000;690,025712;690,000000;57,986945
-24,000000;49,999762;50,000000;690,038155;690,000000;57,994646
-23,900000;50,000079;50,000000;690,035125;690,000000;58,004144
-23,800000;50,000130;50,000000;689,921306;690,000000;57,949412
-23,700000;50,000162;50,000000;690,001500;690,000000;58,029581
-23,600000;50,000000;50,000000;689,963525;690,000000;58,008966
-23,500000;50,000246;50,000000;690,008749;690,000000;57,974439
-23,400000;49,999788;50,000000;689,998657;690,000000;58,001312
-23,300000;50,000010;50,000000;689,977720;690,000000;58,033343
-23,200000;49,999570;50,000000;690,005699;690,000000;58,004383
-23,100000;49,999732;50,000000;690,012126;690,000000;57,979180
-23,000000;50,000239;50,000000;690,017348;690,000000;58,012484
-22,900000;49,999762;50,000000;689,970992;690,000000;58,027098
-22,800000;49,999962;50,000000;689,965673;690,000000;58,021211
-22,700000;49,999868;50,000000;690,069306;690,000000;57,985248
-22,600000;50,000085;50,000000;689,929686;690,000000;58,003817
-22,500000;49,999828;50,000000;690,014564;690,000000;58,022230
-22,400000;49,999993;50,000000;689,986712;690,000000;57,995202
-22,300000;50,000012;50,000000;690,001228;690,000000;57,954181
-22,200000;50,000031;50,000000;689,991531;690,000000;58,002728
-22,100000;50,000041;50,000000;689,966054;690,000000;58,006853
-22,000000;50,000287;50,000000;690,040982;690,000000;58,035022
-21,900000;49,999853;50,000000;690,002976;690,000000;58,042427
-21,800000;50,000090;50,000000;690,082922;690,000000;57,976922
-21,700000;49,999871;50,000000;689,920722;690,000000;58,028759
-21,600000;50,000243;50,000000;689,971971;690,000000;58,035639
-21,500000;50,000133;50,000000;690,025947;690,000000;58,028559
-21,400000;50,000236;50,000000;690,008109;690,000000;58,022017
-21,300000;49,999753;50,000000;690,067163;690,000000;58,004685
-21,200000;49,999795;50,000000;690,043664;690,000000;58,001118
-21,100000;50,000139;50,000000;690,063270;690,000000;58,006761
-21,000000;50,000003;50,000000;689,946261;690,000000;58,006210
-20,900000;50,000252;50,000000;689,909782;690,000000;58,001839
-20,800000;49,999892;50,000000;689,932473;690,000000;57,981166
-20,700000;49,999799;50,000000;689,980527;690,000000;58,002232
-20,600000;50,000019;50,000000;690,023540;690,000000;58,027223
-20,500000;49,999953;50,000000;689,970875;690,000000;58,019209
-20,400000;49,999958;50,000000;690,082725;690,000000;58,015544
-20,300000;49,999912;50,000000;690,070864;690,000000;57,980080
-20,200000;49,999887;50,000000;689,951941;690,000000;58,015717
-20,100000;49,999990;50,000000;689,937714;690,000000;58,019000
-20,000000;49,999923;50,000000;690,053542;690,000000;57,971768
-19,900000;49,999913;50,000000;690,081355;690,000000;58,015237
-19,800000;50,000151;50,000000;690,018596;690,000000;58,020975
-19,700000;50,000209;50,000000;689,979732;690,000000;58,017766
-19,600000;49,999914;50,000000;690,039242;690,000000;57,975584
-19,500000;49,999677;50,000000;690,025428;690,000000;57,990026
-19,400000;50,000025;50,000000;689,881633;690,000000;58,050169
-19,300000;49,999980;50,000000;689,996777;690,000000;57,990261
-19,200000;50,000079;50,000000;690,091503;690,000000;57,997607
-19,100000;50,000138;50,000000;690,042704;690,000000;58,004324
-19,000000;49,999748;50,000000;690,031501;690,000000;57,996063
-18,900000;50,000054;50,000000;690,061668;690,000000;58,024528
-18,800000;50,000412;50,000000;689,974415;690,000000;57,997985
-18,700000;49,999766;50,000000;689,912526;690,000000;57,982453
-18,600000;50,000051;50,000000;690,006141;690,000000;58,003973
-18,500000;49,999969;50,000000;690,005672;690,000000;57,986888
-18,400000;49,999929;50,000000;689,943939;690,000000;57,955271
-18,300000;50,000024;50,000000;690,081204;690,000000;57,991605
-18,200000;49,999708;50,000000;689,992893;690,000000;58,033088
-18,100000;50,000149;50,000000;690,069886;690,000000;58,009106
-18,000000;49,999630;50,000000;690,042382;690,000000;58,020234
-17,900000;50,000043;50,000000;690,038771;690,000000;58,016142
-17,800000;49,999820;50,000000;689,921357;690,000000;58,016809
-17,700000;49,999933;50,000000;689,962432;690,000000;57,978162
-17,600000;50,000006;50,000000;690,009593;690,000000;57,982916
-17,500000;50,000175;50,000000;689,970652;690,000000;57,968256
-17,400000;49,999925;50,000000;690,013476;690,000000;57,977767
-17,300000;49,999834;50,000000;690,042955;690,000000;58,038628
-17,200000;50,000158;50,000000;690,038507;690,000000;58,003241
-17,100000;49,999669;50,000000;690,044487;690,000000;58,008695
-17,000000;50,000122;50,000000;690,011189;690,000000;58,012016
-16,900000;49,999822;50,000000;690,042820;690,000000;57,980664
-16,800000;49,999966;50,000000;689,952594;690,000000;57,999767
-16,700000;49,999752;50,000000;689,909645;690,000000;57,999797
-16,600000;50,000027;50,000000;690,016589;690,000000;58,014164
-16,500000;50,000093;50,000000;690,042299;690,000000;57,989493
-16,400000;50,000055;50,000000;690,112043;690,000000;57,985935
-16,300000;49,999979;50,000000;690,045106;690,000000;58,042141
-16,200000;49,999761;50,000000;690,047330;690,000000;58,010571
-16,100000;49,999896;50,000000;690,011744;690,000000;58,004314
-16,000000;49,999979;50,000000;690,054965;690,000000;57,994328
-15,900000;49,999893;50,000000;689,970717;690,000000;57,973218
-15,800000;50,000315;50,000000;690,092576;690,000000;58,006679
-15,700000;50,000062;50,000000;689,983139;690,000000;57,982904
-15,600000;50,000294;50,000000;689,941528;690,000000;58,023719
-15,500000;49,999779;50,000000;689,924213;690,000000;58,016686
-15,400000;50,000280;50,000000;689,993138;690,000000;57,988430
-15,300000;49,999818;50,000000;690,032148;690,000000;57,979776
-15,200000;50,000117;50,000000;690,063362;690,000000;57,960477
-15,100000;50,000061;50,000000;689,960516;690,000000;57,967705
-15,000000;50,000218;50,000000;689,965122;690,000000;58,014676
-14,900000;49,999997;50,000000;689,963308;690,000000;58,010207
-14,800000;50,000051;50,000000;689,996094;690,000000;57,988155
-14,700000;50,000351;50,000000;690,034522;690,000000;58,002238
-14,600000;49,999898;50,000000;690,021674;690,000000;58,017178
-14,500000;49,999785;50,000000;690,033229;690,000000;57,983213
-14,400000;49,999756;50,000000;689,984854;690,000000;57,990276
-14,300000;50,000223;50,000000;690,053331;690,000000;58,037260
-14,200000;49,999723;50,000000;689,917557;690,000000;57,986883
-14,100000;50,000051;50,000000;690,037417;690,000000;58,007290
-14,000000;49,999914;50,000000;690,042585;690,000000;57,998051
-13,900000;49,999789;50,000000;690,042803;690,000000;58,019239
-13,800000;49,999898;50,000000;689,903922;690,000000;57,956954
-13,700000;49,999642;50,000000;689,902335;690,000000;57,946693
-13,600000;49,999854;50,000000;690,015995;690,000000;58,000100
-13,500000;49,999995;50,000000;689,996036;690,000000;58,033827
-13,400000;50,000296;50,000000;690,058304;690,000000;58,011005
-13,300000;49,999945;50,000000;690,004073;690,000000;58,027994
-13,200000;50,000149;50,000000;689,920015;690,000000;58,045070
-13,100000;50,000110;50,000000;690,063639;690,000000;57,997562
-13,000000;49,999969;50,000000;689,968631;690,000000;57,999658
-12,900000;49,999907;50,000000;689,983965;690,000000;57,992002
-12,800000;49,999812;50,000000;690,014862;690,000000;58,016348
-12,700000;50,000104;50,000000;690,015478;690,000000;57,989674
-12,600000;49,999868;50,000000;690,023186;690,000000;58,021232
-12,500000;49,999746;50,000000;690,087909;690,000000;58,034199
-12,400000;50,000224;50,000000;690,047642;690,000000;58,020595
-12,300000;50,000272;50,000000;690,024283;690,000000;58,014480
-12,200000;49,999910;50,000000;690,011531;690,000000;58,010601
-12,100000;50,000171;50,000000;689,991397;690,000000;57,977094
-12,000000;50,000005;50,000000;689,953376;690,000000;57,980308
-11,900000;49,999833;50,000000;690,008824;690,000000;58,027523
-11,800000;50,000076;50,000000;689,920343;690,000000;58,012011
-11,700000;50,000064;50,000000;690,047075;690,000000;58,010500
-11,600000;50,000064;50,000000;690,007486;690,000000;58,008226
-11,500000;50,000169;50,000000;689,985134;690,000000;58,001551
-11,400000;49,999708;50,000000;689,991485;690,000000;57,980213
-11,300000;49,999913;50,000000;690,021967;690,000000;58,014476
-11,200000;50,000229;50,000000;690,016805;690,000000;57,975249
-11,100000;50,000085;50,000000;689,976909;690,000000;58,005286
-11,000000;50,000059;50,000000;689,919572;690,000000;57,998308
-10,900000;50,000023;50,000000;689,992019;690,000000;57,978903
-10,800000;50,000019;50,000000;689,992392;690,000000;57,995031
-10,700000;50,000115;50,000000;690,049505;690,000000;58,009160
-10,600000;50,000016;50,000000;689,920341;690,000000;57,993435
-10,500000;50,000391;50,000000;690,035574;690,000000;58,013738
-10,400000;49,999797;50,000000;689,908981;690,000000;57,976575
-10,300000;50,000032;50,000000;690,042941;690,000000;57,984144
-10,200000;49,999777;50,000000;690,017399;690,000000;57,993044
-10,100000;50,000060;50,000000;690,063122;690,000000;57,994142
-10,000000;49,999695;50,000000;690,050790;690,000000;57,997665
-9,900000;50,000036;50,000000;690,060877;690,000000;58,002933
-9,800000;49,999778;50,000000;690,099386;690,000000;57,965859
-9,700000;50,000228;50,000000;689,998553;690,000000;58,010068
-9,600000;49,999697;50,000000;690,009081;690,000000;57,994341
-9,500000;50,000120;50,000000;690,012928;690,000000;58,037868
-9,400000;49,999979;50,000000;690,045001;690,000000;57,977936
-9,300000;49,999876;50,000000;690,078117;690,000000;58,002058
-9,200000;49,999679;50,000000;689,967027;690,000000;57,996646
-9,100000;49,999960;50,000000;689,931995;690,000000;58,028070
-9,000000;49,999959;50,000000;689,965627;690,000000;57,995921
-8,900000;49,999936;50,000000;690,039406;690,000000;57,987840
-8,800000;49,999952;50,000000;690,009488;690,000000;57,995595
-8,700000;49,999930;50,000000;690,006564;690,000000;57,974593
-8,600000;49,999896;50,000000;689,975342;690,000000;58,030252
-8,500000;49,999859;50,000000;689,944607;690,000000;57,984361
-8,400000;49,999768;50,000000;690,070443;690,000000;57,969439
-8,300000;49,999970;50,000000;690,060900;690,000000;57,950169
-8,200000;50,000108;50,000000;689,998677;690,000000;58,034806
-8,100000;49,999941;50,000000;689,989955;690,000000;57,985587
-8,000000;49,999937;50,000000;689,946235;690,000000;57,966027
-7,900000;49,999877;50,000000;689,869066;690,000000;58,047429
-7,800000;50,000338;50,000000;690,044771;690,000000;57,985725
-7,700000;49,999740;50,000000;690,017471;690,000000;57,996392
-7,600000;49,999691;50,000000;689,929583;690,000000;58,015442
-7,500000;49,999873;50,000000;690,031271;690,000000;58,000498
-7,400000;50,000099;50,000000;690,052945;690,000000;57,975559
-7,300000;49,999799;50,000000;690,027291;690,000000;58,016803
-7,200000;50,000199;50,000000;690,033282;690,000000;58,002395
-7,100000;49,999872;50,000000;690,018567;690,000000;58,002477
-7,000000;49,999996;50,000000;690,014820;690,000000;58,016335
-6,900000;49,999915;50,000000;689,972318;690,000000;57,999119
-6,800000;50,000007;50,000000;689,998458;690,000000;58,022810
-6,700000;50,000228;50,000000;690,075842;690,000000;58,001534
-6,600000;50,000089;50,000000;690,125862;690,000000;57,968687
-6,500000;50,000091;50,000000;689,964654;690,000000;58,021435
-6,400000;49,999993;50,000000;690,010858;690,000000;58,010832
-6,300000;49,999894;50,000000;689,997693;690,000000;57,988847
-6,200000;50,000056;50,000000;689,945082;690,000000;57,969888
-6,100000;50,000045;50,000000;689,963726;690,000000;57,990119
-6,000000;50,000084;50,000000;689,997147;690,000000;58,016350
-5,900000;49,999905;50,000000;690,061089;690,000000;58,006118
-5,800000;50,000044;50,000000;690,027413;690,000000;57,979207
-5,700000;49,999964;50,000000;689,948334;690,000000;58,012487
-5,600000;50,000370;50,000000;690,041477;690,000000;58,017830
-5,500000;50,000029;50,000000;690,002929;690,000000;57,976809
-5,400000;50,000161;50,000000;690,086005;690,000000;57,967696
-5,300000;50,000069;50,000000;689,979124;690,000000;57,993038
-5,200000;49,999899;50,000000;690,039044;690,000000;58,020275
-5,100000;50,000015;50,000000;690,050255;690,000000;58,017724
-5,000000;50,000345;50,000000;690,043775;690,000000;58,006323
-4,900000;49,999838;50,000000;689,986482;690,000000;58,044388
-4,800000;50,000375;50,000000;690,018511;690,000000;58,004660
-4,700000;50,000076;50,000000;689,896620;690,000000;57,999017
-4,600000;49,999733;50,000000;689,980756;690,000000;58,028008
-4,500000;50,000028;50,000000;689,948257;690,000000;57,975817
-4,400000;50,000009;50,000000;689,947632;690,000000;58,015113
-4,300000;49,999709;50,000000;689,979771;690,000000;57,994759
-4,200000;49,999857;50,000000;690,027360;690,000000;58,013517
-4,100000;49,999787;50,000000;689,971918;690,000000;58,017803
-4,000000;49,999983;50,000000;690,044471;690,000000;58,008847
-3,900000;50,000274;50,000000;689,958256;690,000000;57,940891
-3,800000;49,999608;50,000000;689,933530;690,000000;58,010223
-3,700000;49,999941;50,000000;690,036051;690,000000;57,992585
-3,600000;49,999903;50,000000;689,929973;690,000000;57,957835
-3,500000;49,999939;50,000000;689,981437;690,000000;57,992591
-3,400000;50,000105;50,000000;690,006962;690,000000;58,002738
-3,300000;50,000047;50,000000;689,987612;690,000000;57,988005
-3,200000;50,000057;50,000000;689,995160;690,000000;58,002962
-3,100000;49,999988;50,000000;689,926804;690,000000;57,999929
-3,000000;49,999834;50,000000;690,023984;690,000000;58,015226
-2,900000;50,000235;50,000000;689,918190;690,000000;58,008755
-2,800000;49,999959;50,000000;689,970301;690,000000;57,994450
-2,700000;49,999873;50,000000;689,968977;690,000000;57,992266
-2,600000;50,000197;50,000000;690,040904;690,000000;58,032908
-2,500000;49,999921;50,000000;690,044333;690,000000;58,012112
-2,400000;49,999779;50,000000;690,037075;690,000000;58,041853
-2,300000;50,000071;50,000000;689,989804;690,000000;58,006253
-2,200000;50,000038;50,000000;690,076623;690,000000;57,991581
-2,100000;49,999687;50,000000;689,967476;690,000000;57,997137
-2,000000;50,000104;50,000000;689,977758;690,000000;58,025489
-1,900000;49,999930;50,000000;690,030561;690,000000;58,024235
-1,800000;49,999846;50,000000;689,999490;690,000000;57,999204
-1,700000;50,000174;50,000000;689,917266;690,000000;58,035929
-1,600000;50,000189;50,000000;690,052081;690,000000;58,058697
-1,500000;50,000023;50,000000;690,018668;690,000000;58,017529
-1,400000;50,000247;50,000000;690,097473;690,000000;58,003217
-1,300000;50,000084;50,000000;690,081933;690,000000;57,987641
-1,200000;49,999994;50,000000;689,908168;690,000000;58,002969
-1,100000;50,000252;50,000000;690,055154;690,000000;58,011395
-1,000000;49,999977;50,000000;690,026414;690,000000;57,993786
-0,900000;50,000094;50,000000;690,004876;690,000000;57,994491
-0,800000;50,000292;50,000000;689,983397;690,000000;57,985726
-0,700000;50,000336;50,000000;689,955861;690,000000;58,023989
-0,600000;49,999831;50,000000;689,936119;690,000000;58,017263
-0,500000;49,999772;50,000000;689,979543;690,000000;58,010278
-0,400000;50,000210;50,000000;690,016580;690,000000;58,008774
-0,300000;50,000059;50,000000;689,951046;690,000000;58,014185
-0,200000;50,000061;50,000000;690,024129;690,000000;57,988401
-0,100000;50,000292;50,000000;689,835639;690,000000;58,025139
0,000000;49,999879;50,010000;690,028756;690,000000;57,994402
0,100000;49,999566;50,010000;690,080009;690,000000;57,973314
0,200000;50,000219;50,010000;690,006181;690,000000;57,942967
0,300000;49,999849;50,010000;690,060324;690,000000;57,990955
0,400000;49,999999;50,010000;689,933842;690,000000;58,006894
0,500000;50,000004;50,010000;689,914691;690,000000;58,007384
0,600000;49,999901;50,010000;689,973226;690,000000;57,984003
0,700000;49,999973;50,010000;689,949851;690,000000;57,996401
0,800000;50,000008;50,010000;689,964292;690,000000;57,990800
0,900000;50,000046;50,010000;689,872968;690,000000;57,960474
1,000000;49,999651;50,010000;689,948348;690,000000;58,000724
1,100000;49,999872;50,010000;689,844376;690,000000;58,012763
1,200000;49,999989;50,010000;689,812124;690,000000;57,949932
1,300000;49,999980;50,010000;689,821778;690,000000;57,961341
1,400000;49,999934;50,010000;689,750991;690,000000;57,951833
1,500000;49,999804;50,010000;689,776627;690,000000;57,957767
1,600000;50,000085;50,010000;689,709418;690,000000;57,957654
1,700000;50,000049;50,010000;689,690668;690,000000;57,967807
1,800000;49,999930;50,010000;689,604735;690,000000;57,961903
1,900000;49,999801;50,010000;689,680280;690,000000;57,977801
2,000000;49,999994;50,010000;689,630833;690,000000;57,940153
2,100000;49,999968;50,010000;689,533755;690,000000;57,933113
2,200000;50,000258;50,010000;689,546386;690,000000;57,950265
2,300000;49,999581;50,010000;689,496856;690,000000;57,914695
2,400000;49,999807;50,010000;689,435853;690,000000;57,883020
2,500000;50,000276;50,010000;689,384211;690,000000;57,920464
2,600000;50,000233;50,010000;689,393891;690,000000;57,893651
2,700000;49,999950;50,010000;689,303252;690,000000;57,935725
2,800000;50,000334;50,010000;689,251248;690,000000;57,873095
2,900000;50,000119;50,010000;689,241176;690,000000;57,872214
3,000000;49,999787;50,010000;689,197419;690,000000;57,910154
3,100000;50,000168;50,010000;689,129472;690,000000;57,851807
3,200000;50,000091;50,010000;689,139257;690,000000;57,880919
3,300000;49,999931;50,010000;689,133178;690,000000;57,830881
3,400000;49,999920;50,010000;688,939349;690,000000;57,800780
3,500000;49,999902;50,010000;688,959043;690,000000;57,844139
3,600000;50,000100;50,010000;688,892027;690,000000;57,831644
3,700000;50,000306;50,010000;688,896328;690,000000;57,824903
3,800000;49,999879;50,010000;688,875876;690,000000;57,774299
3,900000;50,000158;50,010000;688,842428;690,000000;57,766657
4,000000;50,000169;50,010000;688,684940;690,000000;57,794415
4,100000;50,000153;50,010000;688,751675;690,000000;57,792905
4,200000;49,999652;50,010000;688,650397;690,000000;57,779743
4,300000;50,000054;50,010000;688,631916;690,000000;57,759891
4,400000;49,999938;50,010000;688,557812;690,000000;57,749192
4,500000;49,999917;50,010000;688,497738;690,000000;57,764711
4,600000;49,999889;50,010000;688,478598;690,000000;57,759768
4,700000;49,999999;50,010000;688,416707;690,000000;57,725160
4,800000;49,999906;50,010000;688,417025;690,000000;57,742436
4,900000;49,999478;50,010000;688,297913;690,000000;57,720374
5,000000;50,000094;50,010000;688,233460;690,000000;57,702178
5,100000;49,999886;50,010000;688,312431;690,000000;57,705373
5,200000;50,000186;50,010000;688,231800;690,000000;57,677917
5,300000;50,000336;50,010000;688,219966;690,000000;57,667593
5,400000;49,999935;50,010000;688,104963;690,000000;57,692973
5,500000;50,000186;50,010000;688,088146;690,000000;57,678232
5,600000;49,999770;50,010000;687,965742;690,000000;57,683819
5,700000;50,000003;50,010000;688,081423;690,000000;57,694128
5,800000;49,999491;50,010000;687,922587;690,000000;57,673373
5,900000;50,000052;50,010000;687,947276;690,000000;57,692539
6,000000;49,999906;50,010000;687,908208;690,000000;57,636637
6,100000;49,999964;50,010000;687,858342;690,000000;57,638011
6,200000;49,999518;50,010000;687,887913;690,000000;57,616730
6,300000;50,000063;50,010000;687,805593;690,000000;57,621275
6,400000;49,999842;50,010000;687,760147;690,000000;57,636044
6,500000;49,999830;50,010000;687,733555;690,000000;57,602404
6,600000;49,999736;50,010000;687,692241;690,000000;57,612898
6,700000;49,999994;50,010000;687,775398;690,000000;57,633760
6,800000;49,999938;50,010000;687,640351;690,000000;57,593976
6,900000;49,999961;50,010000;687,672942;690,000000;57,610136
7,000000;50,000137;50,010000;687,670664;690,000000;57,582731
7,100000;50,000114;50,010000;687,571643;690,000000;57,599159
7,200000;50,000061;50,010000;687,506459;690,000000;57,598802
7,300000;49,999757;50,010000;687,464216;690,000000;57,614841
7,400000;50,000112;50,010000;687,475313;690,000000;57,589996
7,500000;49,999986;50,010000;687,481932;690,000000;57,567529
7,600000;50,000009;50,010000;687,516207;690,000000;57,566887
7,700000;50,000048;50,010000;687,470170;690,000000;57,600293
7,800000;49,999839;50,010000;687,473726;690,000000;57,593527
7,900000;49,999794;50,010000;687,509244;690,000000;57,571050
8,000000;49,999897;50,010000;687,472583;690,000000;57,591475
8,100000;49,999853;50,010000;687,570677;690,000000;57,595062
8,200000;50,000089;50,010000;687,566911;690,000000;57,573253
8,300000;49,999994;50,010000;687,571329;690,000000;57,585917
8,400000;50,000169;50,010000;687,432906;690,000000;57,595308
8,500000;49,999883;50,010000;687,504781;690,000000;57,599050
8,600000;49,999982;50,010000;687,535715;690,000000;57,581077
8,700000;49,999971;50,010000;687,583715;690,000000;57,597992
8,800000;50,000006;50,010000;687,512611;690,000000;57,574340
8,900000;49,999869;50,010000;687,425438;690,000000;57,575163
9,000000;49,999989;50,010000;687,504220;690,000000;57,553588
9,100000;50,000247;50,010000;687,457431;690,000000;57,608760
9,200000;50,000025;50,010000;687,485676;690,000000;57,565207
9,300000;50,000218;50,010000;687,468848;690,000000;57,596210
9,400000;50,000171;50,010000;687,569352;690,000000;57,595470
9,500000;49,999951;50,010000;687,463620;690,000000;57,601723
9,600000;50,000185;50,010000;687,497557;690,000000;57,598058
9,700000;50,000154;50,010000;687,452772;690,000000;57,566818
9,800000;49,999899;50,010000;687,522151;690,000000;57,591333
9,900000;49,999953;50,010000;687,430499;690,000000;57,564622
10,000000;50,000297;50,010000;687,449337;690,000000;57,585543
10,100000;50,000159;50,010000;687,509068;690,000000;57,561460
10,200000;50,000083;50,010000;687,411681;690,000000;57,609813
10,300000;50,000243;50,010000;687,452628;690,000000;57,600340
10,400000;49,999729;50,010000;687,500903;690,000000;57,554999
10,500000;49,999941;50,010000;687,581895;690,000000;57,617640
10,600000;50,000219;50,010000;687,562299;690,000000;57,593458
10,700000;50,000086;50,010000;687,565796;690,000000;57,555983
10,800000;49,999919;50,010000;687,542375;690,000000;57,604321
10,900000;49,999633;50,010000;687,408811;690,000000;57,572710
