# YHDA_VERSION=0.5
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_SENS_NEG10
# STEP_NAME=Hassasiyet — -10 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
-13,400000;49,999807;50;-9,987222;-10;140,018604;70,009302;-10,081125
-13,300000;49,999985;50;-9,983849;-10;140,018881;70,009441;-10,102512
-13,200000;49,999820;50;-10,029219;-10;140,019160;70,009580;-10,139438
-13,100000;49,999766;50;-10,008487;-10;140,019438;70,009719;-10,127404
-13,000000;50,000012;50;-9,999571;-10;140,019716;70,009858;-10,118049
-12,900000;50,000187;50;-9,967400;-10;140,019993;70,009996;-10,110483
-12,800000;49,999614;50;-9,989301;-10;140,020270;70,010135;-10,132427
-12,700000;50,000100;50;-9,977704;-10;140,020547;70,010274;-10,072126
-12,600000;49,999880;50;-9,989569;-10;140,020825;70,010412;-10,118988
-12,500000;49,999996;50;-10,006235;-10;140,021103;70,010551;-10,151524
-12,400000;49,999995;50;-10,017090;-10;140,021381;70,010690;-10,167534
-12,300000;50,000184;50;-10,000540;-10;140,021659;70,010829;-10,125166
-12,200000;50,000116;50;-9,989573;-10;140,021936;70,010968;-10,078054
-12,100000;50,000220;50;-10,018507;-10;140,022214;70,011107;-10,162804
-12,000000;49,999843;50;-10,014818;-10;140,022493;70,011246;-10,104905
-11,900000;50,000275;50;-9,998360;-10;140,022770;70,011385;-10,104102
-11,800000;49,999614;50;-9,957714;-10;140,023047;70,011523;-10,043995
-11,700000;50,000222;50;-9,996066;-10;140,023325;70,011662;-10,105035
-11,600000;49,999820;50;-9,972433;-10;140,023602;70,011801;-10,087347
-11,500000;50,000223;50;-10,029034;-10;140,023880;70,011940;-10,136502
-11,400000;50,000176;50;-10,032358;-10;140,024159;70,012079;-10,175062
-11,300000;49,999937;50;-9,978298;-10;140,024436;70,012218;-10,089843
-11,200000;49,999893;50;-9,966236;-10;140,024713;70,012356;-10,102336
-11,100000;49,999870;50;-9,991518;-10;140,024990;70,012495;-10,089143
-11,000000;50,000026;50;-10,036770;-10;140,025269;70,012635;-10,144923
-10,900000;50,000073;50;-9,996031;-10;140,025547;70,012773;-10,137560
-10,800000;50,000124;50;-10,028906;-10;140,025826;70,012913;-10,122656
-10,700000;49,999813;50;-10,048431;-10;140,026105;70,013052;-10,148263
-10,600000;49,999805;50;-10,025606;-10;140,026383;70,013192;-10,142853
-10,500000;50,000069;50;-10,004079;-10;140,026661;70,013331;-10,117224
-10,400000;49,999997;50;-9,995581;-10;140,026939;70,013469;-10,139419
-10,300000;49,999856;50;-10,038141;-10;140,027218;70,013609;-10,157747
-10,200000;50,000385;50;-10,034198;-10;140,027496;70,013748;-10,155343
-10,100000;50,000022;50;-9,972145;-10;140,027773;70,013887;-10,078946
-10,000000;50,000180;50;-9,992375;-10;140,028051;70,014025;-10,155591
-9,900000;49,999753;50;-10,011885;-10;140,028329;70,014164;-10,135311
-9,800000;49,999975;50;-10,048569;-10;140,028608;70,014304;-10,170549
-9,700000;50,000202;50;-10,022580;-10;140,028886;70,014443;-10,128903
-9,600000;49,999971;50;-10,012857;-10;140,029165;70,014582;-10,136949
-9,500000;49,999929;50;-9,970021;-10;140,029442;70,014721;-10,129430
-9,400000;50,000163;50;-10,011565;-10;140,029720;70,014860;-10,164729
-9,300000;50,000025;50;-10,046512;-10;140,029999;70,014999;-10,153199
-9,200000;50,000123;50;-10,027848;-10;140,030277;70,015139;-10,165645
-9,100000;50,000100;50;-10,000752;-10;140,030555;70,015278;-10,119039
-9,000000;49,999953;50;-9,999725;-10;140,030833;70,015416;-10,124213
-8,900000;49,999933;50;-10,003012;-10;140,031111;70,015555;-10,137045
-8,800000;50,000191;50;-10,022708;-10;140,031389;70,015695;-10,111685
-8,700000;49,999738;50;-9,991689;-10;140,031667;70,015833;-10,097921
-8,600000;50,000034;50;-10,014374;-10;140,031945;70,015972;-10,145316
-8,500000;50,000088;50;-9,999746;-10;140,032223;70,016111;-10,114518
-8,400000;50,000079;50;-10,008997;-10;140,032501;70,016250;-10,128699
-8,300000;49,999891;50;-9,981577;-10;140,032778;70,016389;-10,075522
-8,200000;50,000158;50;-9,981276;-10;140,033055;70,016528;-10,061224
-8,100000;50,000169;50;-9,981655;-10;140,033332;70,016666;-10,127639
-8,000000;49,999986;50;-10,029878;-10;140,033611;70,016806;-10,152214
-7,900000;49,999990;50;-10,007376;-10;140,033889;70,016945;-10,136545
-7,800000;50,000215;50;-9,963162;-10;140,034166;70,017083;-10,077530
-7,700000;50,000155;50;-10,054566;-10;140,034445;70,017223;-10,183853
-7,600000;50,000092;50;-9,983171;-10;140,034722;70,017361;-10,105238
-7,500000;50,000191;50;-9,998475;-10;140,035000;70,017500;-10,098433
-7,400000;49,999152;50;-10,010299;-10;140,035278;70,017639;-10,125818
-7,300000;49,999865;50;-10,014192;-10;140,035556;70,017778;-10,111099
-7,200000;49,999490;50;-10,001232;-10;140,035834;70,017917;-10,142697
-7,100000;49,999869;50;-9,991119;-10;140,036112;70,018056;-10,048017
-7,000000;49,999946;50;-10,032127;-10;140,036390;70,018195;-10,160285
-6,900000;49,999799;50;-10,000280;-10;140,036668;70,018334;-10,114200
-6,800000;50,000002;50;-10,014400;-10;140,036946;70,018473;-10,118079
-6,700000;50,000094;50;-10,019973;-10;140,037225;70,018612;-10,150355
-6,600000;50,000225;50;-10,012812;-10;140,037503;70,018751;-10,136054
-6,500000;49,999848;50;-10,005909;-10;140,037781;70,018890;-10,145142
-6,400000;49,999820;50;-9,986669;-10;140,038058;70,019029;-10,110709
-6,300000;50,000182;50;-9,980329;-10;140,038335;70,019168;-10,079170
-6,200000;50,000259;50;-9,982294;-10;140,038613;70,019306;-10,109613
-6,100000;49,999646;50;-10,013345;-10;140,038891;70,019445;-10,162682
-6,000000;50,000181;50;-9,975280;-10;140,039168;70,019584;-10,108255
-5,900000;50,000418;50;-10,054333;-10;140,039447;70,019724;-10,156441
-5,800000;49,999897;50;-10,013195;-10;140,039725;70,019863;-10,144844
-5,700000;50,000255;50;-10,014524;-10;140,040004;70,020002;-10,139008
-5,600000;50,000396;50;-9,965356;-10;140,040280;70,020140;-10,061384
-5,500000;50,000297;50;-10,023544;-10;140,040559;70,020279;-10,135231
-5,400000;50,000023;50;-9,990786;-10;140,040836;70,020418;-10,140365
-5,300000;50,000177;50;-10,007198;-10;140,041114;70,020557;-10,127972
-5,200000;50,000082;50;-10,003809;-10;140,041392;70,020696;-10,151854
-5,100000;50,000074;50;-10,021232;-10;140,041671;70,020835;-10,168123
-5,000000;50,000073;50;-10,018090;-10;140,041949;70,020974;-10,083639
-4,900000;50,000171;50;-10,029205;-10;140,042227;70,021114;-10,137666
-4,800000;49,999852;50;-9,966337;-10;140,042504;70,021252;-10,100175
-4,700000;49,999619;50;-10,008044;-10;140,042782;70,021391;-10,163027
-4,600000;49,999987;50;-9,973095;-10;140,043059;70,021530;-10,086089
-4,500000;50,000158;50;-10,020191;-10;140,043338;70,021669;-10,131682
-4,400000;50,000113;50;-9,995151;-10;140,043615;70,021808;-10,137305
-4,300000;50,000101;50;-9,990688;-10;140,043893;70,021946;-10,107689
-4,200000;50,000067;50;-10,002655;-10;140,044171;70,022085;-10,140117
-4,100000;49,999949;50;-9,998937;-10;140,044448;70,022224;-10,116906
-4,000000;50,000425;50;-10,001074;-10;140,044726;70,022363;-10,135857
-3,900000;49,999584;50;-9,998542;-10;140,045004;70,022502;-10,129098
-3,800000;50,000118;50;-9,994295;-10;140,045282;70,022641;-10,100233
-3,700000;50,000233;50;-10,004402;-10;140,045559;70,022780;-10,133506
-3,600000;49,999823;50;-10,027255;-10;140,045838;70,022919;-10,176992
-3,500000;49,999925;50;-9,973345;-10;140,046115;70,023057;-10,100615
-3,400000;49,999932;50;-9,959208;-10;140,046392;70,023196;-10,092345
-3,300000;49,999799;50;-10,041259;-10;140,046671;70,023335;-10,125347
-3,200000;50,000150;50;-10,016219;-10;140,046949;70,023474;-10,133978
-3,100000;50,000341;50;-10,021173;-10;140,047227;70,023614;-10,140398
-3,000000;50,000061;50;-10,024559;-10;140,047506;70,023753;-10,103406
-2,900000;50,000234;50;-10,024454;-10;140,047784;70,023892;-10,140155
-2,800000;49,999905;50;-10,059348;-10;140,048063;70,024032;-10,151948
-2,700000;49,999763;50;-9,991391;-10;140,048341;70,024171;-10,118920
-2,600000;49,999745;50;-10,036388;-10;140,048620;70,024310;-10,152705
-2,500000;50,000003;50;-10,008572;-10;140,048898;70,024449;-10,115241
-2,400000;49,999806;50;-9,983838;-10;140,049175;70,024588;-10,091409
-2,300000;50,000044;50;-10,003816;-10;140,049453;70,024727;-10,134798
-2,200000;49,999728;50;-9,988482;-10;140,049731;70,024865;-10,102653
-2,100000;50,000074;50;-10,024075;-10;140,050009;70,025004;-10,103827
-2,000000;50,000570;50;-9,965997;-10;140,050286;70,025143;-10,086357
-1,900000;50,000208;50;-9,974181;-10;140,050563;70,025281;-10,110787
-1,800000;49,999804;50;-9,966666;-10;140,050840;70,025420;-10,104614
-1,700000;49,999884;50;-9,974585;-10;140,051117;70,025558;-10,080414
-1,600000;50,000216;50;-9,992882;-10;140,051394;70,025697;-10,075735
-1,500000;50,000055;50;-10,004810;-10;140,051672;70,025836;-10,118455
-1,400000;49,999974;50;-10,048736;-10;140,051951;70,025976;-10,187008
-1,300000;49,999769;50;-10,007820;-10;140,052229;70,026115;-10,145505
-1,200000;49,999967;50;-10,011059;-10;140,052507;70,026254;-10,141577
-1,100000;49,999874;50;-9,980317;-10;140,052785;70,026392;-10,124575
-1,000000;50,000289;50;-9,990165;-10;140,053062;70,026531;-10,080197
-0,900000;50,000134;50;-10,000065;-10;140,053340;70,026670;-10,129915
-0,800000;49,999936;50;-10,019040;-10;140,053618;70,026809;-10,170020
-0,700000;50,000302;50;-10,005295;-10;140,053896;70,026948;-10,125192
-0,600000;49,999990;50;-10,006884;-10;140,054174;70,027087;-10,184207
-0,500000;49,999796;50;-10,026068;-10;140,054453;70,027226;-10,152326
-0,400000;49,999568;50;-9,988394;-10;140,054730;70,027365;-10,115296
-0,300000;49,999973;50;-10,033936;-10;140,055009;70,027504;-10,164068
-0,200000;50,000333;50;-10,008334;-10;140,055287;70,027643;-10,114402
-0,100000;49,999990;50;-10,033409;-10;140,055566;70,027783;-10,145241
0,000000;50,000099;49,990000;-10,025224;-10;140,055844;70,027922;-10,118219
0,100000;49,999730;49,990000;-9,978221;-10;140,056121;70,028061;-10,085951
0,200000;50,000262;49,990000;-10,027807;-10;140,056400;70,028200;-10,138865
0,300000;49,999917;49,990000;-10,025930;-10;140,056678;70,028339;-10,115588
0,400000;50,000199;49,990000;-9,958131;-10;140,056955;70,028477;-10,040009
0,500000;50,000280;49,990000;-9,970704;-10;140,057232;70,028616;-10,092824
0,600000;49,999726;49,990000;-9,965786;-10;140,057509;70,028754;-10,091990
0,700000;49,999977;49,990000;-9,995154;-10;140,057786;70,028893;-10,127348
0,800000;50,000060;49,990000;-9,895004;-10;140,058061;70,029031;-10,051228
0,900000;49,999620;49,990000;-9,947380;-10;140,058338;70,029169;-10,076325
1,000000;49,999968;49,990000;-9,902457;-10;140,058613;70,029306;-9,997868
1,100000;49,999810;49,990000;-9,914387;-10;140,058888;70,029444;-10,002383
1,200000;49,999953;49,990000;-9,892133;-10;140,059163;70,029581;-9,997758
1,300000;49,999911;49,990000;-9,820404;-10;140,059436;70,029718;-9,938700
1,400000;50,000250;49,990000;-9,894748;-10;140,059710;70,029855;-9,984052
1,500000;50,000104;49,990000;-9,836092;-10;140,059984;70,029992;-9,992228
1,600000;49,999707;49,990000;-9,805234;-10;140,060256;70,030128;-9,915610
1,700000;50,000193;49,990000;-9,786097;-10;140,060528;70,030264;-9,921417
1,800000;49,999996;49,990000;-9,771716;-10;140,060799;70,030400;-9,914062
1,900000;49,999900;49,990000;-9,769779;-10;140,061071;70,030535;-9,893425
2,000000;49,999606;49,990000;-9,679579;-10;140,061340;70,030670;-9,809641
2,100000;50,000104;49,990000;-9,703797;-10;140,061609;70,030805;-9,833442
2,200000;50,000029;49,990000;-9,643548;-10;140,061877;70,030938;-9,733517
2,300000;50,000163;49,990000;-9,681083;-10;140,062146;70,031073;-9,765312
2,400000;49,999889;49,990000;-9,631405;-10;140,062413;70,031207;-9,742506
2,500000;50,000070;49,990000;-9,616161;-10;140,062681;70,031340;-9,735742
2,600000;49,999968;49,990000;-9,545277;-10;140,062946;70,031473;-9,664708
2,700000;50,000146;49,990000;-9,579863;-10;140,063212;70,031606;-9,700385
2,800000;49,999830;49,990000;-9,535493;-10;140,063477;70,031738;-9,628541
2,900000;50,000091;49,990000;-9,492430;-10;140,063740;70,031870;-9,623748
3,000000;50,000043;49,990000;-9,484727;-10;140,064004;70,032002;-9,606316
3,100000;50,000085;49,990000;-9,502592;-10;140,064268;70,032134;-9,604684
3,200000;50,000114;49,990000;-9,416429;-10;140,064529;70,032265;-9,518866
3,300000;49,999630;49,990000;-9,427320;-10;140,064791;70,032396;-9,541085
3,400000;49,999953;49,990000;-9,437284;-10;140,065053;70,032527;-9,516855
3,500000;49,999652;49,990000;-9,360474;-10;140,065313;70,032657;-9,483689
3,600000;49,999887;49,990000;-9,306392;-10;140,065572;70,032786;-9,408207
3,700000;49,999748;49,990000;-9,335792;-10;140,065831;70,032916;-9,464689
3,800000;49,999789;49,990000;-9,282814;-10;140,066089;70,033045;-9,395277
3,900000;49,999832;49,990000;-9,295878;-10;140,066347;70,033174;-9,423807
4,000000;50,000025;49,990000;-9,290830;-10;140,066605;70,033303;-9,411885
4,100000;50,000269;49,990000;-9,236715;-10;140,066862;70,033431;-9,329276
4,200000;49,999805;49,990000;-9,244090;-10;140,067119;70,033559;-9,349610
4,300000;49,999974;49,990000;-9,251275;-10;140,067376;70,033688;-9,352006
4,400000;49,999835;49,990000;-9,210728;-10;140,067632;70,033816;-9,294605
4,500000;50,000309;49,990000;-9,196303;-10;140,067887;70,033943;-9,324120
4,600000;50,000184;49,990000;-9,204757;-10;140,068143;70,034071;-9,356734
4,700000;50,000191;49,990000;-9,231037;-10;140,068399;70,034200;-9,346689
4,800000;50,000124;49,990000;-9,193808;-10;140,068654;70,034327;-9,290750
4,900000;50,000136;49,990000;-9,194032;-10;140,068910;70,034455;-9,338470
5,000000;49,999955;49,990000;-9,188646;-10;140,069165;70,034583;-9,269002
5,100000;50,000052;49,990000;-9,201932;-10;140,069421;70,034710;-9,322706
5,200000;50,000229;49,990000;-9,211333;-10;140,069677;70,034838;-9,307980
5,300000;50,000029;49,990000;-9,156019;-10;140,069931;70,034965;-9,277954
5,400000;49,999900;49,990000;-9,182106;-10;140,070186;70,035093;-9,269383
5,500000;50,000054;49,990000;-9,235325;-10;140,070443;70,035221;-9,355117
5,600000;49,999829;49,990000;-9,143746;-10;140,070697;70,035348;-9,244138
5,700000;50,000137;49,990000;-9,203341;-10;140,070952;70,035476;-9,341560
5,800000;50,000062;49,990000;-9,178892;-10;140,071207;70,035604;-9,308430
5,900000;49,999980;49,990000;-9,198685;-10;140,071463;70,035731;-9,287305
6,000000;49,999945;49,990000;-9,193844;-10;140,071718;70,035859;-9,287557
6,100000;49,999869;49,990000;-9,213378;-10;140,071974;70,035987;-9,315450
6,200000;49,999971;49,990000;-9,227875;-10;140,072230;70,036115;-9,337915
6,300000;49,999835;49,990000;-9,166734;-10;140,072485;70,036242;-9,273964
6,400000;50,000119;49,990000;-9,210393;-10;140,072741;70,036370;-9,319064
6,500000;50,000150;49,990000;-9,165541;-10;140,072995;70,036498;-9,309305
6,600000;50,000061;49,990000;-9,184322;-10;140,073250;70,036625;-9,306869
6,700000;50,000031;49,990000;-9,161354;-10;140,073505;70,036752;-9,289358
6,800000;50,000345;49,990000;-9,229026;-10;140,073761;70,036881;-9,336198
6,900000;49,999432;49,990000;-9,194947;-10;140,074017;70,037008;-9,300783
7,000000;50,000182;49,990000;-9,187143;-10;140,074272;70,037136;-9,264599
7,100000;49,999953;49,990000;-9,216053;-10;140,074528;70,037264;-9,335587
7,200000;50,000056;49,990000;-9,203855;-10;140,074784;70,037392;-9,282599
7,300000;50,000389;49,990000;-9,231599;-10;140,075040;70,037520;-9,347287
7,400000;49,999803;49,990000;-9,185209;-10;140,075295;70,037648;-9,317282
7,500000;49,999900;49,990000;-9,225209;-10;140,075551;70,037776;-9,347519
7,600000;50,000365;49,990000;-9,179436;-10;140,075806;70,037903;-9,281796
7,700000;49,999852;49,990000;-9,189804;-10;140,076062;70,038031;-9,308906
7,800000;49,999658;49,990000;-9,206974;-10;140,076317;70,038159;-9,308890
7,900000;50,000002;49,990000;-9,216749;-10;140,076573;70,038287;-9,324619
8,000000;50,000024;49,990000;-9,203188;-10;140,076829;70,038415;-9,315846
8,100000;50,000080;49,990000;-9,240244;-10;140,077086;70,038543;-9,375813
8,200000;49,999798;49,990000;-9,168406;-10;140,077340;70,038670;-9,273772
8,300000;49,999962;49,990000;-9,201188;-10;140,077596;70,038798;-9,307657
8,400000;49,999996;49,990000;-9,198204;-10;140,077852;70,038926;-9,294781
8,500000;49,999782;49,990000;-9,220537;-10;140,078108;70,039054;-9,349574
8,600000;50,000003;49,990000;-9,160558;-10;140,078362;70,039181;-9,264263
8,700000;50,000554;49,990000;-9,199850;-10;140,078618;70,039309;-9,326400
8,800000;50,000112;49,990000;-9,210306;-10;140,078874;70,039437;-9,323298
8,900000;49,999803;49,990000;-9,201213;-10;140,079129;70,039565;-9,331830
9,000000;49,999895;49,990000;-9,183301;-10;140,079384;70,039692;-9,284427
9,100000;49,999830;49,990000;-9,200507;-10;140,079640;70,039820;-9,307226
9,200000;49,999812;49,990000;-9,292801;-10;140,079898;70,039949;-9,398060
9,300000;49,999892;49,990000;-9,210625;-10;140,080154;70,040077;-9,310064
9,400000;49,999816;49,990000;-9,200444;-10;140,080409;70,040205;-9,342278
9,500000;50,000312;49,990000;-9,210030;-10;140,080665;70,040333;-9,330383
9,600000;50,000088;49,990000;-9,153884;-10;140,080919;70,040460;-9,262487
9,700000;49,999722;49,990000;-9,180934;-10;140,081174;70,040587;-9,291132
9,800000;49,999955;49,990000;-9,175200;-10;140,081429;70,040715;-9,291464
9,900000;50,000148;49,990000;-9,193400;-10;140,081685;70,040842;-9,331322
10,000000;50,000030;49,990000;-9,213724;-10;140,081941;70,040970;-9,317290
10,100000;49,999850;49,990000;-9,202755;-10;140,082196;70,041098;-9,332900
10,200000;50,000441;49,990000;-9,206165;-10;140,082452;70,041226;-9,298669
10,300000;50,000288;49,990000;-9,235464;-10;140,082709;70,041354;-9,334600
10,400000;49,999901;49,990000;-9,199271;-10;140,082964;70,041482;-9,328128
10,500000;50,000235;49,990000;-9,204289;-10;140,083220;70,041610;-9,297446
10,600000;50,000005;49,990000;-9,160726;-10;140,083474;70,041737;-9,293368
10,700000;49,999671;49,990000;-9,241306;-10;140,083731;70,041865;-9,337652
10,800000;49,999677;49,990000;-9,231559;-10;140,083987;70,041994;-9,366973
10,900000;49,999796;49,990000;-9,174608;-10;140,084242;70,042121;-9,278041
11,000000;50,000083;49,990000;-9,204838;-10;140,084498;70,042249;-9,319179
11,100000;50,000158;49,990000;-9,181700;-10;140,084753;70,042376;-9,291189
11,200000;49,999953;49,990000;-9,197054;-10;140,085008;70,042504;-9,306610
11,300000;49,999730;49,990000;-9,162554;-10;140,085263;70,042631;-9,287561
11,400000;50,000004;49,990000;-9,248777;-10;140,085520;70,042760;-9,414779
11,500000;49,999989;49,990000;-9,183636;-10;140,085775;70,042887;-9,314388
11,600000;50,000105;49,990000;-9,187913;-10;140,086030;70,043015;-9,270734
11,700000;49,999699;49,990000;-9,237559;-10;140,086287;70,043143;-9,305898
11,800000;49,999573;49,990000;-9,227026;-10;140,086543;70,043272;-9,352291
11,900000;50,000320;49,990000;-9,208250;-10;140,086799;70,043399;-9,317371
12,000000;49,999935;49,990000;-9,194602;-10;140,087054;70,043527;-9,305105
12,100000;50,000035;49,990000;-9,198441;-10;140,087310;70,043655;-9,314147
