# YHDA_VERSION=0.6.1
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_MAX_ENERGY_NEG200
# STEP_NAME=Maksimum enerji seviyesi — Δf = -200 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
-18,000000;50,000197;50;-10,018018;-10;140,005831;70,002916;-10,150421
-17,900000;49,999596;50;-10,031887;-10;140,006110;70,003055;-10,172995
-17,800000;49,999569;50;-10,014317;-10;140,006388;70,003194;-10,153812
-17,700000;49,999696;50;-10,016028;-10;140,006666;70,003333;-10,115219
-17,600000;50,000084;50;-9,996199;-10;140,006944;70,003472;-10,102124
-17,500000;50,000029;50;-10,019687;-10;140,007222;70,003611;-10,135513
-17,400000;50,000051;50;-10,003155;-10;140,007500;70,003750;-10,136183
-17,300000;50,000214;50;-9,977131;-10;140,007777;70,003889;-10,099930
-17,200000;50,000454;50;-9,978757;-10;140,008054;70,004027;-10,138559
-17,100000;50,000255;50;-10,034145;-10;140,008333;70,004167;-10,153911
-17,000000;50,000220;50;-10,005467;-10;140,008611;70,004306;-10,133391
-16,900000;50,000170;50;-10,009696;-10;140,008889;70,004445;-10,118926
-16,800000;50,000132;50;-10,014941;-10;140,009167;70,004584;-10,122369
-16,700000;50,000011;50;-9,997821;-10;140,009445;70,004722;-10,154553
-16,600000;50,000194;50;-9,978532;-10;140,009722;70,004861;-10,096196
-16,500000;49,999698;50;-10,010853;-10;140,010000;70,005000;-10,132840
-16,400000;49,999889;50;-9,965456;-10;140,010277;70,005139;-10,100814
-16,300000;49,999953;50;-9,998675;-10;140,010555;70,005277;-10,150980
-16,200000;50,000149;50;-9,966883;-10;140,010832;70,005416;-10,080291
-16,100000;50,000380;50;-10,010180;-10;140,011110;70,005555;-10,132276
-16,000000;50,000093;50;-9,959891;-10;140,011386;70,005693;-10,053983
-15,900000;50,000076;50;-10,023222;-10;140,011665;70,005832;-10,150577
-15,800000;50,000120;50;-9,975145;-10;140,011942;70,005971;-10,110399
-15,700000;50,000090;50;-10,028771;-10;140,012220;70,006110;-10,124528
-15,600000;49,999715;50;-10,052503;-10;140,012500;70,006250;-10,164769
-15,500000;50,000311;50;-10,026316;-10;140,012778;70,006389;-10,131963
-15,400000;50,000047;50;-10,025912;-10;140,013057;70,006528;-10,144627
-15,300000;49,999860;50;-9,998975;-10;140,013334;70,006667;-10,139537
-15,200000;50,000017;50;-9,981270;-10;140,013612;70,006806;-10,087442
-15,100000;49,999955;50;-9,992085;-10;140,013889;70,006945;-10,087411
-15,000000;50,000049;50;-10,022275;-10;140,014168;70,007084;-10,118658
-14,900000;50,000015;50;-9,997703;-10;140,014445;70,007223;-10,139650
-14,800000;50,000230;50;-10,012242;-10;140,014724;70,007362;-10,126726
-14,700000;50,000328;50;-9,987851;-10;140,015001;70,007500;-10,092502
-14,600000;49,999908;50;-10,007875;-10;140,015279;70,007639;-10,125541
-14,500000;49,999980;50;-9,953222;-10;140,015555;70,007778;-10,098968
-14,400000;49,999958;50;-10,001379;-10;140,015833;70,007917;-10,123565
-14,300000;49,999955;50;-10,031671;-10;140,016112;70,008056;-10,131370
-14,200000;49,999827;50;-9,956473;-10;140,016388;70,008194;-10,059537
-14,100000;49,999456;50;-10,039449;-10;140,016667;70,008334;-10,139898
-14,000000;49,999695;50;-10,008949;-10;140,016945;70,008473;-10,116721
-13,900000;50,000155;50;-9,988609;-10;140,017223;70,008611;-10,120979
-13,800000;50,000057;50;-9,968986;-10;140,017500;70,008750;-10,093743
-13,700000;50,000144;50;-9,958423;-10;140,017776;70,008888;-10,087956
-13,600000;49,999933;50;-9,992187;-10;140,018054;70,009027;-10,096410
-13,500000;49,999735;50;-9,984205;-10;140,018331;70,009166;-10,071840
-13,400000;49,999885;50;-9,958610;-10;140,018608;70,009304;-10,068473
-13,300000;50,000141;50;-10,029992;-10;140,018887;70,009443;-10,154084
-13,200000;49,999818;50;-9,982378;-10;140,019164;70,009582;-10,065907
-13,100000;50,000487;50;-9,972940;-10;140,019441;70,009720;-10,090970
-13,000000;50,000065;50;-9,974679;-10;140,019718;70,009859;-10,125616
-12,900000;50,000161;50;-10,026374;-10;140,019996;70,009998;-10,123188
-12,800000;50,000175;50;-10,009832;-10;140,020274;70,010137;-10,141345
-12,700000;49,999856;50;-10,019291;-10;140,020553;70,010276;-10,146814
-12,600000;49,999922;50;-10,009950;-10;140,020831;70,010415;-10,138614
-12,500000;49,999842;50;-9,982395;-10;140,021108;70,010554;-10,072191
-12,400000;50,000396;50;-10,021192;-10;140,021386;70,010693;-10,127470
-12,300000;49,999981;50;-10,067007;-10;140,021666;70,010833;-10,197004
-12,200000;50,000047;50;-9,983164;-10;140,021943;70,010972;-10,098844
-12,100000;50,000099;50;-10,023572;-10;140,022222;70,011111;-10,180886
-12,000000;50,000158;50;-9,997682;-10;140,022500;70,011250;-10,136545
-11,900000;50,000047;50;-10,035389;-10;140,022778;70,011389;-10,174844
-11,800000;50,000015;50;-10,029623;-10;140,023057;70,011528;-10,144295
-11,700000;49,999743;50;-9,987903;-10;140,023334;70,011667;-10,114124
-11,600000;50,000095;50;-9,956327;-10;140,023611;70,011805;-10,065736
-11,500000;49,999835;50;-10,000264;-10;140,023889;70,011944;-10,160603
-11,400000;49,999798;50;-10,025160;-10;140,024167;70,012084;-10,168628
-11,300000;49,999943;50;-10,031637;-10;140,024446;70,012223;-10,171672
-11,200000;49,999986;50;-10,020131;-10;140,024724;70,012362;-10,156787
-11,100000;50,000132;50;-9,987655;-10;140,025002;70,012501;-10,111201
-11,000000;50,000332;50;-9,976205;-10;140,025279;70,012639;-10,099019
-10,900000;50,000235;50;-10,036080;-10;140,025558;70,012779;-10,190460
-10,800000;50,000079;50;-9,979174;-10;140,025835;70,012917;-10,103704
-10,700000;49,999919;50;-9,962362;-10;140,026111;70,013056;-10,104292
-10,600000;49,999842;50;-10,002710;-10;140,026389;70,013195;-10,141481
-10,500000;49,999912;50;-9,966956;-10;140,026666;70,013333;-10,122469
-10,400000;50,000070;50;-10,014012;-10;140,026944;70,013472;-10,110941
-10,300000;50,000048;50;-9,987638;-10;140,027222;70,013611;-10,118069
-10,200000;50,000031;50;-10,043481;-10;140,027501;70,013750;-10,149421
-10,100000;50,000012;50;-9,988075;-10;140,027778;70,013889;-10,083860
-10,000000;49,999876;50;-9,969653;-10;140,028055;70,014028;-10,064995
-9,900000;50,000361;50;-9,992003;-10;140,028333;70,014166;-10,112637
-9,800000;50,000119;50;-10,030389;-10;140,028611;70,014306;-10,142084
-9,700000;50,000084;50;-9,948581;-10;140,028888;70,014444;-10,083719
-9,600000;50,000405;50;-10,009000;-10;140,029166;70,014583;-10,108358
-9,500000;49,999888;50;-9,976336;-10;140,029443;70,014721;-10,089671
-9,400000;49,999924;50;-9,991998;-10;140,029720;70,014860;-10,123326
-9,300000;50,000126;50;-10,022940;-10;140,029999;70,014999;-10,139015
-9,200000;50,000185;50;-9,987982;-10;140,030276;70,015138;-10,082490
-9,100000;50,000043;50;-10,031006;-10;140,030555;70,015277;-10,182965
-9,000000;50,000056;50;-10,023122;-10;140,030833;70,015417;-10,154560
-8,900000;49,999641;50;-10,032392;-10;140,031112;70,015556;-10,195426
-8,800000;50,000071;50;-10,006801;-10;140,031390;70,015695;-10,098430
-8,700000;49,999735;50;-9,996476;-10;140,031668;70,015834;-10,125000
-8,600000;49,999857;50;-10,003113;-10;140,031945;70,015973;-10,131008
-8,500000;49,999817;50;-9,985522;-10;140,032223;70,016111;-10,126330
-8,400000;50,000269;50;-10,016549;-10;140,032501;70,016251;-10,152219
-8,300000;49,999980;50;-10,000806;-10;140,032779;70,016389;-10,130380
-8,200000;50,000077;50;-10,013110;-10;140,033057;70,016529;-10,131969
-8,100000;50,000295;50;-9,976898;-10;140,033334;70,016667;-10,090324
-8,000000;49,999925;50;-10,007953;-10;140,033612;70,016806;-10,107055
-7,900000;50,000006;50;-10,043248;-10;140,033891;70,016946;-10,152569
-7,800000;50,000186;50;-9,995321;-10;140,034169;70,017084;-10,080063
-7,700000;49,999952;50;-9,936189;-10;140,034445;70,017222;-10,048550
-7,600000;49,999944;50;-10,007805;-10;140,034723;70,017361;-10,136426
-7,500000;50,000179;50;-10,001877;-10;140,035001;70,017500;-10,131430
-7,400000;50,000021;50;-9,968773;-10;140,035278;70,017639;-10,083632
-7,300000;50,000078;50;-10,014195;-10;140,035556;70,017778;-10,116985
-7,200000;49,999808;50;-9,989542;-10;140,035833;70,017917;-10,077824
-7,100000;49,999997;50;-10,007079;-10;140,036111;70,018056;-10,114582
-7,000000;50,000004;50;-9,984775;-10;140,036389;70,018194;-10,098093
-6,900000;49,999885;50;-10,010577;-10;140,036667;70,018333;-10,147973
-6,800000;49,999966;50;-10,037898;-10;140,036945;70,018473;-10,153921
-6,700000;50,000093;50;-9,940750;-10;140,037222;70,018611;-10,098317
-6,600000;49,999562;50;-10,042690;-10;140,037501;70,018750;-10,155571
-6,500000;50,000017;50;-9,987318;-10;140,037778;70,018889;-10,096440
-6,400000;50,000027;50;-9,988622;-10;140,038055;70,019028;-10,105767
-6,300000;49,999863;50;-9,992046;-10;140,038333;70,019166;-10,116320
-6,200000;50,000080;50;-9,995049;-10;140,038611;70,019305;-10,156475
-6,100000;50,000131;50;-9,988351;-10;140,038888;70,019444;-10,063634
-6,000000;49,999885;50;-10,006171;-10;140,039166;70,019583;-10,135879
-5,900000;49,999452;50;-10,025572;-10;140,039444;70,019722;-10,114364
-5,800000;49,999807;50;-9,987287;-10;140,039722;70,019861;-10,112775
-5,700000;49,999746;50;-10,010760;-10;140,040000;70,020000;-10,152820
-5,600000;50,000337;50;-10,001533;-10;140,040278;70,020139;-10,127493
-5,500000;50,000031;50;-9,994620;-10;140,040555;70,020278;-10,087483
-5,400000;49,999785;50;-10,010553;-10;140,040834;70,020417;-10,108531
-5,300000;49,999810;50;-10,023522;-10;140,041112;70,020556;-10,186213
-5,200000;50,000012;50;-10,018311;-10;140,041390;70,020695;-10,160960
-5,100000;49,999814;50;-9,980136;-10;140,041667;70,020834;-10,094443
-5,000000;49,999773;50;-10,008027;-10;140,041945;70,020973;-10,132292
-4,900000;50,000069;50;-9,971938;-10;140,042222;70,021111;-10,112719
-4,800000;50,000093;50;-10,004973;-10;140,042500;70,021250;-10,142285
-4,700000;49,999813;50;-10,011628;-10;140,042778;70,021389;-10,099232
-4,600000;50,000174;50;-9,947925;-10;140,043055;70,021527;-10,079017
-4,500000;50,000346;50;-9,959908;-10;140,043331;70,021666;-10,062372
-4,400000;49,999801;50;-9,982265;-10;140,043609;70,021804;-10,109632
-4,300000;50,000084;50;-10,007722;-10;140,043887;70,021943;-10,117399
-4,200000;50,000095;50;-9,949071;-10;140,044163;70,022082;-10,066687
-4,100000;50,000498;50;-10,028299;-10;140,044442;70,022221;-10,126740
-4,000000;50,000080;50;-10,048543;-10;140,044721;70,022360;-10,131449
-3,900000;49,999913;50;-9,995666;-10;140,044998;70,022499;-10,111779
-3,800000;49,999917;50;-10,052186;-10;140,045278;70,022639;-10,150161
-3,700000;49,999946;50;-10,010013;-10;140,045556;70,022778;-10,132033
-3,600000;49,999937;50;-10,014707;-10;140,045834;70,022917;-10,149946
-3,500000;50,000032;50;-10,036182;-10;140,046113;70,023056;-10,158545
-3,400000;50,000096;50;-10,006998;-10;140,046391;70,023195;-10,146798
-3,300000;50,000161;50;-10,048912;-10;140,046670;70,023335;-10,178144
-3,200000;49,999663;50;-10,007877;-10;140,046948;70,023474;-10,145640
-3,100000;50,000031;50;-10,009638;-10;140,047226;70,023613;-10,127456
-3,000000;50,000091;50;-9,997160;-10;140,047504;70,023752;-10,117063
-2,900000;50,000014;50;-9,989042;-10;140,047781;70,023891;-10,081756
-2,800000;50,000036;50;-10,018013;-10;140,048059;70,024030;-10,097884
-2,700000;50,000154;50;-9,980743;-10;140,048337;70,024168;-10,047049
-2,600000;50,000271;50;-9,998256;-10;140,048614;70,024307;-10,130225
-2,500000;50,000008;50;-10,020414;-10;140,048893;70,024446;-10,112741
-2,400000;49,999701;50;-10,007929;-10;140,049171;70,024585;-10,128287
-2,300000;49,999794;50;-10,034805;-10;140,049449;70,024725;-10,132436
-2,200000;50,000049;50;-9,980920;-10;140,049727;70,024863;-10,098652
-2,100000;49,999596;50;-10,003452;-10;140,050004;70,025002;-10,137707
-2,000000;50,000297;50;-9,976419;-10;140,050282;70,025141;-10,105259
-1,900000;49,999915;50;-9,995990;-10;140,050559;70,025280;-10,103220
-1,800000;50,000180;50;-10,029865;-10;140,050838;70,025419;-10,125724
-1,700000;50,000308;50;-10,024887;-10;140,051116;70,025558;-10,144036
-1,600000;49,999757;50;-9,950952;-10;140,051393;70,025696;-10,089233
-1,500000;49,999939;50;-10,005720;-10;140,051671;70,025835;-10,140665
-1,400000;49,999977;50;-9,997791;-10;140,051948;70,025974;-10,155079
-1,300000;50,000227;50;-10,016795;-10;140,052227;70,026113;-10,165846
-1,200000;50,000034;50;-9,978409;-10;140,052504;70,026252;-10,093005
-1,100000;50,000186;50;-9,940753;-10;140,052780;70,026390;-10,070346
-1,000000;49,999733;50;-10,023727;-10;140,053058;70,026529;-10,124055
-0,900000;50,000177;50;-10,027302;-10;140,053337;70,026668;-10,134627
-0,800000;49,999901;50;-9,997579;-10;140,053615;70,026807;-10,161064
-0,700000;50,000131;50;-9,995588;-10;140,053892;70,026946;-10,157706
-0,600000;49,999764;50;-10,025132;-10;140,054171;70,027085;-10,138855
-0,500000;49,999943;50;-10,037602;-10;140,054450;70,027225;-10,196249
-0,400000;49,999697;50;-9,990531;-10;140,054727;70,027364;-10,110746
-0,300000;50,000032;50;-10,002939;-10;140,055005;70,027502;-10,136175
-0,200000;50,000162;50;-10,003907;-10;140,055283;70,027641;-10,120196
-0,100000;49,999987;50;-10,012307;-10;140,055561;70,027781;-10,142408
0,000000;50,000224;49,800000;-9,996751;-10;140,055839;70,027919;-10,105737
0,100000;49,999783;49,800000;-10,019613;-10;140,056117;70,028059;-10,163409
0,200000;50,000182;49,800000;-10,010287;-10;140,056395;70,028198;-10,128491
0,300000;50,000008;49,800000;-9,985632;-10;140,056672;70,028336;-10,076140
0,400000;49,999943;49,800000;-10,000635;-10;140,056950;70,028475;-10,120962
0,500000;50,000104;49,800000;-10,032358;-10;140,057229;70,028614;-10,129086
0,600000;50,000213;49,800000;-10,015087;-10;140,057507;70,028754;-10,148954
0,700000;49,999767;49,800000;-9,962769;-10;140,057784;70,028892;-10,053316
0,800000;50,000097;49,800000;-9,980888;-10;140,058061;70,029031;-10,080339
0,900000;49,999587;49,800000;-9,921121;-10;140,058337;70,029168;-10,051190
1,000000;49,999898;49,800000;-9,922389;-10;140,058612;70,029306;-10,020080
1,100000;50,000062;49,800000;-9,909757;-10;140,058888;70,029444;-10,011694
1,200000;49,999617;49,800000;-9,870299;-10;140,059162;70,029581;-10,005382
1,300000;50,000035;49,800000;-9,872862;-10;140,059436;70,029718;-9,983307
1,400000;50,000088;49,800000;-9,792777;-10;140,059708;70,029854;-9,891197
1,500000;49,999877;49,800000;-9,767541;-10;140,059979;70,029990;-9,904327
1,600000;49,999872;49,800000;-9,719588;-10;140,060249;70,030125;-9,827932
1,700000;49,999517;49,800000;-9,716558;-10;140,060519;70,030260;-9,827372
1,800000;50,000069;49,800000;-9,634092;-10;140,060787;70,030393;-9,735504
1,900000;49,999383;49,800000;-9,619014;-10;140,061054;70,030527;-9,733852
2,000000;50,000198;49,800000;-9,543583;-10;140,061319;70,030660;-9,656382
2,100000;50,000133;49,800000;-9,529607;-10;140,061584;70,030792;-9,647459
2,200000;50,000365;49,800000;-9,489877;-10;140,061847;70,030924;-9,610060
2,300000;50,000092;49,800000;-9,435220;-10;140,062110;70,031055;-9,567578
2,400000;49,999590;49,800000;-9,357527;-10;140,062369;70,031185;-9,450836
2,500000;49,999818;49,800000;-9,322280;-10;140,062628;70,031314;-9,435302
2,600000;50,000092;49,800000;-9,233520;-10;140,062885;70,031442;-9,337935
2,700000;50,000080;49,800000;-9,199640;-10;140,063140;70,031570;-9,293246
2,800000;50,000180;49,800000;-9,117765;-10;140,063394;70,031697;-9,247649
2,900000;50,000020;49,800000;-9,059711;-10;140,063645;70,031823;-9,162488
3,000000;50,000219;49,800000;-8,996357;-10;140,063895;70,031948;-9,082565
3,100000;49,999791;49,800000;-8,990294;-10;140,064145;70,032073;-9,107842
3,200000;49,999769;49,800000;-8,875307;-10;140,064392;70,032196;-8,954876
3,300000;50,000090;49,800000;-8,750426;-10;140,064635;70,032317;-8,833237
3,400000;49,999978;49,800000;-8,733449;-10;140,064877;70,032439;-8,833231
3,500000;49,999750;49,800000;-8,596466;-10;140,065116;70,032558;-8,718484
3,600000;49,999797;49,800000;-8,518922;-10;140,065353;70,032676;-8,640739
3,700000;50,000192;49,800000;-8,490645;-10;140,065589;70,032794;-8,594932
3,800000;49,999967;49,800000;-8,376956;-10;140,065821;70,032911;-8,461595
3,900000;49,999843;49,800000;-8,317626;-10;140,066052;70,033026;-8,425589
4,000000;49,999979;49,800000;-8,261485;-10;140,066282;70,033141;-8,357704
4,100000;49,999918;49,800000;-8,148666;-10;140,066508;70,033254;-8,261674
4,200000;49,999824;49,800000;-8,015783;-10;140,066731;70,033365;-8,123841
4,300000;50,000125;49,800000;-7,970534;-10;140,066952;70,033476;-8,070287
4,400000;49,999939;49,800000;-7,884499;-10;140,067171;70,033586;-7,979144
4,500000;50,000092;49,800000;-7,795358;-10;140,067388;70,033694;-7,899821
4,600000;50,000118;49,800000;-7,666099;-10;140,067601;70,033800;-7,777203
4,700000;49,999706;49,800000;-7,616079;-10;140,067812;70,033906;-7,720176
4,800000;50,000120;49,800000;-7,474595;-10;140,068020;70,034010;-7,573283
4,900000;49,999921;49,800000;-7,426058;-10;140,068226;70,034113;-7,502483
5,000000;50,000264;49,800000;-7,346610;-10;140,068430;70,034215;-7,427217
5,100000;50,000236;49,800000;-7,222776;-10;140,068631;70,034315;-7,296262
5,200000;49,999896;49,800000;-7,084793;-10;140,068828;70,034414;-7,174754
5,300000;50,000088;49,800000;-7,039188;-10;140,069023;70,034512;-7,091834
5,400000;49,999871;49,800000;-6,902998;-10;140,069215;70,034607;-6,988454
5,500000;50,000296;49,800000;-6,797436;-10;140,069404;70,034702;-6,874171
5,600000;49,999862;49,800000;-6,676671;-10;140,069589;70,034795;-6,750669
5,700000;49,999812;49,800000;-6,600347;-10;140,069773;70,034886;-6,706746
5,800000;49,999735;49,800000;-6,472883;-10;140,069952;70,034976;-6,567451
5,900000;49,999844;49,800000;-6,351386;-10;140,070129;70,035064;-6,453072
6,000000;50,000464;49,800000;-6,283785;-10;140,070303;70,035152;-6,384391
6,100000;50,000544;49,800000;-6,171149;-10;140,070475;70,035237;-6,220158
6,200000;50,000085;49,800000;-6,052543;-10;140,070643;70,035321;-6,166070
6,300000;49,999743;49,800000;-5,973832;-10;140,070809;70,035404;-6,012445
6,400000;50,000103;49,800000;-5,880731;-10;140,070972;70,035486;-5,947953
6,500000;49,999882;49,800000;-5,781734;-10;140,071133;70,035566;-5,850353
6,600000;49,999798;49,800000;-5,665571;-10;140,071290;70,035645;-5,733909
6,700000;50,000008;49,800000;-5,545543;-10;140,071444;70,035722;-5,580465
6,800000;50,000121;49,800000;-5,441001;-10;140,071595;70,035798;-5,501142
6,900000;49,999961;49,800000;-5,274504;-10;140,071742;70,035871;-5,339915
7,000000;49,999949;49,800000;-5,165768;-10;140,071885;70,035943;-5,220099
7,100000;50,000300;49,800000;-5,070071;-10;140,072026;70,036013;-5,129203
7,200000;50,000122;49,800000;-4,950128;-10;140,072164;70,036082;-4,998867
7,300000;49,999957;49,800000;-4,884124;-10;140,072299;70,036150;-4,950459
7,400000;50,000138;49,800000;-4,761904;-10;140,072432;70,036216;-4,806733
7,500000;49,999819;49,800000;-4,645316;-10;140,072561;70,036280;-4,735649
7,600000;49,999948;49,800000;-4,502835;-10;140,072686;70,036343;-4,567656
7,700000;50,000037;49,800000;-4,426908;-10;140,072809;70,036404;-4,491816
7,800000;50,000103;49,800000;-4,317670;-10;140,072929;70,036464;-4,365452
7,900000;50,000285;49,800000;-4,212091;-10;140,073046;70,036523;-4,236137
8,000000;49,999819;49,800000;-4,058115;-10;140,073158;70,036579;-4,149894
8,100000;50,000113;49,800000;-3,980490;-10;140,073269;70,036634;-4,001589
8,200000;49,999668;49,800000;-3,852261;-10;140,073376;70,036688;-3,893988
8,300000;49,999627;49,800000;-3,718866;-10;140,073479;70,036740;-3,755975
8,400000;50,000146;49,800000;-3,578694;-10;140,073579;70,036789;-3,647556
8,500000;49,999827;49,800000;-3,530828;-10;140,073677;70,036838;-3,588280
8,600000;49,999990;49,800000;-3,403306;-10;140,073771;70,036886;-3,464013
8,700000;49,999862;49,800000;-3,330093;-10;140,073864;70,036932;-3,389660
8,800000;49,999967;49,800000;-3,173690;-10;140,073952;70,036976;-3,211879
8,900000;50,000152;49,800000;-3,068082;-10;140,074037;70,037019;-3,104935
9,000000;49,999773;49,800000;-2,980891;-10;140,074120;70,037060;-3,061342
9,100000;50,000196;49,800000;-2,862700;-10;140,074199;70,037100;-2,930932
9,200000;49,999822;49,800000;-2,767136;-10;140,074276;70,037138;-2,788122
9,300000;49,999478;49,800000;-2,652483;-10;140,074350;70,037175;-2,668775
9,400000;50,000110;49,800000;-2,522467;-10;140,074420;70,037210;-2,563742
9,500000;49,999865;49,800000;-2,475884;-10;140,074489;70,037244;-2,551401
9,600000;50,000142;49,800000;-2,299655;-10;140,074553;70,037276;-2,319724
9,700000;50,000191;49,800000;-2,260921;-10;140,074616;70,037308;-2,304021
9,800000;50,000464;49,800000;-2,114932;-10;140,074674;70,037337;-2,115008
9,900000;49,999930;49,800000;-2,024540;-10;140,074731;70,037365;-2,026251
10,000000;50,000005;49,800000;-1,945613;-10;140,074785;70,037392;-1,970523
10,100000;50,000121;49,800000;-1,848614;-10;140,074836;70,037418;-1,911078
10,200000;49,999893;49,800000;-1,748136;-10;140,074884;70,037442;-1,759657
10,300000;50,000200;49,800000;-1,655754;-10;140,074930;70,037465;-1,677997
10,400000;50,000340;49,800000;-1,534200;-10;140,074973;70,037487;-1,594371
10,500000;49,999755;49,800000;-1,413155;-10;140,075012;70,037506;-1,404329
10,600000;50,000201;49,800000;-1,331869;-10;140,075049;70,037525;-1,316351
10,700000;49,999596;49,800000;-1,256265;-10;140,075084;70,037542;-1,277160
10,800000;49,999878;49,800000;-1,150846;-10;140,075116;70,037558;-1,168892
10,900000;50,000269;49,800000;-1,091672;-10;140,075147;70,037573;-1,096530
11,000000;50,000132;49,800000;-0,989722;-10;140,075174;70,037587;-0,965955
11,100000;49,999862;49,800000;-0,892183;-10;140,075199;70,037599;-0,888886
11,200000;50,000013;49,800000;-0,795760;-10;140,075221;70,037610;-0,854084
11,300000;49,999798;49,800000;-0,685432;-10;140,075240;70,037620;-0,685042
11,400000;49,999927;49,800000;-0,616552;-10;140,075257;70,037629;-0,617953
11,500000;50,000203;49,800000;-0,537810;-10;140,075272;70,037636;-0,531470
11,600000;50,000034;49,800000;-0,458077;-10;140,075285;70,037642;-0,449762
11,700000;49,999597;49,800000;-0,394448;-10;140,075296;70,037648;-0,410564
11,800000;49,999556;49,800000;-0,332714;-10;140,075305;70,037652;-0,327721
11,900000;50,000326;49,800000;-0,305281;-10;140,075313;70,037657;-0,353327
12,000000;49,999476;49,800000;-0,136361;-10;140,075317;70,037659;-0,148785
