# YHDA_VERSION=0.6.1
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_SENS_NEG20
# STEP_NAME=Hassasiyet — -20 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
-17,600000;50,000254;50;-10,025481;-10;140,006948;70,003474;-10,132781
-17,500000;50,000179;50;-10,005756;-10;140,007226;70,003613;-10,124171
-17,400000;49,999905;50;-10,049433;-10;140,007505;70,003752;-10,152455
-17,300000;50,000148;50;-10,007619;-10;140,007783;70,003891;-10,100270
-17,200000;50,000201;50;-9,962729;-10;140,008060;70,004030;-10,128389
-17,100000;50,000151;50;-9,980948;-10;140,008337;70,004168;-10,100873
-17,000000;49,999896;50;-9,968193;-10;140,008614;70,004307;-10,087151
-16,900000;49,999944;50;-10,043760;-10;140,008893;70,004446;-10,184460
-16,800000;50,000096;50;-10,007749;-10;140,009171;70,004585;-10,157403
-16,700000;50,000028;50;-9,986123;-10;140,009448;70,004724;-10,099699
-16,600000;49,999805;50;-10,026295;-10;140,009727;70,004863;-10,141005
-16,500000;50,000115;50;-9,985768;-10;140,010004;70,005002;-10,091806
-16,400000;50,000016;50;-10,014406;-10;140,010282;70,005141;-10,115219
-16,300000;50,000344;50;-9,992060;-10;140,010560;70,005280;-10,102468
-16,200000;50,000064;50;-10,033848;-10;140,010839;70,005419;-10,146719
-16,100000;49,999890;50;-9,991777;-10;140,011116;70,005558;-10,123546
-16,000000;49,999981;50;-10,007586;-10;140,011394;70,005697;-10,138797
-15,900000;49,999921;50;-10,017356;-10;140,011672;70,005836;-10,116026
-15,800000;50,000266;50;-9,994026;-10;140,011950;70,005975;-10,124728
-15,700000;50,000052;50;-9,976068;-10;140,012227;70,006114;-10,079858
-15,600000;50,000148;50;-9,963581;-10;140,012504;70,006252;-10,070883
-15,500000;50,000111;50;-9,984914;-10;140,012781;70,006391;-10,119324
-15,400000;49,999983;50;-9,963813;-10;140,013058;70,006529;-10,057570
-15,300000;49,999682;50;-9,998275;-10;140,013336;70,006668;-10,131369
-15,200000;50,000019;50;-9,988111;-10;140,013613;70,006807;-10,114022
-15,100000;49,999742;50;-9,990186;-10;140,013891;70,006945;-10,102070
-15,000000;49,999910;50;-10,002190;-10;140,014168;70,007084;-10,122827
-14,900000;49,999504;50;-10,005302;-10;140,014446;70,007223;-10,131845
-14,800000;50,000304;50;-9,965231;-10;140,014723;70,007362;-10,080690
-14,700000;50,000176;50;-9,959667;-10;140,015000;70,007500;-10,059499
-14,600000;49,999590;50;-10,021288;-10;140,015278;70,007639;-10,120998
-14,500000;49,999917;50;-9,991211;-10;140,015556;70,007778;-10,103228
-14,400000;50,000022;50;-9,948589;-10;140,015832;70,007916;-10,028207
-14,300000;50,000107;50;-10,020494;-10;140,016110;70,008055;-10,098589
-14,200000;50,000258;50;-9,998637;-10;140,016388;70,008194;-10,126730
-14,100000;50,000182;50;-10,042992;-10;140,016667;70,008334;-10,153063
-14,000000;50,000160;50;-10,025346;-10;140,016946;70,008473;-10,147766
-13,900000;49,999703;50;-10,040619;-10;140,017225;70,008612;-10,167528
-13,800000;49,999694;50;-10,015628;-10;140,017503;70,008751;-10,134895
-13,700000;50,000115;50;-9,948830;-10;140,017779;70,008890;-10,057669
-13,600000;50,000034;50;-9,959174;-10;140,018056;70,009028;-10,083310
-13,500000;49,999876;50;-9,982825;-10;140,018333;70,009167;-10,114469
-13,400000;49,999942;50;-10,019715;-10;140,018611;70,009306;-10,128338
-13,300000;50,000088;50;-10,050728;-10;140,018891;70,009445;-10,154859
-13,200000;50,000215;50;-10,019599;-10;140,019169;70,009584;-10,170321
-13,100000;50,000024;50;-9,953015;-10;140,019445;70,009723;-10,082423
-13,000000;49,999918;50;-9,973684;-10;140,019722;70,009861;-10,139235
-12,900000;50,000232;50;-9,994333;-10;140,020000;70,010000;-10,117178
-12,800000;50,000125;50;-9,989436;-10;140,020278;70,010139;-10,135541
-12,700000;49,999888;50;-9,968581;-10;140,020554;70,010277;-10,066618
-12,600000;49,999933;50;-9,987143;-10;140,020832;70,010416;-10,099149
-12,500000;49,999916;50;-9,968209;-10;140,021109;70,010554;-10,071494
-12,400000;50,000089;50;-10,003548;-10;140,021387;70,010693;-10,135726
-12,300000;49,999874;50;-10,035325;-10;140,021665;70,010833;-10,113688
-12,200000;50,000118;50;-10,007852;-10;140,021943;70,010972;-10,126583
-12,100000;49,999783;50;-10,027323;-10;140,022222;70,011111;-10,130586
-12,000000;49,999912;50;-10,052482;-10;140,022501;70,011251;-10,154070
-11,900000;49,999656;50;-9,982302;-10;140,022778;70,011389;-10,068260
-11,800000;49,999621;50;-9,972902;-10;140,023055;70,011528;-10,085624
-11,700000;49,999929;50;-10,012463;-10;140,023334;70,011667;-10,132294
-11,600000;49,999977;50;-10,028785;-10;140,023612;70,011806;-10,136324
-11,500000;49,999698;50;-10,008224;-10;140,023890;70,011945;-10,105475
-11,400000;49,999760;50;-9,937539;-10;140,024166;70,012083;-10,067867
-11,300000;49,999946;50;-10,003370;-10;140,024444;70,012222;-10,104412
-11,200000;50,000197;50;-9,978528;-10;140,024721;70,012361;-10,130069
-11,100000;50,000436;50;-9,982770;-10;140,024999;70,012499;-10,122354
-11,000000;50,000119;50;-10,006081;-10;140,025277;70,012638;-10,150549
-10,900000;50,000200;50;-9,964917;-10;140,025553;70,012777;-10,051738
-10,800000;50,000145;50;-10,009284;-10;140,025831;70,012916;-10,129896
-10,700000;49,999968;50;-10,032773;-10;140,026110;70,013055;-10,161513
-10,600000;49,999860;50;-10,000779;-10;140,026388;70,013194;-10,095896
-10,500000;50,000053;50;-9,966716;-10;140,026665;70,013332;-10,094711
-10,400000;49,999863;50;-9,978052;-10;140,026942;70,013471;-10,103840
-10,300000;50,000131;50;-10,000413;-10;140,027220;70,013610;-10,107741
-10,200000;49,999519;50;-10,003598;-10;140,027498;70,013749;-10,108952
-10,100000;49,999865;50;-9,967550;-10;140,027774;70,013887;-10,071729
-10,000000;49,999933;50;-10,025248;-10;140,028053;70,014026;-10,162040
-9,900000;49,999750;50;-10,015905;-10;140,028331;70,014166;-10,143086
-9,800000;49,999494;50;-10,020135;-10;140,028609;70,014305;-10,153032
-9,700000;50,000016;50;-9,978709;-10;140,028887;70,014443;-10,107792
-9,600000;50,000103;50;-10,056206;-10;140,029166;70,014583;-10,160013
-9,500000;49,999660;50;-10,026877;-10;140,029445;70,014722;-10,174985
-9,400000;50,000024;50;-9,963671;-10;140,029721;70,014861;-10,058663
-9,300000;50,000099;50;-10,008903;-10;140,029999;70,015000;-10,112611
-9,200000;50,000240;50;-10,034177;-10;140,030278;70,015139;-10,178031
-9,100000;49,999884;50;-9,971180;-10;140,030555;70,015278;-10,088419
-9,000000;50,000074;50;-10,031867;-10;140,030834;70,015417;-10,167127
-8,900000;50,000110;50;-9,993784;-10;140,031111;70,015556;-10,089926
-8,800000;50,000136;50;-10,032560;-10;140,031390;70,015695;-10,142316
-8,700000;50,000069;50;-10,014852;-10;140,031668;70,015834;-10,131119
-8,600000;49,999992;50;-10,040495;-10;140,031947;70,015974;-10,161676
-8,500000;50,000025;50;-9,996499;-10;140,032225;70,016112;-10,132526
-8,400000;50,000373;50;-9,985995;-10;140,032502;70,016251;-10,134923
-8,300000;50,000163;50;-10,048385;-10;140,032781;70,016391;-10,152449
-8,200000;50,000520;50;-10,020018;-10;140,033060;70,016530;-10,155251
-8,100000;49,999994;50;-9,975735;-10;140,033337;70,016668;-10,074968
-8,000000;50,000051;50;-9,969252;-10;140,033614;70,016807;-10,151413
-7,900000;49,999710;50;-10,030266;-10;140,033892;70,016946;-10,167396
-7,800000;50,000125;50;-9,959053;-10;140,034169;70,017084;-10,071121
-7,700000;50,000035;50;-9,991448;-10;140,034446;70,017223;-10,079065
-7,600000;50,000140;50;-10,028545;-10;140,034725;70,017362;-10,136601
-7,500000;50,000279;50;-9,960459;-10;140,035002;70,017501;-10,112942
-7,400000;50,000090;50;-9,976846;-10;140,035279;70,017639;-10,095647
-7,300000;50,000129;50;-10,041500;-10;140,035558;70,017779;-10,134688
-7,200000;50,000015;50;-9,972869;-10;140,035835;70,017917;-10,080262
-7,100000;49,999842;50;-10,021751;-10;140,036113;70,018057;-10,159159
-7,000000;50,000049;50;-9,993491;-10;140,036391;70,018195;-10,070674
-6,900000;50,000322;50;-9,945287;-10;140,036667;70,018333;-10,084820
-6,800000;50,000206;50;-10,026324;-10;140,036945;70,018473;-10,138236
-6,700000;49,999813;50;-10,013628;-10;140,037224;70,018612;-10,124685
-6,600000;49,999976;50;-9,999740;-10;140,037501;70,018751;-10,095989
-6,500000;49,999997;50;-10,012876;-10;140,037780;70,018890;-10,109200
-6,400000;49,999973;50;-9,970134;-10;140,038056;70,019028;-10,109476
-6,300000;50,000164;50;-10,039098;-10;140,038335;70,019168;-10,152711
-6,200000;49,999739;50;-10,032057;-10;140,038614;70,019307;-10,151512
-6,100000;49,999969;50;-10,023025;-10;140,038892;70,019446;-10,145316
-6,000000;50,000162;50;-9,975557;-10;140,039170;70,019585;-10,085785
-5,900000;49,999961;50;-9,965609;-10;140,039446;70,019723;-10,077799
-5,800000;49,999351;50;-9,998539;-10;140,039724;70,019862;-10,125665
-5,700000;50,000086;50;-10,020235;-10;140,040002;70,020001;-10,131986
-5,600000;50,000084;50;-9,940713;-10;140,040279;70,020139;-10,050991
-5,500000;49,999998;50;-10,014874;-10;140,040557;70,020278;-10,142759
-5,400000;49,999579;50;-9,973968;-10;140,040834;70,020417;-10,079645
-5,300000;49,999849;50;-9,982867;-10;140,041111;70,020556;-10,079274
-5,200000;50,000234;50;-9,982458;-10;140,041388;70,020694;-10,078548
-5,100000;50,000082;50;-10,026442;-10;140,041667;70,020833;-10,172939
-5,000000;50,000001;50;-9,970251;-10;140,041944;70,020972;-10,102816
-4,900000;50,000202;50;-9,978306;-10;140,042221;70,021111;-10,123515
-4,800000;50,000099;50;-9,985660;-10;140,042498;70,021249;-10,088806
-4,700000;49,999898;50;-9,975983;-10;140,042776;70,021388;-10,074877
-4,600000;49,999797;50;-9,973876;-10;140,043053;70,021526;-10,121304
-4,500000;49,999988;50;-9,992121;-10;140,043330;70,021665;-10,140377
-4,400000;50,000122;50;-10,018717;-10;140,043608;70,021804;-10,154248
-4,300000;50,000375;50;-9,986544;-10;140,043886;70,021943;-10,101586
-4,200000;49,999845;50;-10,029245;-10;140,044164;70,022082;-10,127144
-4,100000;50,000190;50;-9,981589;-10;140,044442;70,022221;-10,110673
-4,000000;49,999808;50;-10,002248;-10;140,044720;70,022360;-10,137687
-3,900000;49,999804;50;-10,016280;-10;140,044998;70,022499;-10,144620
-3,800000;50,000271;50;-9,940902;-10;140,045274;70,022637;-10,064522
-3,700000;49,999845;50;-10,009709;-10;140,045552;70,022776;-10,134340
-3,600000;49,999871;50;-10,033751;-10;140,045831;70,022915;-10,133424
-3,500000;49,999896;50;-10,000872;-10;140,046108;70,023054;-10,120464
-3,400000;49,999975;50;-9,972166;-10;140,046385;70,023193;-10,106836
-3,300000;49,999996;50;-9,989257;-10;140,046663;70,023331;-10,122890
-3,200000;49,999889;50;-10,016472;-10;140,046941;70,023471;-10,129311
-3,100000;49,999891;50;-10,002967;-10;140,047219;70,023610;-10,102721
-3,000000;50,000211;50;-10,007853;-10;140,047497;70,023749;-10,148129
-2,900000;49,999577;50;-9,980145;-10;140,047774;70,023887;-10,089704
-2,800000;49,999782;50;-9,988851;-10;140,048052;70,024026;-10,118802
-2,700000;50,000074;50;-9,991441;-10;140,048329;70,024165;-10,091529
-2,600000;50,000007;50;-9,989972;-10;140,048607;70,024303;-10,090775
-2,500000;50,000073;50;-10,015493;-10;140,048885;70,024442;-10,081861
-2,400000;49,999978;50;-9,998583;-10;140,049163;70,024581;-10,092503
-2,300000;49,999952;50;-9,987893;-10;140,049440;70,024720;-10,136783
-2,200000;49,999942;50;-9,999904;-10;140,049718;70,024859;-10,074464
-2,100000;50,000115;50;-10,029317;-10;140,049997;70,024998;-10,147292
-2,000000;49,999634;50;-10,043265;-10;140,050276;70,025138;-10,155481
-1,900000;50,000080;50;-9,942080;-10;140,050552;70,025276;-10,065379
-1,800000;49,999843;50;-9,975680;-10;140,050829;70,025414;-10,100719
-1,700000;50,000121;50;-9,987919;-10;140,051106;70,025553;-10,118991
-1,600000;49,999880;50;-9,967654;-10;140,051383;70,025692;-10,095399
-1,500000;49,999858;50;-10,030832;-10;140,051662;70,025831;-10,112939
-1,400000;49,999847;50;-10,008578;-10;140,051940;70,025970;-10,125909
-1,300000;49,999965;50;-9,961842;-10;140,052216;70,026108;-10,070104
-1,200000;50,000172;50;-10,041183;-10;140,052495;70,026248;-10,153979
-1,100000;49,999912;50;-9,989178;-10;140,052773;70,026386;-10,106379
-1,000000;50,000168;50;-10,015505;-10;140,053051;70,026526;-10,127900
-0,900000;50,000092;50;-10,032285;-10;140,053330;70,026665;-10,134856
-0,800000;50,000271;50;-10,005856;-10;140,053608;70,026804;-10,135806
-0,700000;49,999795;50;-9,982805;-10;140,053885;70,026943;-10,073751
-0,600000;49,999860;50;-10,005538;-10;140,054163;70,027081;-10,142168
-0,500000;49,999838;50;-10,017401;-10;140,054441;70,027221;-10,096870
-0,400000;49,999745;50;-9,988704;-10;140,054719;70,027359;-10,126006
-0,300000;49,999907;50;-9,973582;-10;140,054996;70,027498;-10,114079
-0,200000;50,000202;50;-9,995061;-10;140,055273;70,027637;-10,101367
-0,100000;50,000056;50;-9,969217;-10;140,055550;70,027775;-10,112498
0,000000;50,000275;49,980000;-10,014554;-10;140,055828;70,027914;-10,158937
0,100000;50,000271;49,980000;-9,967767;-10;140,056105;70,028053;-10,079646
0,200000;50,000394;49,980000;-10,011715;-10;140,056383;70,028192;-10,144502
0,300000;50,000030;49,980000;-9,981970;-10;140,056661;70,028330;-10,128835
0,400000;50,000025;49,980000;-9,961652;-10;140,056937;70,028469;-10,098012
0,500000;49,999864;49,980000;-9,995973;-10;140,057215;70,028608;-10,081431
0,600000;49,999812;49,980000;-9,913258;-10;140,057490;70,028745;-10,002954
0,700000;49,999992;49,980000;-9,917431;-10;140,057766;70,028883;-10,048089
0,800000;49,999630;49,980000;-9,856302;-10;140,058040;70,029020;-9,975748
0,900000;50,000020;49,980000;-9,772377;-10;140,058311;70,029156;-9,909033
1,000000;50,000143;49,980000;-9,823146;-10;140,058584;70,029292;-9,963525
1,100000;49,999721;49,980000;-9,838444;-10;140,058857;70,029429;-9,972442
1,200000;50,000031;49,980000;-9,754777;-10;140,059128;70,029564;-9,874239
1,300000;50,000178;49,980000;-9,683766;-10;140,059397;70,029699;-9,780800
1,400000;50,000162;49,980000;-9,605499;-10;140,059664;70,029832;-9,733974
1,500000;50,000188;49,980000;-9,595296;-10;140,059931;70,029965;-9,696590
1,600000;49,999747;49,980000;-9,524662;-10;140,060195;70,030098;-9,655586
1,700000;50,000244;49,980000;-9,487722;-10;140,060459;70,030229;-9,639728
1,800000;50,000176;49,980000;-9,432807;-10;140,060721;70,030360;-9,521622
1,900000;50,000067;49,980000;-9,378021;-10;140,060981;70,030491;-9,506659
2,000000;50,000054;49,980000;-9,311110;-10;140,061240;70,030620;-9,434617
2,100000;49,999961;49,980000;-9,252067;-10;140,061497;70,030748;-9,342902
2,200000;50,000338;49,980000;-9,129276;-10;140,061751;70,030875;-9,253846
2,300000;50,000116;49,980000;-9,160083;-10;140,062005;70,031002;-9,275363
2,400000;50,000050;49,980000;-9,057975;-10;140,062257;70,031128;-9,177512
2,500000;50,000251;49,980000;-9,010788;-10;140,062507;70,031253;-9,154264
2,600000;50,000029;49,980000;-8,953686;-10;140,062756;70,031378;-9,063978
2,700000;50,000263;49,980000;-8,891966;-10;140,063003;70,031501;-9,001134
2,800000;49,999861;49,980000;-8,807003;-10;140,063247;70,031624;-8,897436
2,900000;50,000175;49,980000;-8,753647;-10;140,063490;70,031745;-8,855793
3,000000;50,000084;49,980000;-8,672240;-10;140,063731;70,031866;-8,789213
3,100000;50,000257;49,980000;-8,632840;-10;140,063971;70,031986;-8,730925
3,200000;49,999785;49,980000;-8,562294;-10;140,064209;70,032104;-8,664468
3,300000;49,999936;49,980000;-8,533759;-10;140,064446;70,032223;-8,644362
3,400000;50,000087;49,980000;-8,487977;-10;140,064682;70,032341;-8,615420
3,500000;49,999770;49,980000;-8,438223;-10;140,064916;70,032458;-8,487350
3,600000;50,000075;49,980000;-8,384059;-10;140,065149;70,032575;-8,489573
3,700000;49,999990;49,980000;-8,325761;-10;140,065380;70,032690;-8,391092
3,800000;49,999950;49,980000;-8,294251;-10;140,065611;70,032805;-8,391090
3,900000;50,000481;49,980000;-8,279810;-10;140,065841;70,032920;-8,368236
4,000000;50,000098;49,980000;-8,214465;-10;140,066069;70,033034;-8,337041
4,100000;49,999791;49,980000;-8,177952;-10;140,066296;70,033148;-8,284897
4,200000;50,000319;49,980000;-8,169053;-10;140,066523;70,033261;-8,278154
4,300000;49,999935;49,980000;-8,088466;-10;140,066748;70,033374;-8,158259
4,400000;50,000310;49,980000;-8,025036;-10;140,066971;70,033485;-8,133540
4,500000;50,000129;49,980000;-8,077324;-10;140,067195;70,033597;-8,166633
4,600000;49,999740;49,980000;-8,075363;-10;140,067419;70,033710;-8,169962
4,700000;50,000192;49,980000;-8,044389;-10;140,067643;70,033821;-8,162659
4,800000;50,000160;49,980000;-7,987190;-10;140,067865;70,033932;-8,104142
4,900000;49,999989;49,980000;-7,992371;-10;140,068087;70,034043;-8,098842
5,000000;49,999855;49,980000;-8,004522;-10;140,068309;70,034154;-8,074462
5,100000;50,000024;49,980000;-7,993741;-10;140,068531;70,034265;-8,105580
5,200000;49,999955;49,980000;-7,994235;-10;140,068753;70,034377;-8,075077
5,300000;50,000139;49,980000;-7,962665;-10;140,068974;70,034487;-8,069110
5,400000;49,999653;49,980000;-7,994182;-10;140,069196;70,034598;-8,092213
5,500000;50,000122;49,980000;-7,959786;-10;140,069417;70,034709;-8,030286
5,600000;50,000065;49,980000;-7,963803;-10;140,069639;70,034819;-8,076301
5,700000;49,999873;49,980000;-8,013174;-10;140,069861;70,034931;-8,107390
5,800000;50,000359;49,980000;-7,983534;-10;140,070083;70,035041;-8,073816
5,900000;50,000154;49,980000;-8,011196;-10;140,070306;70,035153;-8,139368
6,000000;50,000235;49,980000;-8,054753;-10;140,070529;70,035265;-8,137558
6,100000;49,999971;49,980000;-8,005195;-10;140,070752;70,035376;-8,131259
6,200000;49,999700;49,980000;-8,012037;-10;140,070974;70,035487;-8,136038
6,300000;49,999954;49,980000;-8,006909;-10;140,071197;70,035598;-8,093773
6,400000;50,000015;49,980000;-7,974232;-10;140,071418;70,035709;-8,092261
6,500000;49,999961;49,980000;-8,002734;-10;140,071640;70,035820;-8,092877
6,600000;50,000145;49,980000;-7,974820;-10;140,071862;70,035931;-8,095939
6,700000;49,999745;49,980000;-7,989692;-10;140,072084;70,036042;-8,105677
6,800000;49,999792;49,980000;-7,990844;-10;140,072306;70,036153;-8,110955
6,900000;50,000087;49,980000;-7,996725;-10;140,072528;70,036264;-8,104097
7,000000;50,000041;49,980000;-8,037106;-10;140,072751;70,036376;-8,148299
7,100000;50,000258;49,980000;-8,006803;-10;140,072974;70,036487;-8,099450
7,200000;49,999856;49,980000;-7,964685;-10;140,073195;70,036597;-8,078704
7,300000;50,000232;49,980000;-8,018978;-10;140,073418;70,036709;-8,126634
7,400000;50,000364;49,980000;-7,982834;-10;140,073639;70,036820;-8,092221
7,500000;49,999514;49,980000;-7,996281;-10;140,073861;70,036931;-8,080825
7,600000;50,000054;49,980000;-8,046446;-10;140,074085;70,037042;-8,164415
7,700000;49,999975;49,980000;-8,006878;-10;140,074307;70,037154;-8,133273
7,800000;49,999691;49,980000;-7,996593;-10;140,074530;70,037265;-8,088756
7,900000;49,999971;49,980000;-7,977599;-10;140,074751;70,037376;-8,076616
8,000000;50,000018;49,980000;-8,002781;-10;140,074973;70,037487;-8,121444
8,100000;50,000138;49,980000;-7,982358;-10;140,075195;70,037598;-8,091375
8,200000;50,000017;49,980000;-8,024143;-10;140,075418;70,037709;-8,113188
8,300000;50,000239;49,980000;-7,968451;-10;140,075639;70,037820;-8,077459
8,400000;50,000068;49,980000;-8,047311;-10;140,075863;70,037931;-8,135404
8,500000;49,999879;49,980000;-7,970435;-10;140,076084;70,038042;-8,108970
8,600000;50,000052;49,980000;-7,946526;-10;140,076305;70,038153;-8,052687
8,700000;49,999835;49,980000;-7,979111;-10;140,076527;70,038263;-8,086818
8,800000;49,999766;49,980000;-8,001595;-10;140,076749;70,038374;-8,092984
8,900000;49,999758;49,980000;-8,000441;-10;140,076971;70,038486;-8,068042
9,000000;50,000155;49,980000;-7,986173;-10;140,077193;70,038597;-8,085749
9,100000;49,999700;49,980000;-7,985556;-10;140,077415;70,038707;-8,103877
9,200000;49,999665;49,980000;-8,040531;-10;140,077638;70,038819;-8,120839
9,300000;50,000274;49,980000;-7,981583;-10;140,077860;70,038930;-8,059466
9,400000;50,000066;49,980000;-7,995417;-10;140,078082;70,039041;-8,075407
9,500000;50,000535;49,980000;-8,014331;-10;140,078305;70,039152;-8,104349
9,600000;49,999913;49,980000;-8,000262;-10;140,078527;70,039263;-8,103658
9,700000;49,999983;49,980000;-7,968397;-10;140,078748;70,039374;-8,054476
9,800000;49,999838;49,980000;-7,971805;-10;140,078970;70,039485;-8,053256
9,900000;49,999861;49,980000;-7,994019;-10;140,079192;70,039596;-8,103953
10,000000;50,000042;49,980000;-7,976369;-10;140,079413;70,039707;-8,076704
10,100000;50,000316;49,980000;-8,006373;-10;140,079636;70,039818;-8,158339
10,200000;49,999966;49,980000;-8,008071;-10;140,079858;70,039929;-8,102617
10,300000;50,000159;49,980000;-7,973269;-10;140,080080;70,040040;-8,080322
10,400000;49,999837;49,980000;-7,966175;-10;140,080301;70,040150;-8,090779
10,500000;49,999934;49,980000;-8,012347;-10;140,080523;70,040262;-8,123574
10,600000;49,999788;49,980000;-8,026976;-10;140,080746;70,040373;-8,114730
10,700000;50,000064;49,980000;-7,965169;-10;140,080968;70,040484;-8,069617
10,800000;50,000145;49,980000;-7,968851;-10;140,081189;70,040595;-8,055185
10,900000;49,999977;49,980000;-7,984773;-10;140,081411;70,040705;-8,069097
11,000000;49,999654;49,980000;-8,069200;-10;140,081635;70,040817;-8,169397
11,100000;50,000165;49,980000;-7,971606;-10;140,081856;70,040928;-8,090379
11,200000;50,000091;49,980000;-7,980847;-10;140,082078;70,041039;-8,052404
11,300000;50,000315;49,980000;-7,991105;-10;140,082300;70,041150;-8,105296
11,400000;50,000009;49,980000;-7,996459;-10;140,082522;70,041261;-8,098535
11,500000;49,999950;49,980000;-7,989127;-10;140,082744;70,041372;-8,030274
11,600000;50,000153;49,980000;-7,974197;-10;140,082966;70,041483;-8,085671
11,700000;50,000101;49,980000;-8,032462;-10;140,083189;70,041594;-8,139899
11,800000;50,000284;49,980000;-8,011224;-10;140,083411;70,041706;-8,105417
11,900000;49,999998;49,980000;-8,039004;-10;140,083635;70,041817;-8,166449
12,000000;49,999860;49,980000;-8,027769;-10;140,083858;70,041929;-8,134838
12,100000;50,000168;49,980000;-8,024625;-10;140,084080;70,042040;-8,128925
