# YHDA_VERSION=0.6.2
# TEST_SERVICE=SFK
# PLANT_TYPE=HES
# STEP_ID=PFK_ON_LOAD_UP
# STEP_NAME=PFK devrede — yük alma testi
# TESIS_ADI=YHDA Örnek HES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:00:17,0s;18;195,000000;195,053896;195,000000;49,998827;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:18,0s;19;195,000000;195,074162;195,000000;49,999809;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:19,0s;20;195,000000;194,983566;195,000000;49,996528;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:20,0s;21;195,000000;195,053989;195,000000;50,003806;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:21,0s;22;195,000000;195,011747;195,000000;49,996576;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:22,0s;23;195,000000;195,105145;195,000000;50,004962;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:23,0s;24;195,000000;194,936964;195,000000;50,000468;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:24,0s;25;195,000000;194,916909;195,000000;49,997418;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:25,0s;26;195,000000;194,992178;195,000000;50,000835;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:26,0s;27;195,000000;194,914466;195,000000;50,000256;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:27,0s;28;195,000000;195,050878;195,000000;50,001864;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:28,0s;29;195,000000;195,063680;195,000000;50,002178;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:29,0s;30;195,000000;194,998698;195,000000;49,998690;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:30,0s;31;219,000000;194,975671;195,000000;50,018757;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:31,0s;32;219,000000;195,003297;195,000000;50,020542;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:32,0s;33;219,000000;194,901240;195,000000;50,021094;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:33,0s;34;219,000000;194,943815;195,000000;50,016537;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:34,0s;35;219,000000;195,040294;219,000000;50,014937;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:35,0s;36;219,000000;195,030372;219,000000;50,018047;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:36,0s;37;219,000000;194,998434;219,000000;50,017552;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:37,0s;38;219,000000;194,946007;219,000000;50,019240;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:38,0s;39;219,000000;195,226247;219,000000;50,017582;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:39,0s;40;219,000000;195,473135;219,000000;50,017712;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:40,0s;41;219,000000;195,571862;219,000000;50,016021;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:41,0s;42;219,000000;195,755537;219,000000;50,016295;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:42,0s;43;219,000000;195,968321;219,000000;50,015205;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:43,0s;44;219,000000;196,136412;219,000000;50,014276;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:44,0s;45;219,000000;196,366116;219,000000;50,015669;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:45,0s;46;219,000000;196,587745;219,000000;50,015626;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:46,0s;47;219,000000;196,781545;219,000000;50,017366;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:47,0s;48;219,000000;196,873269;219,000000;50,013706;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:48,0s;49;219,000000;197,360385;219,000000;50,014843;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:49,0s;50;219,000000;197,459524;219,000000;50,015549;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:50,0s;51;219,000000;197,559851;219,000000;50,015232;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:51,0s;52;219,000000;197,832498;219,000000;50,014210;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:52,0s;53;219,000000;197,908754;219,000000;50,015130;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:53,0s;54;219,000000;198,281364;219,000000;50,012139;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:54,0s;55;219,000000;198,350825;219,000000;50,016481;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:55,0s;56;219,000000;198,613639;219,000000;50,013079;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:56,0s;57;219,000000;198,758848;219,000000;50,017435;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:57,0s;58;219,000000;199,004888;219,000000;50,014998;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:58,0s;59;219,000000;199,235125;219,000000;50,010844;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:59,0s;60;219,000000;199,386588;219,000000;50,013903;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:00,0s;61;219,000000;199,554341;219,000000;50,016782;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:01,0s;62;219,000000;199,828556;219,000000;50,013620;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:02,0s;63;219,000000;199,963564;219,000000;50,011720;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:03,0s;64;219,000000;200,184352;219,000000;50,011937;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:04,0s;65;219,000000;200,415470;219,000000;50,008433;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:05,0s;66;219,000000;200,667835;219,000000;50,015129;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:06,0s;67;219,000000;200,676542;219,000000;50,013055;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:07,0s;68;219,000000;201,012144;219,000000;50,013711;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:08,0s;69;219,000000;201,170674;219,000000;50,013799;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:09,0s;70;219,000000;201,431105;219,000000;50,011046;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:10,0s;71;219,000000;201,459422;219,000000;50,010043;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:11,0s;72;219,000000;201,809548;219,000000;50,013830;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:12,0s;73;219,000000;201,935328;219,000000;50,011425;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:13,0s;74;219,000000;202,225673;219,000000;50,013321;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:14,0s;75;219,000000;202,490547;219,000000;50,012688;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:15,0s;76;219,000000;202,728718;219,000000;50,009676;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:16,0s;77;219,000000;202,815504;219,000000;50,009166;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:17,0s;78;219,000000;202,961052;219,000000;50,011982;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:18,0s;79;219,000000;203,273718;219,000000;50,008843;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:19,0s;80;219,000000;203,332335;219,000000;50,012083;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:20,0s;81;219,000000;203,517643;219,000000;50,008660;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:21,0s;82;219,000000;203,678632;219,000000;50,011064;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:22,0s;83;219,000000;203,895187;219,000000;50,011133;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:23,0s;84;219,000000;204,163804;219,000000;50,010266;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:24,0s;85;219,000000;204,525615;219,000000;50,009890;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:25,0s;86;219,000000;204,492545;219,000000;50,010599;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:26,0s;87;219,000000;204,773721;219,000000;50,011785;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:27,0s;88;219,000000;205,069244;219,000000;50,012012;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:28,0s;89;219,000000;205,119036;219,000000;50,009846;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:29,0s;90;219,000000;205,331827;219,000000;50,007030;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:30,0s;91;219,000000;205,660488;219,000000;50,007793;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:31,0s;92;219,000000;205,810065;219,000000;50,011591;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:32,0s;93;219,000000;205,916996;219,000000;50,009965;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:33,0s;94;219,000000;206,243413;219,000000;50,006751;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:34,0s;95;219,000000;206,401401;219,000000;50,008651;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:35,0s;96;219,000000;206,672182;219,000000;50,007661;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:36,0s;97;219,000000;206,918398;219,000000;50,009341;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:37,0s;98;219,000000;206,960982;219,000000;50,009761;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:38,0s;99;219,000000;207,164640;219,000000;50,009547;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:39,0s;100;219,000000;207,365859;219,000000;50,006782;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:40,0s;101;219,000000;207,682510;219,000000;50,009130;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:41,0s;102;219,000000;207,805911;219,000000;50,007235;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:42,0s;103;219,000000;207,945756;219,000000;50,007086;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:43,0s;104;219,000000;208,266016;219,000000;50,008177;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:44,0s;105;219,000000;208,427619;219,000000;50,006160;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:45,0s;106;219,000000;208,597993;219,000000;50,009507;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:46,0s;107;219,000000;208,766606;219,000000;50,006264;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:47,0s;108;219,000000;209,080881;219,000000;50,005933;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:48,0s;109;219,000000;209,251021;219,000000;50,007546;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:49,0s;110;219,000000;209,287567;219,000000;50,007636;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:50,0s;111;219,000000;209,541427;219,000000;50,009159;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:51,0s;112;219,000000;209,731464;219,000000;50,006116;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:52,0s;113;219,000000;210,093557;219,000000;50,006882;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:53,0s;114;219,000000;210,241067;219,000000;50,007426;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:54,0s;115;219,000000;210,309211;219,000000;50,004296;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:55,0s;116;219,000000;210,583735;219,000000;50,004089;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:56,0s;117;219,000000;210,775037;219,000000;50,008890;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:57,0s;118;219,000000;211,017526;219,000000;50,007904;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:58,0s;119;219,000000;211,323955;219,000000;50,006776;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:59,0s;120;219,000000;211,426858;219,000000;50,005763;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:00,0s;121;219,000000;211,562030;219,000000;50,003630;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:01,0s;122;219,000000;211,844609;219,000000;50,005053;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:02,0s;123;219,000000;211,998363;219,000000;50,007193;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:03,0s;124;219,000000;212,110368;219,000000;50,007804;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:04,0s;125;219,000000;212,364976;219,000000;50,003805;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:05,0s;126;219,000000;212,675364;219,000000;50,004408;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:06,0s;127;219,000000;212,761497;219,000000;50,002764;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:07,0s;128;219,000000;212,935002;219,000000;50,005058;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:08,0s;129;219,000000;213,157267;219,000000;50,005046;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:09,0s;130;219,000000;213,381882;219,000000;50,003737;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:10,0s;131;219,000000;213,640963;219,000000;50,001121;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:11,0s;132;219,000000;213,908684;219,000000;50,005721;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:12,0s;133;219,000000;214,032602;219,000000;50,000960;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:13,0s;134;219,000000;214,144284;219,000000;50,004316;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:14,0s;135;219,000000;214,473174;219,000000;50,005073;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:15,0s;136;219,000000;214,670889;219,000000;50,002574;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:16,0s;137;219,000000;214,737910;219,000000;50,004279;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:17,0s;138;219,000000;215,093104;219,000000;50,001536;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:18,0s;139;219,000000;215,198510;219,000000;50,005178;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:19,0s;140;219,000000;215,391398;219,000000;50,001535;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:20,0s;141;219,000000;215,803509;219,000000;50,001625;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:21,0s;142;219,000000;215,772159;219,000000;50,000200;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:22,0s;143;219,000000;216,029324;219,000000;50,002257;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:23,0s;144;219,000000;216,176516;219,000000;50,001529;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:24,0s;145;219,000000;216,400686;219,000000;49,996794;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:25,0s;146;219,000000;216,658272;219,000000;50,001959;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:26,0s;147;219,000000;216,835451;219,000000;50,001532;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:27,0s;148;219,000000;216,965926;219,000000;50,004105;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:28,0s;149;219,000000;217,167748;219,000000;50,001589;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:29,0s;150;219,000000;217,393346;219,000000;49,999074;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:30,0s;151;219,000000;217,540609;219,000000;50,001512;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:31,0s;152;219,000000;217,861059;219,000000;50,000868;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:32,0s;153;219,000000;218,061476;219,000000;50,002713;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:33,0s;154;219,000000;218,342770;219,000000;49,999230;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:34,0s;155;219,000000;218,366007;219,000000;50,002648;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:35,0s;156;219,000000;218,633919;219,000000;50,002022;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:36,0s;157;219,000000;218,815093;219,000000;50,000013;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:37,0s;158;219,000000;218,933961;219,000000;50,001602;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:38,0s;159;219,000000;219,018702;219,000000;50,001852;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:39,0s;160;219,000000;219,013822;219,000000;49,999088;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:40,0s;161;219,000000;218,962019;219,000000;49,999646;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:41,0s;162;219,000000;219,052722;219,000000;50,001748;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:42,0s;163;219,000000;218,985012;219,000000;49,999536;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:43,0s;164;219,000000;219,089238;219,000000;49,999951;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:44,0s;165;219,000000;218,957451;219,000000;49,998470;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:45,0s;166;219,000000;219,043348;219,000000;50,001612;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:46,0s;167;219,000000;218,986747;219,000000;49,999404;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:47,0s;168;219,000000;218,963781;219,000000;50,000507;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:48,0s;169;219,000000;219,019291;219,000000;49,998793;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:49,0s;170;219,000000;218,966275;219,000000;49,998072;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:50,0s;171;219,000000;219,067574;219,000000;49,998488;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:51,0s;172;219,000000;218,998264;219,000000;49,998810;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:52,0s;173;219,000000;218,962253;219,000000;49,998347;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:53,0s;174;219,000000;219,052152;219,000000;50,000588;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:54,0s;175;219,000000;219,008434;219,000000;49,997692;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:55,0s;176;219,000000;218,934535;219,000000;50,003101;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:56,0s;177;219,000000;218,914561;219,000000;49,997383;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:57,0s;178;219,000000;218,997047;219,000000;49,999066;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:58,0s;179;219,000000;219,064020;219,000000;49,997698;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:59,0s;180;219,000000;218,923209;219,000000;50,000062;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:00,0s;181;219,000000;219,099792;219,000000;49,999540;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:01,0s;182;219,000000;219,019883;219,000000;50,000084;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:02,0s;183;219,000000;219,035161;219,000000;49,999748;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:03,0s;184;219,000000;218,855499;219,000000;49,999303;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:04,0s;185;219,000000;218,923368;219,000000;50,000364;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:05,0s;186;219,000000;218,987895;219,000000;50,003476;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:06,0s;187;219,000000;219,019179;219,000000;50,000223;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:07,0s;188;219,000000;219,017526;219,000000;50,002634;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:08,0s;189;219,000000;218,869587;219,000000;50,001904;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:09,0s;190;219,000000;219,007017;219,000000;50,002192;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:10,0s;191;219,000000;219,033249;219,000000;49,998966;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:11,0s;192;219,000000;219,055402;219,000000;49,996838;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:12,0s;193;219,000000;218,908821;219,000000;50,001402;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:13,0s;194;219,000000;218,957304;219,000000;49,999059;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:14,0s;195;219,000000;218,975555;219,000000;50,002156;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:15,0s;196;219,000000;218,978450;219,000000;50,000907;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:16,0s;197;219,000000;218,863673;219,000000;50,001818;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:17,0s;198;219,000000;219,011829;219,000000;49,998086;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:18,0s;199;219,000000;218,886486;219,000000;50,002851;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:19,0s;200;219,000000;219,065990;219,000000;49,998169;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:20,0s;201;219,000000;219,118642;219,000000;49,998618;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:21,0s;202;219,000000;219,122756;219,000000;49,996667;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:22,0s;203;219,000000;218,968756;219,000000;50,003600;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:23,0s;204;219,000000;218,858920;219,000000;49,999094;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:24,0s;205;219,000000;219,022714;219,000000;50,000981;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:25,0s;206;219,000000;219,034770;219,000000;49,999576;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:26,0s;207;219,000000;219,002666;219,000000;50,003033;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:27,0s;208;219,000000;218,911229;219,000000;50,002128;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:28,0s;209;219,000000;219,002008;219,000000;49,999623;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:29,0s;210;219,000000;218,968165;219,000000;50,001129;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:30,0s;211;219,000000;218,952205;219,000000;50,000804;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:31,0s;212;219,000000;219,050372;219,000000;50,001572;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:32,0s;213;219,000000;219,007038;219,000000;49,998545;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:33,0s;214;219,000000;219,010381;219,000000;49,996067;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:34,0s;215;219,000000;219,017640;219,000000;49,997048;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:35,0s;216;219,000000;218,989574;219,000000;50,001990;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:36,0s;217;219,000000;219,019039;219,000000;50,001777;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:37,0s;218;219,000000;219,046703;219,000000;49,997993;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:38,0s;219;219,000000;218,981151;219,000000;50,000355;1;1;0;1;0;0;1;1;0;8
