# YHDA_VERSION=0.6.0
# TEST_SERVICE=SFK
# PLANT_TYPE=HES
# STEP_ID=PFK_ON_LOAD_DOWN
# STEP_NAME=PFK devrede — yük atma testi
# TESIS_ADI=YHDA Örnek HES SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=190.0
# SFK_MAX_MW=240.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
122;211,000000;217,882255;211,000000;49,995132;1;1;0;1;0;0;1;1;0;8
123;211,000000;217,731159;211,000000;49,997518;1;1;0;1;0;0;1;1;0;8
124;211,000000;217,740493;211,000000;49,997285;1;1;0;1;0;0;1;1;0;8
125;211,000000;217,406988;211,000000;49,996320;1;1;0;1;0;0;1;1;0;8
126;211,000000;217,130764;211,000000;49,996102;1;1;0;1;0;0;1;1;0;8
127;211,000000;217,016683;211,000000;49,996963;1;1;0;1;0;0;1;1;0;8
128;211,000000;216,799114;211,000000;49,995517;1;1;0;1;0;0;1;1;0;8
129;211,000000;216,577616;211,000000;49,995768;1;1;0;1;0;0;1;1;0;8
130;211,000000;216,418906;211,000000;49,996329;1;1;0;1;0;0;1;1;0;8
131;211,000000;216,120618;211,000000;50,000270;1;1;0;1;0;0;1;1;0;8
132;211,000000;216,029937;211,000000;49,992198;1;1;0;1;0;0;1;1;0;8
133;211,000000;215,812513;211,000000;49,994259;1;1;0;1;0;0;1;1;0;8
134;211,000000;215,685207;211,000000;49,994674;1;1;0;1;0;0;1;1;0;8
135;211,000000;215,412909;211,000000;49,999310;1;1;0;1;0;0;1;1;0;8
136;211,000000;215,157783;211,000000;49,997363;1;1;0;1;0;0;1;1;0;8
137;211,000000;215,065286;211,000000;49,995965;1;1;0;1;0;0;1;1;0;8
138;211,000000;214,805943;211,000000;49,997753;1;1;0;1;0;0;1;1;0;8
139;211,000000;214,470944;211,000000;49,995472;1;1;0;1;0;0;1;1;0;8
140;211,000000;214,422199;211,000000;49,997877;1;1;0;1;0;0;1;1;0;8
141;211,000000;214,186569;211,000000;49,997728;1;1;0;1;0;0;1;1;0;8
142;211,000000;214,063829;211,000000;49,997151;1;1;0;1;0;0;1;1;0;8
143;211,000000;213,878402;211,000000;49,995332;1;1;0;1;0;0;1;1;0;8
144;211,000000;213,687417;211,000000;49,997795;1;1;0;1;0;0;1;1;0;8
145;211,000000;213,349624;211,000000;50,001193;1;1;0;1;0;0;1;1;0;8
146;211,000000;213,235652;211,000000;50,000988;1;1;0;1;0;0;1;1;0;8
147;211,000000;213,025577;211,000000;49,997876;1;1;0;1;0;0;1;1;0;8
148;211,000000;212,787762;211,000000;49,998991;1;1;0;1;0;0;1;1;0;8
149;211,000000;212,602321;211,000000;50,000442;1;1;0;1;0;0;1;1;0;8
150;211,000000;212,446587;211,000000;49,999149;1;1;0;1;0;0;1;1;0;8
151;211,000000;212,227534;211,000000;50,000479;1;1;0;1;0;0;1;1;0;8
152;211,000000;212,017612;211,000000;49,998663;1;1;0;1;0;0;1;1;0;8
153;211,000000;211,905114;211,000000;50,000199;1;1;0;1;0;0;1;1;0;8
154;211,000000;211,609987;211,000000;50,000386;1;1;0;1;0;0;1;1;0;8
155;211,000000;211,394020;211,000000;49,999966;1;1;0;1;0;0;1;1;0;8
156;211,000000;211,166945;211,000000;49,999003;1;1;0;1;0;0;1;1;0;8
157;211,000000;211,040776;211,000000;49,999374;1;1;0;1;0;0;1;1;0;8
158;211,000000;210,998056;211,000000;49,999549;1;1;0;1;0;0;1;1;0;8
159;211,000000;211,039432;211,000000;50,000947;1;1;0;1;0;0;1;1;0;8
160;211,000000;211,048322;211,000000;50,001175;1;1;0;1;0;0;1;1;0;8
161;211,000000;210,991319;211,000000;50,002467;1;1;0;1;0;0;1;1;0;8
162;211,000000;211,083932;211,000000;49,999662;1;1;0;1;0;0;1;1;0;8
163;211,000000;211,007288;211,000000;49,999007;1;1;0;1;0;0;1;1;0;8
164;211,000000;210,939318;211,000000;49,998968;1;1;0;1;0;0;1;1;0;8
165;211,000000;210,927893;211,000000;50,000089;1;1;0;1;0;0;1;1;0;8
166;211,000000;210,958921;211,000000;50,002438;1;1;0;1;0;0;1;1;0;8
167;211,000000;211,063972;211,000000;50,000891;1;1;0;1;0;0;1;1;0;8
168;211,000000;210,960056;211,000000;50,000539;1;1;0;1;0;0;1;1;0;8
169;211,000000;210,968596;211,000000;49,998110;1;1;0;1;0;0;1;1;0;8
170;211,000000;211,040598;211,000000;50,001651;1;1;0;1;0;0;1;1;0;8
171;211,000000;210,933587;211,000000;49,999921;1;1;0;1;0;0;1;1;0;8
172;211,000000;210,993687;211,000000;50,002242;1;1;0;1;0;0;1;1;0;8
173;211,000000;211,002625;211,000000;50,002798;1;1;0;1;0;0;1;1;0;8
174;211,000000;210,993392;211,000000;50,001954;1;1;0;1;0;0;1;1;0;8
175;211,000000;211,077789;211,000000;50,001300;1;1;0;1;0;0;1;1;0;8
176;211,000000;211,009605;211,000000;49,999933;1;1;0;1;0;0;1;1;0;8
177;211,000000;210,930823;211,000000;49,998586;1;1;0;1;0;0;1;1;0;8
178;211,000000;211,011879;211,000000;49,999114;1;1;0;1;0;0;1;1;0;8
179;211,000000;210,988849;211,000000;49,998494;1;1;0;1;0;0;1;1;0;8
180;211,000000;211,036383;211,000000;50,000890;1;1;0;1;0;0;1;1;0;8
181;211,000000;210,998926;211,000000;49,997412;1;1;0;1;0;0;1;1;0;8
182;211,000000;211,056209;211,000000;50,000883;1;1;0;1;0;0;1;1;0;8
183;211,000000;210,990010;211,000000;49,998093;1;1;0;1;0;0;1;1;0;8
184;211,000000;210,914096;211,000000;49,999452;1;1;0;1;0;0;1;1;0;8
185;211,000000;211,030587;211,000000;49,999546;1;1;0;1;0;0;1;1;0;8
186;211,000000;210,905109;211,000000;50,000109;1;1;0;1;0;0;1;1;0;8
187;211,000000;210,945216;211,000000;49,998518;1;1;0;1;0;0;1;1;0;8
188;211,000000;210,952433;211,000000;50,001078;1;1;0;1;0;0;1;1;0;8
189;211,000000;211,018017;211,000000;49,999445;1;1;0;1;0;0;1;1;0;8
190;211,000000;211,088734;211,000000;49,996175;1;1;0;1;0;0;1;1;0;8
191;211,000000;211,000964;211,000000;50,000485;1;1;0;1;0;0;1;1;0;8
192;211,000000;211,026430;211,000000;49,998509;1;1;0;1;0;0;1;1;0;8
193;211,000000;211,115983;211,000000;49,998601;1;1;0;1;0;0;1;1;0;8
194;211,000000;211,029880;211,000000;49,998075;1;1;0;1;0;0;1;1;0;8
195;211,000000;211,050922;211,000000;49,998448;1;1;0;1;0;0;1;1;0;8
196;211,000000;211,030036;211,000000;49,999245;1;1;0;1;0;0;1;1;0;8
197;211,000000;210,990936;211,000000;50,001026;1;1;0;1;0;0;1;1;0;8
198;211,000000;211,005822;211,000000;50,003489;1;1;0;1;0;0;1;1;0;8
199;211,000000;211,046512;211,000000;50,002828;1;1;0;1;0;0;1;1;0;8
200;211,000000;210,957158;211,000000;50,002157;1;1;0;1;0;0;1;1;0;8
201;211,000000;211,104087;211,000000;49,998691;1;1;0;1;0;0;1;1;0;8
202;211,000000;210,936235;211,000000;50,000153;1;1;0;1;0;0;1;1;0;8
203;211,000000;210,934921;211,000000;50,000811;1;1;0;1;0;0;1;1;0;8
204;211,000000;210,975043;211,000000;50,001592;1;1;0;1;0;0;1;1;0;8
205;211,000000;211,050331;211,000000;49,996592;1;1;0;1;0;0;1;1;0;8
206;211,000000;211,093783;211,000000;49,997889;1;1;0;1;0;0;1;1;0;8
207;211,000000;210,954639;211,000000;50,000192;1;1;0;1;0;0;1;1;0;8
208;211,000000;211,031311;211,000000;50,002262;1;1;0;1;0;0;1;1;0;8
209;211,000000;211,053232;211,000000;49,999441;1;1;0;1;0;0;1;1;0;8
210;211,000000;211,043520;211,000000;49,999630;1;1;0;1;0;0;1;1;0;8
211;211,000000;210,997019;211,000000;50,002387;1;1;0;1;0;0;1;1;0;8
212;211,000000;211,030359;211,000000;49,999484;1;1;0;1;0;0;1;1;0;8
213;211,000000;210,934482;211,000000;50,001771;1;1;0;1;0;0;1;1;0;8
214;211,000000;210,990126;211,000000;50,001656;1;1;0;1;0;0;1;1;0;8
215;211,000000;211,048487;211,000000;50,001383;1;1;0;1;0;0;1;1;0;8
216;211,000000;210,994897;211,000000;49,996861;1;1;0;1;0;0;1;1;0;8
217;211,000000;210,947736;211,000000;50,002071;1;1;0;1;0;0;1;1;0;8
218;211,000000;211,037611;211,000000;49,998759;1;1;0;1;0;0;1;1;0;8
219;211,000000;210,986814;211,000000;50,000099;1;1;0;1;0;0;1;1;0;8
220;211,000000;210,927389;211,000000;50,001496;1;1;0;1;0;0;1;1;0;8
221;211,000000;210,979604;211,000000;50,002314;1;1;0;1;0;0;1;1;0;8
222;211,000000;210,923192;211,000000;49,997814;1;1;0;1;0;0;1;1;0;8
223;211,000000;210,982759;211,000000;49,996943;1;1;0;1;0;0;1;1;0;8
224;211,000000;211,021364;211,000000;49,999497;1;1;0;1;0;0;1;1;0;8
225;211,000000;211,037524;211,000000;49,998055;1;1;0;1;0;0;1;1;0;8
226;211,000000;210,856614;211,000000;50,000799;1;1;0;1;0;0;1;1;0;8
227;211,000000;210,955889;211,000000;49,998315;1;1;0;1;0;0;1;1;0;8
228;211,000000;210,950361;211,000000;50,001250;1;1;0;1;0;0;1;1;0;8
229;211,000000;211,031903;211,000000;50,001976;1;1;0;1;0;0;1;1;0;8
230;211,000000;210,971305;211,000000;50,001201;1;1;0;1;0;0;1;1;0;8
231;211,000000;211,091866;211,000000;49,999144;1;1;0;1;0;0;1;1;0;8
232;211,000000;211,089903;211,000000;50,000743;1;1;0;1;0;0;1;1;0;8
233;211,000000;210,927210;211,000000;49,998946;1;1;0;1;0;0;1;1;0;8
234;211,000000;210,902005;211,000000;50,002121;1;1;0;1;0;0;1;1;0;8
235;211,000000;211,000124;211,000000;49,998326;1;1;0;1;0;0;1;1;0;8
236;211,000000;210,983897;211,000000;50,004904;1;1;0;1;0;0;1;1;0;8
237;211,000000;211,038362;211,000000;49,998404;1;1;0;1;0;0;1;1;0;8
238;211,000000;211,022354;211,000000;50,001657;1;1;0;1;0;0;1;1;0;8
239;211,000000;210,932404;211,000000;49,999940;1;1;0;1;0;0;1;1;0;8
240;211,000000;211,044025;211,000000;50,000586;1;1;0;1;0;0;1;1;0;8
241;211,000000;211,101158;211,000000;50,001157;1;1;0;1;0;0;1;1;0;8
242;211,000000;210,932830;211,000000;50,000849;1;1;0;1;0;0;1;1;0;8
243;211,000000;211,009953;211,000000;49,998594;1;1;0;1;0;0;1;1;0;8
244;211,000000;210,953540;211,000000;50,000716;1;1;0;1;0;0;1;1;0;8
245;211,000000;211,000920;211,000000;50,003735;1;1;0;1;0;0;1;1;0;8
246;211,000000;211,014894;211,000000;50,000340;1;1;0;1;0;0;1;1;0;8
247;211,000000;210,957787;211,000000;49,999406;1;1;0;1;0;0;1;1;0;8
248;211,000000;210,977890;211,000000;49,997006;1;1;0;1;0;0;1;1;0;8
249;211,000000;211,038783;211,000000;49,997971;1;1;0;1;0;0;1;1;0;8
250;211,000000;211,000479;211,000000;49,999188;1;1;0;1;0;0;1;1;0;8
251;211,000000;211,048056;211,000000;49,997777;1;1;0;1;0;0;1;1;0;8
252;211,000000;211,038855;211,000000;49,998782;1;1;0;1;0;0;1;1;0;8
253;211,000000;211,084637;211,000000;50,003176;1;1;0;1;0;0;1;1;0;8
254;211,000000;210,986951;211,000000;50,001960;1;1;0;1;0;0;1;1;0;8
255;211,000000;211,079127;211,000000;49,997989;1;1;0;1;0;0;1;1;0;8
256;211,000000;211,031085;211,000000;49,997989;1;1;0;1;0;0;1;1;0;8
257;211,000000;210,907607;211,000000;50,000784;1;1;0;1;0;0;1;1;0;8
258;211,000000;210,950580;211,000000;49,998284;1;1;0;1;0;0;1;1;0;8
259;211,000000;210,990665;211,000000;49,999980;1;1;0;1;0;0;1;1;0;8
260;211,000000;211,021929;211,000000;50,000764;1;1;0;1;0;0;1;1;0;8
261;211,000000;211,062731;211,000000;49,998928;1;1;0;1;0;0;1;1;0;8
262;211,000000;210,952843;211,000000;49,999714;1;1;0;1;0;0;1;1;0;8
263;211,000000;210,996612;211,000000;49,999354;1;1;0;1;0;0;1;1;0;8
264;211,000000;210,997321;211,000000;50,000316;1;1;0;1;0;0;1;1;0;8
265;211,000000;210,944730;211,000000;49,999013;1;1;0;1;0;0;1;1;0;8
266;211,000000;210,906162;211,000000;50,001939;1;1;0;1;0;0;1;1;0;8
267;211,000000;210,994406;211,000000;50,001122;1;1;0;1;0;0;1;1;0;8
268;211,000000;211,033423;211,000000;50,000973;1;1;0;1;0;0;1;1;0;8
269;211,000000;211,025167;211,000000;49,999060;1;1;0;1;0;0;1;1;0;8
270;211,000000;210,957644;211,000000;49,998591;1;1;0;1;0;0;1;1;0;8
271;211,000000;210,920665;211,000000;50,001464;1;1;0;1;0;0;1;1;0;8
272;211,000000;210,979068;211,000000;50,001762;1;1;0;1;0;0;1;1;0;8
273;211,000000;211,074072;211,000000;50,000826;1;1;0;1;0;0;1;1;0;8
274;211,000000;210,944291;211,000000;50,000188;1;1;0;1;0;0;1;1;0;8
275;211,000000;211,037149;211,000000;50,002469;1;1;0;1;0;0;1;1;0;8
276;211,000000;210,889207;211,000000;49,997782;1;1;0;1;0;0;1;1;0;8
277;211,000000;211,083947;211,000000;49,999685;1;1;0;1;0;0;1;1;0;8
278;211,000000;210,961171;211,000000;49,998496;1;1;0;1;0;0;1;1;0;8
279;211,000000;210,895944;211,000000;49,996585;1;1;0;1;0;0;1;1;0;8
280;211,000000;211,069456;211,000000;49,999014;1;1;0;1;0;0;1;1;0;8
281;211,000000;210,992620;211,000000;49,999839;1;1;0;1;0;0;1;1;0;8
282;211,000000;211,114792;211,000000;49,999566;1;1;0;1;0;0;1;1;0;8
283;211,000000;211,082824;211,000000;50,000907;1;1;0;1;0;0;1;1;0;8
284;211,000000;210,967092;211,000000;49,999240;1;1;0;1;0;0;1;1;0;8
285;211,000000;210,972706;211,000000;50,001517;1;1;0;1;0;0;1;1;0;8
286;211,000000;211,056704;211,000000;49,999516;1;1;0;1;0;0;1;1;0;8
287;211,000000;211,027426;211,000000;49,996520;1;1;0;1;0;0;1;1;0;8
288;211,000000;210,891773;211,000000;49,998804;1;1;0;1;0;0;1;1;0;8
289;211,000000;211,013858;211,000000;49,999951;1;1;0;1;0;0;1;1;0;8
290;211,000000;211,025857;211,000000;49,998840;1;1;0;1;0;0;1;1;0;8
291;211,000000;210,964381;211,000000;50,000545;1;1;0;1;0;0;1;1;0;8
292;211,000000;210,995040;211,000000;50,001710;1;1;0;1;0;0;1;1;0;8
293;211,000000;211,039979;211,000000;50,004311;1;1;0;1;0;0;1;1;0;8
294;211,000000;211,087300;211,000000;49,999142;1;1;0;1;0;0;1;1;0;8
295;211,000000;210,988716;211,000000;50,001589;1;1;0;1;0;0;1;1;0;8
296;211,000000;211,088614;211,000000;49,998517;1;1;0;1;0;0;1;1;0;8
297;211,000000;211,035968;211,000000;49,996983;1;1;0;1;0;0;1;1;0;8
298;211,000000;211,075507;211,000000;49,999674;1;1;0;1;0;0;1;1;0;8
299;211,000000;210,924001;211,000000;50,000059;1;1;0;1;0;0;1;1;0;8
300;211,000000;211,052930;211,000000;49,998683;1;1;0;1;0;0;1;1;0;8
301;211,000000;210,995906;211,000000;49,999548;1;1;0;1;0;0;1;1;0;8
