# YHDA_VERSION=0.6.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=DISCHARGE_UE_MAX
# STEP_NAME=Sisteme enerji verirken — düşük ikaz maksimum
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
# STEP_Q_TARGET_MVAR=-40
# STEP_PSET_MW=90
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
17;154,022570;154,000000;89,956073;-0,019412;40;-0,004853;49,956073;-0,014559;64,787604;129,575207
18;153,988887;154,000000;89,966859;-0,125065;40;-0,031266;49,966859;-0,093799;64,775083;129,550166
19;154,001194;154,000000;90,077436;0,093418;40;0,023354;50,077436;0,070063;64,762296;129,524591
20;153,987308;154,000000;89,935643;0,114529;40;0,028632;49,935643;0,085897;64,750179;129,500358
21;154,013711;154,000000;89,950007;0,082825;40;0,020706;49,950007;0,062119;64,737646;129,475292
22;153,988702;154,000000;90,059182;-0,009931;40;-0,002483;50,059182;-0,007448;64,724819;129,449638
23;154,029121;154,000000;90,004081;0,058133;40;0,014533;50,004081;0,043600;64,712487;129,424974
24;154,037051;154,000000;90,033328;-0,181953;40;-0,045488;50,033328;-0,136465;64,699889;129,399778
25;154,016217;154,000000;90,027177;0,113116;40;0,028279;50,027177;0,084837;64,687406;129,374811
26;154,027830;154,000000;89,885446;0,052231;40;0,013058;49,885446;0,039173;64,675414;129,350827
27;154,022631;154,000000;90,009108;0,055835;40;0,013959;50,009108;0,041876;64,662466;129,324932
28;154,028945;154,000000;90,036010;-0,144861;40;-0,036215;50,036010;-0,108646;64,649860;129,299720
29;154,042578;154,000000;90,004772;-0,134847;40;-0,033712;50,004772;-0,101135;64,637481;129,274962
30;154,051486;154,000000;89,913297;-0,025411;40;-0,006353;49,913297;-0,019058;64,625361;129,250723
31;154,027714;154,000000;89,959908;-0,155901;40;-0,038975;49,959908;-0,116926;64,612673;129,225345
32;154,001079;154,000000;90,017340;-0,108194;40;-0,027049;50,017340;-0,081146;64,599923;129,199846
33;154,035105;154,000000;90,042159;-0,270608;40;-0,067652;50,042159;-0,202956;64,587307;129,174614
34;153,995504;154,000000;90,026308;-0,324470;40;-0,081118;50,026308;-0,243353;64,574876;129,149752
35;154,033102;154,000000;89,991426;-0,315608;40;-0,078902;49,991426;-0,236706;64,562542;129,125083
36;154,011799;154,000000;89,932825;-0,574004;40;-0,143501;49,932825;-0,430503;64,550336;129,100672
37;154,008877;154,000000;89,956747;-0,963626;40;-0,240907;49,956747;-0,722720;64,537722;129,075445
38;154,062483;154,000000;90,038438;-1,311185;40;-0,327796;50,038438;-0,983389;64,524797;129,049594
39;154,046615;154,000000;90,046516;-1,557241;40;-0,389310;50,046516;-1,167930;64,512248;129,024496
40;154,033643;154,000000;89,962138;-2,000821;40;-0,500205;49,962138;-1,500615;64,500210;129,000421
41;154,039305;154,000000;89,886839;-2,206219;40;-0,551555;49,886839;-1,654664;64,488144;128,976289
42;154,048998;154,000000;90,105432;-2,804510;40;-0,701127;50,105432;-2,103382;64,474385;128,948770
43;154,032931;154,000000;90,086808;-3,161228;40;-0,790307;50,086808;-2,370921;64,461982;128,923963
44;154,044283;154,000000;90,011406;-3,608405;40;-0,902101;50,011406;-2,706304;64,449930;128,899861
45;154,080681;154,000000;90,061698;-4,139123;40;-1,034781;50,061698;-3,104342;64,437114;128,874229
46;154,032959;154,000000;90,049400;-4,709289;40;-1,177322;50,049400;-3,531967;64,424684;128,849369
47;154,051566;154,000000;89,955988;-5,297421;40;-1,324355;49,955988;-3,973066;64,412787;128,825575
48;154,027487;154,000000;90,034958;-6,051692;40;-1,512923;50,034958;-4,538769;64,399767;128,799534
49;154,012356;154,000000;90,070826;-6,208043;40;-1,552011;50,070826;-4,656033;64,387018;128,774036
50;154,031383;154,000000;90,162489;-6,934474;40;-1,733619;50,162489;-5,200856;64,373872;128,747743
51;154,062769;154,000000;89,998972;-7,676706;40;-1,919176;49,998972;-5,757529;64,362507;128,725015
52;154,024766;154,000000;90,029153;-8,306467;40;-2,076617;50,029153;-6,229850;64,349789;128,699579
53;154,067028;154,000000;89,881534;-8,951085;40;-2,237771;49,881534;-6,713314;64,338372;128,676744
54;154,087920;154,000000;89,944091;-9,813136;40;-2,453284;49,944091;-7,359852;64,325419;128,650839
55;154,021674;154,000000;89,924338;-10,504366;40;-2,626092;49,924338;-7,878275;64,313078;128,626156
56;154,078733;154,000000;89,988391;-10,853553;40;-2,713388;49,988391;-8,140165;64,300090;128,600181
57;154,048887;154,000000;89,928168;-11,976025;40;-2,994006;49,928168;-8,982019;64,288069;128,576137
58;154,034835;154,000000;89,921469;-12,300933;40;-3,075233;49,921469;-9,225700;64,275633;128,551265
59;154,026625;154,000000;89,987598;-13,366521;40;-3,341630;49,987598;-10,024891;64,262602;128,525203
60;154,044822;154,000000;89,995298;-14,047148;40;-3,511787;49,995298;-10,535361;64,250039;128,500078
61;154,050690;154,000000;89,890681;-14,910833;40;-3,727708;49,890681;-11,183125;64,238426;128,476852
62;154,028896;154,000000;89,979543;-15,746500;40;-3,936625;49,979543;-11,809875;64,225176;128,450352
63;154,090713;154,000000;90,076393;-16,211555;40;-4,052889;50,076393;-12,158666;64,211832;128,423663
64;154,057579;154,000000;90,015997;-17,229702;40;-4,307426;50,015997;-12,922277;64,199858;128,399716
65;154,051011;154,000000;89,881688;-18,176919;40;-4,544230;49,881688;-13,632689;64,188568;128,377136
66;154,075518;154,000000;90,114103;-18,844914;40;-4,711228;50,114103;-14,133685;64,173954;128,347908
67;154,116182;154,000000;89,984725;-19,412810;40;-4,853203;49,984725;-14,559608;64,162642;128,325284
68;154,047971;154,000000;89,994028;-20,378879;40;-5,094720;49,994028;-15,284159;64,150056;128,300113
69;154,064852;154,000000;90,034437;-21,223718;40;-5,305929;50,034437;-15,917788;64,137170;128,274340
70;154,073119;154,000000;90,089821;-22,146095;40;-5,536524;50,089821;-16,609571;64,124127;128,248253
71;154,056789;154,000000;89,981944;-22,887030;40;-5,721757;49,981944;-17,165272;64,112678;128,225356
72;154,028319;154,000000;89,970064;-23,586273;40;-5,896568;49,970064;-17,689705;64,100299;128,200599
73;154,060485;154,000000;89,973190;-24,329945;40;-6,082486;49,973190;-18,247458;64,087772;128,175544
74;154,066263;154,000000;89,978652;-25,119339;40;-6,279835;49,978652;-18,839504;64,075219;128,150439
75;154,054560;154,000000;90,018985;-26,017425;40;-6,504356;50,018985;-19,513069;64,062302;128,124604
76;154,038924;154,000000;90,052231;-26,832433;40;-6,708108;50,052231;-20,124325;64,049449;128,098897
77;154,052203;154,000000;89,990001;-27,430998;40;-6,857750;49,990001;-20,573249;64,037607;128,075214
78;154,043269;154,000000;89,944246;-28,212574;40;-7,053144;49,944246;-21,159431;64,025604;128,051208
79;154,055516;154,000000;89,971337;-28,994280;40;-7,248570;49,971337;-21,745710;64,012814;128,025629
80;154,053231;154,000000;89,961384;-29,629300;40;-7,407325;49,961384;-22,221975;64,000429;128,000858
81;154,111437;154,000000;89,986996;-30,232410;40;-7,558102;49,986996;-22,674307;63,987646;127,975293
82;154,098589;154,000000;90,048320;-31,125411;40;-7,781353;50,048320;-23,344058;63,974450;127,948899
83;154,061381;154,000000;90,003498;-31,731739;40;-7,932935;50,003498;-23,798804;63,962460;127,924919
84;154,061000;154,000000;90,046022;-32,267671;40;-8,066918;50,046022;-24,200753;63,949463;127,898926
85;154,073693;154,000000;89,888052;-32,922600;40;-8,230650;49,888052;-24,691950;63,938822;127,877643
86;154,069557;154,000000;90,050903;-33,826662;40;-8,456665;50,050903;-25,369996;63,924392;127,848784
87;154,088196;154,000000;90,029180;-34,159538;40;-8,539885;50,029180;-25,619654;63,912147;127,824295
88;154,059620;154,000000;90,005725;-34,743866;40;-8,685967;50,005725;-26,057900;63,899930;127,799860
89;154,067025;154,000000;90,071948;-35,319157;40;-8,829789;50,071948;-26,489368;63,886611;127,773221
90;154,087559;154,000000;89,971693;-35,807066;40;-8,951766;49,971693;-26,855299;63,875354;127,750708
91;154,025047;154,000000;89,912592;-36,327734;40;-9,081933;49,912592;-27,245800;63,863605;127,727209
92;154,103490;154,000000;90,026112;-36,880668;40;-9,220167;50,026112;-27,660501;63,849666;127,699333
93;154,060974;154,000000;89,937287;-37,152796;40;-9,288199;49,937287;-27,864597;63,838310;127,676620
94;154,079025;154,000000;90,051758;-37,533138;40;-9,383284;50,051758;-28,149853;63,824324;127,648649
95;154,081497;154,000000;89,996815;-37,916444;40;-9,479111;49,996815;-28,437333;63,812542;127,625084
96;154,069861;154,000000;89,959453;-38,286105;40;-9,571526;49,959453;-28,714579;63,800541;127,601081
97;154,091376;154,000000;89,908038;-38,657559;40;-9,664390;49,908038;-28,993169;63,788739;127,577478
98;154,057335;154,000000;89,975346;-39,024051;40;-9,756013;49,975346;-29,268038;63,775336;127,550671
99;154,063656;154,000000;90,065141;-39,436018;40;-9,859004;50,065141;-29,577013;63,761604;127,523209
100;154,091661;154,000000;90,032817;-39,344371;40;-9,836093;50,032817;-29,508278;63,749544;127,499088
101;154,093033;154,000000;89,957886;-39,713270;40;-9,928318;49,957886;-29,784953;63,738091;127,476182
102;154,080505;154,000000;89,942815;-39,877951;40;-9,969488;49,942815;-29,908463;63,725810;127,451620
103;154,078312;154,000000;89,975849;-39,821047;40;-9,955262;49,975849;-29,865785;63,712845;127,425691
104;154,031914;154,000000;90,028737;-39,937356;40;-9,984339;50,028737;-29,953017;63,699585;127,399170
105;154,081908;154,000000;90,003509;-40,035558;40;-10,008889;50,003509;-30,026668;63,687449;127,374898
106;154,067874;154,000000;90,047475;-40,107422;40;-10,026856;50,047475;-30,080567;63,674301;127,348602
107;154,106493;154,000000;89,978373;-39,916716;40;-9,979179;49,978373;-29,937537;63,662821;127,325643
108;154,101665;154,000000;90,022921;-40,116881;40;-10,029220;50,022921;-30,087661;63,649656;127,299312
109;154,104517;154,000000;90,023867;-39,971619;40;-9,992905;50,023867;-29,978714;63,637139;127,274277
110;154,104255;154,000000;90,038162;-40,006509;40;-10,001627;50,038162;-30,004882;63,624417;127,248834
111;154,120981;154,000000;89,962864;-40,177602;40;-10,044400;49,962864;-30,133201;63,613073;127,226145
112;154,077293;154,000000;90,055237;-40,022465;40;-10,005616;50,055237;-30,016849;63,599141;127,198282
113;154,061486;154,000000;89,981292;-40,124365;40;-10,031091;49,981292;-30,093274;63,587794;127,175587
114;154,057502;154,000000;90,063918;-39,937794;40;-9,984448;50,063918;-29,953345;63,573988;127,147976
115;154,016158;154,000000;89,977898;-40,068812;40;-10,017203;49,977898;-30,051609;63,562853;127,125706
116;154,073635;154,000000;90,029830;-40,138693;40;-10,034673;50,029830;-30,104020;63,549519;127,099039
117;154,051340;154,000000;89,957598;-40,110627;40;-10,027657;49,957598;-30,082971;63,538189;127,076378
118;154,065421;154,000000;90,013311;-40,146258;40;-10,036564;50,013311;-30,109693;63,524782;127,049564
119;154,069080;154,000000;89,951128;-40,007567;40;-10,001892;49,951128;-30,005676;63,513308;127,026615
120;154,097809;154,000000;89,963004;-40,108550;40;-10,027137;49,963004;-30,081412;63,500617;127,001233
121;154,062549;154,000000;89,891841;-40,079889;40;-10,019972;49,891841;-30,059917;63,489318;126,978635
122;154,067808;154,000000;89,951937;-40,048674;40;-10,012168;49,951937;-30,036505;63,475814;126,951629
123;154,056392;154,000000;89,912099;-40,092734;40;-10,023183;49,912099;-30,069550;63,464002;126,928003
124;154,094658;154,000000;90,056518;-40,138053;40;-10,034513;50,056518;-30,103540;63,449027;126,898053
125;154,101913;154,000000;90,056095;-40,081253;40;-10,020313;50,056095;-30,060940;63,436526;126,873052
126;154,109344;154,000000;89,987939;-39,817723;40;-9,954431;49,987939;-29,863292;63,425211;126,850422
127;154,083166;154,000000;89,930282;-40,013264;40;-10,003316;49,930282;-30,009948;63,413730;126,827459
128;154,082829;154,000000;90,055033;-40,053969;40;-10,013492;50,055033;-30,040477;63,399022;126,798043
129;154,057020;154,000000;90,067969;-39,944110;40;-9,986027;50,067969;-29,958082;63,386282;126,772564
130;154,101458;154,000000;90,007270;-40,120904;40;-10,030226;50,007270;-30,090678;63,374869;126,749737
131;154,075386;154,000000;90,021599;-40,033798;40;-10,008449;50,021599;-30,025348;63,362107;126,724214
132;154,063667;154,000000;90,019773;-39,907755;40;-9,976939;50,019773;-29,930816;63,349637;126,699275
133;154,062138;154,000000;89,943914;-40,116415;40;-10,029104;49,943914;-30,087311;63,338536;126,677072
134;154,089762;154,000000;89,937877;-40,073166;40;-10,018292;49,937877;-30,054875;63,326156;126,652312
135;154,025151;154,000000;90,026283;-40,063836;40;-10,015959;50,026283;-30,047877;63,312007;126,624014
136;154,081500;154,000000;90,018092;-40,059253;40;-10,014813;50,018092;-30,044440;63,299658;126,599317
137;154,075315;154,000000;90,058890;-39,891586;40;-9,972897;50,058890;-29,918690;63,286379;126,572759
138;154,080387;154,000000;90,001117;-40,067476;40;-10,016869;50,001117;-30,050607;63,274979;126,549957
139;154,061749;154,000000;90,044851;-40,114713;40;-10,028678;50,044851;-30,086035;63,261634;126,523268
140;154,078950;154,000000;90,030467;-40,095534;40;-10,023884;50,030467;-30,071651;63,249408;126,498815
141;154,057598;154,000000;90,014175;-40,010912;40;-10,002728;50,014175;-30,008184;63,237222;126,474445
142;154,098128;154,000000;90,014646;-40,080669;40;-10,020167;50,014646;-30,060502;63,224711;126,449422
143;154,074077;154,000000;90,028108;-40,067879;40;-10,016970;50,028108;-30,050909;63,211942;126,423883
144;154,105632;154,000000;90,033571;-40,155479;40;-10,038870;50,033571;-30,116609;63,199329;126,398657
145;154,072818;154,000000;89,876907;-40,171554;40;-10,042889;49,876907;-30,128666;63,189979;126,379958
146;154,090105;154,000000;90,109521;-40,091727;40;-10,022932;50,109521;-30,068796;63,172779;126,345558
147;154,103608;154,000000;89,980043;-40,031694;40;-10,007923;49,980043;-30,023770;63,162907;126,325815
148;154,074961;154,000000;89,958515;-39,838094;40;-9,959523;49,958515;-29,878570;63,150853;126,301705
149;154,075007;154,000000;90,098718;-39,964695;40;-9,991174;50,098718;-29,973521;63,135457;126,270914
150;154,033241;154,000000;90,079552;-39,889866;40;-9,972467;50,079552;-29,917400;63,123343;126,246685
151;154,068852;154,000000;89,974322;-39,811623;40;-9,952906;49,974322;-29,858717;63,113039;126,226077
152;154,093589;154,000000;90,008962;-39,979362;40;-9,994840;50,008962;-29,984521;63,099811;126,199622
153;154,056506;154,000000;90,039704;-40,020879;40;-10,005220;50,039704;-30,015659;63,086656;126,173313
154;154,070951;154,000000;89,923975;-40,089043;40;-10,022261;49,923975;-30,066782;63,076626;126,153252
155;154,088756;154,000000;90,058344;-39,912447;40;-9,978112;50,058344;-29,934335;63,061244;126,122488
156;154,072564;154,000000;89,978844;-39,856098;40;-9,964024;49,978844;-29,892073;63,050458;126,100917
157;154,104508;154,000000;90,038621;-39,921633;40;-9,980408;50,038621;-29,941225;63,036658;126,073316
158;154,063656;154,000000;90,043214;-40,008257;40;-10,002064;50,043214;-30,006193;63,024052;126,048103
159;154,090175;154,000000;89,919780;-40,036857;40;-10,009214;49,919780;-30,027643;63,014272;126,028543
160;154,059768;154,000000;90,006218;-39,966876;40;-9,991719;50,006218;-29,975157;62,999862;125,999724
161;154,090152;154,000000;90,008674;-39,802304;40;-9,950576;50,008674;-29,851728;62,987306;125,974612
162;154,091351;154,000000;89,990161;-40,117295;40;-10,029324;49,990161;-30,087971;62,975221;125,950443
163;154,094239;154,000000;90,005519;-39,939794;40;-9,984948;50,005519;-29,954845;62,962375;125,924750
164;154,061931;154,000000;90,095166;-39,820251;40;-9,955063;50,095166;-29,865188;62,947832;125,895665
165;154,079069;154,000000;90,051107;-40,003375;40;-10,000844;50,051107;-30,002531;62,936329;125,872658
166;154,044490;154,000000;89,994470;-40,108081;40;-10,027020;49,994470;-30,081061;62,925127;125,850255
167;154,084340;154,000000;90,042750;-39,954009;40;-9,988502;50,042750;-29,965507;62,911508;125,823017
168;154,076569;154,000000;90,007099;-39,846304;40;-9,961576;50,007099;-29,884728;62,899834;125,799669
169;154,030001;154,000000;90,072058;-40,036845;40;-10,009211;50,072058;-30,027634;62,885809;125,771617
170;154,060505;154,000000;89,836014;-39,909423;40;-9,977356;49,836014;-29,932067;62,878872;125,757744
171;154,046360;154,000000;90,087793;-39,936529;40;-9,984132;50,087793;-29,952397;62,860415;125,720830
172;154,054014;154,000000;90,052125;-39,931839;40;-9,982960;50,052125;-29,948879;62,848755;125,697510
173;154,073282;154,000000;90,006597;-39,983123;40;-9,995781;50,006597;-29,987342;62,837341;125,674683
174;154,049168;154,000000;89,925064;-40,073846;40;-10,018461;49,925064;-30,055384;62,826811;125,653622
175;154,055098;154,000000;89,982138;-39,986548;40;-9,996637;49,982138;-29,989911;62,812934;125,625868
176;154,090533;154,000000;90,068446;-40,070450;40;-10,017613;50,068446;-30,052838;62,798327;125,596654
177;154,024270;154,000000;89,932521;-40,207762;40;-10,051940;49,932521;-30,155821;62,789159;125,578318
178;154,043010;154,000000;90,028735;-40,079678;40;-10,019920;50,028735;-30,059759;62,774290;125,548579
179;154,070899;154,000000;90,065370;-40,008628;40;-10,002157;50,065370;-30,006471;62,760875;125,521750
180;154,050501;154,000000;89,983638;-40,043651;40;-10,010913;49,983638;-30,032738;62,750409;125,500818
181;154,038226;154,000000;89,984225;-40,215308;40;-10,053827;49,984225;-30,161481;62,737897;125,475793
182;154,059106;154,000000;89,988497;-40,112892;40;-10,028223;49,988497;-30,084669;62,725291;125,450582
183;154,069813;154,000000;90,023196;-40,010770;40;-10,002693;50,023196;-30,008078;62,711910;125,423821
184;154,076528;154,000000;90,038366;-39,990977;40;-9,997744;50,038366;-29,993233;62,699020;125,398039
185;154,054487;154,000000;89,998823;-40,006348;40;-10,001587;49,998823;-30,004761;62,687530;125,375060
186;154,062285;154,000000;90,058168;-40,183914;40;-10,045979;50,058168;-30,137936;62,673497;125,346995
187;154,030825;154,000000;90,054473;-40,073334;40;-10,018334;50,054473;-30,055001;62,661085;125,322170
188;154,056721;154,000000;90,018446;-39,761621;40;-9,940405;50,018446;-29,821216;62,649518;125,299037
189;154,033742;154,000000;90,003821;-40,074319;40;-10,018580;50,003821;-30,055740;62,637400;125,274799
190;154,045872;154,000000;90,036788;-40,100222;40;-10,025056;50,036788;-30,075167;62,624029;125,248058
191;154,060245;154,000000;90,013316;-40,107121;40;-10,026780;50,013316;-30,080341;62,612147;125,224293
192;154,030050;154,000000;90,083747;-40,028926;40;-10,007231;50,083747;-30,021694;62,597767;125,195534
193;154,069961;154,000000;89,892524;-39,882813;40;-9,970703;49,892524;-29,912110;62,590381;125,180762
194;154,071657;154,000000;89,979845;-40,047804;40;-10,011951;49,979845;-30,035853;62,575543;125,151086
195;154,054261;154,000000;89,916606;-40,104162;40;-10,026040;49,916606;-30,078121;62,564759;125,129517
196;154,075318;154,000000;90,043060;-39,833437;40;-9,958359;50,043060;-29,875078;62,548828;125,097656
197;154,063810;154,000000;90,029578;-39,946455;40;-9,986614;50,029578;-29,959841;62,536691;125,073381
198;154,076024;154,000000;89,885820;-40,026388;40;-10,006597;49,885820;-30,019791;62,528140;125,056280
199;154,073721;154,000000;90,081278;-40,125745;40;-10,031436;50,081278;-30,094309;62,510254;125,020507
200;154,018240;154,000000;89,948924;-39,979763;40;-9,994941;49,948924;-29,984822;62,501419;125,002838
201;154,037348;154,000000;89,954394;-39,960687;40;-9,990172;49,954394;-29,970516;62,488773;124,977546
202;154,043956;154,000000;89,954602;-39,964984;40;-9,991246;49,954602;-29,973738;62,476274;124,952547
203;154,034368;154,000000;89,917121;-40,075234;40;-10,018808;49,917121;-30,056425;62,464837;124,929673
204;154,063024;154,000000;90,065563;-39,847221;40;-9,961805;50,065563;-29,885415;62,448142;124,896285
205;154,049888;154,000000;90,099000;-40,042333;40;-10,010583;50,099000;-30,031750;62,434681;124,869362
206;154,047593;154,000000;89,903084;-40,041323;40;-10,010331;49,903084;-30,030993;62,427773;124,855546
207;154,019853;154,000000;89,970515;-39,865353;40;-9,966338;49,970515;-29,899015;62,413348;124,826695
208;154,010552;154,000000;89,963875;-40,047731;40;-10,011933;49,963875;-30,035798;62,401044;124,802087
209;154,007242;154,000000;89,901134;-39,974135;40;-9,993534;49,901134;-29,980601;62,390370;124,780740
210;154,043760;154,000000;89,925745;-40,066563;40;-10,016641;49,925745;-30,049922;62,377166;124,754332
211;154,033387;154,000000;89,907595;-39,980543;40;-9,995136;49,907595;-29,985407;62,365208;124,730416
212;154,038667;154,000000;90,022938;-39,984293;40;-9,996073;50,022938;-29,988220;62,349325;124,698649
213;154,062574;154,000000;90,065438;-40,058705;40;-10,014676;50,065438;-30,044029;62,335564;124,671128
214;154,054570;154,000000;90,048482;-40,088038;40;-10,022009;50,048482;-30,066028;62,323559;124,647118
215;154,008991;154,000000;90,012269;-39,957138;40;-9,989285;50,012269;-29,967854;62,312134;124,624267
216;154,066750;154,000000;89,972117;-40,020918;40;-10,005229;49,972117;-30,015688;62,300837;124,601673
217;154,035558;154,000000;89,943659;-39,930273;40;-9,982568;49,943659;-29,947704;62,289198;124,578396
218;154,053201;154,000000;90,004133;-39,938496;40;-9,984624;50,004133;-29,953872;62,274875;124,549750
219;154,026877;154,000000;89,851788;-39,993296;40;-9,998324;49,851788;-29,994972;62,267008;124,534016
220;154,012287;154,000000;90,005833;-40,126150;40;-10,031537;50,005833;-30,094612;62,249822;124,499644
221;153,978615;154,000000;89,982896;-40,037805;40;-10,009451;49,982896;-30,028354;62,238025;124,476050
222;153,991127;154,000000;90,083761;-40,094649;40;-10,023662;50,083761;-30,070987;62,222417;124,444835
223;154,032982;154,000000;89,969529;-39,916571;40;-9,979143;49,969529;-29,937428;62,213444;124,426888
224;154,031060;154,000000;89,931395;-40,240488;40;-10,060122;49,931395;-30,180366;62,202134;124,404269
225;154,024496;154,000000;89,929514;-39,889693;40;-9,972423;49,929514;-29,917270;62,189703;124,379405
226;154,034791;154,000000;90,056880;-39,969025;40;-9,992256;50,056880;-29,976769;62,173215;124,346429
227;154,050242;154,000000;90,058618;-40,129248;40;-10,032312;50,058618;-30,096936;62,160652;124,321304
228;153,993365;154,000000;89,996166;-39,976341;40;-9,994085;49,996166;-29,982256;62,150121;124,300243
229;154,017103;154,000000;89,965546;-39,803553;40;-9,950888;49,965546;-29,852664;62,138596;124,277192
230;154,001212;154,000000;89,983599;-40,022594;40;-10,005648;49,983599;-30,016945;62,125524;124,251048
231;154,016205;154,000000;89,935640;-40,160838;40;-10,040209;49,935640;-30,120628;62,114565;124,229130
232;154,002221;154,000000;89,990442;-39,875327;40;-9,968832;49,990442;-29,906495;62,100308;124,200616
233;154,029064;154,000000;90,072992;-39,996058;40;-9,999015;50,072992;-29,997044;62,085138;124,170276
234;154,020851;154,000000;90,033118;-39,764581;40;-9,941145;50,033118;-29,823436;62,073924;124,147847
235;154,013118;154,000000;90,040411;-40,019289;40;-10,004822;50,040411;-30,014467;62,061181;124,122362
