# YHDA_VERSION=0.6.0
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=VCTRL_PLUS1
# STEP_NAME=Gerilim kontrolcüsü — +%1 basamak değişimi
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
-12,200000;153,995044;154,000000;80,040349;-0,009209;30;-0,002302;50,040349;-0,006907;65;130
-12,100000;154,021018;154,000000;80,035109;-0,028040;30;-0,007010;50,035109;-0,021030;65;130
-12,000000;153,997170;154,000000;80,004111;0,011249;30;0,002812;50,004111;0,008436;65;130
-11,900000;153,990706;154,000000;79,996644;0,038648;30;0,009662;49,996644;0,028986;65;130
-11,800000;153,998959;154,000000;80,009379;-0,018847;30;-0,004712;50,009379;-0,014135;65;130
-11,700000;153,994704;154,000000;79,975269;0,007965;30;0,001991;49,975269;0,005974;65;130
-11,600000;153,974314;154,000000;80,006023;-0,051596;30;-0,012899;50,006023;-0,038697;65;130
-11,500000;153,985771;154,000000;80,015787;-0,040560;30;-0,010140;50,015787;-0,030420;65;130
-11,400000;153,977649;154,000000;79,981718;0,025435;30;0,006359;49,981718;0,019076;65;130
-11,300000;154,006391;154,000000;79,986845;0,019543;30;0,004886;49,986845;0,014657;65;130
-11,200000;153,987101;154,000000;79,999070;-0,026843;30;-0,006711;49,999070;-0,020132;65;130
-11,100000;153,989485;154,000000;79,985458;-0,054710;30;-0,013677;49,985458;-0,041032;65;130
-11,000000;154,022590;154,000000;79,979453;0,014056;30;0,003514;49,979453;0,010542;65;130
-10,900000;153,991833;154,000000;79,981241;0,081089;30;0,020272;49,981241;0,060817;65;130
-10,800000;154,005568;154,000000;79,976540;-0,001985;30;-0,000496;49,976540;-0,001489;65;130
-10,700000;154,008989;154,000000;79,987546;-0,054210;30;-0,013553;49,987546;-0,040658;65;130
-10,600000;153,997683;154,000000;80,027099;-0,000136;30;-0,000034;50,027099;-0,000102;65;130
-10,500000;154,004561;154,000000;80,003066;-0,018952;30;-0,004738;50,003066;-0,014214;65;130
-10,400000;154,005407;154,000000;79,999350;-0,080534;30;-0,020134;49,999350;-0,060401;65;130
-10,300000;154,005738;154,000000;79,979839;0,035918;30;0,008979;49,979839;0,026938;65;130
-10,200000;154,012737;154,000000;80,004043;0,051154;30;0,012788;50,004043;0,038365;65;130
-10,100000;153,995481;154,000000;80,023762;0,065076;30;0,016269;50,023762;0,048807;65;130
-10,000000;154,010990;154,000000;79,982796;-0,088132;30;-0,022033;49,982796;-0,066099;65;130
-9,900000;153,989035;154,000000;79,974051;-0,029911;30;-0,007478;49,974051;-0,022433;65;130
-9,800000;154,005695;154,000000;80,007786;0,026404;30;0,006601;50,007786;0,019803;65;130
-9,700000;153,978351;154,000000;80,026450;-0,054409;30;-0,013602;50,026450;-0,040807;65;130
-9,600000;154,007691;154,000000;80,000376;0,003645;30;0,000911;50,000376;0,002734;65;130
-9,500000;154,008931;154,000000;79,986604;-0,039784;30;-0,009946;49,986604;-0,029838;65;130
-9,400000;154,001429;154,000000;79,999734;0,035236;30;0,008809;49,999734;0,026427;65;130
-9,300000;153,977203;154,000000;80,040238;0,019340;30;0,004835;50,040238;0,014505;65;130
-9,200000;153,995714;154,000000;80,018218;0,041117;30;0,010279;50,018218;0,030838;65;130
-9,100000;153,997942;154,000000;80,011218;-0,035308;30;-0,008827;50,011218;-0,026481;65;130
-9,000000;153,996308;154,000000;79,998410;0,012486;30;0,003121;49,998410;0,009364;65;130
-8,900000;153,990996;154,000000;79,993579;0,002934;30;0,000733;49,993579;0,002200;65;130
-8,800000;153,998384;154,000000;80,023133;-0,061398;30;-0,015350;50,023133;-0,046049;65;130
-8,700000;153,989975;154,000000;79,984320;-0,014961;30;-0,003740;49,984320;-0,011221;65;130
-8,600000;153,988517;154,000000;79,981036;-0,010007;30;-0,002502;49,981036;-0,007505;65;130
-8,500000;154,022020;154,000000;79,969053;0,012861;30;0,003215;49,969053;0,009646;65;130
-8,400000;154,000230;154,000000;80,021019;-0,006147;30;-0,001537;50,021019;-0,004611;65;130
-8,300000;153,999801;154,000000;79,954985;-0,007632;30;-0,001908;49,954985;-0,005724;65;130
-8,200000;154,004862;154,000000;79,958566;-0,062053;30;-0,015513;49,958566;-0,046540;65;130
-8,100000;154,021896;154,000000;80,000606;0,036816;30;0,009204;50,000606;0,027612;65;130
-8,000000;154,011000;154,000000;79,991346;0,005767;30;0,001442;49,991346;0,004325;65;130
-7,900000;153,993493;154,000000;79,986900;-0,059207;30;-0,014802;49,986900;-0,044406;65;130
-7,800000;154,001637;154,000000;79,985697;0,016559;30;0,004140;49,985697;0,012419;65;130
-7,700000;153,999685;154,000000;80,037684;0,001121;30;0,000280;50,037684;0,000840;65;130
-7,600000;153,992887;154,000000;79,988364;-0,111321;30;-0,027830;49,988364;-0,083491;65;130
-7,500000;153,981918;154,000000;79,998001;0,005058;30;0,001264;49,998001;0,003793;65;130
-7,400000;154,013282;154,000000;80,034075;-0,020400;30;-0,005100;50,034075;-0,015300;65;130
-7,300000;153,978811;154,000000;79,986066;-0,053060;30;-0,013265;49,986066;-0,039795;65;130
-7,200000;154,006068;154,000000;80,002721;-0,026203;30;-0,006551;50,002721;-0,019652;65;130
-7,100000;153,982618;154,000000;79,994807;-0,032410;30;-0,008103;49,994807;-0,024308;65;130
-7,000000;153,999238;154,000000;80,021390;0,087705;30;0,021926;50,021390;0,065779;65;130
-6,900000;153,991678;154,000000;80,027147;0,007261;30;0,001815;50,027147;0,005445;65;130
-6,800000;153,987107;154,000000;80,011955;0,021764;30;0,005441;50,011955;0,016323;65;130
-6,700000;153,996914;154,000000;80,016853;-0,015145;30;-0,003786;50,016853;-0,011359;65;130
-6,600000;154,028071;154,000000;80,022985;-0,013982;30;-0,003495;50,022985;-0,010486;65;130
-6,500000;153,988371;154,000000;80,034617;0,006568;30;0,001642;50,034617;0,004926;65;130
-6,400000;153,995627;154,000000;80,027436;0,064322;30;0,016081;50,027436;0,048242;65;130
-6,300000;154,010656;154,000000;80,018812;0,004758;30;0,001190;50,018812;0,003569;65;130
-6,200000;153,995009;154,000000;79,994028;-0,016996;30;-0,004249;49,994028;-0,012747;65;130
-6,100000;153,994798;154,000000;80,014132;0,001486;30;0,000371;50,014132;0,001114;65;130
-6,000000;153,997170;154,000000;80,023114;-0,019826;30;-0,004957;50,023114;-0,014870;65;130
-5,900000;154,020653;154,000000;80,025156;-0,025611;30;-0,006403;50,025156;-0,019208;65;130
-5,800000;153,987820;154,000000;79,994263;0,047690;30;0,011923;49,994263;0,035768;65;130
-5,700000;153,991524;154,000000;80,007767;0,011223;30;0,002806;50,007767;0,008417;65;130
-5,600000;153,998377;154,000000;80,023108;0,004722;30;0,001181;50,023108;0,003542;65;130
-5,500000;154,009798;154,000000;80,021563;-0,038084;30;-0,009521;50,021563;-0,028563;65;130
-5,400000;153,995345;154,000000;80,030665;0,006469;30;0,001617;50,030665;0,004852;65;130
-5,300000;153,980493;154,000000;79,996739;0,009607;30;0,002402;49,996739;0,007205;65;130
-5,200000;154,001343;154,000000;79,968975;-0,008814;30;-0,002204;49,968975;-0,006611;65;130
-5,100000;153,990018;154,000000;79,985463;-0,069300;30;-0,017325;49,985463;-0,051975;65;130
-5,000000;153,998109;154,000000;80,007855;0,019937;30;0,004984;50,007855;0,014953;65;130
-4,900000;154,012841;154,000000;79,954669;-0,043533;30;-0,010883;49,954669;-0,032650;65;130
-4,800000;153,989804;154,000000;80,018703;0,015507;30;0,003877;50,018703;0,011630;65;130
-4,700000;154,014092;154,000000;80,032780;0,023074;30;0,005769;50,032780;0,017306;65;130
-4,600000;154,007737;154,000000;79,986108;-0,033721;30;-0,008430;49,986108;-0,025291;65;130
-4,500000;154,002451;154,000000;80,002074;0,009192;30;0,002298;50,002074;0,006894;65;130
-4,400000;153,984873;154,000000;79,999080;0,033515;30;0,008379;49,999080;0,025136;65;130
-4,300000;154,001604;154,000000;79,990245;-0,012122;30;-0,003030;49,990245;-0,009091;65;130
-4,200000;153,990518;154,000000;80,054914;0,073266;30;0,018317;50,054914;0,054950;65;130
-4,100000;154,043125;154,000000;80,007894;0,018549;30;0,004637;50,007894;0,013912;65;130
-4,000000;153,972203;154,000000;80,012258;0,035045;30;0,008761;50,012258;0,026284;65;130
-3,900000;153,975448;154,000000;80,006012;0,020410;30;0,005103;50,006012;0,015308;65;130
-3,800000;154,000391;154,000000;80,015975;0,006336;30;0,001584;50,015975;0,004752;65;130
-3,700000;154,016899;154,000000;80,001010;0,010593;30;0,002648;50,001010;0,007944;65;130
-3,600000;153,991748;154,000000;80,016734;0,022896;30;0,005724;50,016734;0,017172;65;130
-3,500000;154,005297;154,000000;79,993676;-0,002938;30;-0,000735;49,993676;-0,002204;65;130
-3,400000;154,005442;154,000000;80,001245;0,015184;30;0,003796;50,001245;0,011388;65;130
-3,300000;154,010424;154,000000;79,996440;-0,018993;30;-0,004748;49,996440;-0,014244;65;130
-3,200000;153,995347;154,000000;80,069521;0,019384;30;0,004846;50,069521;0,014538;65;130
-3,100000;153,987860;154,000000;79,955314;0,078359;30;0,019590;49,955314;0,058769;65;130
-3,000000;154,008693;154,000000;80,012835;0,051365;30;0,012841;50,012835;0,038524;65;130
-2,900000;154,006930;154,000000;80,008339;0,030242;30;0,007561;50,008339;0,022682;65;130
-2,800000;153,995539;154,000000;79,977640;0,016024;30;0,004006;49,977640;0,012018;65;130
-2,700000;154,006861;154,000000;80,000412;0,005666;30;0,001417;50,000412;0,004250;65;130
-2,600000;154,021515;154,000000;80,030958;-0,009322;30;-0,002331;50,030958;-0,006992;65;130
-2,500000;153,995188;154,000000;79,991689;-0,013252;30;-0,003313;49,991689;-0,009939;65;130
-2,400000;154,013653;154,000000;80,010543;0,039859;30;0,009965;50,010543;0,029894;65;130
-2,300000;153,996210;154,000000;80,001174;0,006386;30;0,001597;50,001174;0,004790;65;130
-2,200000;154,010324;154,000000;79,989036;0,037953;30;0,009488;49,989036;0,028465;65;130
-2,100000;154,005520;154,000000;79,957312;-0,031705;30;-0,007926;49,957312;-0,023779;65;130
-2,000000;154,002814;154,000000;79,985599;-0,004481;30;-0,001120;49,985599;-0,003361;65;130
-1,900000;153,984838;154,000000;79,970540;0,011995;30;0,002999;49,970540;0,008996;65;130
-1,800000;154,026788;154,000000;80,031544;0,010758;30;0,002690;50,031544;0,008069;65;130
-1,700000;154,012440;154,000000;80,040080;-0,005640;30;-0,001410;50,040080;-0,004230;65;130
-1,600000;153,989010;154,000000;80,000300;-0,028793;30;-0,007198;50,000300;-0,021594;65;130
-1,500000;153,997333;154,000000;79,990537;-0,056535;30;-0,014134;49,990537;-0,042402;65;130
-1,400000;154,016442;154,000000;79,985204;-0,007213;30;-0,001803;49,985204;-0,005410;65;130
-1,300000;153,985928;154,000000;80,025156;-0,012341;30;-0,003085;50,025156;-0,009256;65;130
-1,200000;154,001338;154,000000;79,997869;0,004568;30;0,001142;49,997869;0,003426;65;130
-1,100000;153,995063;154,000000;80,024085;0,071204;30;0,017801;50,024085;0,053403;65;130
-1,000000;153,992124;154,000000;80,040727;-0,011463;30;-0,002866;50,040727;-0,008598;65;130
-0,900000;153,998628;154,000000;80,003215;0,034441;30;0,008610;50,003215;0,025831;65;130
-0,800000;154,025464;154,000000;80,020345;0,018537;30;0,004634;50,020345;0,013903;65;130
-0,700000;153,993089;154,000000;80,010569;0,074236;30;0,018559;50,010569;0,055677;65;130
-0,600000;154,008669;154,000000;80,066289;0,065767;30;0,016442;50,066289;0,049325;65;130
-0,500000;154,006249;154,000000;79,989906;-0,014761;30;-0,003690;49,989906;-0,011071;65;130
-0,400000;153,996564;154,000000;80,004231;-0,044834;30;-0,011208;50,004231;-0,033625;65;130
-0,300000;153,979050;154,000000;79,985754;-0,038576;30;-0,009644;49,985754;-0,028932;65;130
-0,200000;154,005897;154,000000;80,013375;-0,007119;30;-0,001780;50,013375;-0,005339;65;130
-0,100000;154,000168;154,000000;79,979067;0,011116;30;0,002779;49,979067;0,008337;65;130
0,000000;154,013148;155,540000;79,956470;0,098303;30;0,024576;49,956470;0,073727;65;130
0,100000;153,997492;155,540000;80,020110;4,699963;30;1,174991;50,020110;3,524972;65;130
0,200000;153,997106;155,540000;80,053197;10,302146;30;2,575537;50,053197;7,726610;65;130
0,300000;154,019869;155,540000;80,000413;15,421802;30;3,855451;50,000413;11,566352;65;130
0,400000;154,028921;155,540000;80,018710;19,308861;30;4,827215;50,018710;14,481646;65;130
0,500000;154,030773;155,540000;80,008060;21,844354;30;5,461088;50,008060;16,383265;65;130
0,600000;154,011790;155,540000;79,989147;22,993343;30;5,748336;49,989147;17,245007;65;130
0,700000;154,026528;155,540000;79,988819;23,069772;30;5,767443;49,988819;17,302329;65;130
0,800000;154,038012;155,540000;80,012190;22,929092;30;5,732273;50,012190;17,196819;65;130
0,900000;154,032767;155,540000;80,009589;22,228913;30;5,557228;50,009589;16,671685;65;130
1,000000;154,057970;155,540000;79,948849;21,320089;30;5,330022;49,948849;15,990067;65;130
1,100000;154,025973;155,540000;79,970324;20,645639;30;5,161410;49,970324;15,484229;65;130
1,200000;154,048888;155,540000;79,974198;20,003497;30;5,000874;49,974198;15,002623;65;130
1,300000;154,043294;155,540000;80,013366;19,690845;30;4,922711;50,013366;14,768134;65;130
1,400000;154,053952;155,540000;80,008298;19,482608;30;4,870652;50,008298;14,611956;65;130
1,500000;154,023492;155,540000;80,008071;19,531226;30;4,882807;50,008071;14,648420;65;130
1,600000;154,066193;155,540000;79,978616;19,541889;30;4,885472;49,978616;14,656416;65;130
1,700000;154,066191;155,540000;79,998400;19,698175;30;4,924544;49,998400;14,773631;65;130
1,800000;154,067780;155,540000;80,000803;19,841966;30;4,960492;50,000803;14,881475;65;130
1,900000;154,069030;155,540000;80,017440;19,914957;30;4,978739;50,017440;14,936218;65;130
2,000000;154,046178;155,540000;80,028294;19,988517;30;4,997129;50,028294;14,991388;65;130
2,100000;154,070672;155,540000;79,981395;20,064655;30;5,016164;49,981395;15,048491;65;130
2,200000;154,078605;155,540000;79,998910;20,106706;30;5,026676;49,998910;15,080029;65;130
2,300000;154,057214;155,540000;79,979104;20,075168;30;5,018792;49,979104;15,056376;65;130
2,400000;154,082317;155,540000;80,010701;20,100364;30;5,025091;50,010701;15,075273;65;130
2,500000;154,069273;155,540000;80,003223;20,060427;30;5,015107;50,003223;15,045320;65;130
2,600000;154,081307;155,540000;79,981854;20,046937;30;5,011734;49,981854;15,035203;65;130
2,700000;154,070667;155,540000;79,976314;20,030963;30;5,007741;49,976314;15,023222;65;130
2,800000;154,090196;155,540000;80,006352;20,011506;30;5,002877;50,006352;15,008630;65;130
2,900000;154,091303;155,540000;80,002751;20,002593;30;5,000648;50,002751;15,001945;65;130
3,000000;154,095923;155,540000;79,981004;19,950139;30;4,987535;49,981004;14,962604;65;130
3,100000;154,108154;155,540000;79,989521;20,004747;30;5,001187;49,989521;15,003560;65;130
3,200000;154,118187;155,540000;80,012902;19,997569;30;4,999392;50,012902;14,998177;65;130
3,300000;154,104359;155,540000;80,027665;20,023686;30;5,005921;50,027665;15,017764;65;130
3,400000;154,109796;155,540000;79,972370;20,037907;30;5,009477;49,972370;15,028430;65;130
3,500000;154,104294;155,540000;79,993351;19,963004;30;4,990751;49,993351;14,972253;65;130
3,600000;154,094360;155,540000;80,015858;19,898493;30;4,974623;50,015858;14,923870;65;130
3,700000;154,109623;155,540000;80,011514;20,014159;30;5,003540;50,011514;15,010619;65;130
3,800000;154,107048;155,540000;80,006698;20,007501;30;5,001875;50,006698;15,005626;65;130
3,900000;154,121939;155,540000;80,039645;19,997751;30;4,999438;50,039645;14,998313;65;130
4,000000;154,087607;155,540000;79,930108;19,961067;30;4,990267;49,930108;14,970800;65;130
4,100000;154,116420;155,540000;80,020989;19,930039;30;4,982510;50,020989;14,947529;65;130
4,200000;154,119864;155,540000;79,978474;19,913503;30;4,978376;49,978474;14,935127;65;130
4,300000;154,137708;155,540000;79,989234;19,945293;30;4,986323;49,989234;14,958970;65;130
4,400000;154,117005;155,540000;80,005305;19,933627;30;4,983407;50,005305;14,950220;65;130
4,500000;154,089727;155,540000;79,980776;19,938493;30;4,984623;49,980776;14,953870;65;130
4,600000;154,108175;155,540000;80,012609;19,987830;30;4,996957;50,012609;14,990872;65;130
4,700000;154,122683;155,540000;80,008187;19,992511;30;4,998128;50,008187;14,994384;65;130
4,800000;154,115712;155,540000;80,033147;19,987001;30;4,996750;50,033147;14,990251;65;130
4,900000;154,121326;155,540000;79,989883;19,986133;30;4,996533;49,989883;14,989599;65;130
5,000000;154,126056;155,540000;79,959196;19,942898;30;4,985724;49,959196;14,957173;65;130
5,100000;154,117072;155,540000;79,983589;19,981768;30;4,995442;49,983589;14,986326;65;130
5,200000;154,112767;155,540000;80,031450;19,944979;30;4,986245;50,031450;14,958735;65;130
5,300000;154,135275;155,540000;79,967631;19,964683;30;4,991171;49,967631;14,973512;65;130
5,400000;154,105751;155,540000;79,996327;20,028812;30;5,007203;49,996327;15,021609;65;130
5,500000;154,144391;155,540000;80,021915;19,945223;30;4,986306;50,021915;14,958917;65;130
5,600000;154,123765;155,540000;80,005088;19,963233;30;4,990808;50,005088;14,972425;65;130
