# YHDA_VERSION=0.6.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=EDUEDT
# STEP_ID=DISCHARGE_OE_MAX
# STEP_NAME=Sisteme enerji verirken — aşırı ikaz maksimum
# TESIS_ADI=YHDA Örnek Depolamalı GES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=60
# AUX_SOURCE_PNOM_MW=100
# ONLINE_TOTAL_MW=160
# MAX_ACCESSIBLE_POWER_MW=90
# Q_REQUIRED_OE_MVAR=40
# Q_REQUIRED_UE_MVAR=-40
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# TOTAL_UNIT_COUNT=2
# ONLINE_UNIT_COUNT=2
# STEP_Q_TARGET_MVAR=40
# STEP_PSET_MW=90
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar;soc_pct;stored_energy_mwh
16;153,993181;154,000000;90,059771;0,083330;40;0,020832;50,059771;0,062497;64,799867;129,599734
17;154,023186;154,000000;90,049264;-0,011082;40;-0,002771;50,049264;-0,008312;64,787384;129,574767
18;153,964749;154,000000;90,046510;-0,045463;40;-0,011366;50,046510;-0,034097;64,774884;129,549767
19;154,026233;154,000000;90,069745;0,101379;40;0,025345;50,069745;0,076034;64,762316;129,524632
20;154,032028;154,000000;89,977627;-0,020429;40;-0,005107;49,977627;-0,015322;64,750062;129,500124
21;154,023637;154,000000;89,986843;-0,071145;40;-0,017786;49,986843;-0,053359;64,737538;129,475077
22;154,015149;154,000000;90,025207;0,069047;40;0,017262;50,025207;0,051785;64,724923;129,449846
23;154,031569;154,000000;90,039668;0,085976;40;0,021494;50,039668;0,064482;64,712373;129,424747
24;154,034952;154,000000;89,932991;-0,108628;40;-0,027157;49,932991;-0,081471;64,700223;129,400447
25;154,012259;154,000000;90,081829;0,104732;40;0,026183;50,081829;0,078549;64,687216;129,374432
26;154,023993;154,000000;89,974527;-0,093797;40;-0,023449;49,974527;-0,070348;64,675092;129,350184
27;153,984490;154,000000;90,087616;0,059441;40;0,014860;50,087616;0,044581;64,662171;129,324343
28;154,028532;154,000000;89,959775;-0,043861;40;-0,010965;49,959775;-0,032896;64,650156;129,300313
29;154,019346;154,000000;89,956259;0,003274;40;0,000819;49,956259;0,002456;64,637676;129,275352
30;154,023045;154,000000;89,923991;-0,166672;40;-0,041668;49,923991;-0,125004;64,625317;129,250633
31;154,055435;154,000000;90,034964;0,031215;40;0,007804;50,034964;0,023411;64,612349;129,224699
32;154,044462;154,000000;90,053273;0,228473;40;0,057118;50,053273;0,171355;64,599763;129,199526
33;154,035725;154,000000;90,004504;0,360237;40;0,090059;50,004504;0,270178;64,587479;129,174959
34;154,041077;154,000000;89,913556;0,405956;40;0,101489;49,913556;0,304467;64,575408;129,150816
35;154,029305;154,000000;89,949369;0,500114;40;0,125028;49,949369;0,375085;64,562746;129,125492
36;154,032243;154,000000;90,031816;0,657261;40;0,164315;50,031816;0,492946;64,549841;129,099682
37;154,002093;154,000000;90,001269;0,986679;40;0,246670;50,001269;0,740009;64,537493;129,074987
38;154,039864;154,000000;89,970915;1,251032;40;0,312758;49,970915;0,938274;64,525154;129,050307
39;154,032428;154,000000;89,964615;1,614456;40;0,403614;49,964615;1,210842;64,512692;129,025383
40;154,085593;154,000000;89,930715;2,038192;40;0,509548;49,930715;1,528644;64,500385;129,000770
41;154,061569;154,000000;90,158045;2,345040;40;0,586260;50,158045;1,758780;64,486600;128,973200
42;154,051300;154,000000;89,991739;2,701421;40;0,675355;49,991739;2,026066;64,475048;128,950096
43;154,060445;154,000000;89,936881;3,185420;40;0,796355;49,936881;2,389065;64,462877;128,925754
44;154,056302;154,000000;89,945836;3,635719;40;0,908930;49,945836;2,726789;64,450331;128,900662
45;154,061394;154,000000;89,983880;4,306222;40;1,076556;49,983880;3,229667;64,437601;128,875201
46;154,036576;154,000000;89,942219;4,816557;40;1,204139;49,942219;3,612418;64,425369;128,850738
47;154,056716;154,000000;89,970697;5,292770;40;1,323193;49,970697;3,969578;64,412691;128,825383
48;154,054134;154,000000;90,025412;5,895951;40;1,473988;50,025412;4,421963;64,399831;128,799661
49;154,029480;154,000000;90,010488;6,276856;40;1,569214;50,010488;4,707642;64,387429;128,774857
50;154,056201;154,000000;89,960373;7,041195;40;1,760299;49,960373;5,280896;64,375275;128,750550
51;154,087791;154,000000;90,005755;7,983585;40;1,995896;50,005755;5,987689;64,362459;128,724918
52;154,052569;154,000000;90,033850;8,496748;40;2,124187;50,033850;6,372561;64,349756;128,699511
53;154,054163;154,000000;89,997827;9,035672;40;2,258918;49,997827;6,776754;64,337516;128,675032
54;154,072576;154,000000;90,028025;9,706814;40;2,426703;50,028025;7,280110;64,324790;128,649580
55;154,075308;154,000000;89,972725;10,403762;40;2,600940;49,972725;7,802821;64,312708;128,625417
56;154,038807;154,000000;90,023946;11,084620;40;2,771155;50,023946;8,313465;64,299814;128,599628
57;154,061004;154,000000;89,998895;11,646701;40;2,911675;49,998895;8,735026;64,287509;128,575018
58;154,067876;154,000000;90,071173;12,420736;40;3,105184;50,071173;9,315552;64,274427;128,548853
59;154,077773;154,000000;90,035689;13,348204;40;3,337051;50,035689;10,011153;64,262208;128,524415
60;154,051756;154,000000;90,099885;14,051196;40;3,512799;50,099885;10,538397;64,249168;128,498335
61;154,060658;154,000000;89,969445;14,906872;40;3,726718;49,969445;11,180154;64,237759;128,475518
62;154,077549;154,000000;90,046957;15,563345;40;3,890836;50,046957;11,672509;64,224596;128,449191
63;154,065811;154,000000;90,089566;16,591580;40;4,147895;50,089566;12,443685;64,211716;128,423433
64;154,043716;154,000000;89,884330;17,237668;40;4,309417;49,884330;12,928251;64,201028;128,402056
65;154,049386;154,000000;90,032468;17,959047;40;4,489762;50,032468;13,469286;64,187207;128,374414
66;154,066754;154,000000;90,026326;18,767360;40;4,691840;50,026326;14,075520;64,174759;128,349517
67;154,036581;154,000000;89,955802;19,631305;40;4,907826;49,955802;14,723478;64,162911;128,325823
68;154,057955;154,000000;90,013620;20,411114;40;5,102779;50,013620;15,308336;64,149871;128,299743
69;154,055272;154,000000;90,070552;21,074656;40;5,268664;50,070552;15,805992;64,136824;128,273648
70;154,093392;154,000000;90,132187;22,060755;40;5,515189;50,132187;16,545566;64,123715;128,247430
71;154,045676;154,000000;89,954434;22,667264;40;5,666816;49,954434;17,000448;64,112949;128,225899
72;154,049023;154,000000;90,033261;23,752176;40;5,938044;50,033261;17,814132;64,099667;128,199335
73;154,077316;154,000000;90,001588;24,328473;40;6,082118;50,001588;18,246355;64,087484;128,174968
74;154,064115;154,000000;89,957274;25,140863;40;6,285216;49,957274;18,855647;64,075439;128,150878
75;154,063139;154,000000;89,921867;25,915760;40;6,478940;49,921867;19,436820;64,063314;128,126628
76;154,086911;154,000000;90,005499;26,681660;40;6,670415;50,005499;20,011245;64,049942;128,099884
77;154,057877;154,000000;90,112306;27,358702;40;6,839675;50,112306;20,519026;64,036299;128,072598
78;154,038221;154,000000;89,988075;28,084736;40;7,021184;49,988075;21,063552;64,025129;128,050258
79;154,093400;154,000000;89,944983;29,047927;40;7,261982;49,944983;21,785945;64,013104;128,026207
80;154,096467;154,000000;89,997172;29,685706;40;7,421426;49,997172;22,264279;64,000031;128,000063
81;154,078702;154,000000;89,921265;30,336499;40;7,584125;49,921265;22,752374;63,988386;127,976772
82;154,046045;154,000000;89,937559;31,000248;40;7,750062;49,937559;23,250186;63,975711;127,951422
83;154,105756;154,000000;90,024744;31,800956;40;7,950239;50,024744;23,850717;63,962215;127,924430
84;154,084763;154,000000;89,983127;32,449389;40;8,112347;49,983127;24,337042;63,950197;127,900394
85;154,086143;154,000000;89,949633;32,835811;40;8,208953;49,949633;24,626859;63,938095;127,876189
86;154,058818;154,000000;90,008603;33,462115;40;8,365529;50,008603;25,096586;63,924897;127,849794
87;154,078353;154,000000;89,919831;34,134253;40;8,533563;49,919831;25,600690;63,913469;127,826937
88;154,030305;154,000000;90,019037;34,771633;40;8,692908;50,019037;26,078725;63,899767;127,799535
89;154,071556;154,000000;90,033130;35,281163;40;8,820291;50,033130;26,460872;63,887090;127,774181
90;154,102338;154,000000;89,915967;35,737931;40;8,934483;49,915967;26,803448;63,876050;127,752101
91;154,070659;154,000000;90,082148;36,390324;40;9,097581;50,082148;27,292743;63,861462;127,722923
92;154,064848;154,000000;89,979887;36,968873;40;9,242218;49,979887;27,726655;63,850257;127,700514
93;154,079598;154,000000;90,073984;37,126649;40;9,281662;50,073984;27,844987;63,836544;127,673089
94;154,107007;154,000000;89,933544;37,694375;40;9,423594;49,933544;28,270782;63,825868;127,651735
95;154,076697;154,000000;90,099080;38,016337;40;9,504084;50,099080;28,512252;63,811193;127,622385
96;154,090010;154,000000;90,133811;38,352007;40;9,588002;50,133811;28,764005;63,798216;127,596432
97;154,083107;154,000000;90,031692;38,739254;40;9,684813;50,031692;29,054440;63,787073;127,574146
98;154,075801;154,000000;89,900815;39,175636;40;9,793909;49,900815;29,381727;63,776350;127,552700
99;154,081179;154,000000;90,077066;39,303899;40;9,825975;50,077066;29,477925;63,761440;127,522881
100;154,090165;154,000000;90,020189;39,454413;40;9,863603;50,020189;29,590809;63,749720;127,499439
101;154,097745;154,000000;90,007534;39,556447;40;9,889112;50,007534;29,667335;63,737394;127,474789
102;154,110529;154,000000;90,017321;39,793340;40;9,948335;50,017321;29,845005;63,724755;127,449509
103;154,081212;154,000000;90,028301;39,977491;40;9,994373;50,028301;29,983119;63,712095;127,424190
104;154,072593;154,000000;90,026593;40,053799;40;10,013450;50,026593;30,040349;63,699616;127,399232
105;154,074894;154,000000;90,038245;39,863461;40;9,965865;50,038245;29,897596;63,686942;127,373885
106;154,106006;154,000000;90,081703;39,950808;40;9,987702;50,081703;29,963106;63,673797;127,347594
107;154,057885;154,000000;90,042935;39,949609;40;9,987402;50,042935;29,962207;63,661862;127,323724
108;154,124864;154,000000;90,019913;40,078892;40;10,019723;50,019913;30,059169;63,649701;127,299403
109;154,096438;154,000000;89,971297;39,899971;40;9,974993;49,971297;29,924978;63,637935;127,275869
110;154,077611;154,000000;89,981614;39,909032;40;9,977258;49,981614;29,931774;63,625281;127,250562
111;154,066298;154,000000;89,994992;39,846529;40;9,961632;49,994992;29,884897;63,612577;127,225154
112;154,072493;154,000000;89,973049;40,101793;40;10,025448;49,973049;30,076345;63,600419;127,200838
113;154,061693;154,000000;90,042507;39,936103;40;9,984026;50,042507;29,952077;63,586833;127,173666
114;154,118931;154,000000;90,051217;39,958874;40;9,989718;50,051217;29,969155;63,574189;127,148378
115;154,090130;154,000000;89,891850;40,048463;40;10,012116;49,891850;30,036347;63,564227;127,128455
116;154,074655;154,000000;90,093597;39,816642;40;9,954160;50,093597;29,862481;63,548492;127,096984
117;154,090612;154,000000;90,023200;39,918764;40;9,979691;50,023200;29,939073;63,537123;127,074246
118;154,064113;154,000000;90,064184;39,933314;40;9,983328;50,064184;29,949985;63,523948;127,047896
119;154,025259;154,000000;90,030892;39,952369;40;9,988092;50,030892;29,964277;63,511989;127,023979
120;154,091739;154,000000;90,028607;39,970523;40;9,992631;50,028607;29,977892;63,499523;126,999046
121;154,089830;154,000000;89,911212;40,179908;40;10,044977;49,911212;30,134931;63,488992;126,977984
122;154,086187;154,000000;89,959838;39,990078;40;9,997519;49,959838;29,992558;63,475681;126,951361
123;154,078219;154,000000;89,897423;39,971589;40;9,992897;49,897423;29,978692;63,464252;126,928505
124;154,096432;154,000000;89,942627;39,829385;40;9,957346;49,942627;29,872039;63,450988;126,901976
125;154,056183;154,000000;90,062912;39,914247;40;9,978562;50,062912;29,935686;63,436408;126,872816
126;154,105929;154,000000;89,926372;40,005223;40;10,001306;49,926372;30,003918;63,426288;126,852577
127;154,115752;154,000000;90,016166;39,985901;40;9,996475;50,016166;29,989426;63,412215;126,824430
128;154,061203;154,000000;89,983250;40,098101;40;10,024525;49,983250;30,073576;63,400298;126,800596
129;154,066206;154,000000;90,052792;40,045731;40;10,011433;50,052792;30,034299;63,386554;126,773108
130;154,071518;154,000000;89,947461;39,940028;40;9,985007;49,947461;29,955021;63,375949;126,751897
131;154,076964;154,000000;89,896907;40,063257;40;10,015814;49,896907;30,047443;63,364376;126,728751
132;154,054151;154,000000;90,031949;40,116327;40;10,029082;50,031949;30,087245;63,349414;126,698829
133;154,108449;154,000000;90,128692;39,890698;40;9,972674;50,128692;29,918023;63,335123;126,670246
134;154,137365;154,000000;90,022398;39,852604;40;9,963151;50,022398;29,889453;63,324583;126,649166
135;154,064633;154,000000;89,916262;40,064169;40;10,016042;49,916262;30,048127;63,314070;126,628140
136;154,076163;154,000000;90,057941;40,148222;40;10,037056;50,057941;30,111167;63,298906;126,597811
137;154,072215;154,000000;89,953658;39,824962;40;9,956241;49,953658;29,868722;63,288382;126,576764
138;154,085941;154,000000;90,078985;39,953791;40;9,988448;50,078985;29,965343;63,273486;126,546972
139;154,064525;154,000000;89,948640;40,181248;40;10,045312;49,948640;30,135936;63,263492;126,526983
140;154,063007;154,000000;89,958371;39,985704;40;9,996426;49,958371;29,989278;63,250809;126,501619
141;154,070948;154,000000;90,062706;40,010468;40;10,002617;50,062706;30,007851;63,236272;126,472544
142;154,084289;154,000000;90,003407;40,070133;40;10,017533;50,003407;30,052600;63,224933;126,449866
143;154,061334;154,000000;90,038355;40,154648;40;10,038662;50,038355;30,115986;63,211738;126,423476
144;154,041515;154,000000;89,991683;40,015965;40;10,003991;49,991683;30,011974;63,200166;126,400333
145;154,072198;154,000000;89,936322;40,012453;40;10,003113;49,936322;30,009339;63,188782;126,377565
146;154,086023;154,000000;90,039539;40,070802;40;10,017701;50,039539;30,053102;63,174198;126,348396
147;154,067655;154,000000;90,105182;39,972642;40;9,993161;50,105182;29,979482;63,160353;126,320705
148;154,089362;154,000000;90,013087;40,038604;40;10,009651;50,013087;30,028953;63,149731;126,299462
149;154,070455;154,000000;89,969014;39,957961;40;9,989490;49,969014;29,968471;63,138141;126,276282
150;154,080568;154,000000;90,074186;40,018702;40;10,004675;50,074186;30,014026;63,123454;126,246909
151;154,067236;154,000000;90,026040;40,107378;40;10,026845;50,026040;30,080534;63,111954;126,223908
152;154,064469;154,000000;89,926962;39,834450;40;9,958612;49,926962;29,875837;63,101542;126,203084
153;154,109651;154,000000;89,952753;40,050657;40;10,012664;49,952753;30,037993;63,088504;126,177008
154;154,102159;154,000000;89,927075;39,900577;40;9,975144;49,927075;29,925433;63,076560;126,153120
155;154,074448;154,000000;90,007772;39,907468;40;9,976867;50,007772;29,930601;63,062333;126,124665
156;154,082986;154,000000;90,005703;40,000949;40;10,000237;50,005703;30,000712;63,049876;126,099753
157;154,092430;154,000000;90,022127;40,085799;40;10,021450;50,022127;30,064349;63,037018;126,074035
158;154,063253;154,000000;90,023639;39,957759;40;9,989440;50,023639;29,968319;63,024481;126,048963
159;154,109200;154,000000;89,954758;39,856614;40;9,964154;49,954758;29,892461;63,013499;126,026998
160;154,069648;154,000000;90,071898;40,061355;40;10,015339;50,071898;30,046017;62,998402;125,996805
161;154,080222;154,000000;89,932130;40,134160;40;10,033540;49,932130;30,100620;62,989018;125,978035
162;154,051587;154,000000;90,028109;40,041454;40;10,010363;50,028109;30,031090;62,974368;125,948735
163;154,076059;154,000000;89,994094;40,057987;40;10,014497;49,994094;30,043490;62,962634;125,925267
164;154,075302;154,000000;89,967239;39,963752;40;9,990938;49,967239;29,972814;62,950746;125,901492
165;154,061290;154,000000;90,018648;40,198273;40;10,049568;50,018648;30,148705;62,937073;125,874145
166;154,074991;154,000000;90,052199;39,952629;40;9,988157;50,052199;29,964472;62,923797;125,847593
167;154,086991;154,000000;90,002500;39,987823;40;9,996956;50,002500;29,990867;62,912442;125,824884
168;154,084382;154,000000;90,065784;40,009508;40;10,002377;50,065784;30,007131;62,898465;125,796930
169;154,047733;154,000000;89,921706;40,154073;40;10,038518;49,921706;30,115555;62,889338;125,778675
170;154,081457;154,000000;89,914523;39,856052;40;9,964013;49,914523;29,892039;62,877018;125,754036
171;154,098357;154,000000;89,928126;40,153294;40;10,038323;49,928126;30,114970;62,864207;125,728414
172;154,055838;154,000000;90,069821;39,942476;40;9,985619;50,069821;29,956857;62,848332;125,696664
173;154,061253;154,000000;90,010421;40,248224;40;10,062056;50,010421;30,186168;62,837250;125,674499
174;154,065978;154,000000;90,010111;39,853764;40;9,963441;50,010111;29,890323;62,824756;125,649511
175;154,097590;154,000000;90,016902;40,026650;40;10,006663;50,016902;30,019988;62,812089;125,624178
176;154,048267;154,000000;90,013495;39,862707;40;9,965677;50,013495;29,897030;62,799670;125,599340
177;154,076007;154,000000;89,953497;39,953242;40;9,988310;49,953497;29,964931;62,788643;125,577286
178;154,049698;154,000000;90,006253;39,918372;40;9,979593;50,006253;29,938779;62,774845;125,549691
179;154,060019;154,000000;89,912445;40,086072;40;10,021518;49,912445;30,064554;62,764677;125,529353
180;154,046145;154,000000;89,978821;40,178278;40;10,044570;49,978821;30,133709;62,750529;125,501059
181;154,067585;154,000000;89,998341;40,118655;40;10,029664;49,998341;30,088991;62,737542;125,475083
182;154,068382;154,000000;89,988669;40,166842;40;10,041710;49,988669;30,125131;62,725286;125,450573
183;154,059729;154,000000;90,002383;40,052958;40;10,013239;50,002383;30,039718;62,712439;125,424879
184;154,040907;154,000000;90,040586;40,077232;40;10,019308;50,040586;30,057924;62,698963;125,397926
185;154,077929;154,000000;89,985304;40,119634;40;10,029909;49,985304;30,089726;62,687878;125,375755
186;154,040858;154,000000;89,953660;39,970393;40;9,992598;49,953660;29,977795;62,676197;125,352394
187;154,075089;154,000000;90,059430;40,005802;40;10,001450;50,059430;30,004351;62,660956;125,321913
188;154,065640;154,000000;90,002315;39,961904;40;9,990476;50,002315;29,971428;62,649940;125,299879
189;154,046232;154,000000;90,119865;40,059382;40;10,014845;50,119865;30,044536;62,634354;125,268707
190;154,076526;154,000000;89,934050;40,032945;40;10,008236;49,934050;30,024709;62,626740;125,253481
191;154,075738;154,000000;89,994933;39,911567;40;9,977892;49,994933;29,933675;62,612634;125,225269
192;154,024485;154,000000;90,057035;39,945263;40;9,986316;50,057035;29,958947;62,598479;125,196958
193;154,057436;154,000000;89,983031;39,971847;40;9,992962;49,983031;29,978885;62,587955;125,175910
194;154,054756;154,000000;90,001640;40,176783;40;10,044196;50,001640;30,132587;62,574956;125,149912
195;154,064323;154,000000;90,004303;39,862466;40;9,965617;50,004303;29,896850;62,562383;125,124767
196;154,043582;154,000000;90,028543;39,925860;40;9,981465;50,028543;29,944395;62,549223;125,098446
197;154,031856;154,000000;89,984917;40,044297;40;10,011074;49,984917;30,033223;62,537913;125,075825
198;154,061464;154,000000;90,086087;39,874293;40;9,968573;50,086087;29,905720;62,522633;125,045265
199;154,082425;154,000000;90,034113;39,891912;40;9,972978;50,034113;29,918934;62,511557;125,023114
200;154,042560;154,000000;90,053874;40,040270;40;10,010067;50,053874;30,030202;62,498504;124,997007
201;154,030668;154,000000;89,986180;39,923382;40;9,980846;49,986180;29,942537;62,487886;124,975772
202;154,039431;154,000000;89,972370;40,133761;40;10,033440;49,972370;30,100320;62,475775;124,951550
203;154,051572;154,000000;90,075345;39,978375;40;9,994594;50,075345;29,983781;62,460376;124,920751
204;154,048975;154,000000;90,134099;39,975021;40;9,993755;50,134099;29,981266;62,446201;124,892401
205;154,035928;154,000000;90,085845;39,994488;40;9,998622;50,085845;29,995866;62,435056;124,870112
206;154,059356;154,000000;89,929681;39,979705;40;9,994926;49,929681;29,984779;62,427012;124,854024
207;154,010048;154,000000;89,965579;40,043296;40;10,010824;49,965579;30,032472;62,413490;124,826979
208;154,037068;154,000000;90,006521;40,025218;40;10,006304;50,006521;30,018913;62,399812;124,799623
209;154,042641;154,000000;90,041817;39,945798;40;9,986449;50,041817;29,959348;62,386286;124,772572
210;154,017655;154,000000;89,994225;40,081603;40;10,020401;49,994225;30,061202;62,375168;124,750337
211;154,010206;154,000000;89,998835;39,890400;40;9,972600;49,998835;29,917800;62,362534;124,725068
212;154,061678;154,000000;90,012862;39,928916;40;9,982229;50,012862;29,946687;62,349621;124,699243
213;154,028117;154,000000;89,980978;39,952080;40;9,988020;49,980978;29,964060;62,338063;124,676125
214;154,003223;154,000000;90,003786;40,018771;40;10,004693;50,003786;30,014078;62,324887;124,649775
215;154,025281;154,000000;90,107326;40,013177;40;10,003294;50,107326;30,009883;62,309295;124,618590
216;153,993192;154,000000;90,011801;39,952351;40;9,988088;50,011801;29,964263;62,299646;124,599292
217;154,058111;154,000000;90,033403;40,087172;40;10,021793;50,033403;30,065379;62,286493;124,572987
218;154,005924;154,000000;90,048653;39,826134;40;9,956533;50,048653;29,869600;62,273527;124,547054
219;154,034502;154,000000;90,045856;39,972443;40;9,993111;50,045856;29,979332;62,261105;124,522210
220;154,019533;154,000000;89,933882;40,125048;40;10,031262;49,933882;30,093786;62,252020;124,504041
221;154,051590;154,000000;89,992849;39,962529;40;9,990632;49,992849;29,971897;62,237719;124,475439
222;154,004871;154,000000;89,926653;40,027445;40;10,006861;49,926653;30,020584;62,227262;124,454523
223;154,023853;154,000000;89,861433;40,099975;40;10,024994;49,861433;30,074981;62,216792;124,433583
224;154,054059;154,000000;90,003371;40,011266;40;10,002816;50,003371;30,008449;62,199895;124,399790
225;154,046317;154,000000;90,020133;40,093659;40;10,023415;50,020133;30,070244;62,186871;124,373742
226;154,026434;154,000000;90,015831;40,023184;40;10,005796;50,015831;30,017388;62,174503;124,349006
227;154,036750;154,000000;89,945924;39,983873;40;9,995968;49,945924;29,987905;62,164205;124,328410
228;154,013951;154,000000;90,002173;40,041000;40;10,010250;50,002173;30,030750;62,149931;124,299862
229;153,991968;154,000000;90,047116;40,063865;40;10,015966;50,047116;30,047898;62,136001;124,272003
230;154,036801;154,000000;89,977904;40,095222;40;10,023806;49,977904;30,071417;62,125706;124,251412
231;153,996718;154,000000;89,937374;39,900276;40;9,975069;49,937374;29,925207;62,114509;124,229019
232;154,028253;154,000000;89,965460;40,168172;40;10,042043;49,965460;30,126129;62,101113;124,202226
233;153,969837;154,000000;90,074549;39,874502;40;9,968625;50,074549;29,905876;62,085088;124,170175
234;154,052283;154,000000;90,026572;39,987779;40;9,996945;50,026572;29,990834;62,074136;124,148273
235;154,025066;154,000000;89,970571;39,966044;40;9,991511;49,970571;29,974533;62,063461;124,126921
236;153,990202;154,000000;90,030977;40,042488;40;10,010622;50,030977;30,031866;62,048985;124,097969
237;154,006067;154,000000;90,005433;39,995118;40;9,998779;50,005433;29,996338;62,037321;124,074642
238;153,987957;154,000000;89,967698;39,957085;40;9,989271;49,967698;29,967813;62,026068;124,052136
239;153,999337;154,000000;90,042766;39,875291;40;9,968823;50,042766;29,906468;62,011080;124,022161
240;154,004028;154,000000;89,983718;40,123680;40;10,030920;49,983718;30,092760;62,000543;124,001085
241;154,009152;154,000000;90,003110;39,882451;40;9,970613;50,003110;29,911839;61,987396;123,974792
242;154,028285;154,000000;89,938030;40,010209;40;10,002552;49,938030;30,007657;61,977083;123,954166
243;153,997662;154,000000;89,993441;40,218237;40;10,054559;49,993441;30,163678;61,962721;123,925443
244;154,049629;154,000000;89,903431;39,881183;40;9,970296;49,903431;29,910888;61,953273;123,906545
245;153,997342;154,000000;89,920140;39,987002;40;9,996751;49,920140;29,990252;61,940217;123,880435
246;154,042812;154,000000;90,036896;40,101385;40;10,025346;50,036896;30,076039;61,923739;123,847479
247;153,992855;154,000000;90,074882;40,012871;40;10,003218;50,074882;30,009653;61,909931;123,819862
248;153,982439;154,000000;89,999421;40,108818;40;10,027205;49,999421;30,081614;61,900020;123,800040
