# YHDA_VERSION=0.7.0
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=OE_MAX
# STEP_NAME=Aşırı ikaz — ulaşılabilir maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=33
# STEP_PSET_MW=70
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 09:01:58,0s;119;154,067738;154,000000;70,010130;33,164379;70,010130;33,164379;0;0
16.8.2026 09:01:59,0s;120;154,074701;154,000000;69,962469;33,072299;69,962469;33,072299;0;0
16.8.2026 09:02:00,0s;121;154,081430;154,000000;70,040768;32,958934;70,040768;32,958934;0;0
16.8.2026 09:02:01,0s;122;154,097950;154,000000;70,041479;32,946800;70,041479;32,946800;0;0
16.8.2026 09:02:02,0s;123;154,081142;154,000000;69,947346;33,018216;69,947346;33,018216;0;0
16.8.2026 09:02:03,0s;124;154,073238;154,000000;70,049088;32,868086;70,049088;32,868086;0;0
16.8.2026 09:02:04,0s;125;154,091255;154,000000;69,975846;32,911008;69,975846;32,911008;0;0
16.8.2026 09:02:05,0s;126;154,052869;154,000000;69,976323;33,047429;69,976323;33,047429;0;0
16.8.2026 09:02:06,0s;127;154,102531;154,000000;69,996675;32,989644;69,996675;32,989644;0;0
16.8.2026 09:02:07,0s;128;154,101584;154,000000;70,010805;32,941629;70,010805;32,941629;0;0
16.8.2026 09:02:08,0s;129;154,062842;154,000000;70,028584;33,055725;70,028584;33,055725;0;0
16.8.2026 09:02:09,0s;130;154,020279;154,000000;70,017787;33,072327;70,017787;33,072327;0;0
16.8.2026 09:02:10,0s;131;154,061694;154,000000;69,997048;33,093243;69,997048;33,093243;0;0
16.8.2026 09:02:11,0s;132;154,114921;154,000000;70,004763;33,061098;70,004763;33,061098;0;0
16.8.2026 09:02:12,0s;133;154,103751;154,000000;69,957741;32,989231;69,957741;32,989231;0;0
16.8.2026 09:02:13,0s;134;154,068306;154,000000;69,984833;33,046356;69,984833;33,046356;0;0
16.8.2026 09:02:14,0s;135;154,058940;154,000000;69,987422;33,160468;69,987422;33,160468;0;0
16.8.2026 09:02:15,0s;136;154,097471;154,000000;70,015887;32,890393;70,015887;32,890393;0;0
16.8.2026 09:02:16,0s;137;154,126367;154,000000;69,971153;33,019973;69,971153;33,019973;0;0
16.8.2026 09:02:17,0s;138;154,079141;154,000000;70,011099;32,999968;70,011099;32,999968;0;0
16.8.2026 09:02:18,0s;139;154,085360;154,000000;70,012941;32,973857;70,012941;32,973857;0;0
16.8.2026 09:02:19,0s;140;154,074239;154,000000;70,009897;32,991657;70,009897;32,991657;0;0
16.8.2026 09:02:20,0s;141;154,087436;154,000000;69,995943;32,992205;69,995943;32,992205;0;0
16.8.2026 09:02:21,0s;142;154,089471;154,000000;69,970603;32,962937;69,970603;32,962937;0;0
16.8.2026 09:02:22,0s;143;154,091992;154,000000;70,001882;32,853253;70,001882;32,853253;0;0
16.8.2026 09:02:23,0s;144;154,076197;154,000000;69,977691;33,017630;69,977691;33,017630;0;0
16.8.2026 09:02:24,0s;145;154,096227;154,000000;70,014796;32,892518;70,014796;32,892518;0;0
16.8.2026 09:02:25,0s;146;154,076207;154,000000;69,976366;33,107985;69,976366;33,107985;0;0
16.8.2026 09:02:26,0s;147;154,079556;154,000000;70,056834;33,006729;70,056834;33,006729;0;0
16.8.2026 09:02:27,0s;148;154,052074;154,000000;70,059386;32,989552;70,059386;32,989552;0;0
16.8.2026 09:02:28,0s;149;154,088882;154,000000;69,881348;32,935735;69,881348;32,935735;0;0
16.8.2026 09:02:29,0s;150;154,061609;154,000000;69,954226;33,027611;69,954226;33,027611;0;0
16.8.2026 09:02:30,0s;151;154,084435;154,000000;70,061564;33,083982;70,061564;33,083982;0;0
16.8.2026 09:02:31,0s;152;154,066207;154,000000;69,964116;32,805603;69,964116;32,805603;0;0
16.8.2026 09:02:32,0s;153;154,101531;154,000000;69,994881;33,047723;69,994881;33,047723;0;0
16.8.2026 09:02:33,0s;154;154,110652;154,000000;70,014602;33,028513;70,014602;33,028513;0;0
16.8.2026 09:02:34,0s;155;154,076259;154,000000;69,996702;32,910758;69,996702;32,910758;0;0
16.8.2026 09:02:35,0s;156;154,071342;154,000000;70,011929;33,025981;70,011929;33,025981;0;0
16.8.2026 09:02:36,0s;157;154,093179;154,000000;70,050678;33,038717;70,050678;33,038717;0;0
16.8.2026 09:02:37,0s;158;154,104734;154,000000;69,934068;32,916255;69,934068;32,916255;0;0
16.8.2026 09:02:38,0s;159;154,073108;154,000000;69,985854;32,817607;69,985854;32,817607;0;0
16.8.2026 09:02:39,0s;160;154,118744;154,000000;69,973364;33,098577;69,973364;33,098577;0;0
16.8.2026 09:02:40,0s;161;154,056541;154,000000;69,986350;33,120750;69,986350;33,120750;0;0
16.8.2026 09:02:41,0s;162;154,079572;154,000000;69,959242;33,005206;69,959242;33,005206;0;0
16.8.2026 09:02:42,0s;163;154,091013;154,000000;69,858378;32,984894;69,858378;32,984894;0;0
16.8.2026 09:02:43,0s;164;154,068979;154,000000;70,044008;33,149973;70,044008;33,149973;0;0
16.8.2026 09:02:44,0s;165;154,074067;154,000000;69,995250;33,152629;69,995250;33,152629;0;0
16.8.2026 09:02:45,0s;166;154,076006;154,000000;69,970259;33,020743;69,970259;33,020743;0;0
16.8.2026 09:02:46,0s;167;154,070534;154,000000;70,031794;33,007670;70,031794;33,007670;0;0
16.8.2026 09:02:47,0s;168;154,091056;154,000000;69,967947;33,024394;69,967947;33,024394;0;0
16.8.2026 09:02:48,0s;169;154,104067;154,000000;70,006772;32,965193;70,006772;32,965193;0;0
16.8.2026 09:02:49,0s;170;154,082705;154,000000;70,005523;33,192867;70,005523;33,192867;0;0
16.8.2026 09:02:50,0s;171;154,056501;154,000000;70,048102;32,955866;70,048102;32,955866;0;0
16.8.2026 09:02:51,0s;172;154,070249;154,000000;70,018314;32,910292;70,018314;32,910292;0;0
16.8.2026 09:02:52,0s;173;154,041531;154,000000;69,998065;32,935243;69,998065;32,935243;0;0
16.8.2026 09:02:53,0s;174;154,041516;154,000000;70,007104;33,104793;70,007104;33,104793;0;0
16.8.2026 09:02:54,0s;175;154,094609;154,000000;70,056409;33,042922;70,056409;33,042922;0;0
16.8.2026 09:02:55,0s;176;154,074131;154,000000;70,067238;33,026607;70,067238;33,026607;0;0
16.8.2026 09:02:56,0s;177;154,081167;154,000000;69,974259;32,924071;69,974259;32,924071;0;0
16.8.2026 09:02:57,0s;178;154,044452;154,000000;69,953682;32,931966;69,953682;32,931966;0;0
16.8.2026 09:02:58,0s;179;154,061283;154,000000;70,008360;32,782353;70,008360;32,782353;0;0
16.8.2026 09:02:59,0s;180;154,066477;154,000000;69,967301;33,009794;69,967301;33,009794;0;0
16.8.2026 09:03:00,0s;181;154,044785;154,000000;69,935073;33,064753;69,935073;33,064753;0;0
16.8.2026 09:03:01,0s;182;154,069988;154,000000;69,946503;33,026276;69,946503;33,026276;0;0
16.8.2026 09:03:02,0s;183;154,042382;154,000000;69,999780;32,949495;69,999780;32,949495;0;0
16.8.2026 09:03:03,0s;184;154,077104;154,000000;69,953350;33,012145;69,953350;33,012145;0;0
16.8.2026 09:03:04,0s;185;154,066181;154,000000;69,979501;32,994906;69,979501;32,994906;0;0
16.8.2026 09:03:05,0s;186;154,071470;154,000000;69,965586;33,153357;69,965586;33,153357;0;0
16.8.2026 09:03:06,0s;187;154,087978;154,000000;70,055921;33,005114;70,055921;33,005114;0;0
16.8.2026 09:03:07,0s;188;154,075404;154,000000;70,016177;33,146386;70,016177;33,146386;0;0
16.8.2026 09:03:08,0s;189;154,052849;154,000000;69,982736;32,979987;69,982736;32,979987;0;0
16.8.2026 09:03:09,0s;190;154,075726;154,000000;69,976584;32,921645;69,976584;32,921645;0;0
16.8.2026 09:03:10,0s;191;154,076968;154,000000;69,970072;33,052673;69,970072;33,052673;0;0
16.8.2026 09:03:11,0s;192;154,036201;154,000000;69,950317;32,998971;69,950317;32,998971;0;0
16.8.2026 09:03:12,0s;193;154,062488;154,000000;70,056490;33,137818;70,056490;33,137818;0;0
16.8.2026 09:03:13,0s;194;154,058201;154,000000;69,984514;33,061132;69,984514;33,061132;0;0
16.8.2026 09:03:14,0s;195;154,028057;154,000000;69,971032;33,089246;69,971032;33,089246;0;0
16.8.2026 09:03:15,0s;196;154,051084;154,000000;70,025236;32,927705;70,025236;32,927705;0;0
16.8.2026 09:03:16,0s;197;154,041119;154,000000;70,027618;32,871677;70,027618;32,871677;0;0
16.8.2026 09:03:17,0s;198;154,077381;154,000000;70,035710;32,972609;70,035710;32,972609;0;0
16.8.2026 09:03:18,0s;199;154,030178;154,000000;69,985477;33,012735;69,985477;33,012735;0;0
16.8.2026 09:03:19,0s;200;154,030029;154,000000;69,985619;32,980556;69,985619;32,980556;0;0
16.8.2026 09:03:20,0s;201;154,066934;154,000000;69,950097;32,950300;69,950097;32,950300;0;0
16.8.2026 09:03:21,0s;202;154,048828;154,000000;70,068856;32,929040;70,068856;32,929040;0;0
16.8.2026 09:03:22,0s;203;154,068189;154,000000;69,994369;33,092405;69,994369;33,092405;0;0
16.8.2026 09:03:23,0s;204;154,052886;154,000000;69,933195;32,993072;69,933195;32,993072;0;0
16.8.2026 09:03:24,0s;205;154,019734;154,000000;69,957139;33,138400;69,957139;33,138400;0;0
16.8.2026 09:03:25,0s;206;154,048249;154,000000;70,086563;33,064463;70,086563;33,064463;0;0
16.8.2026 09:03:26,0s;207;154,038136;154,000000;70,056880;33,025334;70,056880;33,025334;0;0
16.8.2026 09:03:27,0s;208;154,019308;154,000000;69,995650;32,973136;69,995650;32,973136;0;0
16.8.2026 09:03:28,0s;209;154,055652;154,000000;70,002500;33,088850;70,002500;33,088850;0;0
16.8.2026 09:03:29,0s;210;154,054264;154,000000;69,979094;33,102639;69,979094;33,102639;0;0
16.8.2026 09:03:30,0s;211;154,017725;154,000000;70,025029;33,081815;70,025029;33,081815;0;0
16.8.2026 09:03:31,0s;212;154,047452;154,000000;70,007676;32,961847;70,007676;32,961847;0;0
16.8.2026 09:03:32,0s;213;154,027078;154,000000;70,055713;33,127943;70,055713;33,127943;0;0
16.8.2026 09:03:33,0s;214;154,022310;154,000000;70,039615;33,022639;70,039615;33,022639;0;0
16.8.2026 09:03:34,0s;215;154,032948;154,000000;69,991235;33,067050;69,991235;33,067050;0;0
16.8.2026 09:03:35,0s;216;154,027037;154,000000;69,948326;32,927533;69,948326;32,927533;0;0
16.8.2026 09:03:36,0s;217;154,020135;154,000000;69,937538;32,908583;69,937538;32,908583;0;0
16.8.2026 09:03:37,0s;218;154,019373;154,000000;69,996030;32,860116;69,996030;32,860116;0;0
16.8.2026 09:03:38,0s;219;154,014371;154,000000;70,012402;32,901602;70,012402;32,901602;0;0
16.8.2026 09:03:39,0s;220;154,021042;154,000000;70,027615;33,064083;70,027615;33,064083;0;0
16.8.2026 09:03:40,0s;221;154,038341;154,000000;69,980777;32,836706;69,980777;32,836706;0;0
16.8.2026 09:03:41,0s;222;154,047916;154,000000;70,013253;33,122219;70,013253;33,122219;0;0
16.8.2026 09:03:42,0s;223;154,022686;154,000000;69,973648;33,114727;69,973648;33,114727;0;0
16.8.2026 09:03:43,0s;224;154,045863;154,000000;70,016886;32,916549;70,016886;32,916549;0;0
16.8.2026 09:03:44,0s;225;154,053474;154,000000;69,965356;33,057111;69,965356;33,057111;0;0
16.8.2026 09:03:45,0s;226;154,036264;154,000000;69,970774;33,116357;69,970774;33,116357;0;0
16.8.2026 09:03:46,0s;227;154,001885;154,000000;69,979013;33,025819;69,979013;33,025819;0;0
16.8.2026 09:03:47,0s;228;153,995527;154,000000;70,014252;33,157986;70,014252;33,157986;0;0
16.8.2026 09:03:48,0s;229;154,017305;154,000000;70,030767;33,051683;70,030767;33,051683;0;0
16.8.2026 09:03:49,0s;230;154,020226;154,000000;69,976011;33,018674;69,976011;33,018674;0;0
16.8.2026 09:03:50,0s;231;154,030538;154,000000;70,060650;32,977798;70,060650;32,977798;0;0
16.8.2026 09:03:51,0s;232;154,019961;154,000000;69,971886;33,064868;69,971886;33,064868;0;0
16.8.2026 09:03:52,0s;233;154,046916;154,000000;70,031888;32,879120;70,031888;32,879120;0;0
16.8.2026 09:03:53,0s;234;154,036548;154,000000;70,023265;33,044147;70,023265;33,044147;0;0
16.8.2026 09:03:54,0s;235;154,014956;154,000000;70,019153;32,847529;70,019153;32,847529;0;0
16.8.2026 09:03:55,0s;236;154,027644;154,000000;70,098178;33,001635;70,098178;33,001635;0;0
