# YHDA_VERSION=0.7.0
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=VCTRL_MINUS1
# STEP_NAME=Gerilim kontrolcüsü — -%1 basamak değişimi
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 08:59:43,4s;35;154,021340;154,000000;70,032226;0,072613;70,032226;0,072613;0;0
16.8.2026 08:59:43,5s;36;154,010333;154,000000;69,988794;0,048890;69,988794;0,048890;0;0
16.8.2026 08:59:43,6s;37;154,006008;154,000000;69,990437;0,045290;69,990437;0,045290;0;0
16.8.2026 08:59:43,7s;38;153,996434;154,000000;70,012712;0,052373;70,012712;0,052373;0;0
16.8.2026 08:59:43,8s;39;153,997839;154,000000;69,955961;0,016065;69,955961;0,016065;0;0
16.8.2026 08:59:43,9s;40;154,003010;154,000000;70,004360;-0,004033;70,004360;-0,004033;0;0
16.8.2026 08:59:44,0s;41;153,997738;154,000000;69,998268;0,045569;69,998268;0,045569;0;0
16.8.2026 08:59:44,1s;42;153,984867;154,000000;69,982823;0,086918;69,982823;0,086918;0;0
16.8.2026 08:59:44,2s;43;153,998055;154,000000;70,018702;0,014346;70,018702;0,014346;0;0
16.8.2026 08:59:44,3s;44;153,990203;154,000000;70,007574;0,004317;70,007574;0,004317;0;0
16.8.2026 08:59:44,4s;45;153,999011;154,000000;69,968786;0,032740;69,968786;0,032740;0;0
16.8.2026 08:59:44,5s;46;154,020488;154,000000;70,052528;-0,015318;70,052528;-0,015318;0;0
16.8.2026 08:59:44,6s;47;153,995511;154,000000;69,997703;-0,035636;69,997703;-0,035636;0;0
16.8.2026 08:59:44,7s;48;153,994167;154,000000;69,975976;0,046653;69,975976;0,046653;0;0
16.8.2026 08:59:44,8s;49;153,970458;154,000000;69,992684;-0,040337;69,992684;-0,040337;0;0
16.8.2026 08:59:44,9s;50;153,978588;154,000000;70,025677;0,035064;70,025677;0,035064;0;0
16.8.2026 08:59:45,0s;51;154,011279;154,000000;69,970522;-0,034848;69,970522;-0,034848;0;0
16.8.2026 08:59:45,1s;52;154,023773;154,000000;69,978936;0,002460;69,978936;0,002460;0;0
16.8.2026 08:59:45,2s;53;153,998452;154,000000;70,019579;-0,073540;70,019579;-0,073540;0;0
16.8.2026 08:59:45,3s;54;154,003202;154,000000;70,032846;0,031656;70,032846;0,031656;0;0
16.8.2026 08:59:45,4s;55;154,015252;154,000000;70,026844;-0,022713;70,026844;-0,022713;0;0
16.8.2026 08:59:45,5s;56;154,010878;154,000000;69,963315;-0,009218;69,963315;-0,009218;0;0
16.8.2026 08:59:45,6s;57;154,009375;154,000000;70,013597;-0,001428;70,013597;-0,001428;0;0
16.8.2026 08:59:45,7s;58;153,976456;154,000000;69,983078;0,052033;69,983078;0,052033;0;0
16.8.2026 08:59:45,8s;59;154,004715;154,000000;69,978225;0,017513;69,978225;0,017513;0;0
16.8.2026 08:59:45,9s;60;153,990014;154,000000;70,020025;0,071695;70,020025;0,071695;0;0
16.8.2026 08:59:46,0s;61;154,001437;154,000000;69,986492;0,005246;69,986492;0,005246;0;0
16.8.2026 08:59:46,1s;62;154,005097;154,000000;69,983754;0,051153;69,983754;0,051153;0;0
16.8.2026 08:59:46,2s;63;154,010204;154,000000;69,990765;0,015948;69,990765;0,015948;0;0
16.8.2026 08:59:46,3s;64;153,985424;154,000000;70,024277;-0,015851;70,024277;-0,015851;0;0
16.8.2026 08:59:46,4s;65;153,994031;154,000000;69,992092;0,007941;69,992092;0,007941;0;0
16.8.2026 08:59:46,5s;66;154,006218;154,000000;69,990078;-0,041659;69,990078;-0,041659;0;0
16.8.2026 08:59:46,6s;67;154,030741;154,000000;69,997681;-0,011233;69,997681;-0,011233;0;0
16.8.2026 08:59:46,7s;68;154,002511;154,000000;70,030607;0,023944;70,030607;0,023944;0;0
16.8.2026 08:59:46,8s;69;153,996736;154,000000;69,984987;-0,037809;69,984987;-0,037809;0;0
16.8.2026 08:59:46,9s;70;153,991520;154,000000;69,987770;-0,054754;69,987770;-0,054754;0;0
16.8.2026 08:59:47,0s;71;154,002010;154,000000;69,996473;-0,014513;69,996473;-0,014513;0;0
16.8.2026 08:59:47,1s;72;154,003716;154,000000;69,969475;0,043703;69,969475;0,043703;0;0
16.8.2026 08:59:47,2s;73;153,983622;154,000000;70,012643;-0,003889;70,012643;-0,003889;0;0
16.8.2026 08:59:47,3s;74;153,985589;154,000000;70,025487;-0,013877;70,025487;-0,013877;0;0
16.8.2026 08:59:47,4s;75;153,996298;154,000000;70,033921;-0,045921;70,033921;-0,045921;0;0
16.8.2026 08:59:47,5s;76;153,989058;154,000000;69,968510;-0,045425;69,968510;-0,045425;0;0
16.8.2026 08:59:47,6s;77;153,987023;154,000000;69,982653;-0,001207;69,982653;-0,001207;0;0
16.8.2026 08:59:47,7s;78;153,991894;154,000000;69,984753;0,094157;69,984753;0,094157;0;0
16.8.2026 08:59:47,8s;79;153,991074;154,000000;70,028850;-0,066480;70,028850;-0,066480;0;0
16.8.2026 08:59:47,9s;80;153,989076;154,000000;69,968950;-0,041079;69,968950;-0,041079;0;0
16.8.2026 08:59:48,0s;81;154,004085;154,000000;70,013291;-0,037615;70,013291;-0,037615;0;0
16.8.2026 08:59:48,1s;82;154,019189;154,000000;69,975255;-0,010340;69,975255;-0,010340;0;0
16.8.2026 08:59:48,2s;83;153,994832;154,000000;69,988853;0,014310;69,988853;0,014310;0;0
16.8.2026 08:59:48,3s;84;154,000485;154,000000;69,975150;-0,016233;69,975150;-0,016233;0;0
16.8.2026 08:59:48,4s;85;153,991208;154,000000;70,003919;0,055889;70,003919;0,055889;0;0
16.8.2026 08:59:48,5s;86;153,997889;154,000000;70,007683;-0,052544;70,007683;-0,052544;0;0
16.8.2026 08:59:48,6s;87;154,013774;154,000000;70,035206;0,081521;70,035206;0,081521;0;0
16.8.2026 08:59:48,7s;88;154,003089;154,000000;70,034957;0,024191;70,034957;0,024191;0;0
16.8.2026 08:59:48,8s;89;153,993160;154,000000;70,038429;0,069523;70,038429;0,069523;0;0
16.8.2026 08:59:48,9s;90;154,007779;154,000000;69,954769;0,004762;69,954769;0,004762;0;0
16.8.2026 08:59:49,0s;91;154,007873;154,000000;69,997591;0,025100;69,997591;0,025100;0;0
16.8.2026 08:59:49,1s;92;154,018884;154,000000;70,015840;-0,003127;70,015840;-0,003127;0;0
16.8.2026 08:59:49,2s;93;154,000749;154,000000;70,025357;0,018497;70,025357;0,018497;0;0
16.8.2026 08:59:49,3s;94;153,990429;154,000000;69,984309;-0,050864;69,984309;-0,050864;0;0
16.8.2026 08:59:49,4s;95;153,984941;154,000000;70,024329;0,024120;70,024329;0,024120;0;0
16.8.2026 08:59:49,5s;96;153,995940;154,000000;69,986687;-0,018105;69,986687;-0,018105;0;0
16.8.2026 08:59:49,6s;97;153,991552;154,000000;69,962806;-0,036096;69,962806;-0,036096;0;0
16.8.2026 08:59:49,7s;98;154,000244;154,000000;69,994429;0,000148;69,994429;0,000148;0;0
16.8.2026 08:59:49,8s;99;154,009364;154,000000;70,007721;-0,026501;70,007721;-0,026501;0;0
16.8.2026 08:59:49,9s;100;153,994591;154,000000;70,011891;0,000144;70,011891;0,000144;0;0
16.8.2026 08:59:50,0s;101;154,004066;154,000000;69,989361;0,001123;69,989361;0,001123;0;0
16.8.2026 08:59:50,1s;102;154,000144;154,000000;69,991084;0,055198;69,991084;0,055198;0;0
16.8.2026 08:59:50,2s;103;154,022700;154,000000;69,970856;-0,004428;69,970856;-0,004428;0;0
16.8.2026 08:59:50,3s;104;154,001549;154,000000;70,041584;-0,058177;70,041584;-0,058177;0;0
16.8.2026 08:59:50,4s;105;153,977596;154,000000;69,993011;-0,005077;69,993011;-0,005077;0;0
16.8.2026 08:59:50,5s;106;153,986374;154,000000;69,989499;0,004750;69,989499;0,004750;0;0
16.8.2026 08:59:50,6s;107;153,990900;154,000000;70,013226;-0,023235;70,013226;-0,023235;0;0
16.8.2026 08:59:50,7s;108;154,000575;154,000000;69,981096;-0,036614;69,981096;-0,036614;0;0
16.8.2026 08:59:50,8s;109;153,995412;154,000000;70,012073;0,039409;70,012073;0,039409;0;0
16.8.2026 08:59:50,9s;110;153,974509;154,000000;69,993452;0,004127;69,993452;0,004127;0;0
16.8.2026 08:59:51,0s;111;154,022315;154,000000;70,026720;-0,008618;70,026720;-0,008618;0;0
16.8.2026 08:59:51,1s;112;153,993327;154,000000;70,006844;0,047384;70,006844;0,047384;0;0
16.8.2026 08:59:51,2s;113;153,981375;154,000000;70,028383;-0,008460;70,028383;-0,008460;0;0
16.8.2026 08:59:51,3s;114;154,019547;154,000000;70,026112;0,040785;70,026112;0,040785;0;0
16.8.2026 08:59:51,4s;115;153,992334;154,000000;70,005374;0,045952;70,005374;0,045952;0;0
16.8.2026 08:59:51,5s;116;154,003189;154,000000;69,997171;-0,022742;69,997171;-0,022742;0;0
16.8.2026 08:59:51,6s;117;154,001694;154,000000;69,976577;-0,053686;69,976577;-0,053686;0;0
16.8.2026 08:59:51,7s;118;153,984104;154,000000;70,025091;0,038641;70,025091;0,038641;0;0
16.8.2026 08:59:51,8s;119;154,002568;154,000000;69,961553;0,018680;69,961553;0,018680;0;0
16.8.2026 08:59:51,9s;120;153,991851;154,000000;70,011938;-0,014671;70,011938;-0,014671;0;0
16.8.2026 08:59:52,0s;121;154,016386;154,000000;70,021537;-0,002049;70,021537;-0,002049;0;0
16.8.2026 08:59:52,1s;122;153,984800;154,000000;69,932674;-0,002079;69,932674;-0,002079;0;0
16.8.2026 08:59:52,2s;123;153,998917;154,000000;69,987453;-0,009573;69,987453;-0,009573;0;0
16.8.2026 08:59:52,3s;124;154,008034;154,000000;70,054221;-0,017752;70,054221;-0,017752;0;0
16.8.2026 08:59:52,4s;125;154,009036;154,000000;69,991342;-0,003536;69,991342;-0,003536;0;0
16.8.2026 08:59:52,5s;126;153,994338;154,000000;69,983408;0,002721;69,983408;0,002721;0;0
16.8.2026 08:59:52,6s;127;153,988299;154,000000;69,978069;0,016209;69,978069;0,016209;0;0
16.8.2026 08:59:52,7s;128;154,002195;154,000000;70,008321;0,004867;70,008321;0,004867;0;0
16.8.2026 08:59:52,8s;129;153,998923;154,000000;70,027879;-0,004459;70,027879;-0,004459;0;0
16.8.2026 08:59:52,9s;130;153,983082;154,000000;69,999472;-0,013182;69,999472;-0,013182;0;0
16.8.2026 08:59:53,0s;131;154,000345;154,000000;69,993656;0,020508;69,993656;0,020508;0;0
16.8.2026 08:59:53,1s;132;153,979139;154,000000;70,004147;-0,003072;70,004147;-0,003072;0;0
16.8.2026 08:59:53,2s;133;153,998383;154,000000;70,014908;-0,056357;70,014908;-0,056357;0;0
16.8.2026 08:59:53,3s;134;154,000507;154,000000;70,005463;-0,046967;70,005463;-0,046967;0;0
16.8.2026 08:59:53,4s;135;153,996892;154,000000;70,010015;0,071016;70,010015;0,071016;0;0
16.8.2026 08:59:53,5s;136;153,999765;154,000000;70,028560;-0,036424;70,028560;-0,036424;0;0
16.8.2026 08:59:53,6s;137;154,003334;154,000000;69,966785;0,000187;69,966785;0,000187;0;0
16.8.2026 08:59:53,7s;138;153,987848;154,000000;69,950818;0,037256;69,950818;0,037256;0;0
16.8.2026 08:59:53,8s;139;154,011492;154,000000;69,979738;0,028001;69,979738;0,028001;0;0
16.8.2026 08:59:53,9s;140;153,995215;154,000000;69,990691;0,030072;69,990691;0,030072;0;0
16.8.2026 08:59:54,0s;141;154,029214;154,000000;70,041345;0,015316;70,041345;0,015316;0;0
16.8.2026 08:59:54,1s;142;154,022459;154,000000;70,012524;-0,009574;70,012524;-0,009574;0;0
16.8.2026 08:59:54,2s;143;153,978198;154,000000;70,005615;-0,062126;70,005615;-0,062126;0;0
16.8.2026 08:59:54,3s;144;153,983796;154,000000;69,968721;-0,038763;69,968721;-0,038763;0;0
16.8.2026 08:59:54,4s;145;153,995285;154,000000;70,047653;0,051210;70,047653;0,051210;0;0
16.8.2026 08:59:54,5s;146;153,984009;154,000000;69,977197;-0,031326;69,977197;-0,031326;0;0
16.8.2026 08:59:54,6s;147;153,997158;154,000000;69,988846;0,032637;69,988846;0,032637;0;0
16.8.2026 08:59:54,7s;148;153,999022;154,000000;69,966075;0,049341;69,966075;0,049341;0;0
16.8.2026 08:59:54,8s;149;153,996164;154,000000;69,997114;-0,030949;69,997114;-0,030949;0;0
16.8.2026 08:59:54,9s;150;153,989183;154,000000;69,998625;-0,139447;69,998625;-0,139447;0;0
16.8.2026 08:59:55,0s;151;154,011318;154,000000;69,985211;-0,017233;69,985211;-0,017233;0;0
16.8.2026 08:59:55,1s;152;154,002950;154,000000;70,049257;0,011529;70,049257;0,011529;0;0
16.8.2026 08:59:55,2s;153;153,982796;154,000000;70,021764;0,021287;70,021764;0,021287;0;0
16.8.2026 08:59:55,3s;154;153,978612;154,000000;69,955433;-0,041077;69,955433;-0,041077;0;0
16.8.2026 08:59:55,4s;155;153,987001;154,000000;69,994595;0,032619;69,994595;0,032619;0;0
16.8.2026 08:59:55,5s;156;153,981005;154,000000;69,965048;0,002348;69,965048;0,002348;0;0
16.8.2026 08:59:55,6s;157;154,002007;154,000000;69,988798;-0,033508;69,988798;-0,033508;0;0
16.8.2026 08:59:55,7s;158;154,008476;154,000000;69,998738;-0,043326;69,998738;-0,043326;0;0
16.8.2026 08:59:55,8s;159;154,015557;154,000000;69,969050;0,010240;69,969050;0,010240;0;0
16.8.2026 08:59:55,9s;160;154,023684;154,000000;69,987199;-0,086082;69,987199;-0,086082;0;0
16.8.2026 08:59:56,0s;161;153,976636;154,000000;69,973922;0,038427;69,973922;0,038427;0;0
16.8.2026 08:59:56,1s;162;153,997696;154,000000;70,017689;0,011510;70,017689;0,011510;0;0
16.8.2026 08:59:56,2s;163;153,991134;154,000000;69,963866;0,047165;69,963866;0,047165;0;0
16.8.2026 08:59:56,3s;164;154,007994;154,000000;69,982471;0,016524;69,982471;0,016524;0;0
16.8.2026 08:59:56,4s;165;153,989090;154,000000;69,972318;-0,006015;69,972318;-0,006015;0;0
16.8.2026 08:59:56,5s;166;154,005179;154,000000;69,974153;0,025147;69,974153;0,025147;0;0
16.8.2026 08:59:56,6s;167;154,006825;154,000000;69,988341;-0,028166;69,988341;-0,028166;0;0
16.8.2026 08:59:56,7s;168;154,001799;154,000000;69,984171;-0,010776;69,984171;-0,010776;0;0
16.8.2026 08:59:56,8s;169;154,003930;154,000000;70,006760;-0,055002;70,006760;-0,055002;0;0
16.8.2026 08:59:56,9s;170;154,005275;154,000000;69,974383;-0,080224;69,974383;-0,080224;0;0
16.8.2026 08:59:57,0s;171;154,001059;154,000000;69,978688;0,065237;69,978688;0,065237;0;0
16.8.2026 08:59:57,1s;172;153,987654;154,000000;69,983908;0,046166;69,983908;0,046166;0;0
16.8.2026 08:59:57,2s;173;153,983976;154,000000;70,076782;0,005861;70,076782;0,005861;0;0
16.8.2026 08:59:57,3s;174;153,992540;154,000000;70,009382;0,028403;70,009382;0,028403;0;0
16.8.2026 08:59:57,4s;175;153,985208;154,000000;69,976749;0,028100;69,976749;0,028100;0;0
16.8.2026 08:59:57,5s;176;153,992641;154,000000;70,020255;-0,062113;70,020255;-0,062113;0;0
16.8.2026 08:59:57,6s;177;153,986838;154,000000;70,035063;0,000173;70,035063;0,000173;0;0
16.8.2026 08:59:57,7s;178;154,011470;154,000000;70,002705;-0,009674;70,002705;-0,009674;0;0
16.8.2026 08:59:57,8s;179;153,992450;154,000000;70,022081;0,001464;70,022081;0,001464;0;0
16.8.2026 08:59:57,9s;180;154,015659;154,000000;70,007416;0,029430;70,007416;0,029430;0;0
16.8.2026 08:59:58,0s;181;154,014847;154,000000;70,017833;-0,074109;70,017833;-0,074109;0;0
16.8.2026 08:59:58,1s;182;154,001579;154,000000;70,008121;-0,001580;70,008121;-0,001580;0;0
16.8.2026 08:59:58,2s;183;154,015571;154,000000;70,003651;-0,076460;70,003651;-0,076460;0;0
16.8.2026 08:59:58,3s;184;153,990537;154,000000;69,957836;-0,011211;69,957836;-0,011211;0;0
16.8.2026 08:59:58,4s;185;154,009760;154,000000;70,035881;0,014782;70,035881;0,014782;0;0
16.8.2026 08:59:58,5s;186;154,004107;154,000000;70,014019;0,012360;70,014019;0,012360;0;0
16.8.2026 08:59:58,6s;187;154,011474;154,000000;69,974094;-0,070212;69,974094;-0,070212;0;0
16.8.2026 08:59:58,7s;188;153,984308;154,000000;70,004429;0,000796;70,004429;0,000796;0;0
16.8.2026 08:59:58,8s;189;154,006006;154,000000;70,008832;-0,018887;70,008832;-0,018887;0;0
16.8.2026 08:59:58,9s;190;153,984823;154,000000;70,003911;0,010972;70,003911;0,010972;0;0
16.8.2026 08:59:59,0s;191;154,012474;154,000000;70,019034;0,008818;70,019034;0,008818;0;0
16.8.2026 08:59:59,1s;192;154,017269;154,000000;70,002790;-0,043222;70,002790;-0,043222;0;0
16.8.2026 08:59:59,2s;193;154,028293;154,000000;70,027442;-0,036887;70,027442;-0,036887;0;0
16.8.2026 08:59:59,3s;194;153,980620;154,000000;69,984168;-0,006407;69,984168;-0,006407;0;0
16.8.2026 08:59:59,4s;195;153,967562;154,000000;70,018232;-0,071985;70,018232;-0,071985;0;0
16.8.2026 08:59:59,5s;196;153,989713;154,000000;70,025159;-0,023368;70,025159;-0,023368;0;0
16.8.2026 08:59:59,6s;197;153,988204;154,000000;70,047027;-0,002369;70,047027;-0,002369;0;0
16.8.2026 08:59:59,7s;198;154,027643;154,000000;69,987437;0,020230;69,987437;0,020230;0;0
16.8.2026 08:59:59,8s;199;153,991538;154,000000;70,022482;0,037914;70,022482;0,037914;0;0
16.8.2026 08:59:59,9s;200;153,964014;154,000000;70,028734;-0,068784;70,028734;-0,068784;0;0
16.8.2026 09:00:00,0s;201;154,006434;152,460000;69,994107;-0,104574;69,994107;-0,104574;0;0
16.8.2026 09:00:00,1s;202;153,986539;152,460000;70,033124;-4,296638;70,033124;-4,296638;0;0
16.8.2026 09:00:00,2s;203;153,983423;152,460000;69,989633;-9,239293;69,989633;-9,239293;0;0
16.8.2026 09:00:00,3s;204;153,987832;152,460000;70,001483;-13,819996;70,001483;-13,819996;0;0
16.8.2026 09:00:00,4s;205;153,974577;152,460000;70,022909;-17,335345;70,022909;-17,335345;0;0
16.8.2026 09:00:00,5s;206;153,963210;152,460000;69,952283;-19,736051;69,952283;-19,736051;0;0
16.8.2026 09:00:00,6s;207;153,970748;152,460000;69,999093;-20,718619;69,999093;-20,718619;0;0
16.8.2026 09:00:00,7s;208;153,977454;152,460000;69,981501;-20,677452;69,981501;-20,677452;0;0
16.8.2026 09:00:00,8s;209;153,954233;152,460000;70,004120;-20,643907;70,004120;-20,643907;0;0
16.8.2026 09:00:00,9s;210;153,962027;152,460000;70,004671;-19,998633;70,004671;-19,998633;0;0
16.8.2026 09:00:01,0s;211;153,937516;152,460000;70,022187;-19,214005;70,022187;-19,214005;0;0
16.8.2026 09:00:01,1s;212;153,953932;152,460000;69,943476;-18,608643;69,943476;-18,608643;0;0
16.8.2026 09:00:01,2s;213;153,964553;152,460000;70,034286;-17,929556;70,034286;-17,929556;0;0
16.8.2026 09:00:01,3s;214;153,943704;152,460000;69,986563;-17,716946;69,986563;-17,716946;0;0
16.8.2026 09:00:01,4s;215;153,932985;152,460000;69,985053;-17,599523;69,985053;-17,599523;0;0
16.8.2026 09:00:01,5s;216;153,970474;152,460000;69,951920;-17,539716;69,951920;-17,539716;0;0
16.8.2026 09:00:01,6s;217;153,962688;152,460000;69,990948;-17,622896;69,990948;-17,622896;0;0
16.8.2026 09:00:01,7s;218;153,946321;152,460000;70,037337;-17,615231;70,037337;-17,615231;0;0
16.8.2026 09:00:01,8s;219;153,948442;152,460000;70,005363;-17,947353;70,005363;-17,947353;0;0
16.8.2026 09:00:01,9s;220;153,935355;152,460000;69,970237;-17,904502;69,970237;-17,904502;0;0
16.8.2026 09:00:02,0s;221;153,899028;152,460000;69,978462;-17,991370;69,978462;-17,991370;0;0
16.8.2026 09:00:02,1s;222;153,938110;152,460000;70,009720;-18,026126;70,009720;-18,026126;0;0
16.8.2026 09:00:02,2s;223;153,931111;152,460000;70,016624;-18,088051;70,016624;-18,088051;0;0
16.8.2026 09:00:02,3s;224;153,927641;152,460000;70,010713;-18,098205;70,010713;-18,098205;0;0
16.8.2026 09:00:02,4s;225;153,915992;152,460000;69,989367;-18,041755;69,989367;-18,041755;0;0
16.8.2026 09:00:02,5s;226;153,925026;152,460000;70,003420;-18,084351;70,003420;-18,084351;0;0
16.8.2026 09:00:02,6s;227;153,911311;152,460000;69,993502;-18,077688;69,993502;-18,077688;0;0
16.8.2026 09:00:02,7s;228;153,899305;152,460000;70,051644;-18,029825;70,051644;-18,029825;0;0
16.8.2026 09:00:02,8s;229;153,915256;152,460000;70,002831;-17,974680;70,002831;-17,974680;0;0
16.8.2026 09:00:02,9s;230;153,893277;152,460000;69,966777;-17,944182;69,966777;-17,944182;0;0
16.8.2026 09:00:03,0s;231;153,914220;152,460000;70,009684;-18,014649;70,009684;-18,014649;0;0
16.8.2026 09:00:03,1s;232;153,896418;152,460000;70,003842;-17,973380;70,003842;-17,973380;0;0
16.8.2026 09:00:03,2s;233;153,898021;152,460000;69,991362;-18,005508;69,991362;-18,005508;0;0
