# YHDA_VERSION=0.6.2
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=VCTRL_PLUS1
# STEP_NAME=Gerilim kontrolcüsü — +%1 basamak değişimi
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
ZAMAN;SIRA_NO;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
16.8.2026 08:59:48,8s;89;154,007403;154,000000;70,015641;0,035849;70,015641;0,035849;0;0
16.8.2026 08:59:48,9s;90;153,997388;154,000000;69,979865;0,006976;69,979865;0,006976;0;0
16.8.2026 08:59:49,0s;91;154,012125;154,000000;69,979838;0,037215;69,979838;0,037215;0;0
16.8.2026 08:59:49,1s;92;153,976963;154,000000;70,036194;-0,025346;70,036194;-0,025346;0;0
16.8.2026 08:59:49,2s;93;154,003823;154,000000;70,012674;0,029276;70,012674;0,029276;0;0
16.8.2026 08:59:49,3s;94;153,998230;154,000000;69,989880;0,010950;69,989880;0,010950;0;0
16.8.2026 08:59:49,4s;95;154,006014;154,000000;69,983306;0,010936;69,983306;0,010936;0;0
16.8.2026 08:59:49,5s;96;153,986003;154,000000;69,991336;0,052042;69,991336;0,052042;0;0
16.8.2026 08:59:49,6s;97;154,009959;154,000000;70,002592;0,008102;70,002592;0,008102;0;0
16.8.2026 08:59:49,7s;98;154,010400;154,000000;69,992344;-0,002398;69,992344;-0,002398;0;0
16.8.2026 08:59:49,8s;99;154,003844;154,000000;70,057827;0,072515;70,057827;0,072515;0;0
16.8.2026 08:59:49,9s;100;153,988230;154,000000;69,992562;-0,004085;69,992562;-0,004085;0;0
16.8.2026 08:59:50,0s;101;153,973693;154,000000;70,011952;0,048851;70,011952;0,048851;0;0
16.8.2026 08:59:50,1s;102;154,002800;154,000000;69,996566;0,038272;69,996566;0,038272;0;0
16.8.2026 08:59:50,2s;103;154,007857;154,000000;69,991459;-0,052714;69,991459;-0,052714;0;0
16.8.2026 08:59:50,3s;104;153,999623;154,000000;69,979855;-0,031633;69,979855;-0,031633;0;0
16.8.2026 08:59:50,4s;105;153,988500;154,000000;69,982656;-0,040040;69,982656;-0,040040;0;0
16.8.2026 08:59:50,5s;106;154,005352;154,000000;70,033652;0,043748;70,033652;0,043748;0;0
16.8.2026 08:59:50,6s;107;153,991936;154,000000;70,024300;-0,043156;70,024300;-0,043156;0;0
16.8.2026 08:59:50,7s;108;153,998557;154,000000;70,039311;0,019765;70,039311;0,019765;0;0
16.8.2026 08:59:50,8s;109;153,989841;154,000000;69,959690;-0,020549;69,959690;-0,020549;0;0
16.8.2026 08:59:50,9s;110;154,010791;154,000000;69,991836;-0,036664;69,991836;-0,036664;0;0
16.8.2026 08:59:51,0s;111;153,986964;154,000000;69,977707;-0,007163;69,977707;-0,007163;0;0
16.8.2026 08:59:51,1s;112;154,001279;154,000000;70,002519;-0,057555;70,002519;-0,057555;0;0
16.8.2026 08:59:51,2s;113;153,990805;154,000000;70,007085;0,039472;70,007085;0,039472;0;0
16.8.2026 08:59:51,3s;114;154,002430;154,000000;69,996519;0,075081;69,996519;0,075081;0;0
16.8.2026 08:59:51,4s;115;153,997382;154,000000;69,994353;0,044597;69,994353;0,044597;0;0
16.8.2026 08:59:51,5s;116;153,986078;154,000000;70,022592;0,030435;70,022592;0,030435;0;0
16.8.2026 08:59:51,6s;117;153,993967;154,000000;69,974809;-0,006201;69,974809;-0,006201;0;0
16.8.2026 08:59:51,7s;118;154,011131;154,000000;69,953318;-0,057730;69,953318;-0,057730;0;0
16.8.2026 08:59:51,8s;119;153,997647;154,000000;70,037675;0,038943;70,037675;0,038943;0;0
16.8.2026 08:59:51,9s;120;153,987272;154,000000;70,030291;0,043273;70,030291;0,043273;0;0
16.8.2026 08:59:52,0s;121;153,985873;154,000000;70,016014;-0,004796;70,016014;-0,004796;0;0
16.8.2026 08:59:52,1s;122;153,993727;154,000000;70,010576;0,071880;70,010576;0,071880;0;0
16.8.2026 08:59:52,2s;123;154,004781;154,000000;69,938223;-0,037622;69,938223;-0,037622;0;0
16.8.2026 08:59:52,3s;124;153,981809;154,000000;69,978900;0,018389;69,978900;0,018389;0;0
16.8.2026 08:59:52,4s;125;153,993264;154,000000;69,949072;-0,003388;69,949072;-0,003388;0;0
16.8.2026 08:59:52,5s;126;154,008383;154,000000;70,022082;-0,042582;70,022082;-0,042582;0;0
16.8.2026 08:59:52,6s;127;153,997756;154,000000;69,996012;-0,033978;69,996012;-0,033978;0;0
16.8.2026 08:59:52,7s;128;153,994090;154,000000;70,003504;-0,020619;70,003504;-0,020619;0;0
16.8.2026 08:59:52,8s;129;154,002275;154,000000;69,996643;0,005152;69,996643;0,005152;0;0
16.8.2026 08:59:52,9s;130;153,986926;154,000000;69,978872;-0,072443;69,978872;-0,072443;0;0
16.8.2026 08:59:53,0s;131;153,982510;154,000000;70,003185;0,023725;70,003185;0,023725;0;0
16.8.2026 08:59:53,1s;132;153,987708;154,000000;69,965975;0,045469;69,965975;0,045469;0;0
16.8.2026 08:59:53,2s;133;153,995805;154,000000;69,992484;-0,072023;69,992484;-0,072023;0;0
16.8.2026 08:59:53,3s;134;153,987875;154,000000;69,976686;-0,058967;69,976686;-0,058967;0;0
16.8.2026 08:59:53,4s;135;153,994740;154,000000;70,024168;0,028505;70,024168;0,028505;0;0
16.8.2026 08:59:53,5s;136;153,999276;154,000000;70,003817;0,000327;70,003817;0,000327;0;0
16.8.2026 08:59:53,6s;137;153,999993;154,000000;70,041893;-0,001962;70,041893;-0,001962;0;0
16.8.2026 08:59:53,7s;138;154,014081;154,000000;70,041763;-0,018685;70,041763;-0,018685;0;0
16.8.2026 08:59:53,8s;139;154,020554;154,000000;69,997084;-0,004747;69,997084;-0,004747;0;0
16.8.2026 08:59:53,9s;140;153,995007;154,000000;69,985062;0,049222;69,985062;0,049222;0;0
16.8.2026 08:59:54,0s;141;154,016849;154,000000;70,007204;0,070851;70,007204;0,070851;0;0
16.8.2026 08:59:54,1s;142;153,999452;154,000000;70,023920;-0,012557;70,023920;-0,012557;0;0
16.8.2026 08:59:54,2s;143;153,994304;154,000000;69,981697;-0,068271;69,981697;-0,068271;0;0
16.8.2026 08:59:54,3s;144;153,977058;154,000000;70,015065;0,050667;70,015065;0,050667;0;0
16.8.2026 08:59:54,4s;145;154,006064;154,000000;70,047206;0,016162;70,047206;0,016162;0;0
16.8.2026 08:59:54,5s;146;153,999726;154,000000;69,994264;-0,003632;69,994264;-0,003632;0;0
16.8.2026 08:59:54,6s;147;153,995918;154,000000;70,014040;0,030896;70,014040;0,030896;0;0
16.8.2026 08:59:54,7s;148;153,979261;154,000000;69,962383;-0,018873;69,962383;-0,018873;0;0
16.8.2026 08:59:54,8s;149;153,995791;154,000000;69,966349;-0,032476;69,966349;-0,032476;0;0
16.8.2026 08:59:54,9s;150;154,011155;154,000000;69,991507;-0,057943;69,991507;-0,057943;0;0
16.8.2026 08:59:55,0s;151;154,012123;154,000000;69,926514;-0,012043;69,926514;-0,012043;0;0
16.8.2026 08:59:55,1s;152;154,004442;154,000000;70,043378;-0,083301;70,043378;-0,083301;0;0
16.8.2026 08:59:55,2s;153;153,999454;154,000000;69,995591;-0,004072;69,995591;-0,004072;0;0
16.8.2026 08:59:55,3s;154;153,992372;154,000000;70,002302;-0,013860;70,002302;-0,013860;0;0
16.8.2026 08:59:55,4s;155;154,013224;154,000000;70,027424;-0,022070;70,027424;-0,022070;0;0
16.8.2026 08:59:55,5s;156;154,006898;154,000000;70,004449;0,050669;70,004449;0,050669;0;0
16.8.2026 08:59:55,6s;157;154,015424;154,000000;70,013473;0,010859;70,013473;0,010859;0;0
16.8.2026 08:59:55,7s;158;154,017203;154,000000;70,033294;0,030499;70,033294;0,030499;0;0
16.8.2026 08:59:55,8s;159;154,013057;154,000000;69,981545;0,003264;69,981545;0,003264;0;0
16.8.2026 08:59:55,9s;160;153,994809;154,000000;69,968877;-0,063457;69,968877;-0,063457;0;0
16.8.2026 08:59:56,0s;161;154,010701;154,000000;69,992982;-0,043446;69,992982;-0,043446;0;0
16.8.2026 08:59:56,1s;162;154,006293;154,000000;69,992332;-0,054731;69,992332;-0,054731;0;0
16.8.2026 08:59:56,2s;163;153,991698;154,000000;69,968885;0,020959;69,968885;0,020959;0;0
16.8.2026 08:59:56,3s;164;154,017516;154,000000;69,971030;-0,010651;69,971030;-0,010651;0;0
16.8.2026 08:59:56,4s;165;153,986663;154,000000;69,973236;0,012138;69,973236;0,012138;0;0
16.8.2026 08:59:56,5s;166;153,987666;154,000000;70,003109;-0,001457;70,003109;-0,001457;0;0
16.8.2026 08:59:56,6s;167;154,003150;154,000000;69,963193;-0,011270;69,963193;-0,011270;0;0
16.8.2026 08:59:56,7s;168;154,015269;154,000000;69,995334;0,061843;69,995334;0,061843;0;0
16.8.2026 08:59:56,8s;169;153,988587;154,000000;69,997987;0,091800;69,997987;0,091800;0;0
16.8.2026 08:59:56,9s;170;154,019807;154,000000;69,989500;0,028370;69,989500;0,028370;0;0
16.8.2026 08:59:57,0s;171;153,995199;154,000000;70,011339;-0,033237;70,011339;-0,033237;0;0
16.8.2026 08:59:57,1s;172;153,992560;154,000000;69,989083;-0,014529;69,989083;-0,014529;0;0
16.8.2026 08:59:57,2s;173;154,020871;154,000000;70,016414;-0,089859;70,016414;-0,089859;0;0
16.8.2026 08:59:57,3s;174;154,007756;154,000000;69,978283;0,026113;69,978283;0,026113;0;0
16.8.2026 08:59:57,4s;175;154,006482;154,000000;69,979967;-0,018183;69,979967;-0,018183;0;0
16.8.2026 08:59:57,5s;176;153,999699;154,000000;69,989177;0,015712;69,989177;0,015712;0;0
16.8.2026 08:59:57,6s;177;154,010880;154,000000;69,999035;0,041660;69,999035;0,041660;0;0
16.8.2026 08:59:57,7s;178;154,002479;154,000000;69,994145;-0,058226;69,994145;-0,058226;0;0
16.8.2026 08:59:57,8s;179;153,999795;154,000000;69,971372;-0,042117;69,971372;-0,042117;0;0
16.8.2026 08:59:57,9s;180;154,005511;154,000000;69,956139;0,054781;69,956139;0,054781;0;0
16.8.2026 08:59:58,0s;181;154,006084;154,000000;70,034595;-0,026655;70,034595;-0,026655;0;0
16.8.2026 08:59:58,1s;182;154,012404;154,000000;69,983340;0,052617;69,983340;0,052617;0;0
16.8.2026 08:59:58,2s;183;153,988946;154,000000;69,982659;0,059768;69,982659;0,059768;0;0
16.8.2026 08:59:58,3s;184;153,987846;154,000000;70,031930;0,003573;70,031930;0,003573;0;0
16.8.2026 08:59:58,4s;185;153,999566;154,000000;69,982813;0,030660;69,982813;0,030660;0;0
16.8.2026 08:59:58,5s;186;154,024676;154,000000;70,017184;-0,044125;70,017184;-0,044125;0;0
16.8.2026 08:59:58,6s;187;153,994721;154,000000;70,017239;-0,055874;70,017239;-0,055874;0;0
16.8.2026 08:59:58,7s;188;153,988763;154,000000;69,972584;0,060700;69,972584;0,060700;0;0
16.8.2026 08:59:58,8s;189;154,022560;154,000000;69,971492;-0,051037;69,971492;-0,051037;0;0
16.8.2026 08:59:58,9s;190;154,007868;154,000000;70,073210;-0,006641;70,073210;-0,006641;0;0
16.8.2026 08:59:59,0s;191;154,007231;154,000000;70,007106;0,040696;70,007106;0,040696;0;0
16.8.2026 08:59:59,1s;192;153,988577;154,000000;69,995829;0,017038;69,995829;0,017038;0;0
16.8.2026 08:59:59,2s;193;153,999156;154,000000;69,997752;0,020841;69,997752;0,020841;0;0
16.8.2026 08:59:59,3s;194;153,997800;154,000000;70,004803;0,070456;70,004803;0,070456;0;0
16.8.2026 08:59:59,4s;195;154,002501;154,000000;70,028994;-0,000937;70,028994;-0,000937;0;0
16.8.2026 08:59:59,5s;196;153,988152;154,000000;70,024213;0,046939;70,024213;0,046939;0;0
16.8.2026 08:59:59,6s;197;154,003162;154,000000;70,011595;-0,026021;70,011595;-0,026021;0;0
16.8.2026 08:59:59,7s;198;154,012138;154,000000;69,981784;-0,074816;69,981784;-0,074816;0;0
16.8.2026 08:59:59,8s;199;154,004733;154,000000;70,012812;0,060495;70,012812;0,060495;0;0
16.8.2026 08:59:59,9s;200;153,991248;154,000000;70,008303;0,000860;70,008303;0,000860;0;0
16.8.2026 09:00:00,0s;201;154,001778;155,540000;70,014651;0,010857;70,014651;0,010857;0;0
16.8.2026 09:00:00,1s;202;154,003927;155,540000;69,996879;4,248222;69,996879;4,248222;0;0
16.8.2026 09:00:00,2s;203;154,011140;155,540000;69,946771;9,251334;69,946771;9,251334;0;0
16.8.2026 09:00:00,3s;204;154,013998;155,540000;70,023891;13,849786;70,023891;13,849786;0;0
16.8.2026 09:00:00,4s;205;154,031985;155,540000;69,959963;17,407680;69,959963;17,407680;0;0
16.8.2026 09:00:00,5s;206;154,016634;155,540000;70,006314;19,712989;70,006314;19,712989;0;0
16.8.2026 09:00:00,6s;207;154,038345;155,540000;69,999805;20,708322;69,999805;20,708322;0;0
16.8.2026 09:00:00,7s;208;154,020372;155,540000;70,035929;20,661330;70,035929;20,661330;0;0
16.8.2026 09:00:00,8s;209;154,025257;155,540000;70,034121;20,779277;70,034121;20,779277;0;0
16.8.2026 09:00:00,9s;210;154,051056;155,540000;69,993889;20,015668;69,993889;20,015668;0;0
16.8.2026 09:00:01,0s;211;154,016663;155,540000;69,985567;19,263946;69,985567;19,263946;0;0
16.8.2026 09:00:01,1s;212;154,050152;155,540000;69,995020;18,526559;69,995020;18,526559;0;0
16.8.2026 09:00:01,2s;213;154,033227;155,540000;69,986313;18,081056;69,986313;18,081056;0;0
16.8.2026 09:00:01,3s;214;154,074641;155,540000;70,008559;17,704164;70,008559;17,704164;0;0
16.8.2026 09:00:01,4s;215;154,046078;155,540000;70,050527;17,615023;70,050527;17,615023;0;0
16.8.2026 09:00:01,5s;216;154,054562;155,540000;69,993120;17,508990;69,993120;17,508990;0;0
16.8.2026 09:00:01,6s;217;154,066868;155,540000;69,961652;17,589946;69,961652;17,589946;0;0
16.8.2026 09:00:01,7s;218;154,071325;155,540000;70,011032;17,708651;70,011032;17,708651;0;0
16.8.2026 09:00:01,8s;219;154,077132;155,540000;70,062057;17,800370;70,062057;17,800370;0;0
16.8.2026 09:00:01,9s;220;154,079835;155,540000;69,992720;17,910152;69,992720;17,910152;0;0
16.8.2026 09:00:02,0s;221;154,076849;155,540000;69,982319;17,989709;69,982319;17,989709;0;0
16.8.2026 09:00:02,1s;222;154,090343;155,540000;70,026280;18,112372;70,026280;18,112372;0;0
16.8.2026 09:00:02,2s;223;154,053884;155,540000;70,019367;18,009865;70,019367;18,009865;0;0
16.8.2026 09:00:02,3s;224;154,065745;155,540000;69,981495;18,003025;69,981495;18,003025;0;0
16.8.2026 09:00:02,4s;225;154,074020;155,540000;70,034335;18,010929;70,034335;18,010929;0;0
16.8.2026 09:00:02,5s;226;154,088208;155,540000;70,019108;18,044579;70,019108;18,044579;0;0
16.8.2026 09:00:02,6s;227;154,081745;155,540000;70,018700;18,008676;70,018700;18,008676;0;0
16.8.2026 09:00:02,7s;228;154,095510;155,540000;70,018183;18,019232;70,018183;18,019232;0;0
16.8.2026 09:00:02,8s;229;154,102580;155,540000;69,943927;18,011375;69,943927;18,011375;0;0
16.8.2026 09:00:02,9s;230;154,096051;155,540000;70,038274;18,069641;70,038274;18,069641;0;0
16.8.2026 09:00:03,0s;231;154,093329;155,540000;69,985681;18,008102;69,985681;18,008102;0;0
16.8.2026 09:00:03,1s;232;154,092270;155,540000;69,966859;17,922002;69,966859;17,922002;0;0
16.8.2026 09:00:03,2s;233;154,095472;155,540000;69,996687;17,993617;69,996687;17,993617;0;0
16.8.2026 09:00:03,3s;234;154,107728;155,540000;69,987680;17,977896;69,987680;17,977896;0;0
16.8.2026 09:00:03,4s;235;154,100927;155,540000;70,054498;18,013877;70,054498;18,013877;0;0
