# YHDA_VERSION=0.6.4
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=RES_MAX_POS200
# STEP_NAME=Maksimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.4
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
16.8.2026 08:59:41,4s;15;49,997389;50,000000;515,929911;516,000000;51,002198;164,874330;537,836437
16.8.2026 08:59:41,5s;16;49,997862;50,000000;516,083488;516,000000;51,063495;164,806249;537,848426
16.8.2026 08:59:41,6s;17;49,997770;50,000000;515,921946;516,000000;51,046279;164,926156;537,864820
16.8.2026 08:59:41,7s;18;49,997625;50,000000;515,870997;516,000000;51,013138;164,769836;537,831605
16.8.2026 08:59:41,8s;19;49,997752;50,000000;516,087803;516,000000;51,034623;164,718742;537,763678
16.8.2026 08:59:41,9s;20;49,997229;50,000000;516,048115;516,000000;50,912650;164,897738;537,913535
16.8.2026 08:59:42,0s;21;49,997489;50,000000;516,150837;516,000000;51,001275;164,859498;537,813700
16.8.2026 08:59:42,1s;22;49,997549;50,000000;515,880906;516,000000;50,958345;164,806627;537,861506
16.8.2026 08:59:42,2s;23;49,997574;50,000000;516,233159;516,000000;50,906994;164,769409;537,806083
16.8.2026 08:59:42,3s;24;49,997871;50,000000;516,048319;516,000000;50,944517;164,868808;537,803276
16.8.2026 08:59:42,4s;25;49,997359;50,000000;515,963588;516,000000;51,057745;164,817040;537,804684
16.8.2026 08:59:42,5s;26;49,997290;50,000000;516,061670;516,000000;51,011020;164,795224;537,908556
16.8.2026 08:59:42,6s;27;49,997549;50,000000;515,897214;516,000000;50,969899;164,862837;537,931055
16.8.2026 08:59:42,7s;28;49,997892;50,000000;515,969351;516,000000;51,039651;164,827601;537,790281
16.8.2026 08:59:42,8s;29;49,997480;50,000000;515,898833;516,000000;50,960703;164,898862;537,937877
16.8.2026 08:59:42,9s;30;49,997731;50,000000;515,919323;516,000000;51,076756;164,828361;537,965167
16.8.2026 08:59:43,0s;31;49,997975;50,000000;516,069625;516,000000;51,048507;164,826645;537,803293
16.8.2026 08:59:43,1s;32;49,997522;50,000000;516,086277;516,000000;51,024258;164,801066;537,893395
16.8.2026 08:59:43,2s;33;49,997524;50,000000;515,954937;516,000000;50,993298;164,798670;537,845337
16.8.2026 08:59:43,3s;34;49,997327;50,000000;515,979842;516,000000;51,019973;164,811544;537,875031
16.8.2026 08:59:43,4s;35;49,997919;50,000000;516,116315;516,000000;50,993302;164,876359;537,888025
16.8.2026 08:59:43,5s;36;49,997632;50,000000;515,985664;516,000000;51,028056;164,792117;537,886777
16.8.2026 08:59:43,6s;37;49,997903;50,000000;515,985957;516,000000;50,928293;164,777710;537,838754
16.8.2026 08:59:43,7s;38;49,997690;50,000000;516,111673;516,000000;51,036078;164,837150;537,859360
16.8.2026 08:59:43,8s;39;49,997831;50,000000;516,180001;516,000000;50,972572;164,770284;537,882987
16.8.2026 08:59:43,9s;40;49,997376;50,000000;515,828875;516,000000;50,954147;164,778385;537,789901
16.8.2026 08:59:44,0s;41;49,997859;50,000000;516,027379;516,000000;50,976818;164,836422;537,854785
16.8.2026 08:59:44,1s;42;49,997611;50,000000;516,134721;516,000000;51,018021;164,899950;537,841207
16.8.2026 08:59:44,2s;43;49,997827;50,000000;515,987877;516,000000;51,060407;164,868613;537,980832
16.8.2026 08:59:44,3s;44;49,997862;50,000000;516,070572;516,000000;51,009046;164,841739;537,935762
16.8.2026 08:59:44,4s;45;49,998235;50,000000;515,853907;516,000000;50,993022;164,803214;537,848609
16.8.2026 08:59:44,5s;46;49,997477;50,000000;516,031820;516,000000;50,960589;164,766877;537,933180
16.8.2026 08:59:44,6s;47;49,997960;50,000000;516,048032;516,000000;50,960066;164,888989;537,908308
16.8.2026 08:59:44,7s;48;49,997881;50,000000;515,983626;516,000000;50,956249;164,865087;537,934944
16.8.2026 08:59:44,8s;49;49,998273;50,000000;516,120265;516,000000;50,973980;164,874581;537,777287
16.8.2026 08:59:44,9s;50;49,997555;50,000000;516,125518;516,000000;50,980214;164,841391;537,789234
16.8.2026 08:59:45,0s;51;49,997746;50,000000;516,068378;516,000000;50,990919;164,897385;537,799537
16.8.2026 08:59:45,1s;52;49,997993;50,000000;516,037076;516,000000;51,076152;164,907385;537,874692
16.8.2026 08:59:45,2s;53;49,997783;50,000000;515,974667;516,000000;50,980181;164,786086;537,739743
16.8.2026 08:59:45,3s;54;49,997829;50,000000;515,935616;516,000000;51,020710;164,831453;537,894646
16.8.2026 08:59:45,4s;55;49,997804;50,000000;515,919060;516,000000;51,021008;164,876215;537,946814
16.8.2026 08:59:45,5s;56;49,998411;50,000000;515,998111;516,000000;50,904226;164,835806;537,886986
16.8.2026 08:59:45,6s;57;49,997852;50,000000;516,051780;516,000000;50,937746;164,872880;537,818353
16.8.2026 08:59:45,7s;58;49,997829;50,000000;516,020284;516,000000;50,986794;164,858615;537,860675
16.8.2026 08:59:45,8s;59;49,998366;50,000000;515,941534;516,000000;51,024994;164,875900;537,883812
16.8.2026 08:59:45,9s;60;49,997977;50,000000;515,993417;516,000000;50,998235;164,892256;537,941810
16.8.2026 08:59:46,0s;61;49,998308;50,000000;516,103676;516,000000;50,993151;164,895062;537,883363
16.8.2026 08:59:46,1s;62;49,997945;50,000000;516,038941;516,000000;50,997354;164,879893;537,949789
16.8.2026 08:59:46,2s;63;49,998267;50,000000;516,162681;516,000000;51,033327;164,816338;537,914873
16.8.2026 08:59:46,3s;64;49,998292;50,000000;516,206469;516,000000;51,026500;164,899502;537,836014
16.8.2026 08:59:46,4s;65;49,998065;50,000000;516,149757;516,000000;50,930953;164,845554;537,841375
16.8.2026 08:59:46,5s;66;49,998178;50,000000;515,962156;516,000000;51,019257;164,836522;537,953623
16.8.2026 08:59:46,6s;67;49,998082;50,000000;515,979753;516,000000;51,016846;164,866398;537,988402
16.8.2026 08:59:46,7s;68;49,998169;50,000000;515,980234;516,000000;51,088140;164,844271;537,893369
16.8.2026 08:59:46,8s;69;49,998160;50,000000;516,179408;516,000000;51,010614;164,909501;537,882189
16.8.2026 08:59:46,9s;70;49,997982;50,000000;516,059502;516,000000;50,959782;164,832777;537,882806
16.8.2026 08:59:47,0s;71;49,997900;50,000000;515,994552;516,000000;50,946079;164,884497;537,877132
16.8.2026 08:59:47,1s;72;49,998213;50,000000;516,051215;516,000000;51,035812;164,884792;537,896096
16.8.2026 08:59:47,2s;73;49,998247;50,000000;516,012426;516,000000;50,991746;164,875213;537,929011
16.8.2026 08:59:47,3s;74;49,998650;50,000000;516,198207;516,000000;51,026700;164,952878;537,872661
16.8.2026 08:59:47,4s;75;49,998639;50,000000;515,979924;516,000000;51,044573;164,826097;537,851720
16.8.2026 08:59:47,5s;76;49,998087;50,000000;516,077089;516,000000;51,042840;164,852208;537,814171
16.8.2026 08:59:47,6s;77;49,998164;50,000000;516,050292;516,000000;50,962356;164,894382;537,852267
16.8.2026 08:59:47,7s;78;49,998472;50,000000;516,062648;516,000000;50,954727;164,932518;537,907161
16.8.2026 08:59:47,8s;79;49,998511;50,000000;515,892505;516,000000;51,008241;164,984118;537,910855
16.8.2026 08:59:47,9s;80;49,998588;50,000000;515,967957;516,000000;50,965103;164,901043;537,959099
16.8.2026 08:59:48,0s;81;49,998701;50,000000;516,005376;516,000000;50,946047;164,869174;537,949749
16.8.2026 08:59:48,1s;82;49,998483;50,000000;515,999256;516,000000;51,032501;164,894813;537,891980
16.8.2026 08:59:48,2s;83;49,998210;50,000000;515,882521;516,000000;51,015984;164,907569;537,896148
16.8.2026 08:59:48,3s;84;49,998109;50,000000;516,012573;516,000000;50,927278;164,895282;537,835299
16.8.2026 08:59:48,4s;85;49,998030;50,000000;516,131077;516,000000;50,998316;164,850320;537,933097
16.8.2026 08:59:48,5s;86;49,998700;50,000000;516,036628;516,000000;51,097266;164,889047;537,839930
16.8.2026 08:59:48,6s;87;49,998187;50,000000;515,987729;516,000000;51,023473;164,876742;537,864825
16.8.2026 08:59:48,7s;88;49,997992;50,000000;516,007200;516,000000;51,023550;164,901872;537,935898
16.8.2026 08:59:48,8s;89;49,998516;50,000000;515,964040;516,000000;50,939131;164,920702;537,866919
16.8.2026 08:59:48,9s;90;49,998159;50,000000;516,008393;516,000000;50,968768;164,920169;537,949006
16.8.2026 08:59:49,0s;91;49,998754;50,000000;515,974450;516,000000;50,984669;164,950420;537,930621
16.8.2026 08:59:49,1s;92;49,998453;50,000000;516,168053;516,000000;50,906682;164,909744;537,895178
16.8.2026 08:59:49,2s;93;49,998659;50,000000;515,895301;516,000000;51,011936;164,904497;537,913715
16.8.2026 08:59:49,3s;94;49,998136;50,000000;516,005526;516,000000;51,014769;164,872832;537,873462
16.8.2026 08:59:49,4s;95;49,998872;50,000000;515,825661;516,000000;51,005027;164,900005;537,873096
16.8.2026 08:59:49,5s;96;49,998363;50,000000;516,014084;516,000000;51,024226;164,870039;537,918463
16.8.2026 08:59:49,6s;97;49,997820;50,000000;515,871014;516,000000;50,988643;164,973781;537,820695
16.8.2026 08:59:49,7s;98;49,998909;50,000000;515,938316;516,000000;51,016891;164,866198;537,820267
16.8.2026 08:59:49,8s;99;49,998415;50,000000;515,937528;516,000000;50,949044;164,859431;537,959030
16.8.2026 08:59:49,9s;100;49,998807;50,000000;515,909773;516,000000;50,999771;164,840278;537,868574
16.8.2026 08:59:50,0s;101;49,998966;50,000000;516,163401;516,000000;50,952661;164,968682;537,946800
16.8.2026 08:59:50,1s;102;49,998560;50,000000;516,060972;516,000000;51,011997;164,845986;537,952346
16.8.2026 08:59:50,2s;103;49,998677;50,000000;515,918699;516,000000;51,018022;164,932246;537,908219
16.8.2026 08:59:50,3s;104;49,998714;50,000000;516,069207;516,000000;50,994547;164,887176;537,952341
16.8.2026 08:59:50,4s;105;49,998671;50,000000;516,067784;516,000000;51,028402;164,911311;537,878710
16.8.2026 08:59:50,5s;106;49,998809;50,000000;515,875123;516,000000;50,942123;164,860834;537,895834
16.8.2026 08:59:50,6s;107;49,998376;50,000000;516,015313;516,000000;50,976978;164,884224;537,936156
16.8.2026 08:59:50,7s;108;49,998476;50,000000;515,919622;516,000000;50,991517;164,895740;537,859172
16.8.2026 08:59:50,8s;109;49,998754;50,000000;516,078476;516,000000;51,025021;164,892513;537,959475
16.8.2026 08:59:50,9s;110;49,999167;50,000000;516,005677;516,000000;50,998831;164,945307;537,831110
16.8.2026 08:59:51,0s;111;49,998608;50,000000;515,869630;516,000000;51,075767;164,868949;537,924262
16.8.2026 08:59:51,1s;112;49,998457;50,000000;515,840170;516,000000;51,028366;164,933247;537,864077
16.8.2026 08:59:51,2s;113;49,998767;50,000000;515,884277;516,000000;51,003543;164,878011;537,969449
16.8.2026 08:59:51,3s;114;49,998945;50,000000;516,089334;516,000000;50,921704;164,944272;537,967986
16.8.2026 08:59:51,4s;115;49,999434;50,000000;516,147991;516,000000;51,013205;164,921268;537,927398
16.8.2026 08:59:51,5s;116;49,998913;50,000000;516,034439;516,000000;50,944996;164,887716;537,901976
16.8.2026 08:59:51,6s;117;49,998884;50,000000;515,910995;516,000000;51,071053;164,937976;537,920674
16.8.2026 08:59:51,7s;118;49,998871;50,000000;515,999412;516,000000;51,037917;164,992985;537,923617
16.8.2026 08:59:51,8s;119;49,999134;50,000000;516,178978;516,000000;51,015773;164,823540;538,008537
16.8.2026 08:59:51,9s;120;49,999036;50,000000;515,906030;516,000000;51,076666;164,932687;537,872029
16.8.2026 08:59:52,0s;121;49,998311;50,000000;516,110246;516,000000;50,996020;164,877278;537,853155
16.8.2026 08:59:52,1s;122;49,998746;50,000000;515,997739;516,000000;50,967591;164,866710;537,863732
16.8.2026 08:59:52,2s;123;49,998771;50,000000;516,004595;516,000000;51,008615;164,928059;537,952909
16.8.2026 08:59:52,3s;124;49,999345;50,000000;516,188513;516,000000;50,931599;164,859503;538,011393
16.8.2026 08:59:52,4s;125;49,998716;50,000000;515,954847;516,000000;51,068683;164,915804;537,930053
16.8.2026 08:59:52,5s;126;49,999419;50,000000;516,011377;516,000000;50,988802;164,887075;537,922323
16.8.2026 08:59:52,6s;127;49,999377;50,000000;516,095252;516,000000;51,053500;164,890496;537,942017
16.8.2026 08:59:52,7s;128;49,998659;50,000000;515,854035;516,000000;50,982085;164,881206;537,947545
16.8.2026 08:59:52,8s;129;49,999110;50,000000;516,019843;516,000000;50,986364;164,963586;538,000393
16.8.2026 08:59:52,9s;130;49,999248;50,000000;516,042440;516,000000;50,990616;164,847320;537,987945
16.8.2026 08:59:53,0s;131;49,998784;50,000000;515,927692;516,000000;50,947123;164,876542;537,928080
16.8.2026 08:59:53,1s;132;49,999430;50,000000;515,904053;516,000000;51,045182;164,980231;537,907936
16.8.2026 08:59:53,2s;133;49,998701;50,000000;516,174922;516,000000;51,037405;164,893182;537,896997
16.8.2026 08:59:53,3s;134;49,998763;50,000000;515,946038;516,000000;51,031653;164,885148;537,928896
16.8.2026 08:59:53,4s;135;49,999136;50,000000;516,115228;516,000000;50,980563;164,992789;537,933905
16.8.2026 08:59:53,5s;136;49,999170;50,000000;515,951476;516,000000;51,076822;164,920123;537,917235
16.8.2026 08:59:53,6s;137;49,999586;50,000000;516,103349;516,000000;50,983206;164,919167;537,888037
16.8.2026 08:59:53,7s;138;49,999042;50,000000;515,976997;516,000000;51,061424;164,894271;537,945117
16.8.2026 08:59:53,8s;139;49,999418;50,000000;515,944213;516,000000;51,009211;164,904650;538,017463
16.8.2026 08:59:53,9s;140;49,999493;50,000000;516,107439;516,000000;51,028016;164,903103;537,975289
16.8.2026 08:59:54,0s;141;49,999209;50,000000;515,970846;516,000000;50,929311;164,906562;537,910608
16.8.2026 08:59:54,1s;142;49,998788;50,000000;516,059190;516,000000;51,049720;165,033208;538,015885
16.8.2026 08:59:54,2s;143;49,998931;50,000000;516,009682;516,000000;51,002444;164,920813;537,996429
16.8.2026 08:59:54,3s;144;49,999152;50,000000;515,973419;516,000000;51,032529;164,980753;537,964811
16.8.2026 08:59:54,4s;145;49,999008;50,000000;515,831780;516,000000;51,032724;164,967173;537,935092
16.8.2026 08:59:54,5s;146;49,999520;50,000000;516,104341;516,000000;51,027957;164,947837;537,972980
16.8.2026 08:59:54,6s;147;49,999512;50,000000;515,898520;516,000000;51,068753;164,947110;538,023247
16.8.2026 08:59:54,7s;148;49,999311;50,000000;515,991114;516,000000;50,952910;164,952462;537,928738
16.8.2026 08:59:54,8s;149;49,999381;50,000000;516,076123;516,000000;51,038737;165,016325;537,992659
16.8.2026 08:59:54,9s;150;49,999112;50,000000;516,072240;516,000000;50,986924;164,920935;538,001153
16.8.2026 08:59:55,0s;151;49,999161;50,000000;516,091251;516,000000;51,027871;164,967051;537,912337
16.8.2026 08:59:55,1s;152;49,999062;50,000000;515,954410;516,000000;50,957227;164,905046;537,924293
16.8.2026 08:59:55,2s;153;49,999517;50,000000;516,152109;516,000000;50,982038;164,956716;537,959271
16.8.2026 08:59:55,3s;154;49,999459;50,000000;516,138020;516,000000;50,962974;164,965196;537,998097
16.8.2026 08:59:55,4s;155;49,999177;50,000000;516,158662;516,000000;50,998642;164,905369;537,870863
16.8.2026 08:59:55,5s;156;49,998968;50,000000;515,956339;516,000000;50,951653;164,926610;538,039285
16.8.2026 08:59:55,6s;157;49,999269;50,000000;516,183028;516,000000;51,036474;164,959564;537,967727
16.8.2026 08:59:55,7s;158;49,999669;50,000000;516,085205;516,000000;50,929388;164,946057;537,976230
16.8.2026 08:59:55,8s;159;49,999150;50,000000;515,853731;516,000000;51,030889;164,953877;537,990330
16.8.2026 08:59:55,9s;160;49,999002;50,000000;516,028972;516,000000;50,972367;164,985838;538,012580
16.8.2026 08:59:56,0s;161;49,999684;50,000000;515,959248;516,000000;50,987114;164,938631;537,977362
16.8.2026 08:59:56,1s;162;49,999565;50,000000;515,968506;516,000000;51,003096;164,955206;538,015994
16.8.2026 08:59:56,2s;163;49,999210;50,000000;516,157386;516,000000;51,010190;164,908292;537,883975
16.8.2026 08:59:56,3s;164;49,999557;50,000000;515,956328;516,000000;51,100733;164,941994;538,009988
16.8.2026 08:59:56,4s;165;49,999144;50,000000;516,001640;516,000000;50,967730;165,057281;537,975765
16.8.2026 08:59:56,5s;166;49,999354;50,000000;516,131013;516,000000;51,012296;164,978417;537,951735
16.8.2026 08:59:56,6s;167;49,999213;50,000000;516,281302;516,000000;51,026987;165,006252;537,984276
16.8.2026 08:59:56,7s;168;49,999643;50,000000;515,947368;516,000000;50,968933;164,998781;538,053268
16.8.2026 08:59:56,8s;169;49,999565;50,000000;515,933978;516,000000;51,000704;165,081071;537,932822
16.8.2026 08:59:56,9s;170;49,999609;50,000000;515,957261;516,000000;50,965883;164,983197;537,903305
16.8.2026 08:59:57,0s;171;49,999501;50,000000;516,029565;516,000000;51,030256;164,964675;538,061879
16.8.2026 08:59:57,1s;172;49,999336;50,000000;515,796856;516,000000;51,006666;164,963536;537,984441
16.8.2026 08:59:57,2s;173;49,999792;50,000000;516,032398;516,000000;51,089284;164,955715;537,967522
16.8.2026 08:59:57,3s;174;49,999471;50,000000;516,056525;516,000000;51,011769;164,985720;538,023580
16.8.2026 08:59:57,4s;175;49,999619;50,000000;516,007106;516,000000;51,016196;165,020266;537,913654
16.8.2026 08:59:57,5s;176;49,999458;50,000000;516,124293;516,000000;50,972281;165,009855;538,003447
16.8.2026 08:59:57,6s;177;49,999421;50,000000;516,024669;516,000000;51,001944;165,012326;537,951153
16.8.2026 08:59:57,7s;178;50,000088;50,000000;515,879541;516,000000;50,963301;164,929927;538,046721
16.8.2026 08:59:57,8s;179;49,999652;50,000000;516,176591;516,000000;51,063439;164,935181;538,008156
16.8.2026 08:59:57,9s;180;49,999613;50,000000;515,889210;516,000000;50,978110;164,983027;537,967368
16.8.2026 08:59:58,0s;181;49,999856;50,000000;516,269147;516,000000;51,018826;164,876796;537,976602
16.8.2026 08:59:58,1s;182;49,999631;50,000000;516,026869;516,000000;51,032480;164,981604;538,053609
16.8.2026 08:59:58,2s;183;49,999618;50,000000;516,118312;516,000000;51,017754;164,997861;537,911458
16.8.2026 08:59:58,3s;184;49,999534;50,000000;516,036838;516,000000;51,038760;164,981996;538,032922
16.8.2026 08:59:58,4s;185;49,999663;50,000000;515,870088;516,000000;51,009299;165,005077;537,879658
16.8.2026 08:59:58,5s;186;49,999733;50,000000;516,032463;516,000000;50,985336;165,074034;537,894137
16.8.2026 08:59:58,6s;187;49,999905;50,000000;516,067998;516,000000;50,994252;164,957591;537,987012
16.8.2026 08:59:58,7s;188;49,999951;50,000000;516,131873;516,000000;50,992537;165,008571;537,911970
16.8.2026 08:59:58,8s;189;49,999920;50,000000;516,155841;516,000000;50,975560;165,015749;537,961438
16.8.2026 08:59:58,9s;190;49,999891;50,000000;516,018966;516,000000;51,021041;164,966634;538,033166
16.8.2026 08:59:59,0s;191;49,999874;50,000000;515,814835;516,000000;51,047912;164,964072;537,978037
16.8.2026 08:59:59,1s;192;49,999763;50,000000;515,832252;516,000000;50,975457;165,038376;538,055097
16.8.2026 08:59:59,2s;193;49,999919;50,000000;515,869033;516,000000;50,954506;165,008998;538,065608
16.8.2026 08:59:59,3s;194;50,000084;50,000000;516,196455;516,000000;51,057632;165,056514;537,909819
16.8.2026 08:59:59,4s;195;49,999773;50,000000;516,085880;516,000000;51,078585;164,963170;537,983067
16.8.2026 08:59:59,5s;196;49,999828;50,000000;515,958597;516,000000;51,071942;164,948674;537,960924
16.8.2026 08:59:59,6s;197;49,999579;50,000000;516,010084;516,000000;50,974086;164,986043;538,075797
16.8.2026 08:59:59,7s;198;50,000216;50,000000;515,965450;516,000000;50,952123;164,955422;537,917900
16.8.2026 08:59:59,8s;199;49,999871;50,000000;516,065341;516,000000;51,018320;164,994276;538,030171
16.8.2026 08:59:59,9s;200;50,000243;50,000000;515,855767;516,000000;51,018108;165,055557;537,957560
16.8.2026 09:00:00,0s;201;49,999710;50,200000;516,074716;516,000000;50,972074;165,025072;537,951963
16.8.2026 09:00:00,1s;202;50,000065;50,200000;516,001424;516,000000;51,016355;165,020830;537,941603
16.8.2026 09:00:00,2s;203;50,000393;50,200000;516,046290;516,000000;51,055055;164,976498;538,020775
16.8.2026 09:00:00,3s;204;50,000104;50,200000;516,065046;516,000000;51,046387;165,015139;538,137169
16.8.2026 09:00:00,4s;205;50,000413;50,200000;516,031053;516,000000;50,995924;165,023550;537,999374
16.8.2026 09:00:00,5s;206;50,000342;50,200000;515,929007;516,000000;50,905588;164,957844;538,059708
16.8.2026 09:00:00,6s;207;49,999850;50,200000;515,897076;516,000000;50,964137;165,023302;538,026680
16.8.2026 09:00:00,7s;208;49,999945;50,200000;515,987623;516,000000;51,045852;165,002108;537,994252
16.8.2026 09:00:00,8s;209;49,999683;50,200000;515,954726;516,000000;50,969889;164,961688;538,001945
16.8.2026 09:00:00,9s;210;49,999634;50,200000;516,096296;516,000000;51,008986;165,067935;537,967227
16.8.2026 09:00:01,0s;211;49,999609;50,200000;515,885744;516,000000;50,963559;165,071945;538,057866
16.8.2026 09:00:01,1s;212;50,000058;50,200000;515,942233;516,000000;50,997090;164,958026;538,007915
16.8.2026 09:00:01,2s;213;50,000471;50,200000;515,731165;516,000000;50,977786;164,923831;538,015913
16.8.2026 09:00:01,3s;214;50,000870;50,200000;516,141597;516,000000;50,961242;165,092639;538,002129
16.8.2026 09:00:01,4s;215;50,000204;50,200000;516,018002;516,000000;51,045227;165,035181;538,043601
16.8.2026 09:00:01,5s;216;49,999818;50,200000;516,021791;516,000000;50,984362;165,036809;538,045126
16.8.2026 09:00:01,6s;217;50,000204;50,200000;515,973498;516,000000;51,007158;164,998644;537,987324
16.8.2026 09:00:01,7s;218;50,000039;50,200000;515,929370;516,000000;50,977334;165,041240;538,006567
16.8.2026 09:00:01,8s;219;50,000414;50,200000;516,030675;516,000000;51,001732;165,087394;537,955544
16.8.2026 09:00:01,9s;220;50,000278;50,200000;516,003309;516,000000;51,035962;165,005042;537,954745
16.8.2026 09:00:02,0s;221;50,000079;50,200000;515,716430;516,000000;51,008127;165,032398;537,987542
16.8.2026 09:00:02,1s;222;50,000518;50,200000;515,831923;516,000000;51,003658;165,013852;538,108348
16.8.2026 09:00:02,2s;223;50,000395;50,200000;515,703797;516,000000;50,974959;165,175227;538,036392
16.8.2026 09:00:02,3s;224;50,000534;50,200000;515,669182;516,000000;51,045204;164,997100;538,034546
16.8.2026 09:00:02,4s;225;49,999949;50,200000;515,629509;516,000000;50,967751;165,050886;537,999354
16.8.2026 09:00:02,5s;226;50,000549;50,200000;515,680077;516,000000;50,894251;165,058872;537,950071
16.8.2026 09:00:02,6s;227;50,000345;50,200000;515,492937;516,000000;50,921153;165,047122;538,058512
16.8.2026 09:00:02,7s;228;50,000397;50,200000;515,518927;516,000000;50,848661;165,060257;538,161378
16.8.2026 09:00:02,8s;229;50,000616;50,200000;515,603865;516,000000;50,880748;164,989161;538,041768
16.8.2026 09:00:02,9s;230;50,000037;50,200000;515,339286;516,000000;50,883903;165,091839;537,985077
16.8.2026 09:00:03,0s;231;50,000680;50,200000;515,140788;516,000000;50,833408;165,078685;538,002490
16.8.2026 09:00:03,1s;232;50,000577;50,200000;515,230985;516,000000;50,823427;165,042502;537,980618
16.8.2026 09:00:03,2s;233;49,999849;50,200000;515,044498;516,000000;50,895267;165,045429;537,947455
16.8.2026 09:00:03,3s;234;50,000567;50,200000;515,130162;516,000000;50,849712;165,054305;538,056483
16.8.2026 09:00:03,4s;235;50,000402;50,200000;514,971553;516,000000;50,824527;165,039827;538,058938
16.8.2026 09:00:03,5s;236;50,000470;50,200000;514,793744;516,000000;50,867267;165,113225;537,984065
