# YHDA_VERSION=0.6.0
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=SENS_49_990
# STEP_NAME=Hassasiyet — 49,990 Hz
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
-28,300000;49,999788;50,000000;515,996142;516,000000;50,992786;164,998382;538,015855
-28,200000;50,000201;50,000000;515,997860;516,000000;51,020542;165,035779;538,043433
-28,100000;50,000267;50,000000;516,052474;516,000000;51,014740;164,985307;538,038452
-28,000000;49,999921;50,000000;515,990193;516,000000;51,026554;165,034596;538,016101
-27,900000;49,999937;50,000000;515,971545;516,000000;51,005967;165,009968;537,960251
-27,800000;49,999763;50,000000;516,013161;516,000000;51,021473;164,953128;537,994754
-27,700000;50,000044;50,000000;516,013113;516,000000;50,979689;165,052360;537,977230
-27,600000;50,000066;50,000000;515,977004;516,000000;51,007739;165,030335;537,948721
-27,500000;50,000285;50,000000;516,019030;516,000000;50,977739;164,979602;537,990321
-27,400000;50,000107;50,000000;515,973596;516,000000;51,051002;165,014510;538,058013
-27,300000;49,999883;50,000000;515,910187;516,000000;50,984179;165,012528;538,022654
-27,200000;50,000234;50,000000;515,982024;516,000000;51,014718;164,993671;537,982538
-27,100000;49,999880;50,000000;515,990724;516,000000;50,999129;165,029980;537,960884
-27,000000;50,000362;50,000000;516,092986;516,000000;50,991979;165,031152;537,955559
-26,900000;49,999880;50,000000;516,036613;516,000000;50,984044;164,971030;538,057639
-26,800000;49,999745;50,000000;516,023741;516,000000;50,979949;164,982311;537,977551
-26,700000;49,999822;50,000000;515,966231;516,000000;51,011749;164,983834;538,018558
-26,600000;50,000067;50,000000;515,967447;516,000000;50,990615;165,032209;537,956664
-26,500000;49,999666;50,000000;515,951243;516,000000;50,993082;165,011912;537,984048
-26,400000;49,999971;50,000000;515,997483;516,000000;50,985352;164,980695;538,012071
-26,300000;50,000107;50,000000;516,004895;516,000000;50,999355;165,058905;538,005940
-26,200000;50,000143;50,000000;515,940135;516,000000;51,025836;165,001106;538,028272
-26,100000;50,000115;50,000000;515,984014;516,000000;50,970841;165,003262;537,978737
-26,000000;49,999899;50,000000;515,964842;516,000000;51,021918;164,983472;537,951358
-25,900000;50,000111;50,000000;516,118376;516,000000;50,957450;164,967700;538,027721
-25,800000;49,999932;50,000000;515,975007;516,000000;50,991764;164,971350;538,052268
-25,700000;49,999958;50,000000;515,986140;516,000000;51,003307;165,021343;537,977764
-25,600000;50,000255;50,000000;515,954102;516,000000;50,998154;164,993754;538,016633
-25,500000;49,999787;50,000000;515,946128;516,000000;51,021389;164,978813;537,980455
-25,400000;49,999986;50,000000;515,995447;516,000000;51,007841;164,995183;537,970582
-25,300000;49,999952;50,000000;516,058274;516,000000;50,997963;165,021878;537,958902
-25,200000;50,000205;50,000000;515,988336;516,000000;50,981635;164,986862;538,027664
-25,100000;50,000142;50,000000;515,996987;516,000000;51,005345;164,981633;538,077084
-25,000000;50,000222;50,000000;516,017107;516,000000;50,977326;164,998054;538,005854
-24,900000;49,999958;50,000000;516,036027;516,000000;51,026177;165,006697;538,050846
-24,800000;50,000026;50,000000;515,962732;516,000000;50,992064;165,027617;538,004293
-24,700000;50,000044;50,000000;516,092441;516,000000;50,987906;165,026693;537,991029
-24,600000;49,999979;50,000000;515,939061;516,000000;51,024292;164,975972;537,966434
-24,500000;49,999559;50,000000;516,005118;516,000000;51,020190;164,995784;538,011809
-24,400000;49,999799;50,000000;516,003697;516,000000;50,982420;164,986728;537,975719
-24,300000;50,000067;50,000000;515,983309;516,000000;50,975536;165,039064;538,006347
-24,200000;49,999993;50,000000;516,013801;516,000000;50,995209;164,998924;538,038980
-24,100000;50,000032;50,000000;516,002372;516,000000;51,052927;165,016777;537,986746
-24,000000;49,999952;50,000000;515,998112;516,000000;51,007179;164,973094;537,977508
-23,900000;50,000183;50,000000;515,977886;516,000000;51,007438;164,976670;537,955782
-23,800000;49,999953;50,000000;516,055415;516,000000;50,968285;164,982322;538,063844
-23,700000;50,000169;50,000000;515,974525;516,000000;50,995284;165,020808;537,934754
-23,600000;50,000060;50,000000;516,047702;516,000000;51,032882;164,975912;538,044129
-23,500000;49,999821;50,000000;516,010985;516,000000;51,025443;164,969474;537,998227
-23,400000;50,000100;50,000000;516,007807;516,000000;51,000918;165,007320;537,985929
-23,300000;49,999658;50,000000;516,017914;516,000000;50,980612;164,981882;537,978371
-23,200000;50,000077;50,000000;515,972118;516,000000;50,986540;164,991986;538,003027
-23,100000;49,999823;50,000000;515,996258;516,000000;50,978873;164,961548;538,004829
-23,000000;50,000252;50,000000;516,027523;516,000000;51,022395;164,997130;538,001914
-22,900000;50,000148;50,000000;516,002821;516,000000;50,993897;165,079518;537,959568
-22,800000;49,999799;50,000000;515,949921;516,000000;51,000343;164,954217;537,958988
-22,700000;50,000066;50,000000;515,997086;516,000000;51,030254;165,055076;537,993324
-22,600000;49,999916;50,000000;516,029420;516,000000;51,030067;164,984794;537,976534
-22,500000;49,999962;50,000000;516,063531;516,000000;51,035593;164,979211;537,914803
-22,400000;49,999731;50,000000;516,030494;516,000000;50,975222;165,008526;538,050307
-22,300000;49,999973;50,000000;515,936948;516,000000;51,041523;164,960424;538,017398
-22,200000;49,999630;50,000000;515,940504;516,000000;51,009386;165,005733;537,948552
-22,100000;50,000424;50,000000;516,037035;516,000000;50,968645;164,954645;538,027787
-22,000000;50,000145;50,000000;516,007206;516,000000;51,002689;164,975387;537,998122
-21,900000;49,999921;50,000000;516,050075;516,000000;50,995655;164,993649;538,066418
-21,800000;50,000070;50,000000;516,051001;516,000000;51,000017;165,027367;538,141480
-21,700000;49,999932;50,000000;515,955181;516,000000;51,004014;164,980309;538,029889
-21,600000;50,000263;50,000000;516,065096;516,000000;51,001226;165,001309;537,987049
-21,500000;50,000142;50,000000;516,006573;516,000000;50,981477;165,001396;538,017507
-21,400000;50,000256;50,000000;516,060818;516,000000;50,994791;164,989518;538,041820
-21,300000;50,000404;50,000000;515,976135;516,000000;50,976559;165,023226;537,992965
-21,200000;49,999595;50,000000;516,046566;516,000000;50,980885;165,003676;538,020766
-21,100000;50,000158;50,000000;516,008284;516,000000;51,002259;165,009556;538,000252
-21,000000;50,000142;50,000000;515,938628;516,000000;50,981519;165,053872;537,993393
-20,900000;49,999734;50,000000;516,032258;516,000000;50,973831;165,017931;538,005490
-20,800000;50,000068;50,000000;515,964814;516,000000;51,005626;165,012452;538,041220
-20,700000;50,000138;50,000000;516,020290;516,000000;50,988522;164,938845;537,991938
-20,600000;49,999917;50,000000;516,003163;516,000000;50,998362;164,972966;538,034423
-20,500000;49,999788;50,000000;515,974379;516,000000;50,976137;165,008479;537,978438
-20,400000;49,999771;50,000000;515,959911;516,000000;51,001452;165,006984;537,998589
-20,300000;49,999988;50,000000;516,054221;516,000000;50,995809;164,993563;538,001589
-20,200000;50,000143;50,000000;515,918818;516,000000;50,960076;164,972059;537,973201
-20,100000;49,999846;50,000000;515,989025;516,000000;50,980793;164,962100;537,993292
-20,000000;49,999731;50,000000;516,038424;516,000000;50,979874;165,029386;537,936983
-19,900000;49,999983;50,000000;515,967473;516,000000;50,999628;164,988386;538,026187
-19,800000;49,999979;50,000000;516,064342;516,000000;51,000241;165,033077;538,030357
-19,700000;50,000109;50,000000;516,013881;516,000000;51,017731;164,981787;538,035516
-19,600000;49,999920;50,000000;516,017808;516,000000;50,992132;165,010144;538,023521
-19,500000;49,999948;50,000000;515,998572;516,000000;50,996446;165,006709;538,002306
-19,400000;49,999994;50,000000;516,009434;516,000000;50,996065;165,002300;537,987620
-19,300000;50,000090;50,000000;516,024042;516,000000;51,031651;165,006101;538,055744
-19,200000;49,999931;50,000000;516,006327;516,000000;50,996209;165,021710;538,026403
-19,100000;49,999850;50,000000;515,994780;516,000000;50,988170;165,006927;538,030399
-19,000000;50,000136;50,000000;515,984312;516,000000;50,997228;164,953499;537,977591
-18,900000;50,000429;50,000000;515,991059;516,000000;50,968773;165,094085;537,982255
-18,800000;50,000009;50,000000;515,940091;516,000000;51,022730;165,009357;538,007078
-18,700000;50,000041;50,000000;516,100347;516,000000;50,996389;165,040133;537,949644
-18,600000;50,000035;50,000000;516,023624;516,000000;51,002488;165,020327;538,003124
-18,500000;50,000086;50,000000;515,955816;516,000000;50,980747;165,024720;537,905142
-18,400000;49,999648;50,000000;515,886968;516,000000;51,004050;165,016739;538,013232
-18,300000;50,000046;50,000000;516,035484;516,000000;50,991822;165,033724;538,007267
-18,200000;50,000032;50,000000;516,104014;516,000000;50,993780;165,031428;538,056981
-18,100000;49,999952;50,000000;515,977267;516,000000;51,023685;165,049520;537,990055
-18,000000;50,000182;50,000000;516,000564;516,000000;50,990544;165,011561;538,079689
-17,900000;49,999795;50,000000;515,991598;516,000000;51,005948;165,052745;537,988350
-17,800000;49,999774;50,000000;516,006219;516,000000;51,022484;164,968715;537,988475
-17,700000;50,000272;50,000000;515,983150;516,000000;51,022491;165,012708;537,923516
-17,600000;50,000068;50,000000;516,030451;516,000000;50,977808;165,040221;538,062495
-17,500000;50,000140;50,000000;516,000562;516,000000;50,982656;164,994666;538,036112
-17,400000;50,000022;50,000000;515,955181;516,000000;50,998464;164,986442;537,968117
-17,300000;49,999983;50,000000;516,052993;516,000000;50,999928;164,985927;537,957879
-17,200000;49,999861;50,000000;516,015134;516,000000;50,976317;165,049497;537,956257
-17,100000;49,999956;50,000000;515,985012;516,000000;50,985076;165,001693;537,998428
-17,000000;50,000002;50,000000;516,002024;516,000000;50,967675;164,962747;538,007299
-16,900000;49,999929;50,000000;515,961785;516,000000;51,017911;164,963206;537,973707
-16,800000;49,999807;50,000000;516,052664;516,000000;50,974447;165,012572;537,988472
-16,700000;49,999972;50,000000;516,012880;516,000000;50,994526;165,016823;538,015496
-16,600000;50,000028;50,000000;516,047065;516,000000;50,996150;165,028398;537,969941
-16,500000;50,000060;50,000000;515,990519;516,000000;51,012434;165,021230;538,032865
-16,400000;50,000094;50,000000;515,924467;516,000000;50,998331;164,992311;537,981804
-16,300000;49,999797;50,000000;515,986845;516,000000;51,030596;164,994623;537,979971
-16,200000;49,999994;50,000000;515,990422;516,000000;50,997186;164,991850;538,002273
-16,100000;49,999899;50,000000;515,976050;516,000000;50,993486;165,025610;538,030428
-16,000000;50,000178;50,000000;516,014339;516,000000;50,993526;164,962797;538,015121
-15,900000;50,000179;50,000000;516,054273;516,000000;51,019458;165,033298;538,004758
-15,800000;49,999604;50,000000;515,917246;516,000000;50,978405;164,954173;537,932866
-15,700000;49,999954;50,000000;516,046785;516,000000;50,999088;164,982816;538,021155
-15,600000;50,000232;50,000000;516,001279;516,000000;51,018569;164,976502;537,989206
-15,500000;50,000321;50,000000;516,011888;516,000000;51,040216;165,057639;537,986057
-15,400000;50,000197;50,000000;515,900947;516,000000;51,013069;164,988717;538,033876
-15,300000;49,999868;50,000000;516,043365;516,000000;51,003542;164,992764;537,992535
-15,200000;49,999951;50,000000;515,969535;516,000000;50,998571;164,997529;537,958221
-15,100000;50,000040;50,000000;516,050893;516,000000;50,991439;165,025152;537,971306
-15,000000;49,999884;50,000000;516,014658;516,000000;50,993380;165,037101;538,028234
-14,900000;49,999748;50,000000;515,957901;516,000000;50,959579;164,984082;538,014501
-14,800000;50,000318;50,000000;515,976699;516,000000;51,021351;165,035872;537,979457
-14,700000;49,999647;50,000000;515,963638;516,000000;51,027207;165,000436;538,013462
-14,600000;49,999882;50,000000;516,043896;516,000000;51,000723;164,971993;538,031683
-14,500000;50,000075;50,000000;516,042756;516,000000;50,989641;164,990401;537,998312
-14,400000;49,999767;50,000000;516,057672;516,000000;51,040610;164,994924;537,974982
-14,300000;49,999953;50,000000;515,966657;516,000000;51,002434;165,012010;537,958892
-14,200000;50,000035;50,000000;516,079832;516,000000;50,991680;165,009202;537,980272
-14,100000;50,000256;50,000000;516,037969;516,000000;51,009426;165,031009;537,974826
-14,000000;49,999947;50,000000;515,957051;516,000000;51,038470;165,030998;538,005173
-13,900000;50,000073;50,000000;515,883312;516,000000;51,003629;164,977081;538,006862
-13,800000;49,999831;50,000000;515,947384;516,000000;51,011951;165,015642;538,000645
-13,700000;50,000266;50,000000;515,996923;516,000000;50,992260;165,046747;537,951564
-13,600000;50,000072;50,000000;516,050057;516,000000;51,021581;164,966438;538,022622
-13,500000;50,000287;50,000000;515,992256;516,000000;51,027909;164,973302;538,037540
-13,400000;49,999924;50,000000;515,919789;516,000000;51,052969;164,942861;538,024367
-13,300000;49,999841;50,000000;515,958078;516,000000;51,012425;164,990219;538,065948
-13,200000;49,999939;50,000000;516,041712;516,000000;51,009697;164,978880;538,018372
-13,100000;49,999972;50,000000;516,049432;516,000000;51,011370;165,031696;538,053422
-13,000000;50,000252;50,000000;515,998235;516,000000;50,980376;165,014532;537,967541
-12,900000;49,999900;50,000000;516,023180;516,000000;50,999441;164,957918;538,019592
-12,800000;49,999913;50,000000;515,961801;516,000000;51,008699;164,985202;537,981002
-12,700000;49,999876;50,000000;515,977618;516,000000;50,993234;165,053448;538,030200
-12,600000;50,000554;50,000000;516,008413;516,000000;50,981000;164,999804;537,960205
-12,500000;50,000217;50,000000;515,926901;516,000000;51,014757;165,033368;538,027273
-12,400000;50,000242;50,000000;515,956185;516,000000;51,002376;164,957652;538,044167
-12,300000;49,999819;50,000000;515,996798;516,000000;51,014844;164,963536;537,952236
-12,200000;50,000039;50,000000;515,945578;516,000000;50,996349;165,043970;537,984329
-12,100000;50,000069;50,000000;516,054187;516,000000;51,000889;165,004252;538,060872
-12,000000;49,999948;50,000000;515,903168;516,000000;50,985332;165,019524;537,998507
-11,900000;50,000188;50,000000;515,978512;516,000000;51,017367;164,990067;537,954948
-11,800000;50,000138;50,000000;515,993684;516,000000;51,015304;164,986734;537,933129
-11,700000;49,999939;50,000000;516,050432;516,000000;50,974622;165,018344;538,048119
-11,600000;49,999898;50,000000;515,986876;516,000000;50,993593;164,989751;537,932469
-11,500000;50,000106;50,000000;515,953646;516,000000;50,979351;164,987997;538,023750
-11,400000;49,999881;50,000000;516,093940;516,000000;51,035296;165,033700;537,992655
-11,300000;49,999948;50,000000;515,968210;516,000000;50,965902;165,068693;537,988059
-11,200000;49,999891;50,000000;516,035735;516,000000;51,034517;165,008763;538,098695
-11,100000;50,000082;50,000000;516,010845;516,000000;50,979699;165,007479;538,030196
-11,000000;50,000077;50,000000;516,073744;516,000000;50,998925;165,049341;538,041501
-10,900000;50,000176;50,000000;515,994362;516,000000;51,025389;164,962044;538,049454
-10,800000;50,000237;50,000000;516,018843;516,000000;50,977961;165,050203;537,971068
-10,700000;49,999866;50,000000;516,049520;516,000000;51,034445;165,028983;538,039563
-10,600000;49,999890;50,000000;515,930916;516,000000;51,000530;165,014709;538,015493
-10,500000;49,999858;50,000000;516,008840;516,000000;50,989282;165,011242;538,001023
-10,400000;49,999749;50,000000;516,032860;516,000000;50,985964;164,978592;538,056320
-10,300000;50,000089;50,000000;515,915444;516,000000;50,993064;164,971464;538,016847
-10,200000;50,000138;50,000000;516,003916;516,000000;50,989825;164,995618;538,029346
-10,100000;50,000189;50,000000;515,955680;516,000000;50,976749;165,031063;537,962124
-10,000000;49,999997;50,000000;516,026214;516,000000;50,988892;164,973518;537,980631
-9,900000;49,999776;50,000000;516,016263;516,000000;50,996691;165,033192;537,926920
-9,800000;49,999947;50,000000;516,024237;516,000000;50,996960;165,012642;538,073351
-9,700000;50,000205;50,000000;515,927249;516,000000;50,973965;165,001154;538,008085
-9,600000;50,000005;50,000000;516,057910;516,000000;50,998443;164,962203;538,021815
-9,500000;49,999812;50,000000;516,001318;516,000000;50,986059;165,052389;537,968193
-9,400000;50,000289;50,000000;516,056382;516,000000;51,006739;164,938934;537,965730
-9,300000;49,999820;50,000000;515,971589;516,000000;50,967663;165,003367;538,034564
-9,200000;50,000109;50,000000;516,001307;516,000000;51,025366;165,001051;538,007707
-9,100000;50,000293;50,000000;515,973427;516,000000;50,971058;165,016489;537,994629
-9,000000;49,999974;50,000000;516,031302;516,000000;50,988127;165,008476;538,028817
-8,900000;49,999970;50,000000;516,067279;516,000000;50,997324;164,976653;537,976120
-8,800000;49,999828;50,000000;516,056844;516,000000;50,993066;165,027229;537,926526
-8,700000;50,000105;50,000000;515,922656;516,000000;50,990943;165,026486;538,018971
-8,600000;49,999979;50,000000;516,042669;516,000000;50,954878;164,988673;538,014906
-8,500000;50,000130;50,000000;515,999935;516,000000;50,989933;164,972049;538,009620
-8,400000;49,999861;50,000000;516,060258;516,000000;51,006374;165,015492;538,041025
-8,300000;50,000040;50,000000;516,039910;516,000000;51,027523;164,938711;537,990463
-8,200000;50,000045;50,000000;516,049736;516,000000;50,972831;164,979187;537,963026
-8,100000;50,000307;50,000000;516,064672;516,000000;51,045636;165,012683;538,064137
-8,000000;50,000089;50,000000;515,913542;516,000000;50,985098;164,994906;537,971252
-7,900000;50,000147;50,000000;515,903217;516,000000;51,011107;164,968252;538,010946
-7,800000;49,999895;50,000000;516,072123;516,000000;51,055209;165,015649;537,968142
-7,700000;49,999846;50,000000;516,017236;516,000000;50,989491;164,949681;538,037702
-7,600000;50,000266;50,000000;515,888285;516,000000;51,012415;165,022839;538,018891
-7,500000;50,000361;50,000000;515,968986;516,000000;50,986164;164,988944;537,991949
-7,400000;49,999851;50,000000;515,954036;516,000000;51,002427;165,007075;538,055941
-7,300000;49,999731;50,000000;515,938238;516,000000;51,002110;165,048712;537,956009
-7,200000;49,999982;50,000000;515,929504;516,000000;50,984644;164,973197;538,024860
-7,100000;50,000150;50,000000;515,936195;516,000000;51,010686;165,033071;537,919958
-7,000000;50,000142;50,000000;516,015937;516,000000;50,983737;165,019301;537,980826
-6,900000;50,000001;50,000000;516,020262;516,000000;51,013086;164,975963;538,026518
-6,800000;50,000232;50,000000;516,030276;516,000000;50,998219;165,023208;538,032036
-6,700000;50,000070;50,000000;516,013975;516,000000;50,985875;165,022895;537,965447
-6,600000;50,000107;50,000000;516,016209;516,000000;50,991935;165,047933;537,975053
-6,500000;50,000095;50,000000;516,088993;516,000000;51,031759;164,997285;538,016133
-6,400000;49,999855;50,000000;516,000750;516,000000;51,007243;164,906200;538,040199
-6,300000;49,999745;50,000000;515,910435;516,000000;51,006935;165,054011;538,059685
-6,200000;50,000015;50,000000;516,022572;516,000000;51,013649;164,993111;538,034287
-6,100000;50,000073;50,000000;515,979458;516,000000;51,011438;164,959881;538,024978
-6,000000;50,000154;50,000000;515,976595;516,000000;50,978396;165,022444;537,932986
-5,900000;49,999584;50,000000;516,014497;516,000000;50,995758;164,974935;537,932410
-5,800000;49,999967;50,000000;515,960176;516,000000;51,015837;165,001353;537,947115
-5,700000;49,999706;50,000000;515,984548;516,000000;51,026238;164,975996;538,060599
-5,600000;49,999821;50,000000;515,994091;516,000000;51,006413;165,010312;537,957394
-5,500000;50,000004;50,000000;515,944249;516,000000;51,017590;165,019169;537,992796
-5,400000;50,000068;50,000000;515,983607;516,000000;51,007118;165,003862;537,993215
-5,300000;49,999887;50,000000;515,933155;516,000000;51,013069;165,087994;538,046173
-5,200000;50,000048;50,000000;516,051667;516,000000;50,996839;164,998005;537,908678
-5,100000;50,000192;50,000000;515,942822;516,000000;50,999522;165,016774;537,986586
-5,000000;50,000136;50,000000;515,940899;516,000000;50,971801;164,998990;538,048365
-4,900000;50,000087;50,000000;516,046927;516,000000;51,001361;165,013793;537,972523
-4,800000;50,000064;50,000000;516,033169;516,000000;50,998894;164,961291;538,069155
-4,700000;49,999985;50,000000;515,953684;516,000000;50,975232;165,018763;538,045393
-4,600000;49,999894;50,000000;516,045783;516,000000;51,004893;165,005317;537,980762
-4,500000;49,999776;50,000000;516,023118;516,000000;50,981163;164,983824;538,023721
-4,400000;50,000042;50,000000;516,048880;516,000000;50,995150;165,020420;538,044269
-4,300000;49,999619;50,000000;515,958231;516,000000;50,954382;165,061821;537,945330
-4,200000;50,000088;50,000000;515,972857;516,000000;51,035257;164,980273;537,995368
-4,100000;50,000193;50,000000;515,901479;516,000000;51,018566;165,005072;538,024916
-4,000000;50,000144;50,000000;515,940510;516,000000;51,008579;164,975046;537,995687
-3,900000;49,999968;50,000000;516,085838;516,000000;50,975264;165,000366;537,949054
-3,800000;50,000060;50,000000;515,980308;516,000000;51,003142;164,983217;538,014967
-3,700000;49,999955;50,000000;515,959602;516,000000;50,991227;164,998545;537,998308
-3,600000;50,000091;50,000000;515,985176;516,000000;50,977522;164,980909;537,914808
-3,500000;50,000183;50,000000;515,988585;516,000000;50,980889;164,998773;538,050805
-3,400000;49,999989;50,000000;516,002456;516,000000;50,993874;164,986464;538,048739
-3,300000;50,000196;50,000000;515,987368;516,000000;51,052893;165,037974;538,023900
-3,200000;49,999517;50,000000;516,028348;516,000000;51,008685;164,973111;537,971818
-3,100000;49,999899;50,000000;516,026137;516,000000;50,997894;165,024680;538,016324
-3,000000;50,000119;50,000000;516,017424;516,000000;50,967666;165,026170;538,021627
-2,900000;49,999846;50,000000;515,998169;516,000000;51,013305;165,005380;537,929883
-2,800000;50,000370;50,000000;515,985812;516,000000;51,014307;165,023281;538,027670
-2,700000;49,999894;50,000000;515,963342;516,000000;51,008979;165,020610;537,942046
-2,600000;50,000170;50,000000;516,085789;516,000000;50,996825;165,057075;537,925224
-2,500000;50,000338;50,000000;516,091614;516,000000;51,013919;164,999777;538,009955
-2,400000;50,000239;50,000000;516,035008;516,000000;50,983521;164,996651;537,988921
-2,300000;49,999828;50,000000;515,998454;516,000000;50,992596;164,991903;537,938063
-2,200000;50,000148;50,000000;516,040977;516,000000;51,008361;164,997197;538,011591
-2,100000;49,999728;50,000000;516,026111;516,000000;50,996441;164,946976;537,995266
-2,000000;49,999830;50,000000;515,989647;516,000000;50,966233;164,979403;538,018746
-1,900000;50,000084;50,000000;516,041519;516,000000;51,004548;164,945774;537,919025
-1,800000;50,000215;50,000000;516,051130;516,000000;51,018023;165,020526;537,976449
-1,700000;49,999956;50,000000;516,016060;516,000000;50,980331;164,991156;537,974828
-1,600000;49,999869;50,000000;515,945522;516,000000;51,030850;164,966922;538,016790
-1,500000;49,999985;50,000000;516,053860;516,000000;51,000009;164,974896;537,898896
-1,400000;50,000156;50,000000;516,033027;516,000000;51,014517;165,042549;538,023013
-1,300000;50,000005;50,000000;516,009094;516,000000;51,004538;165,028009;538,030352
-1,200000;49,999759;50,000000;516,003992;516,000000;50,968821;164,975063;538,082794
-1,100000;50,000255;50,000000;515,993182;516,000000;51,018857;165,006803;538,012333
-1,000000;50,000347;50,000000;516,037810;516,000000;50,999914;164,951695;538,008962
-0,900000;49,999931;50,000000;515,992280;516,000000;50,982458;165,002624;538,007283
-0,800000;50,000111;50,000000;515,985650;516,000000;50,969608;165,025350;537,995428
-0,700000;49,999806;50,000000;515,945057;516,000000;51,006104;164,999854;538,004113
-0,600000;50,000275;50,000000;515,980185;516,000000;51,015591;165,006310;538,026926
-0,500000;49,999947;50,000000;516,040713;516,000000;50,951669;165,005177;538,008080
-0,400000;50,000100;50,000000;516,002661;516,000000;51,011104;165,000119;538,002292
-0,300000;49,999888;50,000000;515,911019;516,000000;50,976719;165,040437;537,949064
-0,200000;50,000038;50,000000;516,042815;516,000000;51,002548;164,987766;537,982732
-0,100000;50,000208;50,000000;515,998451;516,000000;50,996008;165,007187;538,038352
0,000000;49,999737;49,990000;515,999657;516,000000;51,007631;164,949509;538,006402
0,100000;49,999896;49,990000;516,047375;516,000000;50,969500;164,971873;538,005122
0,200000;49,999740;49,990000;515,955817;516,000000;51,005721;164,974684;537,984955
0,300000;49,999611;49,990000;515,928651;516,000000;50,941235;165,030783;537,947710
0,400000;49,999772;49,990000;515,930136;516,000000;51,027147;164,993313;537,975495
0,500000;49,999885;49,990000;516,013261;516,000000;50,995931;164,967311;538,026724
