# YHDA_VERSION=0.6.1
# TEST_SERVICE=PFK
# PLANT_TYPE=TES
# STEP_ID=RES_MIN_NEG200
# STEP_NAME=Minimum çıkış gücü — Δf = -200 mHz / 49,8 Hz
# TESIS_ADI=YHDA Örnek TES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=600.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=600.0
# UNIT_PNOM_MW=600.0
# RPMAX_MW=36.0
# RPMIN_MW=30.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=516.0
# PSET_MIN_MW=190.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;regulator_valve_pct;steam_pressure_bar;steam_temperature_c
-16,500000;49,997983;50,000000;189,943129;190,000000;50,950392;164,845663;537,875131
-16,400000;49,997556;50,000000;189,964963;190,000000;51,055861;164,794766;537,848790
-16,300000;49,997443;50,000000;190,130817;190,000000;51,092287;164,813546;537,876737
-16,200000;49,997719;50,000000;190,098390;190,000000;50,979128;164,836829;537,868394
-16,100000;49,997469;50,000000;190,022029;190,000000;51,004959;164,783124;537,929709
-16,000000;49,997935;50,000000;189,852036;190,000000;50,936481;164,861363;537,826388
-15,900000;49,998122;50,000000;190,282219;190,000000;50,952737;164,781780;537,845246
-15,800000;49,997977;50,000000;190,041911;190,000000;50,956521;164,843007;537,848024
-15,700000;49,997912;50,000000;189,807865;190,000000;50,977332;164,796558;537,852534
-15,600000;49,997470;50,000000;190,074133;190,000000;50,982287;164,863328;537,907873
-15,500000;49,998182;50,000000;190,119450;190,000000;50,992132;164,826512;537,804684
-15,400000;49,998311;50,000000;190,090389;190,000000;51,050751;164,891469;537,837795
-15,300000;49,997705;50,000000;189,886029;190,000000;51,013709;164,837261;537,939991
-15,200000;49,998258;50,000000;190,021772;190,000000;51,016485;164,876630;537,854785
-15,100000;49,998202;50,000000;190,036178;190,000000;51,006024;164,853370;537,864272
-15,000000;49,998159;50,000000;190,085019;190,000000;51,001213;164,838908;537,835387
-14,900000;49,997904;50,000000;190,001321;190,000000;50,997366;164,872678;537,859533
-14,800000;49,997873;50,000000;189,774108;190,000000;51,045828;164,871143;537,821571
-14,700000;49,997791;50,000000;190,148094;190,000000;51,062275;164,838188;537,836309
-14,600000;49,997613;50,000000;189,972916;190,000000;50,967580;164,863400;537,948101
-14,500000;49,998013;50,000000;189,846911;190,000000;51,005019;164,874593;537,830551
-14,400000;49,998239;50,000000;190,091021;190,000000;50,942932;164,781348;537,798705
-14,300000;49,997865;50,000000;189,921508;190,000000;50,984082;164,805021;537,911012
-14,200000;49,997923;50,000000;189,938171;190,000000;50,999554;164,898706;537,923615
-14,100000;49,997538;50,000000;190,077902;190,000000;51,057941;164,862647;537,830742
-14,000000;49,997794;50,000000;190,228330;190,000000;50,983915;164,912866;537,839620
-13,900000;49,998008;50,000000;189,830363;190,000000;51,044492;164,845091;537,844965
-13,800000;49,998043;50,000000;189,990015;190,000000;51,003264;164,928110;537,899678
-13,700000;49,998319;50,000000;189,963138;190,000000;50,992782;164,851747;537,894080
-13,600000;49,997595;50,000000;189,894485;190,000000;51,035044;164,872021;537,993266
-13,500000;49,998297;50,000000;189,987979;190,000000;51,012211;164,861246;537,881024
-13,400000;49,997876;50,000000;189,985021;190,000000;50,953291;164,743384;537,868570
-13,300000;49,998240;50,000000;190,216675;190,000000;50,975206;164,848562;537,851910
-13,200000;49,998534;50,000000;190,178665;190,000000;50,990182;164,813369;537,926937
-13,100000;49,998192;50,000000;189,996188;190,000000;51,009020;164,886737;537,951843
-13,000000;49,998205;50,000000;189,998821;190,000000;51,003787;164,877574;537,856489
-12,900000;49,998383;50,000000;189,900796;190,000000;51,017992;164,847151;537,923751
-12,800000;49,998364;50,000000;189,975556;190,000000;51,048496;164,851152;537,918908
-12,700000;49,998358;50,000000;189,995348;190,000000;51,000814;164,885050;537,913686
-12,600000;49,998074;50,000000;190,074573;190,000000;51,062727;164,883326;537,897601
-12,500000;49,998316;50,000000;189,941974;190,000000;50,971792;164,901683;537,853717
-12,400000;49,998282;50,000000;189,902674;190,000000;50,932342;164,865979;537,877600
-12,300000;49,998021;50,000000;190,055215;190,000000;51,022216;164,918999;537,916323
-12,200000;49,999009;50,000000;189,966144;190,000000;50,951611;164,829951;537,961180
-12,100000;49,997981;50,000000;190,065048;190,000000;50,992999;164,880707;537,863665
-12,000000;49,998416;50,000000;190,154747;190,000000;51,065839;164,961356;537,950031
-11,900000;49,998386;50,000000;189,994167;190,000000;50,970454;164,916214;537,879781
-11,800000;49,998223;50,000000;190,067983;190,000000;51,029855;164,829667;537,970526
-11,700000;49,998139;50,000000;190,051161;190,000000;51,028792;164,900102;537,805449
-11,600000;49,998200;50,000000;190,076910;190,000000;51,024086;164,915989;537,875782
-11,500000;49,998522;50,000000;189,967554;190,000000;51,012434;164,966822;537,999888
-11,400000;49,998663;50,000000;190,130805;190,000000;50,959704;164,812356;537,919053
-11,300000;49,998313;50,000000;189,881376;190,000000;50,962657;164,898986;537,956499
-11,200000;49,998193;50,000000;189,853450;190,000000;50,960036;164,804116;537,897612
-11,100000;49,998636;50,000000;189,875805;190,000000;50,982444;164,895540;537,974557
-11,000000;49,998711;50,000000;190,122034;190,000000;51,006333;164,955883;537,890490
-10,900000;49,998387;50,000000;189,894897;190,000000;51,069268;164,902638;537,935244
-10,800000;49,998516;50,000000;189,926603;190,000000;50,917630;164,886158;537,901104
-10,700000;49,998395;50,000000;189,887429;190,000000;50,961965;164,841320;537,872096
-10,600000;49,998813;50,000000;190,086223;190,000000;51,041783;164,896978;537,910126
-10,500000;49,998910;50,000000;190,297077;190,000000;51,052728;164,918690;537,895463
-10,400000;49,998177;50,000000;190,014582;190,000000;51,006712;164,919667;537,954606
-10,300000;49,998247;50,000000;189,946663;190,000000;50,976989;164,899198;537,848999
-10,200000;49,998121;50,000000;190,002685;190,000000;51,037469;164,894563;537,924437
-10,100000;49,998498;50,000000;190,085847;190,000000;50,981698;164,908646;537,864410
-10,000000;49,998588;50,000000;189,992438;190,000000;50,940087;164,915928;537,921649
-9,900000;49,998147;50,000000;190,145810;190,000000;51,065037;164,997898;537,912337
-9,800000;49,998683;50,000000;189,849862;190,000000;51,046630;164,937450;537,910988
-9,700000;49,998727;50,000000;189,654013;190,000000;51,066146;164,927851;537,955738
-9,600000;49,999227;50,000000;190,108516;190,000000;51,054022;164,875378;537,822914
-9,500000;49,998864;50,000000;189,915899;190,000000;51,013962;164,874505;537,952053
-9,400000;49,998805;50,000000;189,904446;190,000000;50,999907;164,866751;537,889942
-9,300000;49,998625;50,000000;189,990587;190,000000;50,990739;164,944094;537,937748
-9,200000;49,998491;50,000000;189,929455;190,000000;50,953150;164,896042;537,885797
-9,100000;49,999284;50,000000;190,213237;190,000000;50,982449;164,882917;537,852567
-9,000000;49,999254;50,000000;190,042328;190,000000;51,058221;164,944614;537,948836
-8,900000;49,999104;50,000000;190,123794;190,000000;51,032183;164,932462;537,945608
-8,800000;49,998487;50,000000;189,856575;190,000000;50,920145;164,914983;537,902984
-8,700000;49,998533;50,000000;189,999528;190,000000;51,016299;164,893821;537,906686
-8,600000;49,999360;50,000000;190,040551;190,000000;51,002092;164,934011;537,946435
-8,500000;49,998742;50,000000;189,968567;190,000000;50,971436;164,927635;537,924011
-8,400000;49,999019;50,000000;190,002992;190,000000;51,088947;164,936612;537,926466
-8,300000;49,998487;50,000000;190,062719;190,000000;50,989264;164,804856;537,910163
-8,200000;49,999422;50,000000;190,036569;190,000000;51,011369;164,972079;537,926195
-8,100000;49,998699;50,000000;190,218033;190,000000;51,046666;164,961774;537,932501
-8,000000;49,998867;50,000000;189,857293;190,000000;51,023327;164,918026;537,889209
-7,900000;49,998546;50,000000;190,125742;190,000000;50,926627;164,917394;537,969433
-7,800000;49,998907;50,000000;190,136754;190,000000;50,977935;164,916975;537,955373
-7,700000;49,998975;50,000000;190,228541;190,000000;50,990824;164,993831;538,027016
-7,600000;49,998997;50,000000;190,181849;190,000000;50,933099;164,916088;537,953199
-7,500000;49,998800;50,000000;190,044396;190,000000;50,965187;164,878441;537,931890
-7,400000;49,998956;50,000000;190,138939;190,000000;51,051566;164,977487;537,924612
-7,300000;49,998659;50,000000;189,990746;190,000000;51,030912;164,879966;537,942154
-7,200000;49,998563;50,000000;189,944739;190,000000;51,058000;164,923870;537,917843
-7,100000;49,999024;50,000000;190,037567;190,000000;50,966880;164,920284;537,935604
-7,000000;49,998832;50,000000;190,015350;190,000000;50,979913;164,864996;537,838167
-6,900000;49,998973;50,000000;189,959178;190,000000;51,089507;164,887541;537,938621
-6,800000;49,998966;50,000000;190,003096;190,000000;50,995235;164,961037;537,961938
-6,700000;49,999263;50,000000;189,833772;190,000000;51,001977;164,934628;537,967206
-6,600000;49,998734;50,000000;189,945016;190,000000;50,991682;164,963915;537,945919
-6,500000;49,999360;50,000000;190,092553;190,000000;51,007482;165,022531;538,003672
-6,400000;49,999335;50,000000;190,148525;190,000000;50,974133;164,950433;537,905458
-6,300000;49,999261;50,000000;190,092430;190,000000;51,043738;164,884146;537,939365
-6,200000;49,998975;50,000000;189,904279;190,000000;51,027742;164,878353;538,042128
-6,100000;49,999068;50,000000;189,891842;190,000000;50,929190;164,918908;538,005370
-6,000000;49,999332;50,000000;190,083079;190,000000;50,991196;164,936150;537,879943
-5,900000;49,999236;50,000000;190,051109;190,000000;51,054105;164,942644;537,931888
-5,800000;49,999680;50,000000;190,017553;190,000000;51,014287;164,907525;537,947322
-5,700000;49,998737;50,000000;190,017208;190,000000;51,046697;164,935226;537,921633
-5,600000;49,998929;50,000000;190,087683;190,000000;50,971039;164,847492;537,930750
-5,500000;49,999314;50,000000;190,141039;190,000000;50,981420;164,912260;537,927856
-5,400000;49,999669;50,000000;189,976014;190,000000;50,955915;164,942095;537,941854
-5,300000;49,999467;50,000000;189,882669;190,000000;51,007925;164,894861;537,966635
-5,200000;49,999261;50,000000;189,971976;190,000000;51,029740;164,956443;537,952801
-5,100000;49,999192;50,000000;189,913918;190,000000;51,081086;164,950249;537,902959
-5,000000;49,999296;50,000000;189,778930;190,000000;51,033273;164,918298;537,968128
-4,900000;49,999344;50,000000;190,037087;190,000000;50,971343;164,933229;537,985765
-4,800000;49,999213;50,000000;190,105625;190,000000;51,079993;164,951297;538,018263
-4,700000;49,999120;50,000000;189,934837;190,000000;50,998175;164,897512;537,904958
-4,600000;49,999437;50,000000;190,005421;190,000000;51,016540;164,963989;537,974475
-4,500000;49,999120;50,000000;190,037088;190,000000;51,038813;164,989054;538,022045
-4,400000;49,999248;50,000000;190,243807;190,000000;51,002363;164,937548;537,967231
-4,300000;49,998817;50,000000;190,051611;190,000000;50,968310;164,973447;537,986503
-4,200000;49,999273;50,000000;189,830335;190,000000;51,021552;164,944618;537,967090
-4,100000;49,999524;50,000000;189,988087;190,000000;50,932366;164,946475;537,993029
-4,000000;49,999390;50,000000;189,895999;190,000000;51,007887;165,009266;537,991413
-3,900000;49,999386;50,000000;189,895547;190,000000;50,973004;165,027877;538,027910
-3,800000;49,999252;50,000000;190,062708;190,000000;50,975390;165,012210;538,043358
-3,700000;49,999679;50,000000;189,881414;190,000000;50,972905;164,976315;538,014850
-3,600000;49,999522;50,000000;189,955505;190,000000;51,058299;164,985013;537,950372
-3,500000;49,999489;50,000000;190,124552;190,000000;51,071747;164,935063;537,907338
-3,400000;49,999868;50,000000;189,866423;190,000000;51,011167;164,963844;538,025187
-3,300000;49,999899;50,000000;189,943385;190,000000;50,977164;165,027717;537,976480
-3,200000;49,999555;50,000000;190,058968;190,000000;50,988609;165,005261;538,028364
-3,100000;49,999365;50,000000;189,995207;190,000000;51,012536;164,984135;537,901847
-3,000000;49,999106;50,000000;190,118193;190,000000;51,064057;164,943869;537,906192
-2,900000;49,999835;50,000000;190,021744;190,000000;51,049982;164,949226;537,912043
-2,800000;49,999991;50,000000;190,047133;190,000000;51,060953;164,999507;538,001352
-2,700000;49,999950;50,000000;190,065693;190,000000;51,061928;164,972064;537,994017
-2,600000;49,999492;50,000000;189,978885;190,000000;50,968070;164,907518;538,055100
-2,500000;49,999466;50,000000;190,122021;190,000000;51,045850;164,968999;537,962435
-2,400000;49,999638;50,000000;190,106629;190,000000;51,038301;165,004382;537,982904
-2,300000;49,999840;50,000000;189,825042;190,000000;50,994297;164,977522;537,934827
-2,200000;50,000193;50,000000;190,160563;190,000000;51,026508;165,003359;537,905703
-2,100000;49,999731;50,000000;189,881744;190,000000;51,083197;164,985545;538,001036
-2,000000;50,000059;50,000000;189,951504;190,000000;50,973636;164,935690;538,026520
-1,900000;49,999883;50,000000;190,183321;190,000000;50,989506;164,977144;537,959824
-1,800000;49,999794;50,000000;189,957063;190,000000;50,947528;164,980076;538,083257
-1,700000;49,999441;50,000000;189,959979;190,000000;50,957663;164,911547;537,958682
-1,600000;49,999921;50,000000;190,154558;190,000000;51,071387;164,983059;537,933713
-1,500000;49,999918;50,000000;189,909065;190,000000;50,931174;164,959638;538,043911
-1,400000;49,999921;50,000000;190,022619;190,000000;50,962781;164,943130;537,922093
-1,300000;49,999903;50,000000;190,037088;190,000000;50,895140;164,952318;537,992880
-1,200000;49,999712;50,000000;190,207106;190,000000;50,887306;165,001363;537,997385
-1,100000;49,999953;50,000000;189,854988;190,000000;50,978494;164,960927;538,060938
-1,000000;49,999556;50,000000;189,887621;190,000000;50,968217;164,965949;537,992199
-0,900000;49,999124;50,000000;189,926790;190,000000;51,002911;164,964659;537,996638
-0,800000;50,000003;50,000000;190,110198;190,000000;51,022367;164,976456;537,984156
-0,700000;49,999989;50,000000;190,151392;190,000000;50,950241;165,001598;538,006983
-0,600000;49,999756;50,000000;190,158531;190,000000;50,959398;165,022998;538,007273
-0,500000;50,000085;50,000000;190,104205;190,000000;50,974262;164,940085;537,966789
-0,400000;49,999783;50,000000;189,826366;190,000000;51,022512;165,005770;538,005295
-0,300000;50,000012;50,000000;190,090129;190,000000;50,987885;165,066655;537,859750
-0,200000;50,000746;50,000000;189,831774;190,000000;51,025437;164,940708;537,986606
-0,100000;50,000269;50,000000;190,043663;190,000000;51,020738;165,093652;537,940323
0,000000;49,999881;49,800000;189,985069;190,000000;51,038955;165,050929;537,994643
0,100000;50,000391;49,800000;189,957413;190,000000;50,959736;165,029517;537,941652
0,200000;50,000098;49,800000;189,994192;190,000000;51,029568;165,044942;537,935108
0,300000;50,000164;49,800000;189,845427;190,000000;50,991795;165,010559;538,006082
0,400000;49,999921;49,800000;190,183448;190,000000;51,025544;165,007122;537,979132
0,500000;49,999737;49,800000;190,102963;190,000000;51,116171;165,000618;537,937385
0,600000;49,999965;49,800000;189,887620;190,000000;50,994385;164,977945;538,022959
0,700000;50,000142;49,800000;190,140959;190,000000;51,023403;164,988575;537,954124
0,800000;50,000256;49,800000;189,996781;190,000000;50,950432;165,062789;538,013480
0,900000;50,000304;49,800000;190,023930;190,000000;50,938533;165,016718;537,999094
1,000000;49,999512;49,800000;190,017470;190,000000;50,979342;164,960755;537,990719
1,100000;49,999689;49,800000;190,076193;190,000000;50,943659;165,010720;538,046652
1,200000;50,000270;49,800000;189,761533;190,000000;50,971141;165,035999;538,022688
1,300000;50,000160;49,800000;189,828209;190,000000;51,078891;165,090449;537,982565
1,400000;50,000030;49,800000;189,978946;190,000000;51,016438;165,000789;538,057388
1,500000;49,999949;49,800000;189,955156;190,000000;50,987884;165,030768;538,048058
1,600000;50,000055;49,800000;190,324719;190,000000;50,946366;164,973069;538,067312
1,700000;50,000140;49,800000;190,076131;190,000000;51,029153;165,011838;537,923365
1,800000;50,000693;49,800000;189,993841;190,000000;51,025108;165,058290;538,061457
1,900000;50,000034;49,800000;190,117839;190,000000;51,031023;165,062528;538,032002
2,000000;50,000678;49,800000;190,068688;190,000000;51,031416;165,051730;537,925737
2,100000;50,000494;49,800000;190,017412;190,000000;51,048739;165,029035;538,086007
2,200000;50,000087;49,800000;190,255733;190,000000;50,994809;164,994770;538,152027
2,300000;50,000678;49,800000;190,054023;190,000000;51,040704;165,060089;538,032856
2,400000;50,000211;49,800000;190,443440;190,000000;51,042204;165,011582;538,014090
2,500000;50,000319;49,800000;190,381751;190,000000;51,097061;164,961427;538,029495
2,600000;50,000047;49,800000;190,275560;190,000000;51,081577;165,017355;538,007770
2,700000;49,999983;49,800000;190,318334;190,000000;51,109320;165,006527;538,098056
2,800000;50,000539;49,800000;190,433390;190,000000;51,079692;165,008754;538,025892
2,900000;50,000677;49,800000;190,470823;190,000000;51,162029;164,984911;537,999057
3,000000;50,000448;49,800000;190,640781;190,000000;51,126973;165,036981;538,128907
3,100000;50,000257;49,800000;190,750947;190,000000;51,138299;164,942834;538,060419
3,200000;50,000053;49,800000;191,003319;190,000000;51,144948;164,923326;538,085431
3,300000;50,000560;49,800000;191,002535;190,000000;51,195989;164,910025;538,078540
3,400000;50,000695;49,800000;191,096111;190,000000;51,164762;164,968682;538,109829
3,500000;50,000788;49,800000;190,968376;190,000000;51,229925;165,008370;538,114886
3,600000;50,000674;49,800000;191,223598;190,000000;51,235726;164,940943;538,074320
3,700000;50,000565;49,800000;191,323404;190,000000;51,190653;164,993554;538,115414
3,800000;50,000521;49,800000;191,677353;190,000000;51,263917;164,987421;538,177128
3,900000;50,000235;49,800000;191,426767;190,000000;51,234677;164,993310;538,026924
4,000000;50,000432;49,800000;191,812862;190,000000;51,289479;164,992121;538,098325
4,100000;50,000549;49,800000;191,857988;190,000000;51,347163;164,941660;538,078131
4,200000;50,000214;49,800000;192,019030;190,000000;51,381727;164,999949;538,096508
4,300000;50,000642;49,800000;192,105401;190,000000;51,398696;164,937141;538,062440
4,400000;50,000715;49,800000;192,389121;190,000000;51,460352;165,043919;538,117312
4,500000;50,000404;49,800000;192,366443;190,000000;51,486510;164,942101;538,153356
4,600000;50,000972;49,800000;192,715918;190,000000;51,436204;164,960718;538,097634
4,700000;50,000377;49,800000;192,807662;190,000000;51,567355;164,867073;538,097283
4,800000;50,000350;49,800000;193,050425;190,000000;51,554466;164,920992;538,104108
4,900000;50,000693;49,800000;192,999018;190,000000;51,510854;164,910781;538,142625
5,000000;50,000500;49,800000;193,084710;190,000000;51,567385;164,887525;538,222539
5,100000;50,000820;49,800000;193,447148;190,000000;51,675086;164,908537;538,158234
5,200000;50,000714;49,800000;193,684935;190,000000;51,630827;164,913158;538,199121
5,300000;50,000524;49,800000;193,647737;190,000000;51,645939;164,931859;538,169228
5,400000;50,000397;49,800000;193,891860;190,000000;51,719343;164,946867;538,219220
5,500000;50,000817;49,800000;194,036611;190,000000;51,680575;164,880221;538,235687
5,600000;50,000482;49,800000;194,308506;190,000000;51,817803;164,804712;538,088652
5,700000;50,001039;49,800000;194,439057;190,000000;51,776454;164,820049;538,116410
5,800000;50,000631;49,800000;194,894787;190,000000;51,820618;164,863431;538,171634
5,900000;50,001188;49,800000;194,855367;190,000000;51,884413;164,830849;538,182505
6,000000;50,000891;49,800000;194,932918;190,000000;51,852330;164,778997;538,303992
6,100000;50,001103;49,800000;195,135296;190,000000;51,943960;164,838856;538,160441
6,200000;50,000763;49,800000;195,373907;190,000000;51,986327;164,821573;538,164492
6,300000;50,001155;49,800000;195,460143;190,000000;51,984122;164,780897;538,183953
6,400000;50,000841;49,800000;195,668605;190,000000;52,061029;164,787200;538,322014
6,500000;50,000773;49,800000;195,855091;190,000000;52,121022;164,809490;538,232764
6,600000;50,000928;49,800000;196,050454;190,000000;52,102879;164,763635;538,271422
6,700000;50,000767;49,800000;196,252372;190,000000;52,213462;164,756976;538,260612
6,800000;50,000658;49,800000;196,514150;190,000000;52,172162;164,735450;538,338244
6,900000;50,000575;49,800000;196,659790;190,000000;52,197304;164,790915;538,314215
7,000000;50,001080;49,800000;196,962366;190,000000;52,186759;164,809035;538,267076
7,100000;50,000996;49,800000;197,100392;190,000000;52,249713;164,801557;538,291546
7,200000;50,000784;49,800000;197,291930;190,000000;52,329511;164,794619;538,362455
7,300000;50,000829;49,800000;197,378544;190,000000;52,343909;164,658580;538,323921
7,400000;50,001072;49,800000;197,737599;190,000000;52,410848;164,695140;538,285932
7,500000;50,000916;49,800000;197,961482;190,000000;52,501243;164,677132;538,388137
7,600000;50,000928;49,800000;198,114486;190,000000;52,455523;164,760432;538,388723
7,700000;50,001322;49,800000;198,560232;190,000000;52,525516;164,773230;538,293528
7,800000;50,000986;49,800000;198,653036;190,000000;52,577009;164,739164;538,367001
7,900000;50,001160;49,800000;198,860962;190,000000;52,643914;164,671601;538,352746
8,000000;50,000852;49,800000;198,829923;190,000000;52,610756;164,700941;538,413390
8,100000;50,000856;49,800000;198,977109;190,000000;52,623428;164,731076;538,282202
8,200000;50,000936;49,800000;199,222068;190,000000;52,691146;164,670925;538,296837
8,300000;50,000973;49,800000;199,588552;190,000000;52,705556;164,649920;538,312935
8,400000;50,001022;49,800000;199,821029;190,000000;52,753064;164,749237;538,395156
8,500000;50,001514;49,800000;200,021985;190,000000;52,757584;164,704150;538,423664
8,600000;50,001550;49,800000;200,089431;190,000000;52,880533;164,551663;538,342867
8,700000;50,001176;49,800000;200,402867;190,000000;52,835162;164,697468;538,374616
8,800000;50,001140;49,800000;200,742350;190,000000;52,918495;164,570203;538,416522
8,900000;50,001186;49,800000;200,691262;190,000000;52,921934;164,605120;538,403112
9,000000;50,001397;49,800000;200,855701;190,000000;52,969218;164,642525;538,497083
9,100000;50,000999;49,800000;201,194772;190,000000;53,011351;164,653338;538,504298
9,200000;50,001570;49,800000;201,666258;190,000000;53,066872;164,541066;538,414319
9,300000;50,000992;49,800000;201,598471;190,000000;53,105711;164,620517;538,451791
9,400000;50,001642;49,800000;201,578883;190,000000;53,108302;164,528536;538,460400
9,500000;50,001126;49,800000;202,166477;190,000000;53,180259;164,547868;538,440561
9,600000;50,001461;49,800000;202,098609;190,000000;53,205734;164,551834;538,533603
9,700000;50,001268;49,800000;202,315160;190,000000;53,285989;164,551878;538,500076
9,800000;50,001518;49,800000;202,584225;190,000000;53,317249;164,548932;538,415039
9,900000;50,000948;49,800000;202,908419;190,000000;53,389332;164,487308;538,501753
10,000000;50,001385;49,800000;203,079897;190,000000;53,388170;164,547248;538,579240
10,100000;50,001158;49,800000;203,049554;190,000000;53,400058;164,393247;538,579722
10,200000;50,001134;49,800000;203,351355;190,000000;53,459026;164,463495;538,425100
10,300000;50,001248;49,800000;203,650118;190,000000;53,439031;164,488280;538,522503
10,400000;50,001559;49,800000;203,836357;190,000000;53,522843;164,522561;538,535451
10,500000;50,001638;49,800000;204,042291;190,000000;53,529996;164,547769;538,601227
10,600000;50,001004;49,800000;203,925386;190,000000;53,504995;164,522658;538,448844
10,700000;50,001371;49,800000;204,324644;190,000000;53,552684;164,442569;538,589738
