# YHDA_VERSION=0.6.0
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=SENS_49_995
# STEP_NAME=Hassasiyet — 49,995 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
-2,500000;50,000236;50,000000;459,981126;460,000000;55,004718
-2,400000;49,999976;50,000000;460,028697;460,000000;55,000309
-2,300000;49,999904;50,000000;460,079455;460,000000;55,020764
-2,200000;49,999956;50,000000;459,949555;460,000000;54,973595
-2,100000;49,999975;50,000000;460,034813;460,000000;54,974935
-2,000000;49,999755;50,000000;459,974641;460,000000;55,000204
-1,900000;50,000234;50,000000;459,979341;460,000000;55,001072
-1,800000;49,999843;50,000000;460,011084;460,000000;55,034089
-1,700000;49,999997;50,000000;460,033285;460,000000;54,961653
-1,600000;50,000226;50,000000;459,927065;460,000000;55,029209
-1,500000;50,000180;50,000000;459,965896;460,000000;54,994610
-1,400000;50,000061;50,000000;459,993018;460,000000;55,007705
-1,300000;49,999994;50,000000;460,024126;460,000000;55,002499
-1,200000;49,999943;50,000000;459,932777;460,000000;54,990002
-1,100000;50,000018;50,000000;460,000172;460,000000;54,992537
-1,000000;49,999760;50,000000;459,992793;460,000000;54,995938
-0,900000;50,000207;50,000000;460,076850;460,000000;54,984569
-0,800000;49,999888;50,000000;460,025868;460,000000;54,982950
-0,700000;50,000201;50,000000;459,988249;460,000000;54,977088
-0,600000;49,999818;50,000000;459,960493;460,000000;54,997090
-0,500000;50,000079;50,000000;460,068142;460,000000;55,010429
-0,400000;49,999878;50,000000;460,067467;460,000000;55,009057
-0,300000;49,999889;50,000000;459,999072;460,000000;55,002697
-0,200000;49,999973;50,000000;460,018616;460,000000;55,008602
-0,100000;50,000174;50,000000;460,005151;460,000000;55,002531
0,000000;49,999769;49,995000;459,955564;460,000000;55,009855
0,100000;50,000035;49,995000;460,023545;460,000000;54,971051
0,200000;50,000108;49,995000;460,031083;460,000000;55,028476
0,300000;49,999776;49,995000;460,051131;460,000000;55,028509
0,400000;49,999854;49,995000;459,960560;460,000000;54,992576
0,500000;50,000134;49,995000;460,003429;460,000000;54,970926
0,600000;49,999820;49,995000;459,982214;460,000000;54,973609
0,700000;49,999974;49,995000;459,982000;460,000000;55,026231
0,800000;49,999739;49,995000;459,984155;460,000000;55,000299
0,900000;50,000258;49,995000;460,010096;460,000000;55,036508
1,000000;49,999789;49,995000;459,992161;460,000000;55,029731
1,100000;49,999903;49,995000;460,073768;460,000000;55,000180
1,200000;49,999909;49,995000;460,027994;460,000000;55,007336
1,300000;49,999931;49,995000;459,996526;460,000000;55,015986
1,400000;50,000031;49,995000;460,094557;460,000000;55,020532
1,500000;49,999942;49,995000;460,104255;460,000000;55,047160
1,600000;49,999499;49,995000;460,085457;460,000000;55,028119
1,700000;50,000278;49,995000;460,053970;460,000000;55,001623
1,800000;49,999895;49,995000;460,087316;460,000000;55,035232
1,900000;49,999970;49,995000;460,083657;460,000000;55,047501
2,000000;50,000196;49,995000;460,063135;460,000000;55,068497
2,100000;49,999795;49,995000;460,060839;460,000000;55,045896
2,200000;50,000131;49,995000;460,118358;460,000000;55,063639
2,300000;49,999764;49,995000;460,156256;460,000000;55,049622
2,400000;49,999931;49,995000;460,156253;460,000000;55,059361
2,500000;50,000098;49,995000;460,177229;460,000000;55,078354
2,600000;49,999904;49,995000;460,168274;460,000000;55,062474
2,700000;50,000185;49,995000;460,190195;460,000000;55,076542
2,800000;50,000186;49,995000;460,170600;460,000000;55,081211
2,900000;49,999939;49,995000;460,234202;460,000000;55,086977
3,000000;50,000390;49,995000;460,224693;460,000000;55,056859
3,100000;49,999744;49,995000;460,225021;460,000000;55,119941
3,200000;49,999744;49,995000;460,167284;460,000000;55,090761
3,300000;50,000218;49,995000;460,182856;460,000000;55,136513
3,400000;49,999953;49,995000;460,221225;460,000000;55,090492
3,500000;50,000178;49,995000;460,280575;460,000000;55,129939
3,600000;49,999915;49,995000;460,194018;460,000000;55,107772
3,700000;50,000052;49,995000;460,251283;460,000000;55,104929
3,800000;49,999775;49,995000;460,281417;460,000000;55,154780
3,900000;50,000096;49,995000;460,297537;460,000000;55,154790
4,000000;50,000027;49,995000;460,336209;460,000000;55,136677
4,100000;49,999808;49,995000;460,315076;460,000000;55,145073
4,200000;49,999889;49,995000;460,343343;460,000000;55,124081
4,300000;50,000119;49,995000;460,318259;460,000000;55,145296
4,400000;49,999790;49,995000;460,385119;460,000000;55,137221
4,500000;50,000257;49,995000;460,340823;460,000000;55,177382
4,600000;49,999815;49,995000;460,337871;460,000000;55,137931
4,700000;49,999977;49,995000;460,370228;460,000000;55,179738
4,800000;49,999971;49,995000;460,433339;460,000000;55,142470
4,900000;50,000131;49,995000;460,474726;460,000000;55,166483
5,000000;49,999969;49,995000;460,488210;460,000000;55,171380
5,100000;49,999995;49,995000;460,451533;460,000000;55,200656
5,200000;49,999960;49,995000;460,426404;460,000000;55,194726
5,300000;49,999956;49,995000;460,440991;460,000000;55,181535
5,400000;49,999940;49,995000;460,417406;460,000000;55,194335
5,500000;50,000128;49,995000;460,478730;460,000000;55,236459
5,600000;50,000186;49,995000;460,474358;460,000000;55,244502
5,700000;50,000023;49,995000;460,484550;460,000000;55,217346
5,800000;49,999879;49,995000;460,589298;460,000000;55,221384
5,900000;50,000053;49,995000;460,515723;460,000000;55,222794
6,000000;49,999949;49,995000;460,510398;460,000000;55,224908
6,100000;50,000083;49,995000;460,544432;460,000000;55,261211
6,200000;50,000058;49,995000;460,556176;460,000000;55,182164
6,300000;50,000245;49,995000;460,592587;460,000000;55,249554
6,400000;50,000014;49,995000;460,541655;460,000000;55,219880
6,500000;50,000280;49,995000;460,502022;460,000000;55,257477
6,600000;50,000031;49,995000;460,570608;460,000000;55,238428
6,700000;50,000160;49,995000;460,569017;460,000000;55,267215
6,800000;49,999728;49,995000;460,577146;460,000000;55,262003
6,900000;49,999889;49,995000;460,589789;460,000000;55,300734
7,000000;49,999842;49,995000;460,632832;460,000000;55,260848
7,100000;49,999732;49,995000;460,582673;460,000000;55,276830
7,200000;49,999868;49,995000;460,561096;460,000000;55,316818
7,300000;50,000035;49,995000;460,637627;460,000000;55,277622
7,400000;49,999827;49,995000;460,629447;460,000000;55,259284
7,500000;50,000074;49,995000;460,658799;460,000000;55,247220
7,600000;49,999964;49,995000;460,615599;460,000000;55,278675
7,700000;49,999891;49,995000;460,519712;460,000000;55,275406
7,800000;50,000004;49,995000;460,577730;460,000000;55,281279
7,900000;49,999710;49,995000;460,612543;460,000000;55,273463
8,000000;50,000304;49,995000;460,624385;460,000000;55,280715
8,100000;49,999857;49,995000;460,592705;460,000000;55,261268
8,200000;50,000019;49,995000;460,587682;460,000000;55,275621
8,300000;49,999806;49,995000;460,652452;460,000000;55,288209
8,400000;49,999673;49,995000;460,600808;460,000000;55,279416
8,500000;49,999915;49,995000;460,715208;460,000000;55,243917
8,600000;50,000120;49,995000;460,657719;460,000000;55,274119
8,700000;49,999725;49,995000;460,620176;460,000000;55,270341
8,800000;49,999671;49,995000;460,657181;460,000000;55,289930
8,900000;49,999902;49,995000;460,598877;460,000000;55,264693
9,000000;49,999669;49,995000;460,621608;460,000000;55,289135
9,100000;49,999867;49,995000;460,636985;460,000000;55,296703
9,200000;49,999947;49,995000;460,537496;460,000000;55,281668
9,300000;50,000096;49,995000;460,657005;460,000000;55,290821
9,400000;49,999821;49,995000;460,614064;460,000000;55,275672
9,500000;49,999979;49,995000;460,614091;460,000000;55,243156
9,600000;49,999915;49,995000;460,616062;460,000000;55,250451
9,700000;50,000078;49,995000;460,645246;460,000000;55,259332
9,800000;50,000255;49,995000;460,663933;460,000000;55,253024
9,900000;50,000202;49,995000;460,564336;460,000000;55,282614
10,000000;50,000196;49,995000;460,640703;460,000000;55,259860
10,100000;50,000052;49,995000;460,673267;460,000000;55,263591
10,200000;50,000085;49,995000;460,595749;460,000000;55,260716
10,300000;50,000296;49,995000;460,614715;460,000000;55,272177
10,400000;49,999924;49,995000;460,576625;460,000000;55,287224
10,500000;49,999998;49,995000;460,648694;460,000000;55,299232
10,600000;49,999901;49,995000;460,733263;460,000000;55,269080
10,700000;50,000062;49,995000;460,623107;460,000000;55,235096
10,800000;50,000106;49,995000;460,665227;460,000000;55,267752
10,900000;49,999876;49,995000;460,600181;460,000000;55,278928
