# YHDA_VERSION=0.5
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=RES_MIN_POS200
# STEP_NAME=Minimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
-12,500000;49,998257;50,000000;139,941515;140,000000;55,030490
-12,400000;49,998569;50,000000;140,137368;140,000000;55,027897
-12,300000;49,998386;50,000000;140,031875;140,000000;54,974344
-12,200000;49,998512;50,000000;139,905683;140,000000;55,003610
-12,100000;49,998335;50,000000;139,965600;140,000000;55,015394
-12,000000;49,998342;50,000000;139,889933;140,000000;54,966386
-11,900000;49,998198;50,000000;139,996175;140,000000;54,939002
-11,800000;49,998651;50,000000;140,057737;140,000000;55,010737
-11,700000;49,998637;50,000000;140,028306;140,000000;55,069678
-11,600000;49,998422;50,000000;140,062063;140,000000;54,963272
-11,500000;49,998414;50,000000;139,951349;140,000000;54,966143
-11,400000;49,998181;50,000000;139,973582;140,000000;54,962138
-11,300000;49,998594;50,000000;140,048075;140,000000;54,974764
-11,200000;49,998614;50,000000;139,895117;140,000000;54,978121
-11,100000;49,998408;50,000000;140,047479;140,000000;54,952011
-11,000000;49,998219;50,000000;139,977248;140,000000;54,933471
-10,900000;49,998655;50,000000;139,996889;140,000000;54,951033
-10,800000;49,998676;50,000000;139,988867;140,000000;55,015422
-10,700000;49,998333;50,000000;140,001575;140,000000;55,003737
-10,600000;49,998381;50,000000;139,937770;140,000000;55,038971
-10,500000;49,998584;50,000000;139,801856;140,000000;55,012335
-10,400000;49,998506;50,000000;139,906321;140,000000;54,894534
-10,300000;49,998999;50,000000;139,913480;140,000000;54,971932
-10,200000;49,998694;50,000000;139,818849;140,000000;54,965226
-10,100000;49,998930;50,000000;139,953279;140,000000;54,983416
-10,000000;49,998737;50,000000;140,029254;140,000000;55,086916
-9,900000;49,998829;50,000000;140,096181;140,000000;55,000994
-9,800000;49,998534;50,000000;139,951876;140,000000;55,083554
-9,700000;49,998622;50,000000;140,150372;140,000000;54,969614
-9,600000;49,998788;50,000000;140,126410;140,000000;54,951982
-9,500000;49,998149;50,000000;140,041101;140,000000;55,049204
-9,400000;49,998801;50,000000;140,117308;140,000000;54,920245
-9,300000;49,999015;50,000000;140,195422;140,000000;55,077275
-9,200000;49,998301;50,000000;140,027289;140,000000;55,025210
-9,100000;49,998953;50,000000;139,972446;140,000000;55,014618
-9,000000;49,998878;50,000000;139,989057;140,000000;54,973780
-8,900000;49,998801;50,000000;140,038775;140,000000;54,962776
-8,800000;49,998933;50,000000;140,114415;140,000000;54,997164
-8,700000;49,999083;50,000000;140,020333;140,000000;55,040369
-8,600000;49,998477;50,000000;140,116488;140,000000;55,053859
-8,500000;49,999234;50,000000;140,000908;140,000000;54,987401
-8,400000;49,998801;50,000000;140,022719;140,000000;55,017343
-8,300000;49,998693;50,000000;139,875612;140,000000;54,934612
-8,200000;49,998810;50,000000;139,922459;140,000000;54,986157
-8,100000;49,998805;50,000000;140,042931;140,000000;55,029594
-8,000000;49,999079;50,000000;139,918577;140,000000;54,990303
-7,900000;49,998866;50,000000;139,928588;140,000000;54,939826
-7,800000;49,999226;50,000000;139,905069;140,000000;55,018368
-7,700000;49,998773;50,000000;139,904292;140,000000;55,016545
-7,600000;49,999329;50,000000;140,018913;140,000000;54,940690
-7,500000;49,998837;50,000000;140,003706;140,000000;55,018460
-7,400000;49,998720;50,000000;139,933556;140,000000;54,997481
-7,300000;49,998479;50,000000;140,047991;140,000000;54,982838
-7,200000;49,998555;50,000000;140,052504;140,000000;55,063822
-7,100000;49,999257;50,000000;140,067378;140,000000;54,961983
-7,000000;49,999061;50,000000;140,006721;140,000000;54,968253
-6,900000;49,998757;50,000000;140,047566;140,000000;55,033757
-6,800000;49,998735;50,000000;140,003068;140,000000;54,972399
-6,700000;49,999493;50,000000;139,952679;140,000000;54,993885
-6,600000;49,998941;50,000000;140,050303;140,000000;54,935657
-6,500000;49,999073;50,000000;140,021672;140,000000;54,951139
-6,400000;49,999447;50,000000;140,111841;140,000000;54,950852
-6,300000;49,999315;50,000000;140,010006;140,000000;55,008923
-6,200000;49,999434;50,000000;140,039140;140,000000;55,015521
-6,100000;49,999190;50,000000;140,080535;140,000000;54,943423
-6,000000;49,999219;50,000000;139,893324;140,000000;55,015441
-5,900000;49,999719;50,000000;139,994933;140,000000;55,007009
-5,800000;49,999479;50,000000;140,041440;140,000000;55,034136
-5,700000;49,999288;50,000000;140,013040;140,000000;54,996569
-5,600000;49,999674;50,000000;139,922495;140,000000;54,986743
-5,500000;49,998984;50,000000;140,000343;140,000000;54,987225
-5,400000;49,999692;50,000000;139,951012;140,000000;55,010961
-5,300000;49,999333;50,000000;140,017703;140,000000;55,015525
-5,200000;49,999569;50,000000;140,178384;140,000000;55,010701
-5,100000;49,999343;50,000000;140,145752;140,000000;54,984869
-5,000000;49,999580;50,000000;140,060881;140,000000;55,007356
-4,900000;49,999335;50,000000;139,989571;140,000000;54,984584
-4,800000;49,998550;50,000000;139,958283;140,000000;55,058842
-4,700000;49,999687;50,000000;140,067305;140,000000;54,995194
-4,600000;49,999396;50,000000;140,035326;140,000000;55,016915
-4,500000;49,999274;50,000000;140,155702;140,000000;54,958921
-4,400000;49,999739;50,000000;140,025447;140,000000;55,020288
-4,300000;49,999398;50,000000;140,010900;140,000000;54,932158
-4,200000;49,999158;50,000000;140,119038;140,000000;54,993065
-4,100000;49,998978;50,000000;140,155825;140,000000;55,038785
-4,000000;49,998907;50,000000;140,062609;140,000000;55,003051
-3,900000;49,998978;50,000000;140,119484;140,000000;54,981679
-3,800000;49,999603;50,000000;140,058652;140,000000;55,028424
-3,700000;49,999157;50,000000;139,868623;140,000000;54,959859
-3,600000;49,999262;50,000000;139,927896;140,000000;55,011278
-3,500000;49,999608;50,000000;140,020152;140,000000;54,982492
-3,400000;49,999637;50,000000;139,860767;140,000000;55,048722
-3,300000;49,999488;50,000000;139,914433;140,000000;54,941267
-3,200000;49,999751;50,000000;139,984858;140,000000;54,999736
-3,100000;49,999459;50,000000;140,037097;140,000000;54,970580
-3,000000;49,999742;50,000000;139,911047;140,000000;54,977644
-2,900000;49,999386;50,000000;140,003561;140,000000;55,069271
-2,800000;49,999804;50,000000;139,878364;140,000000;55,032239
-2,700000;49,999411;50,000000;140,098283;140,000000;55,003027
-2,600000;49,999382;50,000000;140,021440;140,000000;55,011897
-2,500000;49,999190;50,000000;139,964901;140,000000;54,987378
-2,400000;49,999762;50,000000;140,083177;140,000000;54,999542
-2,300000;49,999283;50,000000;140,018097;140,000000;54,990387
-2,200000;49,999910;50,000000;140,084611;140,000000;55,030213
-2,100000;49,999627;50,000000;139,948163;140,000000;55,023692
-2,000000;49,999890;50,000000;140,092724;140,000000;55,025142
-1,900000;49,999787;50,000000;140,039750;140,000000;55,012414
-1,800000;49,999507;50,000000;140,008453;140,000000;54,988606
-1,700000;49,999974;50,000000;140,033370;140,000000;54,984433
-1,600000;49,999683;50,000000;140,049767;140,000000;55,052666
-1,500000;49,999621;50,000000;140,108405;140,000000;55,032827
-1,400000;49,999645;50,000000;139,992203;140,000000;55,007243
-1,300000;49,999912;50,000000;140,025328;140,000000;55,019510
-1,200000;49,999649;50,000000;139,966607;140,000000;54,984413
-1,100000;49,999998;50,000000;140,052199;140,000000;54,990903
-1,000000;49,999610;50,000000;140,106953;140,000000;54,974069
-0,900000;49,999511;50,000000;139,898560;140,000000;55,074740
-0,800000;49,999634;50,000000;139,996139;140,000000;55,020559
-0,700000;49,999910;50,000000;139,973893;140,000000;54,970171
-0,600000;50,000110;50,000000;140,000449;140,000000;54,976775
-0,500000;49,999750;50,000000;140,137082;140,000000;54,960572
-0,400000;50,000149;50,000000;139,933434;140,000000;54,988090
-0,300000;50,000013;50,000000;139,893101;140,000000;55,013244
-0,200000;49,999886;50,000000;140,031449;140,000000;54,995932
-0,100000;50,000232;50,000000;139,849186;140,000000;55,016725
0,000000;49,999847;50,200000;140,051068;140,000000;55,045224
0,100000;49,999713;50,200000;140,031758;140,000000;54,995920
0,200000;49,999747;50,200000;139,854664;140,000000;55,065925
0,300000;49,999911;50,200000;140,019394;140,000000;54,991097
0,400000;50,000228;50,200000;140,185351;140,000000;55,084567
0,500000;50,000308;50,200000;140,036300;140,000000;55,059069
0,600000;49,999436;50,200000;140,038687;140,000000;54,966874
0,700000;50,000324;50,200000;139,994080;140,000000;54,967689
0,800000;50,000061;50,200000;140,028766;140,000000;54,963477
0,900000;50,000119;50,200000;139,917278;140,000000;54,936630
1,000000;50,000421;50,200000;139,995901;140,000000;54,924100
1,100000;50,000049;50,200000;140,021961;140,000000;55,038142
1,200000;49,999930;50,200000;139,825396;140,000000;54,982993
1,300000;50,000175;50,200000;139,914142;140,000000;55,005656
1,400000;50,000424;50,200000;140,045083;140,000000;54,981946
1,500000;49,999603;50,200000;139,985388;140,000000;54,990845
1,600000;49,999889;50,200000;139,997524;140,000000;55,074938
1,700000;50,000569;50,200000;139,867206;140,000000;54,921678
1,800000;50,000152;50,200000;140,025075;140,000000;55,011266
1,900000;49,999875;50,200000;139,919293;140,000000;54,995296
2,000000;50,000125;50,200000;140,036214;140,000000;55,018431
2,100000;50,000370;50,200000;139,874737;140,000000;54,885377
2,200000;50,000509;50,200000;140,004114;140,000000;55,014383
2,300000;50,000637;50,200000;140,007401;140,000000;55,028693
2,400000;50,000677;50,200000;139,996966;140,000000;55,019033
2,500000;50,000558;50,200000;140,150610;140,000000;54,968034
2,600000;50,000195;50,200000;139,973176;140,000000;55,009279
2,700000;50,000653;50,200000;140,004856;140,000000;55,010059
2,800000;50,000809;50,200000;139,896833;140,000000;54,937881
2,900000;50,000156;50,200000;139,840588;140,000000;54,901004
3,000000;50,000318;50,200000;139,819263;140,000000;54,956415
3,100000;50,000363;50,200000;139,762223;140,000000;55,018373
3,200000;50,000725;50,200000;139,711115;140,000000;54,897551
3,300000;50,000251;50,200000;139,659391;140,000000;54,817620
3,400000;50,000712;50,200000;139,757155;140,000000;54,935951
3,500000;50,000877;50,200000;139,591317;140,000000;54,881273
3,600000;50,000284;50,200000;139,658622;140,000000;54,809321
3,700000;50,000725;50,200000;139,531240;140,000000;54,796032
3,800000;50,000751;50,200000;139,530409;140,000000;54,788662
3,900000;50,000343;50,200000;139,362882;140,000000;54,842923
4,000000;50,000710;50,200000;139,166395;140,000000;54,776564
4,100000;50,000908;50,200000;139,256016;140,000000;54,732268
4,200000;50,000683;50,200000;139,209302;140,000000;54,714430
4,300000;50,000886;50,200000;138,958206;140,000000;54,672246
4,400000;50,000372;50,200000;138,834217;140,000000;54,685132
4,500000;50,000623;50,200000;138,857578;140,000000;54,606342
4,600000;50,000745;50,200000;138,911960;140,000000;54,629459
4,700000;50,000613;50,200000;138,707263;140,000000;54,601890
4,800000;50,000520;50,200000;138,539332;140,000000;54,524877
4,900000;50,000855;50,200000;138,537444;140,000000;54,462576
5,000000;50,000635;50,200000;138,438298;140,000000;54,466135
5,100000;50,000467;50,200000;138,203473;140,000000;54,432466
5,200000;50,000178;50,200000;138,143425;140,000000;54,324019
5,300000;50,000649;50,200000;138,341444;140,000000;54,364122
5,400000;50,000881;50,200000;137,999017;140,000000;54,343663
5,500000;50,000648;50,200000;137,848763;140,000000;54,278228
5,600000;50,001048;50,200000;137,836708;140,000000;54,224588
5,700000;50,000579;50,200000;137,524680;140,000000;54,211252
5,800000;50,000184;50,200000;137,550731;140,000000;54,145794
5,900000;50,000569;50,200000;137,432944;140,000000;54,134069
6,000000;50,000990;50,200000;137,237905;140,000000;54,036449
6,100000;50,000909;50,200000;137,086627;140,000000;53,939482
6,200000;50,000367;50,200000;136,952154;140,000000;53,999740
6,300000;50,001000;50,200000;136,967853;140,000000;53,871637
6,400000;50,000974;50,200000;136,631613;140,000000;53,850344
6,500000;50,001041;50,200000;136,711459;140,000000;53,876248
6,600000;50,001099;50,200000;136,365107;140,000000;53,783834
6,700000;50,000453;50,200000;136,374771;140,000000;53,738999
6,800000;50,000930;50,200000;136,245628;140,000000;53,684247
6,900000;50,000846;50,200000;136,085159;140,000000;53,673823
7,000000;50,000968;50,200000;135,845914;140,000000;53,599788
7,100000;50,001003;50,200000;135,789250;140,000000;53,579937
7,200000;50,000831;50,200000;135,643227;140,000000;53,401232
7,300000;50,001297;50,200000;135,438719;140,000000;53,514231
7,400000;50,001238;50,200000;135,343523;140,000000;53,390196
7,500000;50,001132;50,200000;135,026902;140,000000;53,353471
7,600000;50,000750;50,200000;134,882439;140,000000;53,299916
7,700000;50,001420;50,200000;134,765540;140,000000;53,272578
7,800000;50,001104;50,200000;134,721204;140,000000;53,163831
7,900000;50,001072;50,200000;134,447331;140,000000;53,119300
8,000000;50,000946;50,200000;134,365872;140,000000;53,129460
8,100000;50,001370;50,200000;134,282291;140,000000;53,049940
8,200000;50,001007;50,200000;134,195756;140,000000;53,095845
8,300000;50,001167;50,200000;133,809470;140,000000;52,925825
8,400000;50,000717;50,200000;133,796423;140,000000;52,876333
8,500000;50,000990;50,200000;133,704050;140,000000;52,821121
8,600000;50,001301;50,200000;133,478169;140,000000;52,756394
8,700000;50,001017;50,200000;133,369998;140,000000;52,798839
8,800000;50,001590;50,200000;133,148854;140,000000;52,703246
8,900000;50,001365;50,200000;133,128066;140,000000;52,712719
9,000000;50,001316;50,200000;132,870709;140,000000;52,544530
9,100000;50,001055;50,200000;132,842447;140,000000;52,520389
9,200000;50,001279;50,200000;132,475334;140,000000;52,524403
9,300000;50,000825;50,200000;132,482060;140,000000;52,413640
9,400000;50,001672;50,200000;132,220305;140,000000;52,337621
9,500000;50,001424;50,200000;131,974429;140,000000;52,334347
9,600000;50,001726;50,200000;132,056055;140,000000;52,275440
9,700000;50,001095;50,200000;131,774513;140,000000;52,210835
9,800000;50,001156;50,200000;131,795648;140,000000;52,217596
9,900000;50,001374;50,200000;131,430055;140,000000;52,177438
10,000000;50,000992;50,200000;131,380039;140,000000;52,076986
10,100000;50,001187;50,200000;131,202804;140,000000;52,028337
10,200000;50,001569;50,200000;130,911760;140,000000;51,985055
10,300000;50,001131;50,200000;130,875471;140,000000;51,983537
10,400000;50,001619;50,200000;130,881547;140,000000;51,882625
10,500000;50,001345;50,200000;130,858737;140,000000;51,786431
10,600000;50,001604;50,200000;130,619204;140,000000;51,776976
10,700000;50,001342;50,200000;130,363886;140,000000;51,755974
10,800000;50,001103;50,200000;130,317646;140,000000;51,699855
10,900000;50,001908;50,200000;130,237185;140,000000;51,672217
11,000000;50,001384;50,200000;129,897322;140,000000;51,572563
11,100000;50,001619;50,200000;129,917039;140,000000;51,505352
11,200000;50,001897;50,200000;129,634399;140,000000;51,508874
11,300000;50,001029;50,200000;129,509707;140,000000;51,498418
11,400000;50,001548;50,200000;129,444581;140,000000;51,417340
11,500000;50,001929;50,200000;129,266965;140,000000;51,395666
11,600000;50,002000;50,200000;129,367270;140,000000;51,339436
11,700000;50,001509;50,200000;129,255622;140,000000;51,334223
11,800000;50,001309;50,200000;128,951281;140,000000;51,284006
11,900000;50,001354;50,200000;128,961000;140,000000;51,229985
12,000000;50,001793;50,200000;128,865304;140,000000;51,226193
12,100000;50,002025;50,200000;128,643143;140,000000;51,184396
12,200000;50,001921;50,200000;128,749980;140,000000;51,147761
12,300000;50,001262;50,200000;128,419306;140,000000;51,125736
12,400000;50,002141;50,200000;128,285947;140,000000;51,081768
12,500000;50,002076;50,200000;128,242612;140,000000;51,019307
12,600000;50,001265;50,200000;127,920085;140,000000;51,045029
12,700000;50,001449;50,200000;128,098393;140,000000;50,952114
12,800000;50,001639;50,200000;127,964917;140,000000;50,868589
12,900000;50,001671;50,200000;128,058561;140,000000;50,845803
13,000000;50,001570;50,200000;127,846500;140,000000;50,839520
13,100000;50,002493;50,200000;127,837638;140,000000;50,841170
13,200000;50,001638;50,200000;127,743904;140,000000;50,839497
13,300000;50,001810;50,200000;127,586099;140,000000;50,794288
13,400000;50,001515;50,200000;127,465976;140,000000;50,834842
13,500000;50,001888;50,200000;127,396423;140,000000;50,773789
13,600000;50,001907;50,200000;127,503052;140,000000;50,680329
13,700000;50,001863;50,200000;127,380472;140,000000;50,713541
13,800000;50,001818;50,200000;127,292904;140,000000;50,667316
13,900000;50,002259;50,200000;127,325152;140,000000;50,644955
14,000000;50,001775;50,200000;127,161917;140,000000;50,623512
14,100000;50,001825;50,200000;127,148488;140,000000;50,684628
14,200000;50,001705;50,200000;127,248293;140,000000;50,554586
14,300000;50,002171;50,200000;127,103690;140,000000;50,687155
14,400000;50,001520;50,200000;127,239664;140,000000;50,612373
14,500000;50,002422;50,200000;126,999530;140,000000;50,592443
14,600000;50,001766;50,200000;126,883521;140,000000;50,592771
14,700000;50,002208;50,200000;126,926130;140,000000;50,558377
14,800000;50,001867;50,200000;126,959882;140,000000;50,575592
14,900000;50,002336;50,200000;126,992918;140,000000;50,561631
15,000000;50,002448;50,200000;126,884297;140,000000;50,562229
15,100000;50,002162;50,200000;126,931430;140,000000;50,607223
15,200000;50,002094;50,200000;126,923000;140,000000;50,659046
15,300000;50,001916;50,200000;126,823966;140,000000;50,514479
15,400000;50,001933;50,200000;126,935007;140,000000;50,594440
15,500000;50,002318;50,200000;127,119696;140,000000;50,575050
15,600000;50,001983;50,200000;127,016106;140,000000;50,510051
15,700000;50,001739;50,200000;126,883538;140,000000;50,576048
15,800000;50,001701;50,200000;126,907043;140,000000;50,473957
15,900000;50,001847;50,200000;126,885143;140,000000;50,532874
16,000000;50,002519;50,200000;126,805809;140,000000;50,517859
16,100000;50,001854;50,200000;126,633380;140,000000;50,539136
16,200000;50,002023;50,200000;126,763381;140,000000;50,538866
16,300000;50,002591;50,200000;126,776285;140,000000;50,483248
16,400000;50,002120;50,200000;126,629732;140,000000;50,485536
16,500000;50,002334;50,200000;126,585681;140,000000;50,479841
16,600000;50,002099;50,200000;126,688823;140,000000;50,415432
16,700000;50,002107;50,200000;126,584926;140,000000;50,439219
16,800000;50,001829;50,200000;126,431549;140,000000;50,435309
16,900000;50,002284;50,200000;126,466637;140,000000;50,451010
17,000000;50,002073;50,200000;126,422852;140,000000;50,477728
17,100000;50,002667;50,200000;126,399255;140,000000;50,366983
17,200000;50,002530;50,200000;126,357069;140,000000;50,367828
17,300000;50,002111;50,200000;126,119846;140,000000;50,304174
17,400000;50,001871;50,200000;126,085972;140,000000;50,304303
17,500000;50,002673;50,200000;125,902764;140,000000;50,250528
17,600000;50,001775;50,200000;126,016255;140,000000;50,250394
17,700000;50,002499;50,200000;125,981668;140,000000;50,218907
17,800000;50,002294;50,200000;126,036534;140,000000;50,192280
17,900000;50,002232;50,200000;125,927422;140,000000;50,148872
18,000000;50,002675;50,200000;125,947211;140,000000;50,183242
18,100000;50,002742;50,200000;125,676911;140,000000;50,104415
18,200000;50,002368;50,200000;125,562141;140,000000;50,105369
18,300000;50,002697;50,200000;125,477126;140,000000;50,011816
18,400000;50,002175;50,200000;125,418274;140,000000;50,055836
18,500000;50,002233;50,200000;125,353534;140,000000;49,983988
18,600000;50,002277;50,200000;125,202135;140,000000;49,987430
18,700000;50,002695;50,200000;125,117560;140,000000;49,956044
18,800000;50,002528;50,200000;124,945098;140,000000;49,847802
18,900000;50,002284;50,200000;124,881631;140,000000;49,917224
19,000000;50,002412;50,200000;124,802366;140,000000;49,835470
19,100000;50,002647;50,200000;124,982598;140,000000;49,854536
19,200000;50,002533;50,200000;124,676403;140,000000;49,794735
19,300000;50,002612;50,200000;124,614567;140,000000;49,738164
19,400000;50,002715;50,200000;124,280076;140,000000;49,755358
19,500000;50,002686;50,200000;124,487663;140,000000;49,704184
19,600000;50,002740;50,200000;124,097784;140,000000;49,609869
19,700000;50,002948;50,200000;124,300038;140,000000;49,637151
19,800000;50,002761;50,200000;124,061106;140,000000;49,605246
19,900000;50,002046;50,200000;123,883760;140,000000;49,584441
20,000000;50,002785;50,200000;123,652969;140,000000;49,513870
20,100000;50,002462;50,200000;123,698644;140,000000;49,474608
20,200000;50,002650;50,200000;123,704891;140,000000;49,466237
20,300000;50,002927;50,200000;123,451040;140,000000;49,445057
20,400000;50,002865;50,200000;123,421900;140,000000;49,405892
20,500000;50,002774;50,200000;123,325739;140,000000;49,349764
20,600000;50,002928;50,200000;123,199488;140,000000;49,281425
20,700000;50,002609;50,200000;123,101161;140,000000;49,233755
20,800000;50,003233;50,200000;123,090916;140,000000;49,239185
20,900000;50,002625;50,200000;122,859958;140,000000;49,154143
21,000000;50,002520;50,200000;122,814598;140,000000;49,130375
21,100000;50,003026;50,200000;122,730817;140,000000;49,094577
21,200000;50,002690;50,200000;122,458559;140,000000;49,089467
