# YHDA_VERSION=0.7.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=MINIMUM_REZERV
# STEP_NAME=Minimum rezerv — birleşik −200/+200 mHz olayları
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.2
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# YDA_VERSION=0.7.2
# EVENT_SEQUENCE=NEG200,POS200
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
16.8.2026 09:00:15,7s;158;49,999488;50,000000;140,097028;140,000000;55,058411
16.8.2026 09:00:15,8s;159;49,999230;50,000000;139,990522;140,000000;55,014319
16.8.2026 09:00:15,9s;160;49,999264;50,000000;140,113008;140,000000;55,029563
16.8.2026 09:00:16,0s;161;49,999711;50,000000;139,959589;140,000000;54,956896
16.8.2026 09:00:16,1s;162;49,999745;50,000000;139,953356;140,000000;55,008561
16.8.2026 09:00:16,2s;163;49,999022;50,000000;139,817167;140,000000;54,992351
16.8.2026 09:00:16,3s;164;49,999020;50,000000;139,921703;140,000000;55,028404
16.8.2026 09:00:16,4s;165;49,999628;50,000000;140,049190;140,000000;54,998291
16.8.2026 09:00:16,5s;166;49,999399;50,000000;140,043959;140,000000;54,983173
16.8.2026 09:00:16,6s;167;49,999498;50,000000;139,948872;140,000000;55,038861
16.8.2026 09:00:16,7s;168;49,999327;50,000000;139,995706;140,000000;55,076953
16.8.2026 09:00:16,8s;169;49,999160;50,000000;140,000577;140,000000;55,004067
16.8.2026 09:00:16,9s;170;49,999555;50,000000;140,005260;140,000000;55,039402
16.8.2026 09:00:17,0s;171;49,999521;50,000000;140,003597;140,000000;54,972279
16.8.2026 09:00:17,1s;172;49,999378;50,000000;139,990647;140,000000;55,056971
16.8.2026 09:00:17,2s;173;49,999699;50,000000;140,147896;140,000000;54,994137
16.8.2026 09:00:17,3s;174;49,999828;50,000000;140,042242;140,000000;54,999246
16.8.2026 09:00:17,4s;175;49,999335;50,000000;140,023277;140,000000;54,985995
16.8.2026 09:00:17,5s;176;49,999696;50,000000;139,887392;140,000000;55,031918
16.8.2026 09:00:17,6s;177;49,999481;50,000000;139,989843;140,000000;54,983193
16.8.2026 09:00:17,7s;178;49,999913;50,000000;140,045316;140,000000;54,991835
16.8.2026 09:00:17,8s;179;49,999744;50,000000;140,106143;140,000000;54,960509
16.8.2026 09:00:17,9s;180;49,999543;50,000000;139,933456;140,000000;55,008944
16.8.2026 09:00:18,0s;181;50,000209;50,000000;140,035922;140,000000;54,983623
16.8.2026 09:00:18,1s;182;49,999654;50,000000;140,039115;140,000000;55,006420
16.8.2026 09:00:18,2s;183;50,000091;50,000000;139,977302;140,000000;54,971702
16.8.2026 09:00:18,3s;184;49,999515;50,000000;140,004985;140,000000;55,064929
16.8.2026 09:00:18,4s;185;50,000249;50,000000;139,930088;140,000000;55,025557
16.8.2026 09:00:18,5s;186;49,999747;50,000000;140,056031;140,000000;54,954703
16.8.2026 09:00:18,6s;187;50,000097;50,000000;139,928308;140,000000;55,005306
16.8.2026 09:00:18,7s;188;50,000085;50,000000;139,990408;140,000000;55,055545
16.8.2026 09:00:18,8s;189;49,999341;50,000000;140,090553;140,000000;54,998297
16.8.2026 09:00:18,9s;190;49,999286;50,000000;140,039930;140,000000;55,000706
16.8.2026 09:00:19,0s;191;49,999858;50,000000;140,156418;140,000000;54,988804
16.8.2026 09:00:19,1s;192;50,000453;50,000000;140,021978;140,000000;55,051180
16.8.2026 09:00:19,2s;193;49,999889;50,000000;139,931423;140,000000;55,010977
16.8.2026 09:00:19,3s;194;49,999628;50,000000;139,893040;140,000000;55,031612
16.8.2026 09:00:19,4s;195;49,999930;50,000000;139,970127;140,000000;54,971356
16.8.2026 09:00:19,5s;196;49,999806;50,000000;139,943761;140,000000;54,970324
16.8.2026 09:00:19,6s;197;49,999561;50,000000;140,055311;140,000000;55,025459
16.8.2026 09:00:19,7s;198;50,000110;50,000000;139,954489;140,000000;55,007337
16.8.2026 09:00:19,8s;199;49,999986;50,000000;140,106704;140,000000;55,016272
16.8.2026 09:00:19,9s;200;50,000131;50,000000;140,017373;140,000000;55,016439
16.8.2026 09:00:20,0s;201;49,999956;49,800000;140,106376;140,000000;55,011503
16.8.2026 09:00:20,1s;202;50,000031;49,800000;139,982785;140,000000;55,036722
16.8.2026 09:00:20,2s;203;49,999995;49,800000;139,964478;140,000000;54,977210
16.8.2026 09:00:20,3s;204;50,000162;49,800000;139,997340;140,000000;55,005870
16.8.2026 09:00:20,4s;205;50,000064;49,800000;140,065258;140,000000;55,010592
16.8.2026 09:00:20,5s;206;49,999533;49,800000;140,066512;140,000000;55,042728
16.8.2026 09:00:20,6s;207;49,999820;49,800000;140,067395;140,000000;55,017402
16.8.2026 09:00:20,7s;208;50,000047;49,800000;140,125409;140,000000;54,987608
16.8.2026 09:00:20,8s;209;50,000272;49,800000;140,139959;140,000000;55,013588
16.8.2026 09:00:20,9s;210;50,000405;49,800000;140,006453;140,000000;54,964183
16.8.2026 09:00:21,0s;211;50,000340;49,800000;139,910358;140,000000;55,051115
16.8.2026 09:00:21,1s;212;50,000459;49,800000;139,964908;140,000000;54,995178
16.8.2026 09:00:21,2s;213;50,000363;49,800000;139,986477;140,000000;55,010448
16.8.2026 09:00:21,3s;214;50,000441;49,800000;140,091173;140,000000;55,026700
16.8.2026 09:00:21,4s;215;50,000644;49,800000;140,063534;140,000000;55,051726
16.8.2026 09:00:21,5s;216;50,000013;49,800000;139,982620;140,000000;55,048339
16.8.2026 09:00:21,6s;217;50,000202;49,800000;139,921189;140,000000;55,025192
16.8.2026 09:00:21,7s;218;50,000180;49,800000;140,063847;140,000000;55,019243
16.8.2026 09:00:21,8s;219;49,999924;49,800000;139,956686;140,000000;54,992355
16.8.2026 09:00:21,9s;220;50,000139;49,800000;140,150532;140,000000;54,977122
16.8.2026 09:00:22,0s;221;50,000670;49,800000;140,052984;140,000000;54,958455
16.8.2026 09:00:22,1s;222;49,999880;49,800000;139,924408;140,000000;54,967500
16.8.2026 09:00:22,2s;223;50,000496;49,800000;139,995890;140,000000;55,033041
16.8.2026 09:00:22,3s;224;50,000402;49,800000;140,071857;140,000000;55,068574
16.8.2026 09:00:22,4s;225;50,000350;49,800000;140,026118;140,000000;54,988246
16.8.2026 09:00:22,5s;226;49,999979;49,800000;140,055912;140,000000;55,005574
16.8.2026 09:00:22,6s;227;50,000554;49,800000;140,091289;140,000000;55,033581
16.8.2026 09:00:22,7s;228;50,000060;49,800000;139,940662;140,000000;55,022753
16.8.2026 09:00:22,8s;229;50,000634;49,800000;140,143340;140,000000;55,083991
16.8.2026 09:00:22,9s;230;50,000574;49,800000;140,226519;140,000000;54,944857
16.8.2026 09:00:23,0s;231;50,000292;49,800000;140,298106;140,000000;55,092772
16.8.2026 09:00:23,1s;232;50,000639;49,800000;140,245000;140,000000;55,073848
16.8.2026 09:00:23,2s;233;50,000457;49,800000;140,113435;140,000000;55,079389
16.8.2026 09:00:23,3s;234;50,000331;49,800000;140,187414;140,000000;55,065258
16.8.2026 09:00:23,4s;235;50,000087;49,800000;140,369233;140,000000;55,096590
16.8.2026 09:00:23,5s;236;50,000380;49,800000;140,458764;140,000000;55,144232
16.8.2026 09:00:23,6s;237;50,000342;49,800000;140,426354;140,000000;55,175935
16.8.2026 09:00:23,7s;238;50,000898;49,800000;140,446237;140,000000;55,193195
16.8.2026 09:00:23,8s;239;50,000489;49,800000;140,403669;140,000000;55,237568
16.8.2026 09:00:23,9s;240;50,000715;49,800000;140,598856;140,000000;55,226148
16.8.2026 09:00:24,0s;241;50,000516;49,800000;140,622598;140,000000;55,175476
16.8.2026 09:00:24,1s;242;50,000195;49,800000;140,800257;140,000000;55,245506
16.8.2026 09:00:24,2s;243;50,000833;49,800000;141,034146;140,000000;55,274419
16.8.2026 09:00:24,3s;244;50,000728;49,800000;140,950822;140,000000;55,345451
16.8.2026 09:00:24,4s;245;50,000579;49,800000;141,161471;140,000000;55,280353
16.8.2026 09:00:24,5s;246;50,000087;49,800000;141,137545;140,000000;55,441195
16.8.2026 09:00:24,6s;247;50,000649;49,800000;141,162656;140,000000;55,394717
16.8.2026 09:00:24,7s;248;50,000873;49,800000;141,188460;140,000000;55,444692
16.8.2026 09:00:24,8s;249;50,000330;49,800000;141,442949;140,000000;55,466477
16.8.2026 09:00:24,9s;250;50,000470;49,800000;141,488436;140,000000;55,532152
16.8.2026 09:00:25,0s;251;50,000984;49,800000;141,458792;140,000000;55,488737
16.8.2026 09:00:25,1s;252;50,000313;49,800000;141,825750;140,000000;55,585785
16.8.2026 09:00:25,2s;253;50,000513;49,800000;141,859204;140,000000;55,530501
16.8.2026 09:00:25,3s;254;50,000734;49,800000;141,901850;140,000000;55,601732
16.8.2026 09:00:25,4s;255;50,000585;49,800000;142,024451;140,000000;55,744869
16.8.2026 09:00:25,5s;256;50,000541;49,800000;142,238705;140,000000;55,799234
16.8.2026 09:00:25,6s;257;50,000559;49,800000;142,321140;140,000000;55,810787
16.8.2026 09:00:25,7s;258;50,000304;49,800000;142,444299;140,000000;55,776060
16.8.2026 09:00:25,8s;259;50,001215;49,800000;142,432735;140,000000;55,868099
16.8.2026 09:00:25,9s;260;50,001124;49,800000;142,721507;140,000000;55,862425
16.8.2026 09:00:26,0s;261;50,000717;49,800000;142,699511;140,000000;55,982782
16.8.2026 09:00:26,1s;262;50,000756;49,800000;142,871423;140,000000;56,021255
16.8.2026 09:00:26,2s;263;50,000679;49,800000;143,020410;140,000000;56,023028
16.8.2026 09:00:26,3s;264;50,000895;49,800000;143,163781;140,000000;56,064252
16.8.2026 09:00:26,4s;265;50,001060;49,800000;143,389848;140,000000;56,122032
16.8.2026 09:00:26,5s;266;50,001199;49,800000;143,408399;140,000000;56,172803
16.8.2026 09:00:26,6s;267;50,001232;49,800000;143,587428;140,000000;56,201662
16.8.2026 09:00:26,7s;268;50,000673;49,800000;143,752248;140,000000;56,305652
16.8.2026 09:00:26,8s;269;50,000456;49,800000;143,737303;140,000000;56,296945
16.8.2026 09:00:26,9s;270;50,001309;49,800000;143,904990;140,000000;56,327387
16.8.2026 09:00:27,0s;271;50,001033;49,800000;144,066611;140,000000;56,431125
16.8.2026 09:00:27,1s;272;50,000743;49,800000;144,236616;140,000000;56,488260
16.8.2026 09:00:27,2s;273;50,001175;49,800000;144,544362;140,000000;56,531103
16.8.2026 09:00:27,3s;274;50,000948;49,800000;144,685501;140,000000;56,561729
16.8.2026 09:00:27,4s;275;50,001493;49,800000;144,593433;140,000000;56,680103
16.8.2026 09:00:27,5s;276;50,001066;49,800000;144,945718;140,000000;56,643147
16.8.2026 09:00:27,6s;277;50,001318;49,800000;145,050220;140,000000;56,722526
16.8.2026 09:00:27,7s;278;50,000936;49,800000;145,036352;140,000000;56,731389
16.8.2026 09:00:27,8s;279;50,001171;49,800000;145,304503;140,000000;56,765410
16.8.2026 09:00:27,9s;280;50,000867;49,800000;145,599580;140,000000;56,870659
16.8.2026 09:00:28,0s;281;50,001465;49,800000;145,685563;140,000000;56,908684
16.8.2026 09:00:28,1s;282;50,001704;49,800000;145,681261;140,000000;56,917297
16.8.2026 09:00:28,2s;283;50,000905;49,800000;146,010179;140,000000;57,021394
16.8.2026 09:00:28,3s;284;50,001361;49,800000;146,109257;140,000000;57,103544
16.8.2026 09:00:28,4s;285;50,001077;49,800000;146,187820;140,000000;57,102671
16.8.2026 09:00:28,5s;286;50,001657;49,800000;146,306069;140,000000;57,180403
16.8.2026 09:00:28,6s;287;50,001145;49,800000;146,433357;140,000000;57,187643
16.8.2026 09:00:28,7s;288;50,001356;49,800000;146,637241;140,000000;57,323738
16.8.2026 09:00:28,8s;289;50,001229;49,800000;146,860032;140,000000;57,317111
16.8.2026 09:00:28,9s;290;50,001018;49,800000;146,842820;140,000000;57,363902
