# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=HASSASIYET
# STEP_NAME=Hassasiyet — 49,990 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# SENSITIVITY_SEGMENTS=SENS_49_990,SENS_49_995,SENS_50_005,SENS_50_010
# DATA_CLASS=ÖRNEK / SENTETİK
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
16.8.2026 09:00:04,8s;49;50,000004;50,000000;459,916370;460,000000;55,024860
16.8.2026 09:00:04,9s;50;50,000213;50,000000;460,005971;460,000000;55,046239
16.8.2026 09:00:05,0s;51;50,000136;50,000000;460,021332;460,000000;54,960194
16.8.2026 09:00:05,1s;52;49,999970;50,000000;459,970571;460,000000;54,983488
16.8.2026 09:00:05,2s;53;50,000117;50,000000;460,003534;460,000000;55,023254
16.8.2026 09:00:05,3s;54;49,999795;50,000000;459,965587;460,000000;54,982471
16.8.2026 09:00:05,4s;55;50,000114;50,000000;460,018425;460,000000;55,030605
16.8.2026 09:00:05,5s;56;49,999887;50,000000;460,062244;460,000000;55,023527
16.8.2026 09:00:05,6s;57;49,999844;50,000000;459,992651;460,000000;54,991558
16.8.2026 09:00:05,7s;58;49,999900;50,000000;459,990871;460,000000;54,986402
16.8.2026 09:00:05,8s;59;49,999697;50,000000;460,012260;460,000000;55,029833
16.8.2026 09:00:05,9s;60;50,000040;50,000000;459,994237;460,000000;55,016189
16.8.2026 09:00:06,0s;61;50,000149;50,000000;460,001304;460,000000;55,002878
16.8.2026 09:00:06,1s;62;49,999972;50,000000;460,008844;460,000000;55,027521
16.8.2026 09:00:06,2s;63;49,999884;50,000000;459,990976;460,000000;55,002275
16.8.2026 09:00:06,3s;64;50,000216;50,000000;459,954412;460,000000;55,010147
16.8.2026 09:00:06,4s;65;49,999703;50,000000;460,016168;460,000000;54,974231
16.8.2026 09:00:06,5s;66;50,000006;50,000000;460,050995;460,000000;54,967171
16.8.2026 09:00:06,6s;67;50,000111;50,000000;460,042608;460,000000;54,996232
16.8.2026 09:00:06,7s;68;49,999996;50,000000;460,001451;460,000000;54,981334
16.8.2026 09:00:06,8s;69;49,999603;50,000000;459,958858;460,000000;55,011020
16.8.2026 09:00:06,9s;70;49,999637;50,000000;459,991287;460,000000;54,972652
16.8.2026 09:00:07,0s;71;49,999795;50,000000;460,031670;460,000000;55,012131
16.8.2026 09:00:07,1s;72;50,000095;50,000000;459,998601;460,000000;54,980207
16.8.2026 09:00:07,2s;73;50,000071;50,000000;460,063830;460,000000;55,017317
16.8.2026 09:00:07,3s;74;49,999944;50,000000;460,013889;460,000000;55,006836
16.8.2026 09:00:07,4s;75;49,999950;50,000000;460,028162;460,000000;54,989318
16.8.2026 09:00:07,5s;76;49,999831;50,000000;459,958822;460,000000;55,003069
16.8.2026 09:00:07,6s;77;50,000061;50,000000;459,959052;460,000000;55,012553
16.8.2026 09:00:07,7s;78;49,999876;50,000000;459,983762;460,000000;54,967947
16.8.2026 09:00:07,8s;79;50,000052;50,000000;459,999920;460,000000;54,991746
16.8.2026 09:00:07,9s;80;50,000049;50,000000;459,947155;460,000000;54,992884
16.8.2026 09:00:08,0s;81;50,000079;50,000000;459,972760;460,000000;55,045508
16.8.2026 09:00:08,1s;82;50,000054;50,000000;460,018311;460,000000;55,025938
16.8.2026 09:00:08,2s;83;50,000129;50,000000;459,970367;460,000000;55,021995
16.8.2026 09:00:08,3s;84;49,999900;50,000000;459,941002;460,000000;55,038565
16.8.2026 09:00:08,4s;85;50,000191;50,000000;460,050022;460,000000;54,978763
16.8.2026 09:00:08,5s;86;49,999933;50,000000;460,014992;460,000000;54,985258
16.8.2026 09:00:08,6s;87;49,999972;50,000000;459,960886;460,000000;54,979379
16.8.2026 09:00:08,7s;88;50,000005;50,000000;459,975924;460,000000;54,996798
16.8.2026 09:00:08,8s;89;50,000034;50,000000;459,928569;460,000000;55,011464
16.8.2026 09:00:08,9s;90;50,000085;50,000000;460,096581;460,000000;55,003026
16.8.2026 09:00:09,0s;91;50,000078;50,000000;459,932920;460,000000;55,026348
16.8.2026 09:00:09,1s;92;50,000005;50,000000;460,050204;460,000000;54,998426
16.8.2026 09:00:09,2s;93;49,999932;50,000000;459,975485;460,000000;54,974050
16.8.2026 09:00:09,3s;94;50,000179;50,000000;460,015250;460,000000;54,999005
16.8.2026 09:00:09,4s;95;50,000091;50,000000;460,025699;460,000000;55,002453
16.8.2026 09:00:09,5s;96;49,999975;50,000000;460,010069;460,000000;54,995230
16.8.2026 09:00:09,6s;97;49,999951;50,000000;460,035064;460,000000;55,007646
16.8.2026 09:00:09,7s;98;49,999870;50,000000;460,038539;460,000000;54,980734
16.8.2026 09:00:09,8s;99;50,000016;50,000000;460,002538;460,000000;54,964444
16.8.2026 09:00:09,9s;100;50,000019;50,000000;459,982013;460,000000;55,012675
16.8.2026 09:00:10,0s;101;50,000043;50,000000;459,962444;460,000000;55,008833
16.8.2026 09:00:10,1s;102;50,000221;50,000000;460,028046;460,000000;55,012974
16.8.2026 09:00:10,2s;103;49,999934;50,000000;459,995287;460,000000;54,994384
16.8.2026 09:00:10,3s;104;49,999807;50,000000;460,027703;460,000000;55,009957
16.8.2026 09:00:10,4s;105;49,999937;50,000000;460,011722;460,000000;54,998602
16.8.2026 09:00:10,5s;106;50,000207;50,000000;460,009385;460,000000;54,999263
16.8.2026 09:00:10,6s;107;49,999710;50,000000;459,964264;460,000000;54,978423
16.8.2026 09:00:10,7s;108;49,999991;50,000000;460,090868;460,000000;55,008344
16.8.2026 09:00:10,8s;109;49,999921;50,000000;460,049444;460,000000;55,015120
16.8.2026 09:00:10,9s;110;49,999964;50,000000;460,054884;460,000000;55,006881
16.8.2026 09:00:11,0s;111;49,999702;50,000000;459,980009;460,000000;54,997748
16.8.2026 09:00:11,1s;112;49,999888;50,000000;459,975723;460,000000;54,975541
16.8.2026 09:00:11,2s;113;49,999921;50,000000;459,982527;460,000000;54,991480
16.8.2026 09:00:11,3s;114;49,999875;50,000000;460,001403;460,000000;54,979156
16.8.2026 09:00:11,4s;115;50,000136;50,000000;460,006819;460,000000;55,008648
16.8.2026 09:00:11,5s;116;50,000263;50,000000;459,983686;460,000000;54,991910
16.8.2026 09:00:11,6s;117;50,000119;50,000000;459,918432;460,000000;55,030728
16.8.2026 09:00:11,7s;118;49,999882;50,000000;460,002168;460,000000;55,016215
16.8.2026 09:00:11,8s;119;50,000052;50,000000;460,027444;460,000000;55,009585
16.8.2026 09:00:11,9s;120;49,999840;50,000000;459,995166;460,000000;54,984172
16.8.2026 09:00:12,0s;121;49,999598;50,000000;459,983073;460,000000;54,984349
16.8.2026 09:00:12,1s;122;49,999828;50,000000;460,014327;460,000000;55,009903
16.8.2026 09:00:12,2s;123;50,000045;50,000000;460,004066;460,000000;54,993121
16.8.2026 09:00:12,3s;124;49,999868;50,000000;459,947253;460,000000;55,007517
16.8.2026 09:00:12,4s;125;49,999746;50,000000;460,035118;460,000000;54,990402
16.8.2026 09:00:12,5s;126;50,000078;50,000000;460,071617;460,000000;55,026620
16.8.2026 09:00:12,6s;127;50,000137;50,000000;460,003283;460,000000;54,991062
16.8.2026 09:00:12,7s;128;49,999747;50,000000;460,028014;460,000000;55,022534
16.8.2026 09:00:12,8s;129;49,999966;50,000000;459,950707;460,000000;54,988347
16.8.2026 09:00:12,9s;130;50,000005;50,000000;459,983794;460,000000;54,983826
16.8.2026 09:00:13,0s;131;50,000224;50,000000;459,981817;460,000000;54,997392
16.8.2026 09:00:13,1s;132;49,999847;50,000000;460,008893;460,000000;55,008464
16.8.2026 09:00:13,2s;133;50,000196;50,000000;460,019874;460,000000;54,996938
16.8.2026 09:00:13,3s;134;49,999963;50,000000;460,042912;460,000000;54,969507
16.8.2026 09:00:13,4s;135;50,000137;50,000000;459,996184;460,000000;55,015905
16.8.2026 09:00:13,5s;136;49,999961;50,000000;460,007858;460,000000;55,026374
16.8.2026 09:00:13,6s;137;50,000150;50,000000;459,992667;460,000000;55,014595
16.8.2026 09:00:13,7s;138;50,000164;50,000000;460,007705;460,000000;55,009231
16.8.2026 09:00:13,8s;139;50,000266;50,000000;459,984508;460,000000;54,973145
16.8.2026 09:00:13,9s;140;50,000231;50,000000;459,985047;460,000000;55,016011
16.8.2026 09:00:14,0s;141;50,000120;50,000000;460,082037;460,000000;54,984515
16.8.2026 09:00:14,1s;142;50,000354;50,000000;460,008983;460,000000;55,003248
16.8.2026 09:00:14,2s;143;50,000039;50,000000;460,029172;460,000000;54,968312
16.8.2026 09:00:14,3s;144;50,000175;50,000000;459,957282;460,000000;55,013837
16.8.2026 09:00:14,4s;145;50,000058;50,000000;460,082866;460,000000;55,004619
16.8.2026 09:00:14,5s;146;50,000186;50,000000;459,956220;460,000000;54,988565
16.8.2026 09:00:14,6s;147;49,999924;50,000000;459,892516;460,000000;54,980886
16.8.2026 09:00:14,7s;148;49,999858;50,000000;460,004012;460,000000;54,948594
16.8.2026 09:00:14,8s;149;50,000062;50,000000;460,037998;460,000000;55,027362
16.8.2026 09:00:14,9s;150;49,999981;50,000000;460,044546;460,000000;54,969357
16.8.2026 09:00:15,0s;151;49,999912;50,000000;460,028856;460,000000;54,997061
16.8.2026 09:00:15,1s;152;49,999953;50,000000;460,028405;460,000000;55,012298
16.8.2026 09:00:15,2s;153;50,000093;50,000000;460,017047;460,000000;54,988331
16.8.2026 09:00:15,3s;154;49,999979;50,000000;460,017070;460,000000;54,985582
16.8.2026 09:00:15,4s;155;49,999870;50,000000;460,017497;460,000000;55,001603
16.8.2026 09:00:15,5s;156;49,999773;50,000000;460,038535;460,000000;55,022249
16.8.2026 09:00:15,6s;157;49,999926;50,000000;460,035303;460,000000;55,010203
16.8.2026 09:00:15,7s;158;49,999916;50,000000;459,964241;460,000000;55,005397
16.8.2026 09:00:15,8s;159;50,000202;50,000000;459,976557;460,000000;55,014955
16.8.2026 09:00:15,9s;160;49,999743;50,000000;459,959682;460,000000;54,993446
16.8.2026 09:00:16,0s;161;50,000157;50,000000;459,985861;460,000000;54,965977
16.8.2026 09:00:16,1s;162;49,999937;50,000000;460,021611;460,000000;54,996724
16.8.2026 09:00:16,2s;163;50,000198;50,000000;460,026926;460,000000;55,000901
16.8.2026 09:00:16,3s;164;50,000404;50,000000;459,949602;460,000000;55,016453
16.8.2026 09:00:16,4s;165;49,999884;50,000000;459,983290;460,000000;55,015240
16.8.2026 09:00:16,5s;166;50,000062;50,000000;459,986526;460,000000;55,016239
16.8.2026 09:00:16,6s;167;49,999614;50,000000;459,973807;460,000000;55,016553
16.8.2026 09:00:16,7s;168;49,999824;50,000000;460,013168;460,000000;55,011352
16.8.2026 09:00:16,8s;169;49,999984;50,000000;460,002983;460,000000;55,008625
16.8.2026 09:00:16,9s;170;50,000087;50,000000;459,994807;460,000000;55,009504
16.8.2026 09:00:17,0s;171;49,999996;50,000000;460,008266;460,000000;54,979638
16.8.2026 09:00:17,1s;172;49,999886;50,000000;459,982339;460,000000;55,031975
16.8.2026 09:00:17,2s;173;49,999822;50,000000;459,988965;460,000000;54,973750
16.8.2026 09:00:17,3s;174;49,999753;50,000000;460,022311;460,000000;54,990635
16.8.2026 09:00:17,4s;175;49,999975;50,000000;459,957483;460,000000;54,987281
16.8.2026 09:00:17,5s;176;49,999963;50,000000;460,010347;460,000000;55,011829
16.8.2026 09:00:17,6s;177;49,999725;50,000000;460,023684;460,000000;54,976095
16.8.2026 09:00:17,7s;178;50,000191;50,000000;459,962775;460,000000;55,001032
16.8.2026 09:00:17,8s;179;50,000052;50,000000;460,028101;460,000000;54,990879
16.8.2026 09:00:17,9s;180;50,000063;50,000000;460,066900;460,000000;54,981289
16.8.2026 09:00:18,0s;181;49,999914;50,000000;460,007213;460,000000;54,994691
16.8.2026 09:00:18,1s;182;49,999901;50,000000;460,039749;460,000000;55,007584
16.8.2026 09:00:18,2s;183;50,000102;50,000000;459,971863;460,000000;54,986091
16.8.2026 09:00:18,3s;184;49,999989;50,000000;459,975322;460,000000;55,027246
16.8.2026 09:00:18,4s;185;50,000146;50,000000;459,940516;460,000000;55,014630
16.8.2026 09:00:18,5s;186;49,999930;50,000000;460,084774;460,000000;55,001179
16.8.2026 09:00:18,6s;187;49,999716;50,000000;460,020570;460,000000;54,992024
16.8.2026 09:00:18,7s;188;49,999983;50,000000;459,930888;460,000000;54,968759
16.8.2026 09:00:18,8s;189;50,000342;50,000000;460,019707;460,000000;54,993686
16.8.2026 09:00:18,9s;190;50,000003;50,000000;459,980534;460,000000;55,021183
16.8.2026 09:00:19,0s;191;49,999954;50,000000;460,062130;460,000000;54,942600
16.8.2026 09:00:19,1s;192;49,999813;50,000000;459,973178;460,000000;54,998707
16.8.2026 09:00:19,2s;193;50,000371;50,000000;459,961307;460,000000;54,982268
16.8.2026 09:00:19,3s;194;50,000328;50,000000;459,963955;460,000000;55,007382
16.8.2026 09:00:19,4s;195;50,000148;50,000000;459,955147;460,000000;55,015513
16.8.2026 09:00:19,5s;196;49,999994;50,000000;459,964922;460,000000;54,988683
16.8.2026 09:00:19,6s;197;50,000249;50,000000;460,006172;460,000000;55,029066
16.8.2026 09:00:19,7s;198;49,999736;50,000000;460,024480;460,000000;54,979213
16.8.2026 09:00:19,8s;199;50,000185;50,000000;459,980457;460,000000;55,013005
16.8.2026 09:00:19,9s;200;49,999899;50,000000;460,001588;460,000000;55,005286
16.8.2026 09:00:20,0s;201;49,999825;50,000000;460,027316;460,000000;54,971878
16.8.2026 09:00:20,1s;202;49,999885;50,000000;459,977754;460,000000;54,984441
16.8.2026 09:00:20,2s;203;50,000212;50,000000;460,013606;460,000000;55,005525
16.8.2026 09:00:20,3s;204;50,000037;50,000000;459,982157;460,000000;54,973103
16.8.2026 09:00:20,4s;205;50,000402;50,000000;459,998732;460,000000;54,959655
16.8.2026 09:00:20,5s;206;49,999871;50,000000;459,998133;460,000000;55,009211
16.8.2026 09:00:20,6s;207;50,000301;50,000000;459,988016;460,000000;54,997198
16.8.2026 09:00:20,7s;208;50,000069;50,000000;460,016897;460,000000;55,003370
16.8.2026 09:00:20,8s;209;49,999834;50,000000;460,048390;460,000000;54,971859
16.8.2026 09:00:20,9s;210;50,000047;50,000000;460,015021;460,000000;54,974887
16.8.2026 09:00:21,0s;211;50,000235;50,000000;460,060245;460,000000;55,009683
16.8.2026 09:00:21,1s;212;49,999719;50,000000;460,015412;460,000000;54,981595
16.8.2026 09:00:21,2s;213;50,000315;50,000000;460,067946;460,000000;54,960859
16.8.2026 09:00:21,3s;214;49,999951;50,000000;459,991354;460,000000;55,019934
16.8.2026 09:00:21,4s;215;49,999931;50,000000;460,050550;460,000000;54,965495
16.8.2026 09:00:21,5s;216;50,000063;50,000000;459,964597;460,000000;55,014064
16.8.2026 09:00:21,6s;217;50,000138;50,000000;460,028529;460,000000;54,975398
16.8.2026 09:00:21,7s;218;50,000030;50,000000;460,026636;460,000000;54,983244
16.8.2026 09:00:21,8s;219;50,000081;50,000000;459,999457;460,000000;55,012086
16.8.2026 09:00:21,9s;220;50,000109;50,000000;460,000025;460,000000;54,989917
16.8.2026 09:00:22,0s;221;49,999871;50,000000;459,989103;460,000000;54,975927
16.8.2026 09:00:22,1s;222;49,999454;50,000000;459,956963;460,000000;54,993909
16.8.2026 09:00:22,2s;223;49,999851;50,000000;460,025526;460,000000;55,014402
16.8.2026 09:00:22,3s;224;49,999827;50,000000;459,970471;460,000000;55,038732
16.8.2026 09:00:22,4s;225;50,000040;50,000000;459,970541;460,000000;55,021729
16.8.2026 09:00:22,5s;226;49,999870;50,000000;459,981485;460,000000;54,982505
16.8.2026 09:00:22,6s;227;50,000173;50,000000;460,070147;460,000000;55,030069
16.8.2026 09:00:22,7s;228;49,999963;50,000000;459,931766;460,000000;55,013012
16.8.2026 09:00:22,8s;229;49,999921;50,000000;460,001291;460,000000;54,973390
16.8.2026 09:00:22,9s;230;49,999617;50,000000;460,053848;460,000000;54,987415
16.8.2026 09:00:23,0s;231;50,000074;50,000000;460,048776;460,000000;55,013336
16.8.2026 09:00:23,1s;232;49,999827;50,000000;460,037033;460,000000;54,981360
16.8.2026 09:00:23,2s;233;50,000176;50,000000;459,983160;460,000000;55,005015
16.8.2026 09:00:23,3s;234;50,000092;50,000000;459,996953;460,000000;55,018404
16.8.2026 09:00:23,4s;235;49,999835;50,000000;460,029050;460,000000;55,001555
16.8.2026 09:00:23,5s;236;49,999939;50,000000;459,978545;460,000000;55,013010
16.8.2026 09:00:23,6s;237;50,000144;50,000000;460,027197;460,000000;55,009864
16.8.2026 09:00:23,7s;238;49,999875;50,000000;460,059926;460,000000;55,005048
16.8.2026 09:00:23,8s;239;49,999931;50,000000;459,978070;460,000000;55,001723
16.8.2026 09:00:23,9s;240;49,999828;50,000000;459,975300;460,000000;55,008843
16.8.2026 09:00:24,0s;241;49,999707;50,000000;459,957781;460,000000;55,038914
16.8.2026 09:00:24,1s;242;49,999618;50,000000;459,960039;460,000000;54,977795
16.8.2026 09:00:24,2s;243;49,999921;50,000000;460,044206;460,000000;55,005301
16.8.2026 09:00:24,3s;244;50,000011;50,000000;459,952187;460,000000;55,000216
16.8.2026 09:00:24,4s;245;50,000033;50,000000;459,939795;460,000000;54,984342
16.8.2026 09:00:24,5s;246;49,999720;50,000000;459,965933;460,000000;54,990792
16.8.2026 09:00:24,6s;247;50,000070;50,000000;460,022715;460,000000;55,006711
16.8.2026 09:00:24,7s;248;50,000032;50,000000;459,944863;460,000000;55,019021
16.8.2026 09:00:24,8s;249;50,000205;50,000000;460,004404;460,000000;55,000669
16.8.2026 09:00:24,9s;250;49,999815;50,000000;459,998668;460,000000;55,017443
16.8.2026 09:00:25,0s;251;50,000076;50,000000;459,948520;460,000000;54,994735
16.8.2026 09:00:25,1s;252;50,000100;50,000000;460,018750;460,000000;55,000932
16.8.2026 09:00:25,2s;253;50,000398;50,000000;460,049471;460,000000;55,004375
16.8.2026 09:00:25,3s;254;50,000083;50,000000;459,977403;460,000000;55,030882
16.8.2026 09:00:25,4s;255;49,999625;50,000000;459,957346;460,000000;55,006324
16.8.2026 09:00:25,5s;256;50,000048;50,000000;459,967327;460,000000;54,986881
16.8.2026 09:00:25,6s;257;49,999686;50,000000;460,018373;460,000000;54,980231
16.8.2026 09:00:25,7s;258;50,000129;50,000000;460,001486;460,000000;54,991587
16.8.2026 09:00:25,8s;259;50,000210;50,000000;460,014648;460,000000;55,010797
16.8.2026 09:00:25,9s;260;49,999863;50,000000;459,918921;460,000000;54,989902
16.8.2026 09:00:26,0s;261;49,999923;50,000000;460,007997;460,000000;55,035705
16.8.2026 09:00:26,1s;262;50,000243;50,000000;460,061819;460,000000;54,963343
16.8.2026 09:00:26,2s;263;50,000168;50,000000;459,995783;460,000000;55,000220
16.8.2026 09:00:26,3s;264;50,000188;50,000000;459,983180;460,000000;55,018789
16.8.2026 09:00:26,4s;265;49,999889;50,000000;459,975704;460,000000;55,038167
16.8.2026 09:00:26,5s;266;49,999875;50,000000;460,038503;460,000000;55,008146
16.8.2026 09:00:26,6s;267;49,999990;50,000000;459,937644;460,000000;54,986130
16.8.2026 09:00:26,7s;268;50,000375;50,000000;460,043198;460,000000;55,007650
16.8.2026 09:00:26,8s;269;49,999877;50,000000;460,003021;460,000000;55,016175
16.8.2026 09:00:26,9s;270;49,999597;50,000000;460,018089;460,000000;55,041590
16.8.2026 09:00:27,0s;271;49,999817;50,000000;459,933676;460,000000;55,025508
16.8.2026 09:00:27,1s;272;50,000171;50,000000;460,038357;460,000000;54,980839
16.8.2026 09:00:27,2s;273;50,000029;50,000000;459,966827;460,000000;54,999542
16.8.2026 09:00:27,3s;274;50,000046;50,000000;459,954897;460,000000;55,017550
16.8.2026 09:00:27,4s;275;49,999937;50,000000;460,037042;460,000000;55,009063
16.8.2026 09:00:27,5s;276;49,999898;50,000000;460,070073;460,000000;54,966726
16.8.2026 09:00:27,6s;277;50,000062;50,000000;460,028870;460,000000;55,001114
16.8.2026 09:00:27,7s;278;49,999848;50,000000;460,028907;460,000000;54,990556
16.8.2026 09:00:27,8s;279;49,999709;50,000000;460,023879;460,000000;55,005702
16.8.2026 09:00:27,9s;280;50,000152;50,000000;460,006892;460,000000;54,978209
16.8.2026 09:00:28,0s;281;49,999854;50,000000;460,011300;460,000000;55,040391
16.8.2026 09:00:28,1s;282;50,000176;50,000000;459,985937;460,000000;54,996515
16.8.2026 09:00:28,2s;283;49,999743;50,000000;460,006106;460,000000;55,017658
16.8.2026 09:00:28,3s;284;50,000280;50,000000;459,977231;460,000000;54,988025
16.8.2026 09:00:28,4s;285;50,000269;50,000000;459,990933;460,000000;55,013718
16.8.2026 09:00:28,5s;286;50,000091;50,000000;460,059375;460,000000;55,016701
16.8.2026 09:00:28,6s;287;49,999983;50,000000;459,979507;460,000000;54,983934
16.8.2026 09:00:28,7s;288;49,999812;50,000000;460,040742;460,000000;55,008538
16.8.2026 09:00:28,8s;289;50,000050;50,000000;460,004970;460,000000;55,004640
