# YHDA_VERSION=0.7.0
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=MAX_LOAD_DOWN
# STEP_NAME=Maksimum kapasite bölgesi — yük atma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:00:19,0s;20;384,000000;383,908178;384,000000;50,002639;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:20,0s;21;384,000000;383,974377;384,000000;50,000928;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:21,0s;22;384,000000;384,056683;384,000000;49,999691;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:22,0s;23;384,000000;384,010584;384,000000;49,999542;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:23,0s;24;384,000000;384,053866;384,000000;50,001053;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:24,0s;25;384,000000;383,996190;384,000000;49,999798;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:25,0s;26;384,000000;383,911627;384,000000;50,000697;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:26,0s;27;384,000000;383,975084;384,000000;50,001322;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:27,0s;28;384,000000;384,019078;384,000000;50,001286;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:28,0s;29;384,000000;384,052509;384,000000;50,000072;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:29,0s;30;384,000000;383,996749;384,000000;50,000324;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:30,0s;31;360,000000;384,077939;384,000000;49,984437;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:31,0s;32;360,000000;384,023030;384,000000;49,982459;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:32,0s;33;360,000000;384,052445;384,000000;49,984722;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:33,0s;34;360,000000;383,954522;384,000000;49,985750;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:34,0s;35;360,000000;384,024642;360,000000;49,983530;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:35,0s;36;360,000000;384,044282;360,000000;49,983897;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:36,0s;37;360,000000;383,966904;360,000000;49,983048;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:37,0s;38;360,000000;384,001641;360,000000;49,982355;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:38,0s;39;360,000000;383,718108;360,000000;49,983684;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:39,0s;40;360,000000;383,366932;360,000000;49,983579;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:40,0s;41;360,000000;382,988898;360,000000;49,984055;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:41,0s;42;360,000000;382,652486;360,000000;49,985525;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:42,0s;43;360,000000;382,325654;360,000000;49,982309;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:00:43,0s;44;360,000000;382,028408;360,000000;49,985954;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:44,0s;45;360,000000;381,591068;360,000000;49,981531;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:45,0s;46;360,000000;381,331618;360,000000;49,986798;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:46,0s;47;360,000000;380,993819;360,000000;49,984523;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:47,0s;48;360,000000;380,550720;360,000000;49,987247;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:48,0s;49;360,000000;380,354580;360,000000;49,985935;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:49,0s;50;360,000000;380,032519;360,000000;49,983960;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:50,0s;51;360,000000;379,649012;360,000000;49,986231;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:51,0s;52;360,000000;379,288484;360,000000;49,986422;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:52,0s;53;360,000000;379,033908;360,000000;49,986326;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:53,0s;54;360,000000;378,718654;360,000000;49,984911;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:54,0s;55;360,000000;378,375260;360,000000;49,985704;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:55,0s;56;360,000000;378,116969;360,000000;49,986632;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:56,0s;57;360,000000;377,660803;360,000000;49,987087;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:57,0s;58;360,000000;377,353123;360,000000;49,985281;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:58,0s;59;360,000000;377,022248;360,000000;49,987380;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:59,0s;60;360,000000;376,678896;360,000000;49,989914;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:00,0s;61;360,000000;376,323745;360,000000;49,989997;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:01,0s;62;360,000000;375,955054;360,000000;49,990384;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:02,0s;63;360,000000;375,601249;360,000000;49,987606;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:03,0s;64;360,000000;375,444942;360,000000;49,988674;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:04,0s;65;360,000000;375,123202;360,000000;49,991991;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:05,0s;66;360,000000;374,748631;360,000000;49,987601;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:06,0s;67;360,000000;374,323062;360,000000;49,988660;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:07,0s;68;360,000000;374,026845;360,000000;49,985346;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:08,0s;69;360,000000;373,589142;360,000000;49,988548;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:09,0s;70;360,000000;373,339559;360,000000;49,988269;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:10,0s;71;360,000000;373,000311;360,000000;49,992216;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:11,0s;72;360,000000;372,642814;360,000000;49,990317;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:12,0s;73;360,000000;372,190899;360,000000;49,988903;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:13,0s;74;360,000000;372,086106;360,000000;49,989996;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:14,0s;75;360,000000;371,801135;360,000000;49,990286;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:15,0s;76;360,000000;371,296774;360,000000;49,993316;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:16,0s;77;360,000000;370,953734;360,000000;49,992934;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:17,0s;78;360,000000;370,594259;360,000000;49,989659;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:18,0s;79;360,000000;370,388853;360,000000;49,991279;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:19,0s;80;360,000000;369,984615;360,000000;49,992202;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:20,0s;81;360,000000;369,605396;360,000000;49,994960;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:21,0s;82;360,000000;369,195992;360,000000;49,991746;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:22,0s;83;360,000000;369,041609;360,000000;49,995849;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:23,0s;84;360,000000;368,640350;360,000000;49,993808;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:24,0s;85;360,000000;368,313661;360,000000;49,993727;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:25,0s;86;360,000000;368,105006;360,000000;49,995120;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:26,0s;87;360,000000;367,737154;360,000000;49,996402;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:27,0s;88;360,000000;367,323184;360,000000;49,990059;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:28,0s;89;360,000000;366,951514;360,000000;49,996008;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:29,0s;90;360,000000;366,728395;360,000000;49,994174;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:30,0s;91;360,000000;366,356034;360,000000;49,994225;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:31,0s;92;360,000000;365,859807;360,000000;49,995941;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:32,0s;93;360,000000;365,638795;360,000000;49,997382;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:33,0s;94;360,000000;365,411844;360,000000;49,996030;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:34,0s;95;360,000000;364,998599;360,000000;49,995165;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:35,0s;96;360,000000;364,727621;360,000000;49,994736;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:36,0s;97;360,000000;364,292562;360,000000;49,994858;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:37,0s;98;360,000000;364,041114;360,000000;49,996985;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:38,0s;99;360,000000;363,678067;360,000000;49,995656;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:39,0s;100;360,000000;363,401425;360,000000;49,994859;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:40,0s;101;360,000000;362,961882;360,000000;49,995652;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:41,0s;102;360,000000;362,698352;360,000000;49,997736;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:42,0s;103;360,000000;362,292886;360,000000;49,995644;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:43,0s;104;360,000000;362,011785;360,000000;49,999551;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:44,0s;105;360,000000;361,575640;360,000000;49,998149;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:45,0s;106;360,000000;361,248060;360,000000;50,001190;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:46,0s;107;360,000000;360,934736;360,000000;49,998885;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:47,0s;108;360,000000;360,646941;360,000000;49,999927;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:48,0s;109;360,000000;360,329553;360,000000;49,998790;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:49,0s;110;360,000000;360,119257;360,000000;49,998762;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:50,0s;111;360,000000;360,120421;360,000000;49,998679;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:51,0s;112;360,000000;360,029591;360,000000;49,997383;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:52,0s;113;360,000000;359,937982;360,000000;49,999745;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:53,0s;114;360,000000;359,830631;360,000000;49,999209;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:54,0s;115;360,000000;360,021422;360,000000;49,999832;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:55,0s;116;360,000000;359,900176;360,000000;50,000193;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:56,0s;117;360,000000;359,993151;360,000000;49,999653;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:57,0s;118;360,000000;360,017737;360,000000;50,002937;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:58,0s;119;360,000000;360,018406;360,000000;50,000683;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:59,0s;120;360,000000;359,906530;360,000000;50,000098;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:00,0s;121;360,000000;359,971508;360,000000;49,997837;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:01,0s;122;360,000000;360,049369;360,000000;49,999963;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:02,0s;123;360,000000;359,965155;360,000000;49,999214;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:03,0s;124;360,000000;359,975293;360,000000;50,001339;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:04,0s;125;360,000000;359,977958;360,000000;50,002835;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:05,0s;126;360,000000;360,020978;360,000000;49,998262;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:06,0s;127;360,000000;359,999027;360,000000;49,999408;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:07,0s;128;360,000000;359,979013;360,000000;50,000482;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:08,0s;129;360,000000;359,866634;360,000000;49,998547;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:09,0s;130;360,000000;359,980217;360,000000;50,001520;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:10,0s;131;360,000000;360,015162;360,000000;50,003159;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:11,0s;132;360,000000;359,976044;360,000000;50,000846;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:12,0s;133;360,000000;360,043356;360,000000;49,998072;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:13,0s;134;360,000000;360,084089;360,000000;49,998578;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:14,0s;135;360,000000;360,116001;360,000000;50,002141;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:15,0s;136;360,000000;359,989833;360,000000;50,000075;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:16,0s;137;360,000000;359,985585;360,000000;49,999365;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:17,0s;138;360,000000;359,979304;360,000000;49,998023;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:18,0s;139;360,000000;359,977324;360,000000;50,000709;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:19,0s;140;360,000000;360,147575;360,000000;50,000928;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:20,0s;141;360,000000;359,901396;360,000000;49,999956;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:21,0s;142;360,000000;360,094418;360,000000;49,998281;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:22,0s;143;360,000000;360,008004;360,000000;50,000282;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:23,0s;144;360,000000;359,879289;360,000000;49,996370;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:24,0s;145;360,000000;359,950424;360,000000;49,995952;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:25,0s;146;360,000000;360,076114;360,000000;49,999482;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:26,0s;147;360,000000;359,885157;360,000000;49,998989;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:27,0s;148;360,000000;360,043767;360,000000;50,001374;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:28,0s;149;360,000000;359,997993;360,000000;49,996710;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:29,0s;150;360,000000;360,029011;360,000000;50,000926;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:30,0s;151;360,000000;360,018414;360,000000;49,998920;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:31,0s;152;360,000000;360,051332;360,000000;50,005065;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:32,0s;153;360,000000;360,045244;360,000000;50,000751;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:33,0s;154;360,000000;359,968859;360,000000;50,002005;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:34,0s;155;360,000000;359,950101;360,000000;49,998291;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:35,0s;156;360,000000;360,107680;360,000000;50,001261;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:36,0s;157;360,000000;359,884482;360,000000;50,002963;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:37,0s;158;360,000000;360,035880;360,000000;49,999569;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:38,0s;159;360,000000;359,996269;360,000000;49,996963;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:39,0s;160;360,000000;359,925412;360,000000;50,001221;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:40,0s;161;360,000000;360,066538;360,000000;49,999614;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:41,0s;162;360,000000;360,024776;360,000000;50,001290;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:42,0s;163;360,000000;360,031976;360,000000;50,000722;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:43,0s;164;360,000000;359,982987;360,000000;50,000203;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:44,0s;165;360,000000;360,004529;360,000000;49,999437;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:45,0s;166;360,000000;360,023739;360,000000;50,001475;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:46,0s;167;360,000000;360,060888;360,000000;50,002325;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:47,0s;168;360,000000;360,171127;360,000000;50,000085;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:48,0s;169;360,000000;359,866530;360,000000;49,998777;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:49,0s;170;360,000000;360,043865;360,000000;49,998364;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:50,0s;171;360,000000;360,003940;360,000000;50,001715;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:51,0s;172;360,000000;359,953560;360,000000;50,000250;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:52,0s;173;360,000000;360,008253;360,000000;50,000986;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:53,0s;174;360,000000;359,960525;360,000000;49,999590;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:54,0s;175;360,000000;359,908278;360,000000;49,997912;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:55,0s;176;360,000000;360,055447;360,000000;50,000623;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:56,0s;177;360,000000;359,923533;360,000000;50,002473;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:57,0s;178;360,000000;360,002656;360,000000;49,999709;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:58,0s;179;360,000000;360,026301;360,000000;50,000284;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:59,0s;180;360,000000;359,968231;360,000000;50,000443;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:00,0s;181;360,000000;360,002647;360,000000;50,000737;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:01,0s;182;360,000000;360,025637;360,000000;50,002393;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:02,0s;183;360,000000;359,994527;360,000000;50,000772;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:03,0s;184;360,000000;360,021915;360,000000;49,997692;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:04,0s;185;360,000000;360,066016;360,000000;49,997588;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:05,0s;186;360,000000;360,022369;360,000000;50,000132;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:06,0s;187;360,000000;360,041404;360,000000;50,000796;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:07,0s;188;360,000000;359,958012;360,000000;49,999376;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:08,0s;189;360,000000;360,060642;360,000000;50,000093;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:09,0s;190;360,000000;359,907517;360,000000;49,998873;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:10,0s;191;360,000000;360,022202;360,000000;49,999275;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:11,0s;192;360,000000;360,063829;360,000000;50,000080;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:12,0s;193;360,000000;360,129266;360,000000;49,999729;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:13,0s;194;360,000000;360,064730;360,000000;50,000815;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:14,0s;195;360,000000;359,959008;360,000000;50,001033;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:15,0s;196;360,000000;359,948350;360,000000;49,997352;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:16,0s;197;360,000000;360,038723;360,000000;50,002059;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:17,0s;198;360,000000;359,876195;360,000000;50,002313;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:18,0s;199;360,000000;360,033262;360,000000;49,999664;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:19,0s;200;360,000000;360,077604;360,000000;50,000014;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:20,0s;201;360,000000;359,860996;360,000000;50,002220;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:21,0s;202;360,000000;360,011548;360,000000;50,000709;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:22,0s;203;360,000000;359,958283;360,000000;49,999700;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:23,0s;204;360,000000;359,999333;360,000000;50,002939;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:24,0s;205;360,000000;359,978850;360,000000;50,002103;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:25,0s;206;360,000000;359,921547;360,000000;49,998627;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:26,0s;207;360,000000;360,011614;360,000000;50,000397;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:27,0s;208;360,000000;359,941338;360,000000;49,998299;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:28,0s;209;360,000000;360,026972;360,000000;49,998097;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:29,0s;210;360,000000;359,993663;360,000000;49,999121;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:30,0s;211;360,000000;359,979467;360,000000;49,997871;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:31,0s;212;360,000000;360,061276;360,000000;49,998525;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:32,0s;213;360,000000;359,999713;360,000000;50,000104;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:33,0s;214;360,000000;359,985923;360,000000;50,000146;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:34,0s;215;360,000000;359,971988;360,000000;50,000823;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:35,0s;216;360,000000;360,015285;360,000000;50,001030;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:36,0s;217;360,000000;360,073034;360,000000;50,003319;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:37,0s;218;360,000000;359,970416;360,000000;50,000040;1;1;0;1;0;0;1;1;1;8
