# YHDA_VERSION=0.6.2
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=MAX_LOAD_UP
# STEP_NAME=Maksimum kapasite bölgesi — yük alma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:00:17,0s;18;360,000000;360,006137;360,000000;49,999400;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:18,0s;19;360,000000;360,070664;360,000000;49,998397;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:19,0s;20;360,000000;360,067598;360,000000;50,002043;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:20,0s;21;360,000000;359,898852;360,000000;49,998688;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:21,0s;22;360,000000;360,033716;360,000000;49,998889;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:22,0s;23;360,000000;359,987295;360,000000;49,997680;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:23,0s;24;360,000000;360,068748;360,000000;49,998447;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:24,0s;25;360,000000;360,085733;360,000000;49,997841;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:25,0s;26;360,000000;359,964887;360,000000;49,997471;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:26,0s;27;360,000000;359,905710;360,000000;49,997433;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:27,0s;28;360,000000;360,016164;360,000000;50,001138;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:28,0s;29;360,000000;360,029840;360,000000;50,004727;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:29,0s;30;360,000000;359,959125;360,000000;50,001040;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:30,0s;31;384,000000;360,067869;360,000000;50,019021;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:31,0s;32;384,000000;359,966706;360,000000;50,013663;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:32,0s;33;384,000000;360,001831;360,000000;50,015679;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:33,0s;34;384,000000;359,917222;360,000000;50,017829;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:34,0s;35;384,000000;359,997950;384,000000;50,013405;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:35,0s;36;384,000000;360,006940;384,000000;50,013864;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:36,0s;37;384,000000;359,987195;384,000000;50,018441;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:37,0s;38;384,000000;360,025553;384,000000;50,020558;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:38,0s;39;384,000000;360,263713;384,000000;50,018116;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:39,0s;40;384,000000;360,656779;384,000000;50,016720;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:40,0s;41;384,000000;360,937874;384,000000;50,014353;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:41,0s;42;384,000000;361,394163;384,000000;50,014906;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:42,0s;43;384,000000;361,688740;384,000000;50,014052;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:43,0s;44;384,000000;362,032391;384,000000;50,016013;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:44,0s;45;384,000000;362,417641;384,000000;50,015199;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:45,0s;46;384,000000;362,610428;384,000000;50,016581;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:46,0s;47;384,000000;362,951695;384,000000;50,012638;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:47,0s;48;384,000000;363,391372;384,000000;50,013453;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:48,0s;49;384,000000;363,508224;384,000000;50,014525;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:49,0s;50;384,000000;364,054793;384,000000;50,010050;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:50,0s;51;384,000000;364,303588;384,000000;50,016008;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:51,0s;52;384,000000;364,643286;384,000000;50,014443;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:52,0s;53;384,000000;365,005098;384,000000;50,013348;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:53,0s;54;384,000000;365,336418;384,000000;50,011525;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:54,0s;55;384,000000;365,780801;384,000000;50,011126;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:55,0s;56;384,000000;366,080064;384,000000;50,014369;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:56,0s;57;384,000000;366,364824;384,000000;50,011320;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:57,0s;58;384,000000;366,707420;384,000000;50,013853;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:58,0s;59;384,000000;366,963111;384,000000;50,011993;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:00:59,0s;60;384,000000;367,420788;384,000000;50,012118;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:00,0s;61;384,000000;367,680567;384,000000;50,009653;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:01,0s;62;384,000000;368,032127;384,000000;50,010909;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:02,0s;63;384,000000;368,362563;384,000000;50,011066;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:03,0s;64;384,000000;368,712324;384,000000;50,011592;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:04,0s;65;384,000000;369,026705;384,000000;50,011036;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:05,0s;66;384,000000;369,282970;384,000000;50,008891;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:06,0s;67;384,000000;369,777576;384,000000;50,007590;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:07,0s;68;384,000000;369,985083;384,000000;50,010759;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:08,0s;69;384,000000;370,226931;384,000000;50,009150;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:09,0s;70;384,000000;370,734882;384,000000;50,009137;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:10,0s;71;384,000000;370,953845;384,000000;50,008151;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:11,0s;72;384,000000;371,245956;384,000000;50,010473;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:12,0s;73;384,000000;371,676166;384,000000;50,009011;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:13,0s;74;384,000000;371,978551;384,000000;50,010041;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:14,0s;75;384,000000;372,277281;384,000000;50,006217;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:15,0s;76;384,000000;372,775466;384,000000;50,010304;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:16,0s;77;384,000000;373,073127;384,000000;50,007392;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:17,0s;78;384,000000;373,326462;384,000000;50,005794;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:18,0s;79;384,000000;373,700340;384,000000;50,008156;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:19,0s;80;384,000000;374,065574;384,000000;50,006098;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:20,0s;81;384,000000;374,352911;384,000000;50,007101;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:21,0s;82;384,000000;374,693735;384,000000;50,004665;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:22,0s;83;384,000000;374,986214;384,000000;50,006240;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:23,0s;84;384,000000;375,355020;384,000000;50,005520;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:24,0s;85;384,000000;375,627763;384,000000;50,006841;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:25,0s;86;384,000000;375,976698;384,000000;50,008404;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:26,0s;87;384,000000;376,106667;384,000000;50,005602;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:27,0s;88;384,000000;376,687183;384,000000;50,004924;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:28,0s;89;384,000000;377,031956;384,000000;50,004011;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:29,0s;90;384,000000;377,387771;384,000000;50,003865;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:30,0s;91;384,000000;377,636975;384,000000;50,004538;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:31,0s;92;384,000000;377,955004;384,000000;50,002837;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:32,0s;93;384,000000;378,366171;384,000000;50,005844;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:33,0s;94;384,000000;378,670903;384,000000;50,002834;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:34,0s;95;384,000000;379,174415;384,000000;50,001013;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:35,0s;96;384,000000;379,323425;384,000000;50,003503;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:36,0s;97;384,000000;379,820878;384,000000;50,006311;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:37,0s;98;384,000000;379,954681;384,000000;50,003490;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:38,0s;99;384,000000;380,400897;384,000000;50,002119;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:39,0s;100;384,000000;380,663424;384,000000;50,005630;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:40,0s;101;384,000000;380,973024;384,000000;50,002279;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:41,0s;102;384,000000;381,311285;384,000000;50,000950;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:42,0s;103;384,000000;381,705701;384,000000;50,003372;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:43,0s;104;384,000000;381,949873;384,000000;50,001662;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:44,0s;105;384,000000;382,274468;384,000000;50,002476;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:45,0s;106;384,000000;382,684456;384,000000;49,999403;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:46,0s;107;384,000000;382,932641;384,000000;50,002245;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:47,0s;108;384,000000;383,317182;384,000000;50,002173;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:48,0s;109;384,000000;383,740630;384,000000;50,001198;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:49,0s;110;384,000000;384,044277;384,000000;50,000033;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:50,0s;111;384,000000;384,028786;384,000000;50,001224;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:51,0s;112;384,000000;384,011885;384,000000;49,997327;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:52,0s;113;384,000000;383,949222;384,000000;50,001235;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:53,0s;114;384,000000;383,963852;384,000000;49,998730;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:54,0s;115;384,000000;384,091879;384,000000;50,002757;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:55,0s;116;384,000000;383,986447;384,000000;50,002537;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:56,0s;117;384,000000;384,016108;384,000000;50,001576;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:57,0s;118;384,000000;384,049843;384,000000;49,998923;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:58,0s;119;384,000000;383,913047;384,000000;49,996336;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:01:59,0s;120;384,000000;384,049672;384,000000;49,998495;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:00,0s;121;384,000000;384,027537;384,000000;50,000783;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:01,0s;122;384,000000;383,946342;384,000000;49,999283;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:02,0s;123;384,000000;383,999418;384,000000;49,999180;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:03,0s;124;384,000000;384,009151;384,000000;49,998882;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:04,0s;125;384,000000;383,932636;384,000000;50,000062;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:05,0s;126;384,000000;384,035108;384,000000;49,998816;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:06,0s;127;384,000000;384,012442;384,000000;50,001471;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:07,0s;128;384,000000;384,059255;384,000000;49,998805;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:08,0s;129;384,000000;384,063351;384,000000;49,999753;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:09,0s;130;384,000000;383,957927;384,000000;50,001707;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:10,0s;131;384,000000;383,965950;384,000000;49,999397;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:11,0s;132;384,000000;383,892082;384,000000;50,000165;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:12,0s;133;384,000000;384,009786;384,000000;50,001931;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:13,0s;134;384,000000;384,068437;384,000000;49,998836;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:14,0s;135;384,000000;384,028616;384,000000;50,002144;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:15,0s;136;384,000000;383,980153;384,000000;49,999951;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:16,0s;137;384,000000;384,062991;384,000000;50,000919;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:17,0s;138;384,000000;384,055525;384,000000;49,997456;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:18,0s;139;384,000000;384,115855;384,000000;49,999914;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:19,0s;140;384,000000;383,992076;384,000000;50,000103;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:20,0s;141;384,000000;384,028996;384,000000;49,999491;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:21,0s;142;384,000000;384,009774;384,000000;50,000755;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:22,0s;143;384,000000;384,060614;384,000000;50,000353;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:23,0s;144;384,000000;384,056555;384,000000;50,001107;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:24,0s;145;384,000000;384,042535;384,000000;49,998837;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:25,0s;146;384,000000;383,914406;384,000000;50,001026;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:26,0s;147;384,000000;384,060150;384,000000;49,998783;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:27,0s;148;384,000000;383,989903;384,000000;49,998484;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:28,0s;149;384,000000;384,034801;384,000000;50,000631;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:29,0s;150;384,000000;383,947042;384,000000;49,999057;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:30,0s;151;384,000000;383,949045;384,000000;49,997779;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:31,0s;152;384,000000;383,961588;384,000000;50,000935;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:32,0s;153;384,000000;384,076648;384,000000;49,995757;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:33,0s;154;384,000000;384,149067;384,000000;49,999526;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:34,0s;155;384,000000;383,842866;384,000000;50,001113;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:35,0s;156;384,000000;384,025795;384,000000;49,998514;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:36,0s;157;384,000000;384,012770;384,000000;49,996375;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:37,0s;158;384,000000;384,048167;384,000000;49,998408;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:38,0s;159;384,000000;384,033662;384,000000;49,998397;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:39,0s;160;384,000000;383,972722;384,000000;50,003218;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:40,0s;161;384,000000;383,919766;384,000000;50,002052;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:41,0s;162;384,000000;384,079386;384,000000;49,998637;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:42,0s;163;384,000000;384,044509;384,000000;49,999788;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:43,0s;164;384,000000;384,006014;384,000000;49,998019;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:44,0s;165;384,000000;384,033526;384,000000;50,000506;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:45,0s;166;384,000000;383,957549;384,000000;49,998831;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:46,0s;167;384,000000;383,992659;384,000000;50,001994;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:47,0s;168;384,000000;383,951666;384,000000;49,999615;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:48,0s;169;384,000000;383,953640;384,000000;50,002009;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:49,0s;170;384,000000;384,067004;384,000000;50,000041;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:50,0s;171;384,000000;384,009350;384,000000;49,999609;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:51,0s;172;384,000000;384,068273;384,000000;50,001144;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:52,0s;173;384,000000;383,965410;384,000000;50,002496;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:53,0s;174;384,000000;383,935829;384,000000;49,998978;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:54,0s;175;384,000000;384,001590;384,000000;49,999091;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:55,0s;176;384,000000;384,076259;384,000000;49,998244;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:56,0s;177;384,000000;384,002400;384,000000;49,998868;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:57,0s;178;384,000000;383,991608;384,000000;49,997345;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:58,0s;179;384,000000;384,012257;384,000000;50,000309;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:02:59,0s;180;384,000000;383,948414;384,000000;49,998892;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:00,0s;181;384,000000;383,977043;384,000000;50,002310;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:01,0s;182;384,000000;383,939956;384,000000;50,000143;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:02,0s;183;384,000000;384,006104;384,000000;49,999794;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:03,0s;184;384,000000;383,977838;384,000000;50,002511;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:04,0s;185;384,000000;384,088251;384,000000;49,999465;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:05,0s;186;384,000000;383,944659;384,000000;50,000695;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:06,0s;187;384,000000;384,044763;384,000000;49,998661;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:07,0s;188;384,000000;383,923850;384,000000;49,998077;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:08,0s;189;384,000000;383,995239;384,000000;50,000800;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:09,0s;190;384,000000;383,956143;384,000000;49,999374;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:10,0s;191;384,000000;384,007635;384,000000;49,998653;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:11,0s;192;384,000000;383,885518;384,000000;49,998969;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:12,0s;193;384,000000;383,995082;384,000000;49,999660;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:13,0s;194;384,000000;384,095145;384,000000;50,000597;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:14,0s;195;384,000000;384,033444;384,000000;49,996160;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:15,0s;196;384,000000;383,996144;384,000000;49,999656;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:16,0s;197;384,000000;383,949513;384,000000;50,004509;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:17,0s;198;384,000000;383,956654;384,000000;49,998884;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:18,0s;199;384,000000;384,044471;384,000000;49,996197;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:19,0s;200;384,000000;384,004560;384,000000;49,999665;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:20,0s;201;384,000000;383,998804;384,000000;50,001871;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:21,0s;202;384,000000;384,028457;384,000000;50,000705;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:22,0s;203;384,000000;383,973093;384,000000;49,998551;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:23,0s;204;384,000000;383,842477;384,000000;49,998824;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:24,0s;205;384,000000;383,953789;384,000000;49,997717;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:25,0s;206;384,000000;384,018895;384,000000;49,997983;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:26,0s;207;384,000000;383,953215;384,000000;49,998425;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:27,0s;208;384,000000;384,054373;384,000000;49,999167;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:28,0s;209;384,000000;384,095779;384,000000;49,997743;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:29,0s;210;384,000000;384,095837;384,000000;50,000018;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:30,0s;211;384,000000;383,980167;384,000000;50,000223;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:31,0s;212;384,000000;384,094727;384,000000;50,002234;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:32,0s;213;384,000000;383,945603;384,000000;50,003660;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:33,0s;214;384,000000;384,089175;384,000000;50,001738;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:34,0s;215;384,000000;383,973865;384,000000;49,999809;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:35,0s;216;384,000000;384,091205;384,000000;49,999429;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:36,0s;217;384,000000;384,073087;384,000000;49,998133;1;0;0;1;0;0;1;1;1;8
16.8.2026 09:03:37,0s;218;384,000000;383,887257;384,000000;50,000058;1;0;0;1;0;0;1;1;1;8
