# YHDA_VERSION=0.6.5
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=PFK_ON_LOAD_UP
# STEP_NAME=PFK devrede — yük alma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:00:51,0s;52;348,000000;328,665017;348,000000;50,013780;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:52,0s;53;348,000000;329,020319;348,000000;50,015208;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:53,0s;54;348,000000;329,253435;348,000000;50,013323;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:54,0s;55;348,000000;329,756226;348,000000;50,011489;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:55,0s;56;348,000000;330,025772;348,000000;50,012495;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:56,0s;57;348,000000;330,338970;348,000000;50,014423;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:57,0s;58;348,000000;330,656135;348,000000;50,010854;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:58,0s;59;348,000000;331,057111;348,000000;50,013629;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:00:59,0s;60;348,000000;331,235069;348,000000;50,011426;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:00,0s;61;348,000000;331,570137;348,000000;50,008661;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:01,0s;62;348,000000;332,068962;348,000000;50,009570;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:02,0s;63;348,000000;332,262287;348,000000;50,010250;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:03,0s;64;348,000000;332,724747;348,000000;50,009933;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:04,0s;65;348,000000;333,034494;348,000000;50,011515;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:05,0s;66;348,000000;333,390553;348,000000;50,008580;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:06,0s;67;348,000000;333,704993;348,000000;50,009604;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:07,0s;68;348,000000;334,041709;348,000000;50,010349;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:08,0s;69;348,000000;334,400311;348,000000;50,010178;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:09,0s;70;348,000000;334,545729;348,000000;50,006375;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:10,0s;71;348,000000;335,012640;348,000000;50,008982;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:11,0s;72;348,000000;335,322606;348,000000;50,007779;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:12,0s;73;348,000000;335,650697;348,000000;50,007903;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:13,0s;74;348,000000;336,028992;348,000000;50,003940;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:14,0s;75;348,000000;336,370219;348,000000;50,006401;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:15,0s;76;348,000000;336,562197;348,000000;50,007089;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:16,0s;77;348,000000;337,025792;348,000000;50,006691;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:17,0s;78;348,000000;337,375026;348,000000;50,007936;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:18,0s;79;348,000000;337,607007;348,000000;50,005112;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:19,0s;80;348,000000;337,985601;348,000000;50,006167;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:20,0s;81;348,000000;338,252397;348,000000;50,006160;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:21,0s;82;348,000000;338,682224;348,000000;50,006202;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:22,0s;83;348,000000;338,937669;348,000000;50,005143;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:23,0s;84;348,000000;339,399299;348,000000;50,008946;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:24,0s;85;348,000000;339,657894;348,000000;50,003616;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:25,0s;86;348,000000;340,021581;348,000000;50,003252;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:26,0s;87;348,000000;340,386949;348,000000;50,006127;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:27,0s;88;348,000000;340,630558;348,000000;50,004461;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:28,0s;89;348,000000;341,092650;348,000000;50,002991;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:29,0s;90;348,000000;341,383813;348,000000;50,002423;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:30,0s;91;348,000000;341,631065;348,000000;50,001992;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:31,0s;92;348,000000;342,036035;348,000000;50,007374;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:32,0s;93;348,000000;342,238205;348,000000;50,005510;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:33,0s;94;348,000000;342,769835;348,000000;50,001965;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:34,0s;95;348,000000;342,984579;348,000000;50,002387;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:35,0s;96;348,000000;343,256709;348,000000;50,005984;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:36,0s;97;348,000000;343,665100;348,000000;50,001445;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:37,0s;98;348,000000;344,088047;348,000000;50,004741;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:38,0s;99;348,000000;344,353521;348,000000;50,004840;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:39,0s;100;348,000000;344,642335;348,000000;50,000266;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:40,0s;101;348,000000;344,986330;348,000000;50,002459;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:41,0s;102;348,000000;345,428103;348,000000;49,999094;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:42,0s;103;348,000000;345,689807;348,000000;49,999593;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:43,0s;104;348,000000;345,948344;348,000000;50,003765;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:44,0s;105;348,000000;346,269707;348,000000;50,002411;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:45,0s;106;348,000000;346,654566;348,000000;50,000829;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:46,0s;107;348,000000;346,976025;348,000000;50,001262;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:47,0s;108;348,000000;347,332103;348,000000;50,001219;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:48,0s;109;348,000000;347,821868;348,000000;50,001917;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:49,0s;110;348,000000;347,853864;348,000000;50,003308;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:50,0s;111;348,000000;347,970826;348,000000;49,999864;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:51,0s;112;348,000000;347,880837;348,000000;50,001087;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:52,0s;113;348,000000;348,005622;348,000000;49,999862;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:53,0s;114;348,000000;347,951181;348,000000;50,003456;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:54,0s;115;348,000000;347,988884;348,000000;50,003477;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:55,0s;116;348,000000;347,966645;348,000000;49,999388;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:56,0s;117;348,000000;347,965469;348,000000;50,000655;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:57,0s;118;348,000000;348,060522;348,000000;50,001230;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:58,0s;119;348,000000;347,904046;348,000000;50,001738;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:01:59,0s;120;348,000000;347,918442;348,000000;50,000479;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:00,0s;121;348,000000;347,996874;348,000000;50,003105;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:01,0s;122;348,000000;347,902796;348,000000;49,998855;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:02,0s;123;348,000000;348,094694;348,000000;49,999030;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:03,0s;124;348,000000;347,904228;348,000000;49,998256;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:04,0s;125;348,000000;347,946223;348,000000;50,000289;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:05,0s;126;348,000000;348,006790;348,000000;50,003845;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:06,0s;127;348,000000;348,073448;348,000000;49,999455;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:07,0s;128;348,000000;347,904197;348,000000;50,000961;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:08,0s;129;348,000000;348,055213;348,000000;49,999425;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:09,0s;130;348,000000;347,964702;348,000000;49,999300;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:10,0s;131;348,000000;348,072360;348,000000;49,998538;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:11,0s;132;348,000000;347,931332;348,000000;49,999387;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:12,0s;133;348,000000;348,039396;348,000000;49,999579;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:13,0s;134;348,000000;347,994442;348,000000;50,000454;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:14,0s;135;348,000000;348,003694;348,000000;50,000396;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:15,0s;136;348,000000;348,009934;348,000000;49,998364;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:16,0s;137;348,000000;348,058565;348,000000;49,998101;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:17,0s;138;348,000000;348,098233;348,000000;49,999089;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:18,0s;139;348,000000;348,003376;348,000000;50,002685;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:19,0s;140;348,000000;347,961938;348,000000;50,000265;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:20,0s;141;348,000000;347,961227;348,000000;49,997887;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:21,0s;142;348,000000;347,997764;348,000000;49,996466;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:22,0s;143;348,000000;348,108090;348,000000;50,001202;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:23,0s;144;348,000000;348,102910;348,000000;49,999760;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:24,0s;145;348,000000;347,942691;348,000000;49,998744;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:25,0s;146;348,000000;347,847588;348,000000;49,997416;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:26,0s;147;348,000000;348,154780;348,000000;49,998299;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:27,0s;148;348,000000;347,968725;348,000000;49,998807;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:28,0s;149;348,000000;348,048111;348,000000;49,999898;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:29,0s;150;348,000000;347,982053;348,000000;49,999979;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:30,0s;151;348,000000;348,017362;348,000000;50,000736;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:31,0s;152;348,000000;348,038989;348,000000;49,999354;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:32,0s;153;348,000000;348,028031;348,000000;50,001318;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:33,0s;154;348,000000;347,979223;348,000000;50,001849;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:34,0s;155;348,000000;347,894039;348,000000;49,999815;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:35,0s;156;348,000000;347,951227;348,000000;50,001377;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:36,0s;157;348,000000;347,984727;348,000000;49,997460;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:37,0s;158;348,000000;347,952290;348,000000;49,996858;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:38,0s;159;348,000000;348,126475;348,000000;50,000179;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:39,0s;160;348,000000;348,021410;348,000000;50,001219;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:40,0s;161;348,000000;347,991317;348,000000;50,002904;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:41,0s;162;348,000000;348,047154;348,000000;49,998456;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:42,0s;163;348,000000;347,981953;348,000000;49,999790;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:43,0s;164;348,000000;348,193098;348,000000;50,001403;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:44,0s;165;348,000000;347,906606;348,000000;50,002046;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:45,0s;166;348,000000;347,901551;348,000000;50,002548;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:46,0s;167;348,000000;347,964655;348,000000;50,002165;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:47,0s;168;348,000000;348,021661;348,000000;50,000332;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:48,0s;169;348,000000;348,025084;348,000000;50,001933;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:49,0s;170;348,000000;347,920529;348,000000;49,999900;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:50,0s;171;348,000000;348,053095;348,000000;49,997269;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:51,0s;172;348,000000;348,039104;348,000000;49,998478;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:52,0s;173;348,000000;348,038242;348,000000;49,997018;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:53,0s;174;348,000000;347,965461;348,000000;50,000273;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:54,0s;175;348,000000;347,965361;348,000000;49,999541;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:55,0s;176;348,000000;347,966156;348,000000;49,999868;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:56,0s;177;348,000000;348,057316;348,000000;50,000482;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:57,0s;178;348,000000;347,947576;348,000000;50,001933;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:58,0s;179;348,000000;347,988784;348,000000;49,999459;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:02:59,0s;180;348,000000;348,034316;348,000000;49,999806;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:00,0s;181;348,000000;348,116610;348,000000;50,001971;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:01,0s;182;348,000000;348,027475;348,000000;50,000805;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:02,0s;183;348,000000;347,998316;348,000000;50,000580;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:03,0s;184;348,000000;348,082858;348,000000;49,998301;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:04,0s;185;348,000000;348,004476;348,000000;50,001967;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:05,0s;186;348,000000;347,959738;348,000000;49,997423;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:06,0s;187;348,000000;348,003975;348,000000;49,997592;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:07,0s;188;348,000000;348,004471;348,000000;49,999157;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:08,0s;189;348,000000;348,083315;348,000000;49,995489;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:09,0s;190;348,000000;347,986392;348,000000;50,003534;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:10,0s;191;348,000000;347,934556;348,000000;49,999382;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:11,0s;192;348,000000;348,004599;348,000000;49,999409;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:12,0s;193;348,000000;347,998773;348,000000;49,997900;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:13,0s;194;348,000000;348,029491;348,000000;50,000861;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:14,0s;195;348,000000;347,971796;348,000000;49,997393;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:15,0s;196;348,000000;348,032549;348,000000;49,998665;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:16,0s;197;348,000000;348,017989;348,000000;49,999083;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:17,0s;198;348,000000;347,949395;348,000000;50,001932;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:18,0s;199;348,000000;347,896944;348,000000;49,994391;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:19,0s;200;348,000000;347,922841;348,000000;49,999612;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:20,0s;201;348,000000;347,990196;348,000000;49,996970;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:21,0s;202;348,000000;348,067437;348,000000;50,003022;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:22,0s;203;348,000000;348,149244;348,000000;49,997321;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:23,0s;204;348,000000;347,978476;348,000000;50,001399;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:24,0s;205;348,000000;347,926975;348,000000;50,000609;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:25,0s;206;348,000000;348,006529;348,000000;49,999923;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:26,0s;207;348,000000;347,906467;348,000000;49,997808;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:27,0s;208;348,000000;347,924496;348,000000;50,001299;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:28,0s;209;348,000000;348,060518;348,000000;50,000086;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:29,0s;210;348,000000;348,004232;348,000000;49,998689;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:30,0s;211;348,000000;348,033076;348,000000;49,999120;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:31,0s;212;348,000000;347,948127;348,000000;49,999167;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:32,0s;213;348,000000;347,981411;348,000000;49,998028;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:33,0s;214;348,000000;348,034797;348,000000;50,001335;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:34,0s;215;348,000000;348,033624;348,000000;50,001866;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:35,0s;216;348,000000;347,953813;348,000000;50,000026;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:36,0s;217;348,000000;348,002055;348,000000;49,998993;1;1;0;1;0;0;1;1;0;8
16.8.2026 09:03:37,0s;218;348,000000;348,096020;348,000000;49,997979;1;1;0;1;0;0;1;1;0;8
