# YHDA_VERSION=0.5
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=LFC_SIGNAL_CHECK
# STEP_NAME=LFC/AGC sinyal, alarm ve durum bilgileri kontrolü
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
15;344,000000;343,902842;344,000000;50,001504;0;0;0;1;0;0;1;1;0;8
16;344,000000;343,953451;344,000000;50,001658;0;0;0;1;0;0;1;1;0;8
17;344,000000;344,074235;344,000000;49,999590;0;0;0;1;0;0;1;1;0;8
18;344,000000;343,883681;344,000000;49,999890;0;0;0;1;0;0;1;1;0;8
19;344,000000;344,023569;344,000000;49,998721;0;0;0;1;0;0;1;1;0;8
20;344,000000;343,999625;344,000000;49,999383;0;0;0;1;0;0;1;1;0;8
21;344,000000;344,006555;344,000000;50,000906;0;0;0;1;0;0;1;1;0;8
22;344,000000;343,966447;344,000000;50,002304;0;0;0;1;0;0;1;1;0;8
23;344,000000;344,020863;344,000000;50,001269;0;0;0;1;0;0;1;1;0;8
24;344,000000;344,097340;344,000000;50,000406;0;0;0;1;0;0;1;1;0;8
25;344,000000;343,900605;344,000000;50,000824;0;0;0;1;0;0;1;1;0;8
26;344,000000;344,008223;344,000000;50,001656;0;0;0;1;0;0;1;1;0;8
27;344,000000;343,979630;344,000000;50,001522;0;0;0;1;0;0;1;1;0;8
28;344,000000;343,975294;344,000000;50,001419;0;0;0;1;0;0;1;1;0;8
29;344,000000;344,062402;344,000000;50,000983;0;0;0;1;0;0;1;1;0;8
30;344,000000;343,976614;344,000000;49,999777;0;0;0;1;0;0;1;1;0;8
31;344,000000;344,024917;344,000000;49,999692;0;0;0;1;0;0;1;1;0;8
32;344,000000;343,981092;344,000000;49,998823;0;0;0;1;0;0;1;1;0;8
33;344,000000;343,958854;344,000000;49,997759;0;0;0;1;0;0;1;1;0;8
34;344,000000;344,020354;344,000000;50,001513;0;0;0;1;0;0;1;1;0;8
35;344,000000;344,025103;344,000000;50,001725;0;0;0;1;0;0;1;1;0;8
36;344,000000;343,957449;344,000000;50,001103;0;0;0;1;0;0;1;1;0;8
37;344,000000;344,049681;344,000000;49,999763;0;0;0;1;0;0;1;1;0;8
38;344,000000;343,953048;344,000000;50,000422;0;0;0;1;0;0;1;1;0;8
39;344,000000;344,008589;344,000000;50,002119;0;0;0;1;0;0;1;1;0;8
40;344,000000;343,999046;344,000000;49,996115;0;0;0;1;0;0;1;1;0;8
41;344,000000;343,934004;344,000000;50,001716;0;0;0;1;0;0;1;1;0;8
42;344,000000;344,055179;344,000000;49,998786;0;0;0;1;0;0;1;1;0;8
43;344,000000;343,998779;344,000000;49,999457;0;0;0;1;0;0;1;1;0;8
44;344,000000;343,978819;344,000000;50,000741;0;0;0;1;0;0;1;1;0;8
45;344,000000;344,058375;344,000000;49,998970;0;0;0;1;0;0;1;1;0;8
46;344,000000;343,978780;344,000000;49,998381;0;0;0;1;0;0;1;1;0;8
47;344,000000;344,025009;344,000000;49,999626;0;0;0;1;0;0;1;1;0;8
48;344,000000;344,027649;344,000000;50,000654;0;0;0;1;0;0;1;1;0;8
49;344,000000;344,007088;344,000000;49,999650;0;0;0;1;0;0;1;1;0;8
50;344,000000;344,055022;344,000000;50,000857;0;0;0;1;0;0;1;1;0;8
51;344,000000;343,978665;344,000000;50,001865;0;0;0;1;0;0;1;1;0;8
52;344,000000;344,048358;344,000000;50,001937;0;0;0;1;0;0;1;1;0;8
53;344,000000;343,983788;344,000000;49,999634;0;0;0;1;0;0;1;1;0;8
54;344,000000;344,002951;344,000000;50,000913;0;0;0;1;0;0;1;1;0;8
55;344,000000;343,934020;344,000000;50,001358;0;0;0;1;0;0;1;1;0;8
56;344,000000;344,012979;344,000000;50,000395;0;0;0;1;0;0;1;1;0;8
57;344,000000;344,035050;344,000000;50,001977;0;0;0;1;0;0;1;1;0;8
58;344,000000;343,998290;344,000000;49,998380;0;0;0;1;0;0;1;1;0;8
59;344,000000;344,003341;344,000000;49,999131;0;0;0;1;0;0;1;1;0;8
60;344,000000;343,971040;344,000000;50,000519;0;0;0;1;0;0;1;1;0;8
61;344,000000;344,022951;344,000000;50,000516;0;0;0;1;0;0;1;1;0;8
62;344,000000;344,035290;344,000000;50,000944;0;0;0;1;0;0;1;1;0;8
63;344,000000;344,014085;344,000000;49,999339;0;0;0;1;0;0;1;1;0;8
64;344,000000;344,022525;344,000000;50,000778;0;0;0;1;0;0;1;1;0;8
65;344,000000;343,920989;344,000000;50,000838;0;0;0;1;0;0;1;1;0;8
66;344,000000;343,948401;344,000000;50,000139;0;0;0;1;0;0;1;1;0;8
67;344,000000;343,966567;344,000000;49,999767;0;0;0;1;0;0;1;1;0;8
68;344,000000;343,985599;344,000000;49,999982;0;0;0;1;0;0;1;1;0;8
69;344,000000;343,997609;344,000000;49,998040;0;0;0;1;0;0;1;1;0;8
70;344,000000;344,010555;344,000000;49,998691;0;0;0;1;0;0;1;1;0;8
71;344,000000;344,063285;344,000000;49,998364;0;0;0;1;0;0;1;1;0;8
72;344,000000;344,027856;344,000000;49,999651;0;0;0;1;0;0;1;1;0;8
73;344,000000;343,970263;344,000000;50,002455;0;0;0;1;0;0;1;1;0;8
74;344,000000;343,928736;344,000000;50,001562;0;0;0;1;0;0;1;1;0;8
75;344,000000;344,033950;344,000000;50,001318;0;0;0;1;0;0;1;1;0;8
76;344,000000;344,011958;344,000000;49,999459;0;0;0;1;0;0;1;1;0;8
77;344,000000;344,008252;344,000000;49,998250;0;0;0;1;0;0;1;1;0;8
78;344,000000;344,064558;344,000000;50,001335;0;0;0;1;0;0;1;1;0;8
79;344,000000;344,073113;344,000000;50,000364;0;0;0;1;0;0;1;1;0;8
80;344,000000;344,015648;344,000000;49,999539;0;0;0;1;0;0;1;1;0;8
81;344,000000;344,017991;344,000000;50,003584;0;0;0;1;0;0;1;1;0;8
82;344,000000;344,021453;344,000000;50,000183;0;0;0;1;0;0;1;1;0;8
83;344,000000;343,918614;344,000000;49,998211;0;0;0;1;0;0;1;1;0;8
84;344,000000;344,003593;344,000000;50,003256;0;0;0;1;0;0;1;1;0;8
85;344,000000;343,968540;344,000000;49,998909;0;0;0;1;0;0;1;1;0;8
86;344,000000;344,010273;344,000000;49,999604;0;0;0;1;0;0;1;1;0;8
87;344,000000;343,990198;344,000000;49,999301;0;0;0;1;0;0;1;1;0;8
88;344,000000;343,990302;344,000000;49,997769;0;0;0;1;0;0;1;1;0;8
89;344,000000;344,040643;344,000000;50,000773;0;0;0;1;0;0;1;1;0;8
90;344,000000;343,975157;344,000000;49,996179;0;1;0;1;0;0;1;1;0;8
91;344,000000;343,979032;344,000000;49,998830;0;1;0;1;0;0;1;1;0;8
92;344,000000;344,034498;344,000000;49,998571;0;1;0;1;0;0;1;1;0;8
93;344,000000;343,979840;344,000000;50,000961;0;1;0;1;0;0;1;1;0;8
94;344,000000;344,138168;344,000000;49,999493;0;1;0;1;0;0;1;1;0;8
95;344,000000;343,929081;344,000000;50,000438;0;1;0;1;0;0;1;1;0;8
96;344,000000;344,165828;344,000000;50,000286;0;1;0;1;0;0;1;1;0;8
97;344,000000;344,023446;344,000000;50,001393;0;1;0;1;0;0;1;1;0;8
98;344,000000;343,982961;344,000000;50,002190;0;1;0;1;0;0;1;1;0;8
99;344,000000;344,030232;344,000000;50,000272;0;1;0;1;0;0;1;1;0;8
100;344,000000;343,943287;344,000000;49,999159;0;1;0;1;0;0;1;1;0;8
101;344,000000;343,896399;344,000000;50,000515;0;1;0;1;0;0;1;1;0;8
102;344,000000;343,969199;344,000000;49,999210;0;1;0;1;0;0;1;1;0;8
103;344,000000;343,900873;344,000000;49,998486;0;1;0;1;0;0;1;1;0;8
104;344,000000;344,028729;344,000000;49,997855;0;1;0;1;0;0;1;1;0;8
105;344,000000;343,929206;344,000000;50,000406;0;1;0;1;0;0;1;1;0;8
106;344,000000;343,915664;344,000000;50,001212;0;1;0;1;0;0;1;1;0;8
107;344,000000;343,997345;344,000000;50,000624;0;1;0;1;0;0;1;1;0;8
108;344,000000;344,089726;344,000000;50,000762;0;1;0;1;0;0;1;1;0;8
109;344,000000;343,981177;344,000000;50,001107;0;1;0;1;0;0;1;1;0;8
110;344,000000;343,972469;344,000000;50,000169;0;1;0;1;0;0;1;1;0;8
111;344,000000;344,056360;344,000000;50,000261;0;1;0;1;0;0;1;1;0;8
112;344,000000;344,033969;344,000000;50,002513;0;1;0;1;0;0;1;1;0;8
113;344,000000;343,972441;344,000000;50,003713;0;1;0;1;0;0;1;1;0;8
114;344,000000;343,993269;344,000000;49,999552;0;1;0;1;0;0;1;1;0;8
115;344,000000;343,909667;344,000000;49,998367;0;1;0;1;0;0;1;1;0;8
116;344,000000;343,987620;344,000000;50,002764;0;1;0;1;0;0;1;1;0;8
117;344,000000;343,940728;344,000000;49,999201;0;1;0;1;0;0;1;1;0;8
118;344,000000;344,009852;344,000000;49,999312;0;1;0;1;0;0;1;1;0;8
119;344,000000;343,934367;344,000000;49,999643;0;1;0;1;0;0;1;1;0;8
120;344,000000;343,982724;344,000000;50,002110;0;1;0;1;0;0;1;1;0;8
121;344,000000;343,965564;344,000000;49,999249;0;1;0;1;0;0;1;1;0;8
122;344,000000;344,030865;344,000000;50,001792;0;1;0;1;0;0;1;1;0;8
123;344,000000;343,979955;344,000000;49,999313;0;1;0;1;0;0;1;1;0;8
124;344,000000;343,999553;344,000000;49,999823;0;1;0;1;0;0;1;1;0;8
125;344,000000;344,028120;344,000000;50,001659;0;1;0;1;0;0;1;1;0;8
126;344,000000;343,941189;344,000000;50,002077;0;1;0;1;0;0;1;1;0;8
127;344,000000;343,996436;344,000000;49,996970;0;1;0;1;0;0;1;1;0;8
128;344,000000;343,989881;344,000000;50,002206;0;1;0;1;0;0;1;1;0;8
129;344,000000;344,016471;344,000000;49,998402;0;1;0;1;0;0;1;1;0;8
130;344,000000;344,065816;344,000000;49,996092;0;1;0;1;0;0;1;1;0;8
131;344,000000;343,990548;344,000000;50,000884;0;1;0;1;0;0;1;1;0;8
132;344,000000;344,015807;344,000000;50,000158;0;1;0;1;0;0;1;1;0;8
133;344,000000;344,026074;344,000000;50,001205;0;1;0;1;0;0;1;1;0;8
134;344,000000;343,997538;344,000000;50,002249;0;1;0;1;0;0;1;1;0;8
135;344,000000;344,010883;344,000000;49,998888;0;1;0;1;0;0;1;1;0;8
136;344,000000;344,071303;344,000000;49,999108;0;1;0;1;0;0;1;1;0;8
137;344,000000;343,992463;344,000000;50,000183;0;1;0;1;0;0;1;1;0;8
138;344,000000;343,990235;344,000000;49,996746;0;1;0;1;0;0;1;1;0;8
139;344,000000;343,969794;344,000000;50,002271;0;1;0;1;0;0;1;1;0;8
140;344,000000;344,007453;344,000000;49,998109;0;0;0;1;0;0;1;1;0;8
141;344,000000;344,027878;344,000000;50,002671;0;0;0;1;0;0;1;1;0;8
142;344,000000;344,000247;344,000000;50,001271;0;0;0;1;0;0;1;1;0;8
143;344,000000;344,049852;344,000000;50,003346;0;0;0;1;0;0;1;1;0;8
144;344,000000;344,022704;344,000000;50,001550;0;0;0;1;0;0;1;1;0;8
145;344,000000;343,992593;344,000000;50,000696;0;0;0;1;0;0;1;1;0;8
146;344,000000;344,018350;344,000000;49,999188;0;0;0;1;0;0;1;1;0;8
147;344,000000;344,007855;344,000000;50,000684;0;0;0;1;0;0;1;1;0;8
148;344,000000;344,022629;344,000000;49,997606;0;0;0;1;0;0;1;1;0;8
149;344,000000;344,002683;344,000000;50,003268;0;0;0;1;0;0;1;1;0;8
150;344,000000;343,888114;344,000000;49,999744;0;0;0;1;0;0;1;1;0;8
151;344,000000;344,100346;344,000000;50,000850;0;0;0;1;0;0;1;1;0;8
152;344,000000;343,921182;344,000000;50,004314;0;0;0;1;0;0;1;1;0;8
153;344,000000;344,135177;344,000000;50,001032;0;0;0;1;0;0;1;1;0;8
154;344,000000;344,045811;344,000000;50,001629;0;0;0;1;0;0;1;1;0;8
155;344,000000;343,935413;344,000000;49,997305;0;0;0;1;0;0;1;1;0;8
156;344,000000;344,048629;344,000000;49,998545;0;0;0;1;0;0;1;1;0;8
157;344,000000;344,030767;344,000000;49,997949;0;0;0;1;0;0;1;1;0;8
158;344,000000;343,910804;344,000000;50,001917;0;0;0;1;0;0;1;1;0;8
159;344,000000;343,966629;344,000000;50,003735;0;0;0;1;0;0;1;1;0;8
160;344,000000;343,959948;344,000000;50,001701;0;0;0;1;0;0;1;1;0;8
161;344,000000;343,984082;344,000000;50,002421;0;0;0;1;0;0;1;1;0;8
162;344,000000;343,951611;344,000000;50,000515;0;0;0;1;0;0;1;1;0;8
163;344,000000;343,976391;344,000000;50,000380;0;0;0;1;0;0;1;1;0;8
164;344,000000;343,995067;344,000000;49,999696;0;0;0;1;0;0;1;1;0;8
165;344,000000;344,049403;344,000000;50,001106;0;0;0;1;0;0;1;1;0;8
166;344,000000;344,053919;344,000000;49,997230;0;0;0;1;0;0;1;1;0;8
167;344,000000;343,881245;344,000000;49,999622;0;0;0;1;0;0;1;1;0;8
168;344,000000;343,958993;344,000000;50,001075;0;0;0;1;0;0;1;1;0;8
169;344,000000;343,895841;344,000000;50,000947;0;0;0;1;0;0;1;1;0;8
170;344,000000;343,979929;344,000000;50,001215;0;0;0;1;0;0;1;1;0;8
171;344,000000;343,956861;344,000000;49,997796;0;0;0;1;0;0;1;1;0;8
172;344,000000;343,964980;344,000000;49,998684;0;0;0;1;0;0;1;1;0;8
173;344,000000;343,994478;344,000000;50,001093;0;0;0;1;0;0;1;1;0;8
174;344,000000;343,989866;344,000000;50,000308;0;0;0;1;0;0;1;1;0;8
175;344,000000;343,990485;344,000000;49,999736;0;0;0;1;0;0;1;1;0;8
176;344,000000;343,960748;344,000000;50,001195;0;0;0;1;0;0;1;1;0;8
177;344,000000;344,048842;344,000000;50,000873;0;0;0;1;0;0;1;1;0;8
178;344,000000;343,923525;344,000000;50,000891;0;0;0;1;0;0;1;1;0;8
179;344,000000;343,962831;344,000000;49,999859;0;0;0;1;0;0;1;1;0;8
180;344,000000;344,071785;344,000000;49,998822;1;0;0;1;0;0;1;1;0;8
181;344,000000;343,946918;344,000000;50,000890;1;0;0;1;0;0;1;1;0;8
182;344,000000;344,021041;344,000000;49,996245;1;0;0;1;0;0;1;1;0;8
183;344,000000;344,060550;344,000000;49,998441;1;0;0;1;0;0;1;1;0;8
184;344,000000;343,974275;344,000000;49,999172;1;0;0;1;0;0;1;1;0;8
185;344,000000;344,055393;344,000000;50,001710;1;0;0;1;0;0;1;1;0;8
186;344,000000;343,979603;344,000000;49,998543;1;0;0;1;0;0;1;1;0;8
187;344,000000;344,015446;344,000000;50,000432;1;0;0;1;0;0;1;1;0;8
188;344,000000;344,035673;344,000000;50,001243;1;0;0;1;0;0;1;1;0;8
189;344,000000;343,923251;344,000000;50,000120;1;0;0;1;0;0;1;1;0;8
190;344,000000;344,006820;344,000000;50,001073;1;0;0;1;0;0;1;1;0;8
191;344,000000;343,991472;344,000000;50,000905;1;0;0;1;0;0;1;1;0;8
192;344,000000;343,999255;344,000000;49,998286;1;0;0;1;0;0;1;1;0;8
193;344,000000;343,981437;344,000000;50,000434;1;0;0;1;0;0;1;1;0;8
194;344,000000;343,959512;344,000000;50,002449;1;0;0;1;0;0;1;1;0;8
195;344,000000;344,017301;344,000000;49,999399;1;0;0;1;0;0;1;1;0;8
196;344,000000;344,017586;344,000000;49,999526;1;0;0;1;0;0;1;1;0;8
197;344,000000;343,975913;344,000000;49,998410;1;0;0;1;0;0;1;1;0;8
198;344,000000;343,957906;344,000000;50,001312;1;0;0;1;0;0;1;1;0;8
199;344,000000;344,002744;344,000000;50,001190;1;0;0;1;0;0;1;1;0;8
200;344,000000;344,069295;344,000000;49,998449;1;0;0;1;0;0;1;1;0;8
201;344,000000;344,030337;344,000000;49,998516;1;0;0;1;0;0;1;1;0;8
202;344,000000;344,116668;344,000000;50,001630;1;0;0;1;0;0;1;1;0;8
203;344,000000;343,986657;344,000000;49,999915;1;0;0;1;0;0;1;1;0;8
204;344,000000;344,020418;344,000000;49,996288;1;0;0;1;0;0;1;1;0;8
205;344,000000;344,043274;344,000000;49,998454;1;0;0;1;0;0;1;1;0;8
206;344,000000;344,115424;344,000000;49,999707;1;0;0;1;0;0;1;1;0;8
207;344,000000;344,014590;344,000000;50,000571;1;0;0;1;0;0;1;1;0;8
208;344,000000;344,017794;344,000000;50,002238;1;0;0;1;0;0;1;1;0;8
209;344,000000;344,007342;344,000000;49,998143;1;0;0;1;0;0;1;1;0;8
210;344,000000;344,055191;344,000000;49,998775;1;0;0;1;0;0;1;1;0;8
211;344,000000;344,000357;344,000000;50,001603;1;0;0;1;0;0;1;1;0;8
212;344,000000;344,055569;344,000000;50,000270;1;0;0;1;0;0;1;1;0;8
213;344,000000;344,041503;344,000000;49,998319;1;0;0;1;0;0;1;1;0;8
214;344,000000;344,050465;344,000000;50,001443;1;0;0;1;0;0;1;1;0;8
215;344,000000;344,014629;344,000000;49,999487;1;0;0;1;0;0;1;1;0;8
216;344,000000;344,011355;344,000000;49,999516;1;0;0;1;0;0;1;1;0;8
217;344,000000;343,976476;344,000000;49,997935;1;0;0;1;0;0;1;1;0;8
218;344,000000;343,939463;344,000000;50,000569;1;0;0;1;0;0;1;1;0;8
219;344,000000;343,959167;344,000000;49,999074;1;0;0;1;0;0;1;1;0;8
220;344,000000;343,948902;344,000000;50,000636;1;0;0;1;0;0;1;1;0;8
221;344,000000;344,069562;344,000000;49,996360;1;0;0;1;0;0;1;1;0;8
222;344,000000;343,967962;344,000000;50,000277;1;0;0;1;0;0;1;1;0;8
223;344,000000;343,972746;344,000000;50,001818;1;0;0;1;0;0;1;1;0;8
224;344,000000;344,046993;344,000000;49,998428;1;0;0;1;0;0;1;1;0;8
225;344,000000;344,012498;344,000000;50,001179;1;0;0;1;0;0;1;1;0;8
226;344,000000;343,915932;344,000000;49,999122;1;0;0;1;0;0;1;1;0;8
227;344,000000;343,898039;344,000000;50,001690;1;0;0;1;0;0;1;1;0;8
228;344,000000;344,030814;344,000000;50,000891;1;0;0;1;0;0;1;1;0;8
229;344,000000;343,968105;344,000000;49,999341;1;0;0;1;0;0;1;1;0;8
230;344,000000;344,043046;344,000000;50,001288;0;0;0;1;0;0;1;1;0;8
231;344,000000;344,025926;344,000000;50,000097;0;0;0;1;0;0;1;1;0;8
232;344,000000;343,924586;344,000000;49,999549;0;0;0;1;0;0;1;1;0;8
233;344,000000;343,978687;344,000000;50,002121;0;0;0;1;0;0;1;1;0;8
234;344,000000;343,991863;344,000000;50,002567;0;0;0;1;0;0;1;1;0;8
235;344,000000;344,034385;344,000000;49,999993;0;0;0;1;0;0;1;1;0;8
236;344,000000;344,032399;344,000000;49,999861;0;0;0;1;0;0;1;1;0;8
237;344,000000;343,932146;344,000000;50,000961;0;0;0;1;0;0;1;1;0;8
238;344,000000;344,010348;344,000000;49,996915;0;0;0;1;0;0;1;1;0;8
239;344,000000;343,929311;344,000000;49,998441;0;0;0;1;0;0;1;1;0;8
240;344,000000;343,961612;344,000000;50,000164;0;0;0;1;0;0;1;1;0;8
241;344,000000;343,986980;344,000000;50,001056;0;0;0;1;0;0;1;1;0;8
242;344,000000;344,020703;344,000000;49,998978;0;0;0;1;0;0;1;1;0;8
243;344,000000;343,943122;344,000000;50,001202;0;0;0;1;0;0;1;1;0;8
244;344,000000;343,966729;344,000000;50,001771;0;0;0;1;0;0;1;1;0;8
245;344,000000;343,950530;344,000000;49,999836;0;0;0;1;0;0;1;1;0;8
246;344,000000;343,993675;344,000000;50,002666;0;0;0;1;0;0;1;1;0;8
247;344,000000;344,009833;344,000000;49,999353;0;0;0;1;0;0;1;1;0;8
248;344,000000;343,929909;344,000000;50,000993;0;0;0;1;0;0;1;1;0;8
249;344,000000;344,084964;344,000000;50,001207;0;0;0;1;0;0;1;1;0;8
250;344,000000;344,040859;344,000000;49,999272;0;0;1;0;0;0;1;1;0;8
251;344,000000;343,960634;344,000000;49,999719;0;0;1;0;0;0;1;1;0;8
252;344,000000;343,924618;344,000000;50,000478;0;0;1;0;0;0;1;1;0;8
253;344,000000;343,929640;344,000000;49,998679;0;0;1;0;0;0;1;1;0;8
254;344,000000;343,903499;344,000000;49,997929;0;0;1;0;0;0;1;1;0;8
255;344,000000;343,972120;344,000000;49,998676;0;0;1;0;0;0;1;1;0;8
256;344,000000;343,990409;344,000000;49,999224;0;0;1;0;0;0;1;1;0;8
257;344,000000;343,954984;344,000000;49,999413;0;0;1;0;0;0;1;1;0;8
258;344,000000;344,009058;344,000000;49,999334;0;0;1;0;0;0;1;1;0;8
259;344,000000;343,989271;344,000000;50,000253;0;0;1;0;0;0;1;1;0;8
260;344,000000;344,006429;344,000000;49,999204;0;0;1;0;0;0;1;1;0;8
261;344,000000;343,936827;344,000000;50,000590;0;0;1;0;0;0;1;1;0;8
262;344,000000;343,972897;344,000000;49,998774;0;0;1;0;0;0;1;1;0;8
263;344,000000;343,985611;344,000000;49,999545;0;0;1;0;0;0;1;1;0;8
264;344,000000;344,042884;344,000000;50,000600;0;0;1;0;0;0;1;1;0;8
265;344,000000;344,001738;344,000000;49,998075;0;0;1;0;0;0;1;1;0;8
266;344,000000;343,986189;344,000000;50,001662;0;0;1;0;0;0;1;1;0;8
267;344,000000;344,014447;344,000000;49,999517;0;0;1;0;0;0;1;1;0;8
268;344,000000;343,955293;344,000000;49,998274;0;0;1;0;0;0;1;1;0;8
269;344,000000;344,073124;344,000000;49,999037;0;0;1;0;0;0;1;1;0;8
270;344,000000;343,939121;344,000000;49,997229;0;0;0;1;0;0;1;1;0;8
271;344,000000;343,994058;344,000000;50,001023;0;0;0;1;0;0;1;1;0;8
272;344,000000;343,975744;344,000000;50,001009;0;0;0;1;0;0;1;1;0;8
273;344,000000;343,989047;344,000000;50,000978;0;0;0;1;0;0;1;1;0;8
274;344,000000;343,998285;344,000000;50,003783;0;0;0;1;0;0;1;1;0;8
275;344,000000;343,981134;344,000000;50,001192;0;0;0;1;0;0;1;1;0;8
276;344,000000;344,025030;344,000000;49,999827;0;0;0;1;0;0;1;1;0;8
277;344,000000;344,030807;344,000000;50,000459;0;0;0;1;0;0;1;1;0;8
278;344,000000;343,870273;344,000000;50,000392;0;0;0;1;0;0;1;1;0;8
279;344,000000;343,987544;344,000000;49,999201;0;0;0;1;0;0;1;1;0;8
280;344,000000;344,043701;344,000000;49,998751;0;0;0;1;0;0;1;1;0;8
281;344,000000;343,998555;344,000000;50,000055;0;0;0;1;0;0;1;1;0;8
282;344,000000;344,046934;344,000000;50,000094;0;0;0;1;0;0;1;1;0;8
283;344,000000;343,940010;344,000000;49,995367;0;0;0;1;0;0;1;1;0;8
284;344,000000;343,949574;344,000000;50,000218;0;0;0;1;0;0;1;1;0;8
285;344,000000;344,098615;344,000000;50,000408;0;0;0;1;0;0;1;1;0;8
286;344,000000;343,942718;344,000000;50,001547;0;0;0;1;0;0;1;1;0;8
287;344,000000;343,988013;344,000000;49,999575;0;0;0;1;0;0;1;1;0;8
288;344,000000;343,961776;344,000000;49,999115;0;0;0;1;0;0;1;1;0;8
289;344,000000;344,039306;344,000000;49,998495;0;0;0;1;0;0;1;1;0;8
290;344,000000;344,131611;344,000000;49,999322;0;0;0;1;0;0;1;1;0;8
291;344,000000;343,992210;344,000000;50,000489;0;0;0;1;0;0;1;1;0;8
292;344,000000;343,969140;344,000000;50,000114;0;0;0;1;0;0;1;1;0;8
293;344,000000;344,046198;344,000000;50,000224;0;0;0;1;0;0;1;1;0;8
294;344,000000;343,997749;344,000000;49,997852;0;0;0;1;0;0;1;1;0;8
295;344,000000;344,060292;344,000000;49,998021;0;0;0;1;0;0;1;1;0;8
296;344,000000;344,078067;344,000000;49,998564;0;0;0;1;0;0;1;1;0;8
297;344,000000;344,033958;344,000000;50,001296;0;0;0;1;0;0;1;1;0;8
298;344,000000;344,005306;344,000000;49,998992;0;0;0;1;0;0;1;1;0;8
299;344,000000;343,983591;344,000000;50,000488;0;0;0;1;0;0;1;1;0;8
300;344,000000;344,013670;344,000000;49,998953;0;0;0;1;1;0;1;1;0;8
301;344,000000;344,004875;344,000000;49,996866;0;0;0;1;1;0;1;1;0;8
