# YHDA_VERSION=0.7.0
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=MIN_LOAD_UP
# STEP_NAME=Minimum kapasite bölgesi — yük alma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
16.8.2026 09:01:03,0s;64;328,000000;312,700702;328,000000;50,007386;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:04,0s;65;328,000000;313,092062;328,000000;50,011660;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:05,0s;66;328,000000;313,249437;328,000000;50,009563;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:06,0s;67;328,000000;313,656417;328,000000;50,012736;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:07,0s;68;328,000000;313,970707;328,000000;50,010099;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:08,0s;69;328,000000;314,351226;328,000000;50,011552;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:09,0s;70;328,000000;314,745100;328,000000;50,009844;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:10,0s;71;328,000000;315,002622;328,000000;50,006542;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:11,0s;72;328,000000;315,289788;328,000000;50,011120;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:12,0s;73;328,000000;315,585836;328,000000;50,007960;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:13,0s;74;328,000000;316,009083;328,000000;50,008911;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:14,0s;75;328,000000;316,353395;328,000000;50,007410;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:15,0s;76;328,000000;316,659693;328,000000;50,005170;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:16,0s;77;328,000000;316,945689;328,000000;50,006968;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:17,0s;78;328,000000;317,301881;328,000000;50,010870;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:18,0s;79;328,000000;317,615709;328,000000;50,005619;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:19,0s;80;328,000000;317,952510;328,000000;50,007336;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:20,0s;81;328,000000;318,334636;328,000000;50,007797;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:21,0s;82;328,000000;318,545468;328,000000;50,006491;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:22,0s;83;328,000000;318,917479;328,000000;50,005493;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:23,0s;84;328,000000;319,228675;328,000000;50,006040;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:24,0s;85;328,000000;319,606464;328,000000;50,003075;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:25,0s;86;328,000000;320,050217;328,000000;50,004803;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:26,0s;87;328,000000;320,283200;328,000000;50,004173;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:27,0s;88;328,000000;320,571717;328,000000;50,005009;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:28,0s;89;328,000000;321,075244;328,000000;50,008334;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:29,0s;90;328,000000;321,338190;328,000000;50,005526;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:30,0s;91;328,000000;321,618089;328,000000;50,001664;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:31,0s;92;328,000000;321,997677;328,000000;50,004824;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:32,0s;93;328,000000;322,355331;328,000000;50,003701;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:33,0s;94;328,000000;322,673056;328,000000;50,005021;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:34,0s;95;328,000000;322,921330;328,000000;50,005926;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:35,0s;96;328,000000;323,401188;328,000000;50,001695;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:36,0s;97;328,000000;323,683790;328,000000;50,003811;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:37,0s;98;328,000000;324,027942;328,000000;50,000969;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:38,0s;99;328,000000;324,369906;328,000000;50,004640;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:39,0s;100;328,000000;324,641283;328,000000;50,002644;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:40,0s;101;328,000000;324,985357;328,000000;50,001182;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:41,0s;102;328,000000;325,348301;328,000000;50,001487;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:42,0s;103;328,000000;325,685166;328,000000;50,001265;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:43,0s;104;328,000000;325,929046;328,000000;50,005186;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:44,0s;105;328,000000;326,284132;328,000000;49,999955;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:45,0s;106;328,000000;326,712406;328,000000;50,006028;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:46,0s;107;328,000000;327,050233;328,000000;50,000225;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:47,0s;108;328,000000;327,228998;328,000000;50,000248;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:48,0s;109;328,000000;327,611696;328,000000;49,997950;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:49,0s;110;328,000000;327,994958;328,000000;49,999542;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:50,0s;111;328,000000;327,918205;328,000000;49,999683;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:51,0s;112;328,000000;327,981759;328,000000;50,001182;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:52,0s;113;328,000000;328,026786;328,000000;49,999359;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:53,0s;114;328,000000;328,042058;328,000000;49,998010;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:54,0s;115;328,000000;327,977055;328,000000;49,995900;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:55,0s;116;328,000000;327,906670;328,000000;50,000380;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:56,0s;117;328,000000;327,945741;328,000000;49,998368;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:57,0s;118;328,000000;327,909753;328,000000;50,002476;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:58,0s;119;328,000000;327,972424;328,000000;50,000763;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:01:59,0s;120;328,000000;327,894200;328,000000;49,998931;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:00,0s;121;328,000000;327,956956;328,000000;50,001590;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:01,0s;122;328,000000;327,943807;328,000000;49,998452;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:02,0s;123;328,000000;328,001538;328,000000;50,001375;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:03,0s;124;328,000000;327,905457;328,000000;49,998062;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:04,0s;125;328,000000;327,982656;328,000000;50,002043;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:05,0s;126;328,000000;327,942827;328,000000;50,001185;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:06,0s;127;328,000000;328,094866;328,000000;50,000061;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:07,0s;128;328,000000;327,973827;328,000000;50,002438;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:08,0s;129;328,000000;328,083942;328,000000;49,999730;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:09,0s;130;328,000000;327,987341;328,000000;50,002299;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:10,0s;131;328,000000;327,943452;328,000000;49,999806;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:11,0s;132;328,000000;328,065021;328,000000;50,000919;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:12,0s;133;328,000000;327,981172;328,000000;49,998570;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:13,0s;134;328,000000;328,104370;328,000000;49,999528;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:14,0s;135;328,000000;327,936215;328,000000;50,001444;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:15,0s;136;328,000000;328,041311;328,000000;50,002658;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:16,0s;137;328,000000;328,037711;328,000000;49,998507;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:17,0s;138;328,000000;328,004633;328,000000;50,002682;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:18,0s;139;328,000000;328,004115;328,000000;49,999564;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:19,0s;140;328,000000;327,982205;328,000000;49,997123;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:20,0s;141;328,000000;328,060252;328,000000;50,001919;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:21,0s;142;328,000000;327,940813;328,000000;50,000717;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:22,0s;143;328,000000;328,001949;328,000000;50,005629;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:23,0s;144;328,000000;327,995185;328,000000;50,000375;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:24,0s;145;328,000000;327,952552;328,000000;49,998452;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:25,0s;146;328,000000;327,957331;328,000000;49,998282;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:26,0s;147;328,000000;328,041322;328,000000;50,002106;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:27,0s;148;328,000000;327,975402;328,000000;49,998619;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:28,0s;149;328,000000;327,979692;328,000000;49,999449;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:29,0s;150;328,000000;327,925819;328,000000;50,000291;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:30,0s;151;328,000000;328,012611;328,000000;50,001057;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:31,0s;152;328,000000;328,041001;328,000000;50,002444;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:32,0s;153;328,000000;328,046979;328,000000;49,999615;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:33,0s;154;328,000000;328,074261;328,000000;49,999627;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:34,0s;155;328,000000;327,981288;328,000000;49,999561;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:35,0s;156;328,000000;328,031407;328,000000;50,000123;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:36,0s;157;328,000000;328,003204;328,000000;49,998945;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:37,0s;158;328,000000;327,966747;328,000000;50,002749;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:38,0s;159;328,000000;327,938004;328,000000;49,997854;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:39,0s;160;328,000000;328,007273;328,000000;49,999459;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:40,0s;161;328,000000;327,937146;328,000000;49,997764;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:41,0s;162;328,000000;327,930175;328,000000;50,000944;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:42,0s;163;328,000000;327,969790;328,000000;49,999355;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:43,0s;164;328,000000;328,071986;328,000000;50,001116;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:44,0s;165;328,000000;328,001710;328,000000;50,003348;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:45,0s;166;328,000000;328,181792;328,000000;50,000993;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:46,0s;167;328,000000;327,988536;328,000000;49,999511;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:47,0s;168;328,000000;327,869506;328,000000;49,999507;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:48,0s;169;328,000000;328,007898;328,000000;50,002352;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:49,0s;170;328,000000;327,973685;328,000000;50,000094;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:50,0s;171;328,000000;328,017828;328,000000;50,002627;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:51,0s;172;328,000000;327,970857;328,000000;49,999864;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:52,0s;173;328,000000;328,026188;328,000000;50,000828;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:53,0s;174;328,000000;328,064305;328,000000;49,998335;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:54,0s;175;328,000000;327,974814;328,000000;49,997963;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:55,0s;176;328,000000;328,053995;328,000000;49,997280;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:56,0s;177;328,000000;328,113493;328,000000;50,001071;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:57,0s;178;328,000000;328,038153;328,000000;50,001077;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:58,0s;179;328,000000;328,112638;328,000000;50,001744;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:02:59,0s;180;328,000000;328,045009;328,000000;50,000656;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:00,0s;181;328,000000;328,076231;328,000000;49,998461;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:01,0s;182;328,000000;328,090053;328,000000;50,001527;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:02,0s;183;328,000000;328,060660;328,000000;50,001743;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:03,0s;184;328,000000;327,926997;328,000000;49,999553;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:04,0s;185;328,000000;327,917861;328,000000;50,001723;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:05,0s;186;328,000000;327,951972;328,000000;49,999399;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:06,0s;187;328,000000;327,994070;328,000000;50,000692;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:07,0s;188;328,000000;327,889000;328,000000;49,998250;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:08,0s;189;328,000000;327,929263;328,000000;50,000274;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:09,0s;190;328,000000;327,957663;328,000000;49,999276;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:10,0s;191;328,000000;328,119153;328,000000;49,996325;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:11,0s;192;328,000000;328,021925;328,000000;49,997335;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:12,0s;193;328,000000;328,021227;328,000000;50,001167;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:13,0s;194;328,000000;327,973282;328,000000;50,000832;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:14,0s;195;328,000000;328,091613;328,000000;49,998010;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:15,0s;196;328,000000;328,024701;328,000000;50,001540;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:16,0s;197;328,000000;328,018460;328,000000;49,998475;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:17,0s;198;328,000000;327,996475;328,000000;49,999397;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:18,0s;199;328,000000;328,044088;328,000000;50,000531;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:19,0s;200;328,000000;328,046322;328,000000;49,998163;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:20,0s;201;328,000000;327,942118;328,000000;50,000574;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:21,0s;202;328,000000;328,048184;328,000000;49,999990;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:22,0s;203;328,000000;327,921678;328,000000;49,999723;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:23,0s;204;328,000000;328,035359;328,000000;49,999633;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:24,0s;205;328,000000;328,071552;328,000000;50,001809;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:25,0s;206;328,000000;327,955417;328,000000;49,999484;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:26,0s;207;328,000000;327,970485;328,000000;50,003283;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:27,0s;208;328,000000;327,997422;328,000000;50,000443;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:28,0s;209;328,000000;327,966678;328,000000;50,000778;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:29,0s;210;328,000000;328,001170;328,000000;49,999600;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:30,0s;211;328,000000;328,105658;328,000000;50,001855;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:31,0s;212;328,000000;328,063383;328,000000;50,000395;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:32,0s;213;328,000000;327,874041;328,000000;49,999737;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:33,0s;214;328,000000;327,964589;328,000000;49,998564;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:34,0s;215;328,000000;328,057844;328,000000;50,000520;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:35,0s;216;328,000000;327,984338;328,000000;49,996933;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:36,0s;217;328,000000;328,022286;328,000000;49,999961;1;1;0;1;0;0;1;1;1;8
16.8.2026 09:03:37,0s;218;328,000000;327,991186;328,000000;49,997790;1;1;0;1;0;0;1;1;1;8
