# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFK
# PLANT_TYPE=DGKCS
# STEP_ID=PFK_ON_LOAD_DOWN
# STEP_NAME=PFK devrede — yük atma testi
# TESIS_ADI=YHDA Örnek DGKÇS SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=304.0
# SFK_MAX_MW=384.0
# SFK_RESERVE_MW=24
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
time_s;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct
15;364,000000;364,039527;364,000000;49,998584;1;1;0;1;0;0;1;1;0;8
16;364,000000;363,956694;364,000000;49,998396;1;1;0;1;0;0;1;1;0;8
17;364,000000;363,952967;364,000000;49,998192;1;1;0;1;0;0;1;1;0;8
18;364,000000;363,906721;364,000000;49,998840;1;1;0;1;0;0;1;1;0;8
19;364,000000;363,999543;364,000000;50,001014;1;1;0;1;0;0;1;1;0;8
20;364,000000;363,999234;364,000000;50,002045;1;1;0;1;0;0;1;1;0;8
21;364,000000;363,971742;364,000000;49,999642;1;1;0;1;0;0;1;1;0;8
22;364,000000;364,061989;364,000000;49,998932;1;1;0;1;0;0;1;1;0;8
23;364,000000;364,031103;364,000000;49,999707;1;1;0;1;0;0;1;1;0;8
24;364,000000;364,055516;364,000000;49,999506;1;1;0;1;0;0;1;1;0;8
25;364,000000;363,919969;364,000000;50,000801;1;1;0;1;0;0;1;1;0;8
26;364,000000;364,050593;364,000000;50,001110;1;1;0;1;0;0;1;1;0;8
27;364,000000;363,933231;364,000000;50,001779;1;1;0;1;0;0;1;1;0;8
28;364,000000;363,930491;364,000000;49,998845;1;1;0;1;0;0;1;1;0;8
29;364,000000;363,951698;364,000000;50,001039;1;1;0;1;0;0;1;1;0;8
30;340,000000;364,032436;364,000000;49,981147;1;1;0;1;0;0;1;1;0;8
31;340,000000;363,984064;364,000000;49,983739;1;1;0;1;0;0;1;1;0;8
32;340,000000;363,999240;364,000000;49,984802;1;1;0;1;0;0;1;1;0;8
33;340,000000;364,020912;364,000000;49,984230;1;1;0;1;0;0;1;1;0;8
34;340,000000;364,004041;340,000000;49,985574;1;1;0;1;0;0;1;1;0;8
35;340,000000;363,978475;340,000000;49,982374;1;1;0;1;0;0;1;1;0;8
36;340,000000;364,068827;340,000000;49,985176;1;1;0;1;0;0;1;1;0;8
37;340,000000;364,079810;340,000000;49,984310;1;1;0;1;0;0;1;1;0;8
38;340,000000;363,701468;340,000000;49,981909;1;1;0;1;0;0;1;1;0;8
39;340,000000;363,353534;340,000000;49,982583;1;1;0;1;0;0;1;1;0;8
40;340,000000;363,114622;340,000000;49,980992;1;1;0;1;0;0;1;1;0;8
41;340,000000;362,561816;340,000000;49,984639;1;1;0;1;0;0;1;1;0;8
42;340,000000;362,342193;340,000000;49,987370;1;1;0;1;0;0;1;1;0;8
43;340,000000;362,006596;340,000000;49,985369;1;1;0;1;0;0;1;1;0;8
44;340,000000;361,557718;340,000000;49,984526;1;1;0;1;0;0;1;1;0;8
45;340,000000;361,366863;340,000000;49,987669;1;1;0;1;0;0;1;1;0;8
46;340,000000;360,989852;340,000000;49,985223;1;1;0;1;0;0;1;1;0;8
47;340,000000;360,571867;340,000000;49,984750;1;1;0;1;0;0;1;1;0;8
48;340,000000;360,387350;340,000000;49,985073;1;1;0;1;0;0;1;1;0;8
49;340,000000;359,850207;340,000000;49,983466;1;1;0;1;0;0;1;1;0;8
50;340,000000;359,680026;340,000000;49,987185;1;1;0;1;0;0;1;1;0;8
51;340,000000;359,237645;340,000000;49,985763;1;1;0;1;0;0;1;1;0;8
52;340,000000;358,951418;340,000000;49,988679;1;1;0;1;0;0;1;1;0;8
53;340,000000;358,685321;340,000000;49,983706;1;1;0;1;0;0;1;1;0;8
54;340,000000;358,316292;340,000000;49,989497;1;1;0;1;0;0;1;1;0;8
55;340,000000;358,006059;340,000000;49,985574;1;1;0;1;0;0;1;1;0;8
56;340,000000;357,620194;340,000000;49,990311;1;1;0;1;0;0;1;1;0;8
57;340,000000;357,298975;340,000000;49,989753;1;1;0;1;0;0;1;1;0;8
58;340,000000;356,890096;340,000000;49,985667;1;1;0;1;0;0;1;1;0;8
59;340,000000;356,563543;340,000000;49,989438;1;1;0;1;0;0;1;1;0;8
60;340,000000;356,334159;340,000000;49,989596;1;1;0;1;0;0;1;1;0;8
61;340,000000;356,070982;340,000000;49,988135;1;1;0;1;0;0;1;1;0;8
62;340,000000;355,640161;340,000000;49,987837;1;1;0;1;0;0;1;1;0;8
63;340,000000;355,348502;340,000000;49,987833;1;1;0;1;0;0;1;1;0;8
64;340,000000;355,096968;340,000000;49,993075;1;1;0;1;0;0;1;1;0;8
65;340,000000;354,595689;340,000000;49,990388;1;1;0;1;0;0;1;1;0;8
66;340,000000;354,316558;340,000000;49,992759;1;1;0;1;0;0;1;1;0;8
67;340,000000;354,061450;340,000000;49,992014;1;1;0;1;0;0;1;1;0;8
68;340,000000;353,685387;340,000000;49,989916;1;1;0;1;0;0;1;1;0;8
69;340,000000;353,437061;340,000000;49,990305;1;1;0;1;0;0;1;1;0;8
70;340,000000;353,001992;340,000000;49,987872;1;1;0;1;0;0;1;1;0;8
71;340,000000;352,660934;340,000000;49,988483;1;1;0;1;0;0;1;1;0;8
72;340,000000;352,340601;340,000000;49,989041;1;1;0;1;0;0;1;1;0;8
73;340,000000;352,120216;340,000000;49,991627;1;1;0;1;0;0;1;1;0;8
74;340,000000;351,737526;340,000000;49,993861;1;1;0;1;0;0;1;1;0;8
75;340,000000;351,350660;340,000000;49,989952;1;1;0;1;0;0;1;1;0;8
76;340,000000;351,044369;340,000000;49,992660;1;1;0;1;0;0;1;1;0;8
77;340,000000;350,811678;340,000000;49,993012;1;1;0;1;0;0;1;1;0;8
78;340,000000;350,419773;340,000000;49,991746;1;1;0;1;0;0;1;1;0;8
79;340,000000;349,989974;340,000000;49,992915;1;1;0;1;0;0;1;1;0;8
80;340,000000;349,653126;340,000000;49,995213;1;1;0;1;0;0;1;1;0;8
81;340,000000;349,183644;340,000000;49,996971;1;1;0;1;0;0;1;1;0;8
82;340,000000;348,977255;340,000000;49,996282;1;1;0;1;0;0;1;1;0;8
83;340,000000;348,585816;340,000000;49,993382;1;1;0;1;0;0;1;1;0;8
84;340,000000;348,316518;340,000000;49,993863;1;1;0;1;0;0;1;1;0;8
85;340,000000;347,917962;340,000000;49,995809;1;1;0;1;0;0;1;1;0;8
86;340,000000;347,713198;340,000000;49,995068;1;1;0;1;0;0;1;1;0;8
87;340,000000;347,410943;340,000000;49,994714;1;1;0;1;0;0;1;1;0;8
88;340,000000;346,987219;340,000000;49,998534;1;1;0;1;0;0;1;1;0;8
89;340,000000;346,639698;340,000000;49,996798;1;1;0;1;0;0;1;1;0;8
90;340,000000;346,349279;340,000000;49,995201;1;1;0;1;0;0;1;1;0;8
91;340,000000;345,999317;340,000000;49,992875;1;1;0;1;0;0;1;1;0;8
92;340,000000;345,674239;340,000000;49,996700;1;1;0;1;0;0;1;1;0;8
93;340,000000;345,302263;340,000000;49,994079;1;1;0;1;0;0;1;1;0;8
94;340,000000;344,893238;340,000000;49,997565;1;1;0;1;0;0;1;1;0;8
95;340,000000;344,608112;340,000000;49,996993;1;1;0;1;0;0;1;1;0;8
96;340,000000;344,277885;340,000000;49,995924;1;1;0;1;0;0;1;1;0;8
97;340,000000;343,876855;340,000000;49,998568;1;1;0;1;0;0;1;1;0;8
98;340,000000;343,602911;340,000000;49,997294;1;1;0;1;0;0;1;1;0;8
99;340,000000;343,386850;340,000000;49,998548;1;1;0;1;0;0;1;1;0;8
100;340,000000;343,086021;340,000000;49,997996;1;1;0;1;0;0;1;1;0;8
101;340,000000;342,642306;340,000000;49,997986;1;1;0;1;0;0;1;1;0;8
102;340,000000;342,297750;340,000000;49,998792;1;1;0;1;0;0;1;1;0;8
103;340,000000;341,960336;340,000000;50,000971;1;1;0;1;0;0;1;1;0;8
104;340,000000;341,701249;340,000000;49,998243;1;1;0;1;0;0;1;1;0;8
105;340,000000;341,280539;340,000000;49,999560;1;1;0;1;0;0;1;1;0;8
106;340,000000;341,024019;340,000000;50,000149;1;1;0;1;0;0;1;1;0;8
107;340,000000;340,644544;340,000000;50,001492;1;1;0;1;0;0;1;1;0;8
108;340,000000;340,383477;340,000000;49,997884;1;1;0;1;0;0;1;1;0;8
109;340,000000;339,970469;340,000000;50,000136;1;1;0;1;0;0;1;1;0;8
110;340,000000;339,911800;340,000000;49,998897;1;1;0;1;0;0;1;1;0;8
111;340,000000;339,984308;340,000000;49,999695;1;1;0;1;0;0;1;1;0;8
112;340,000000;340,005897;340,000000;50,003121;1;1;0;1;0;0;1;1;0;8
113;340,000000;340,033183;340,000000;49,998360;1;1;0;1;0;0;1;1;0;8
114;340,000000;339,921371;340,000000;50,001699;1;1;0;1;0;0;1;1;0;8
115;340,000000;339,947771;340,000000;50,000866;1;1;0;1;0;0;1;1;0;8
116;340,000000;339,989356;340,000000;49,999439;1;1;0;1;0;0;1;1;0;8
117;340,000000;339,968546;340,000000;50,000262;1;1;0;1;0;0;1;1;0;8
118;340,000000;340,016415;340,000000;50,000033;1;1;0;1;0;0;1;1;0;8
119;340,000000;339,977532;340,000000;49,998538;1;1;0;1;0;0;1;1;0;8
120;340,000000;339,997711;340,000000;49,997117;1;1;0;1;0;0;1;1;0;8
121;340,000000;339,906502;340,000000;49,999101;1;1;0;1;0;0;1;1;0;8
122;340,000000;339,987882;340,000000;49,998437;1;1;0;1;0;0;1;1;0;8
123;340,000000;339,968744;340,000000;50,000921;1;1;0;1;0;0;1;1;0;8
124;340,000000;340,020005;340,000000;49,996587;1;1;0;1;0;0;1;1;0;8
125;340,000000;340,053169;340,000000;50,000715;1;1;0;1;0;0;1;1;0;8
126;340,000000;340,094908;340,000000;50,000667;1;1;0;1;0;0;1;1;0;8
127;340,000000;340,074526;340,000000;50,001103;1;1;0;1;0;0;1;1;0;8
128;340,000000;340,035700;340,000000;50,001104;1;1;0;1;0;0;1;1;0;8
129;340,000000;340,085651;340,000000;50,001043;1;1;0;1;0;0;1;1;0;8
130;340,000000;340,020084;340,000000;50,001323;1;1;0;1;0;0;1;1;0;8
131;340,000000;339,890588;340,000000;50,000318;1;1;0;1;0;0;1;1;0;8
132;340,000000;339,992963;340,000000;49,999854;1;1;0;1;0;0;1;1;0;8
133;340,000000;340,042454;340,000000;49,996454;1;1;0;1;0;0;1;1;0;8
134;340,000000;340,084453;340,000000;49,999510;1;1;0;1;0;0;1;1;0;8
135;340,000000;340,032679;340,000000;50,001028;1;1;0;1;0;0;1;1;0;8
136;340,000000;339,945621;340,000000;49,999676;1;1;0;1;0;0;1;1;0;8
137;340,000000;339,989300;340,000000;49,998897;1;1;0;1;0;0;1;1;0;8
138;340,000000;340,036473;340,000000;50,000250;1;1;0;1;0;0;1;1;0;8
139;340,000000;339,975860;340,000000;49,999888;1;1;0;1;0;0;1;1;0;8
140;340,000000;339,989329;340,000000;49,996684;1;1;0;1;0;0;1;1;0;8
141;340,000000;339,992458;340,000000;50,000242;1;1;0;1;0;0;1;1;0;8
142;340,000000;340,032583;340,000000;49,997352;1;1;0;1;0;0;1;1;0;8
143;340,000000;339,971300;340,000000;49,999957;1;1;0;1;0;0;1;1;0;8
144;340,000000;339,970453;340,000000;50,001147;1;1;0;1;0;0;1;1;0;8
145;340,000000;339,944809;340,000000;50,003302;1;1;0;1;0;0;1;1;0;8
146;340,000000;339,976203;340,000000;50,000830;1;1;0;1;0;0;1;1;0;8
147;340,000000;339,980862;340,000000;50,001409;1;1;0;1;0;0;1;1;0;8
148;340,000000;339,916166;340,000000;49,998041;1;1;0;1;0;0;1;1;0;8
149;340,000000;340,063465;340,000000;50,001569;1;1;0;1;0;0;1;1;0;8
150;340,000000;339,975333;340,000000;49,998476;1;1;0;1;0;0;1;1;0;8
151;340,000000;339,993036;340,000000;50,000462;1;1;0;1;0;0;1;1;0;8
152;340,000000;339,978473;340,000000;50,000630;1;1;0;1;0;0;1;1;0;8
153;340,000000;339,990794;340,000000;49,997461;1;1;0;1;0;0;1;1;0;8
154;340,000000;339,948250;340,000000;50,000576;1;1;0;1;0;0;1;1;0;8
155;340,000000;339,979189;340,000000;50,002605;1;1;0;1;0;0;1;1;0;8
156;340,000000;339,989843;340,000000;50,000412;1;1;0;1;0;0;1;1;0;8
157;340,000000;340,018090;340,000000;50,002699;1;1;0;1;0;0;1;1;0;8
158;340,000000;340,004637;340,000000;50,000143;1;1;0;1;0;0;1;1;0;8
159;340,000000;340,009883;340,000000;50,000551;1;1;0;1;0;0;1;1;0;8
160;340,000000;340,030073;340,000000;50,001696;1;1;0;1;0;0;1;1;0;8
161;340,000000;340,003912;340,000000;50,000096;1;1;0;1;0;0;1;1;0;8
162;340,000000;339,922141;340,000000;49,998808;1;1;0;1;0;0;1;1;0;8
163;340,000000;339,869914;340,000000;49,998948;1;1;0;1;0;0;1;1;0;8
164;340,000000;339,997156;340,000000;50,000806;1;1;0;1;0;0;1;1;0;8
165;340,000000;339,991037;340,000000;49,998793;1;1;0;1;0;0;1;1;0;8
166;340,000000;340,034555;340,000000;49,998621;1;1;0;1;0;0;1;1;0;8
167;340,000000;340,080057;340,000000;50,000841;1;1;0;1;0;0;1;1;0;8
168;340,000000;339,873207;340,000000;49,999971;1;1;0;1;0;0;1;1;0;8
169;340,000000;339,970906;340,000000;49,998596;1;1;0;1;0;0;1;1;0;8
170;340,000000;339,963217;340,000000;50,000298;1;1;0;1;0;0;1;1;0;8
171;340,000000;340,026366;340,000000;49,998249;1;1;0;1;0;0;1;1;0;8
172;340,000000;339,978861;340,000000;50,000513;1;1;0;1;0;0;1;1;0;8
173;340,000000;340,039836;340,000000;49,996907;1;1;0;1;0;0;1;1;0;8
174;340,000000;340,009291;340,000000;49,999584;1;1;0;1;0;0;1;1;0;8
175;340,000000;339,889429;340,000000;49,998926;1;1;0;1;0;0;1;1;0;8
176;340,000000;339,967675;340,000000;50,002229;1;1;0;1;0;0;1;1;0;8
177;340,000000;339,993203;340,000000;50,001210;1;1;0;1;0;0;1;1;0;8
178;340,000000;340,039265;340,000000;50,002114;1;1;0;1;0;0;1;1;0;8
179;340,000000;339,930575;340,000000;50,000273;1;1;0;1;0;0;1;1;0;8
180;340,000000;340,027811;340,000000;49,998174;1;1;0;1;0;0;1;1;0;8
181;340,000000;340,013657;340,000000;50,002208;1;1;0;1;0;0;1;1;0;8
182;340,000000;340,021470;340,000000;50,001306;1;1;0;1;0;0;1;1;0;8
183;340,000000;339,943176;340,000000;49,996627;1;1;0;1;0;0;1;1;0;8
184;340,000000;340,036381;340,000000;49,999283;1;1;0;1;0;0;1;1;0;8
185;340,000000;340,043666;340,000000;50,000397;1;1;0;1;0;0;1;1;0;8
186;340,000000;340,113377;340,000000;50,000359;1;1;0;1;0;0;1;1;0;8
187;340,000000;339,954848;340,000000;50,001631;1;1;0;1;0;0;1;1;0;8
188;340,000000;340,032226;340,000000;49,999594;1;1;0;1;0;0;1;1;0;8
189;340,000000;340,126751;340,000000;50,003664;1;1;0;1;0;0;1;1;0;8
190;340,000000;340,040583;340,000000;50,000016;1;1;0;1;0;0;1;1;0;8
191;340,000000;340,066273;340,000000;49,997876;1;1;0;1;0;0;1;1;0;8
192;340,000000;339,930193;340,000000;49,996855;1;1;0;1;0;0;1;1;0;8
193;340,000000;340,115754;340,000000;49,999109;1;1;0;1;0;0;1;1;0;8
194;340,000000;340,041915;340,000000;49,998233;1;1;0;1;0;0;1;1;0;8
195;340,000000;339,900244;340,000000;50,000920;1;1;0;1;0;0;1;1;0;8
196;340,000000;340,133034;340,000000;49,998900;1;1;0;1;0;0;1;1;0;8
197;340,000000;339,934936;340,000000;50,002221;1;1;0;1;0;0;1;1;0;8
198;340,000000;339,993582;340,000000;50,001884;1;1;0;1;0;0;1;1;0;8
199;340,000000;340,062860;340,000000;50,001777;1;1;0;1;0;0;1;1;0;8
200;340,000000;340,015914;340,000000;49,999899;1;1;0;1;0;0;1;1;0;8
201;340,000000;340,009104;340,000000;49,999565;1;1;0;1;0;0;1;1;0;8
202;340,000000;339,926341;340,000000;50,000223;1;1;0;1;0;0;1;1;0;8
203;340,000000;339,994336;340,000000;50,000812;1;1;0;1;0;0;1;1;0;8
204;340,000000;340,021711;340,000000;49,997847;1;1;0;1;0;0;1;1;0;8
205;340,000000;339,897035;340,000000;49,999488;1;1;0;1;0;0;1;1;0;8
206;340,000000;340,021948;340,000000;49,998503;1;1;0;1;0;0;1;1;0;8
207;340,000000;340,021320;340,000000;49,999216;1;1;0;1;0;0;1;1;0;8
208;340,000000;339,947325;340,000000;49,996775;1;1;0;1;0;0;1;1;0;8
209;340,000000;339,978768;340,000000;49,996470;1;1;0;1;0;0;1;1;0;8
210;340,000000;339,996475;340,000000;49,999420;1;1;0;1;0;0;1;1;0;8
211;340,000000;339,995057;340,000000;49,999251;1;1;0;1;0;0;1;1;0;8
212;340,000000;339,952196;340,000000;50,001611;1;1;0;1;0;0;1;1;0;8
213;340,000000;339,939313;340,000000;49,998521;1;1;0;1;0;0;1;1;0;8
214;340,000000;340,038652;340,000000;49,997126;1;1;0;1;0;0;1;1;0;8
215;340,000000;340,035551;340,000000;50,001995;1;1;0;1;0;0;1;1;0;8
216;340,000000;339,996737;340,000000;50,001978;1;1;0;1;0;0;1;1;0;8
217;340,000000;340,074846;340,000000;50,000105;1;1;0;1;0;0;1;1;0;8
218;340,000000;339,970512;340,000000;50,000933;1;1;0;1;0;0;1;1;0;8
219;340,000000;340,021007;340,000000;49,998886;1;1;0;1;0;0;1;1;0;8
220;340,000000;340,013520;340,000000;49,999497;1;1;0;1;0;0;1;1;0;8
221;340,000000;339,939093;340,000000;50,000455;1;1;0;1;0;0;1;1;0;8
222;340,000000;339,937018;340,000000;50,003353;1;1;0;1;0;0;1;1;0;8
223;340,000000;339,972813;340,000000;50,002389;1;1;0;1;0;0;1;1;0;8
224;340,000000;340,087125;340,000000;50,003774;1;1;0;1;0;0;1;1;0;8
225;340,000000;340,025230;340,000000;50,000513;1;1;0;1;0;0;1;1;0;8
226;340,000000;340,030349;340,000000;49,997869;1;1;0;1;0;0;1;1;0;8
227;340,000000;340,059777;340,000000;50,000033;1;1;0;1;0;0;1;1;0;8
228;340,000000;339,998654;340,000000;49,998071;1;1;0;1;0;0;1;1;0;8
229;340,000000;340,024435;340,000000;49,997393;1;1;0;1;0;0;1;1;0;8
230;340,000000;340,061411;340,000000;49,999618;1;1;0;1;0;0;1;1;0;8
231;340,000000;340,161171;340,000000;49,997258;1;1;0;1;0;0;1;1;0;8
232;340,000000;340,004137;340,000000;49,999187;1;1;0;1;0;0;1;1;0;8
233;340,000000;339,927087;340,000000;50,001312;1;1;0;1;0;0;1;1;0;8
234;340,000000;339,902342;340,000000;49,998007;1;1;0;1;0;0;1;1;0;8
235;340,000000;340,066705;340,000000;50,002069;1;1;0;1;0;0;1;1;0;8
236;340,000000;339,991299;340,000000;49,999026;1;1;0;1;0;0;1;1;0;8
237;340,000000;340,058601;340,000000;50,000333;1;1;0;1;0;0;1;1;0;8
238;340,000000;340,021272;340,000000;50,001010;1;1;0;1;0;0;1;1;0;8
239;340,000000;340,077664;340,000000;50,000341;1;1;0;1;0;0;1;1;0;8
240;340,000000;339,955860;340,000000;49,999483;1;1;0;1;0;0;1;1;0;8
241;340,000000;340,094218;340,000000;50,002025;1;1;0;1;0;0;1;1;0;8
242;340,000000;339,938423;340,000000;50,000697;1;1;0;1;0;0;1;1;0;8
243;340,000000;340,051110;340,000000;50,002000;1;1;0;1;0;0;1;1;0;8
244;340,000000;340,061820;340,000000;50,001293;1;1;0;1;0;0;1;1;0;8
245;340,000000;339,959987;340,000000;50,000165;1;1;0;1;0;0;1;1;0;8
246;340,000000;339,951153;340,000000;50,000654;1;1;0;1;0;0;1;1;0;8
247;340,000000;340,052238;340,000000;49,999097;1;1;0;1;0;0;1;1;0;8
248;340,000000;339,918106;340,000000;50,000345;1;1;0;1;0;0;1;1;0;8
249;340,000000;340,077811;340,000000;50,000832;1;1;0;1;0;0;1;1;0;8
250;340,000000;340,061318;340,000000;49,997001;1;1;0;1;0;0;1;1;0;8
251;340,000000;340,132149;340,000000;50,000433;1;1;0;1;0;0;1;1;0;8
252;340,000000;339,959068;340,000000;50,000713;1;1;0;1;0;0;1;1;0;8
253;340,000000;340,064562;340,000000;49,998970;1;1;0;1;0;0;1;1;0;8
254;340,000000;339,974241;340,000000;50,001195;1;1;0;1;0;0;1;1;0;8
255;340,000000;339,962796;340,000000;50,002665;1;1;0;1;0;0;1;1;0;8
256;340,000000;340,001796;340,000000;50,001243;1;1;0;1;0;0;1;1;0;8
257;340,000000;340,049336;340,000000;50,000039;1;1;0;1;0;0;1;1;0;8
258;340,000000;340,042118;340,000000;49,998958;1;1;0;1;0;0;1;1;0;8
259;340,000000;340,030420;340,000000;50,000795;1;1;0;1;0;0;1;1;0;8
260;340,000000;340,035359;340,000000;50,002066;1;1;0;1;0;0;1;1;0;8
261;340,000000;340,008629;340,000000;50,001623;1;1;0;1;0;0;1;1;0;8
262;340,000000;340,078717;340,000000;50,001105;1;1;0;1;0;0;1;1;0;8
263;340,000000;340,022722;340,000000;49,998005;1;1;0;1;0;0;1;1;0;8
264;340,000000;339,830141;340,000000;49,999658;1;1;0;1;0;0;1;1;0;8
265;340,000000;339,999067;340,000000;50,000262;1;1;0;1;0;0;1;1;0;8
266;340,000000;340,035810;340,000000;49,999539;1;1;0;1;0;0;1;1;0;8
267;340,000000;339,955751;340,000000;50,000823;1;1;0;1;0;0;1;1;0;8
268;340,000000;340,013023;340,000000;49,999808;1;1;0;1;0;0;1;1;0;8
269;340,000000;340,027907;340,000000;49,998048;1;1;0;1;0;0;1;1;0;8
270;340,000000;340,005900;340,000000;50,001916;1;1;0;1;0;0;1;1;0;8
271;340,000000;339,966920;340,000000;50,000772;1;1;0;1;0;0;1;1;0;8
272;340,000000;340,017427;340,000000;49,999619;1;1;0;1;0;0;1;1;0;8
273;340,000000;340,024367;340,000000;50,002564;1;1;0;1;0;0;1;1;0;8
274;340,000000;340,125988;340,000000;50,000019;1;1;0;1;0;0;1;1;0;8
275;340,000000;340,003329;340,000000;49,998133;1;1;0;1;0;0;1;1;0;8
276;340,000000;340,128714;340,000000;50,001511;1;1;0;1;0;0;1;1;0;8
277;340,000000;340,075197;340,000000;50,000974;1;1;0;1;0;0;1;1;0;8
278;340,000000;340,018333;340,000000;50,001729;1;1;0;1;0;0;1;1;0;8
279;340,000000;340,030489;340,000000;49,998909;1;1;0;1;0;0;1;1;0;8
280;340,000000;339,991060;340,000000;49,999558;1;1;0;1;0;0;1;1;0;8
281;340,000000;339,992589;340,000000;49,997749;1;1;0;1;0;0;1;1;0;8
282;340,000000;340,044818;340,000000;49,999761;1;1;0;1;0;0;1;1;0;8
283;340,000000;339,985001;340,000000;49,998609;1;1;0;1;0;0;1;1;0;8
284;340,000000;339,977200;340,000000;50,003654;1;1;0;1;0;0;1;1;0;8
285;340,000000;339,998391;340,000000;49,998448;1;1;0;1;0;0;1;1;0;8
286;340,000000;339,996303;340,000000;50,001147;1;1;0;1;0;0;1;1;0;8
287;340,000000;339,869419;340,000000;49,999684;1;1;0;1;0;0;1;1;0;8
288;340,000000;340,158071;340,000000;50,001146;1;1;0;1;0;0;1;1;0;8
289;340,000000;340,028322;340,000000;49,998726;1;1;0;1;0;0;1;1;0;8
290;340,000000;340,072682;340,000000;50,000040;1;1;0;1;0;0;1;1;0;8
291;340,000000;339,991838;340,000000;49,999615;1;1;0;1;0;0;1;1;0;8
292;340,000000;340,044772;340,000000;49,995612;1;1;0;1;0;0;1;1;0;8
293;340,000000;340,008125;340,000000;49,997801;1;1;0;1;0;0;1;1;0;8
294;340,000000;340,002281;340,000000;50,000461;1;1;0;1;0;0;1;1;0;8
295;340,000000;339,990478;340,000000;50,001107;1;1;0;1;0;0;1;1;0;8
296;340,000000;340,033615;340,000000;50,000719;1;1;0;1;0;0;1;1;0;8
297;340,000000;340,052907;340,000000;49,999577;1;1;0;1;0;0;1;1;0;8
298;340,000000;340,099927;340,000000;49,997963;1;1;0;1;0;0;1;1;0;8
299;340,000000;339,958211;340,000000;49,999683;1;1;0;1;0;0;1;1;0;8
300;340,000000;339,929670;340,000000;50,000882;1;1;0;1;0;0;1;1;0;8
301;340,000000;340,042202;340,000000;50,000909;1;1;0;1;0;0;1;1;0;8
