# YHDA_VERSION=0.6.0
# TEST_SERVICE=SFHM
# PLANT_TYPE=KONV
# STEP_ID=LFSM_U_49_6
# STEP_NAME=Sınırlı frekans hassasiyet modu — düşük frekans / 49,6 Hz
# TESIS_ADI=YHDA Örnek Konvansiyonel SFHM
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=30
# DROOP_PERCENT=4
time_s;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw
-10,100000;49,999990;275,057280;275,000000;30
-10,000000;49,999457;274,921153;275,000000;30
-9,900000;50,000175;275,045501;275,000000;30
-9,800000;49,999632;274,979910;275,000000;30
-9,700000;49,999999;274,954797;275,000000;30
-9,600000;49,999747;274,965756;275,000000;30
-9,500000;50,000239;274,987681;275,000000;30
-9,400000;50,000175;275,009866;275,000000;30
-9,300000;50,000231;275,030000;275,000000;30
-9,200000;50,000603;274,971007;275,000000;30
-9,100000;49,999894;274,932963;275,000000;30
-9,000000;50,000372;274,993714;275,000000;30
-8,900000;50,000371;274,887520;275,000000;30
-8,800000;49,999939;275,039279;275,000000;30
-8,700000;49,999730;275,089593;275,000000;30
-8,600000;50,000022;275,026479;275,000000;30
-8,500000;50,000120;275,025908;275,000000;30
-8,400000;50,000139;275,058626;275,000000;30
-8,300000;49,999448;274,986974;275,000000;30
-8,200000;50,000061;274,996391;275,000000;30
-8,100000;49,999726;274,989501;275,000000;30
-8,000000;49,999775;275,035561;275,000000;30
-7,900000;49,999502;274,944543;275,000000;30
-7,800000;49,999623;275,039047;275,000000;30
-7,700000;50,000428;274,939905;275,000000;30
-7,600000;49,999725;275,042058;275,000000;30
-7,500000;50,000371;275,039626;275,000000;30
-7,400000;50,000181;274,957276;275,000000;30
-7,300000;49,999985;275,013429;275,000000;30
-7,200000;50,000351;274,953372;275,000000;30
-7,100000;49,999897;274,892015;275,000000;30
-7,000000;49,999695;275,035930;275,000000;30
-6,900000;50,000205;274,918461;275,000000;30
-6,800000;50,000363;274,894711;275,000000;30
-6,700000;50,000121;274,966699;275,000000;30
-6,600000;50,000002;275,002398;275,000000;30
-6,500000;50,000024;275,001856;275,000000;30
-6,400000;49,999701;275,080045;275,000000;30
-6,300000;50,000339;275,036420;275,000000;30
-6,200000;49,999795;275,010161;275,000000;30
-6,100000;49,999684;275,058739;275,000000;30
-6,000000;50,000031;275,000637;275,000000;30
-5,900000;50,000233;274,938020;275,000000;30
-5,800000;50,000064;274,941309;275,000000;30
-5,700000;49,999781;274,989885;275,000000;30
-5,600000;49,999373;275,024252;275,000000;30
-5,500000;49,999997;274,950842;275,000000;30
-5,400000;50,000220;274,986090;275,000000;30
-5,300000;49,999971;274,950336;275,000000;30
-5,200000;49,999921;274,957235;275,000000;30
-5,100000;49,999652;274,948482;275,000000;30
-5,000000;49,999863;274,994213;275,000000;30
-4,900000;50,000431;274,974708;275,000000;30
-4,800000;50,000242;275,050510;275,000000;30
-4,700000;50,000032;274,943033;275,000000;30
-4,600000;49,999896;275,008266;275,000000;30
-4,500000;50,000135;275,003343;275,000000;30
-4,400000;49,999557;275,047186;275,000000;30
-4,300000;50,000157;274,917196;275,000000;30
-4,200000;50,000567;274,974804;275,000000;30
-4,100000;49,999765;275,003070;275,000000;30
-4,000000;49,999958;275,004165;275,000000;30
-3,900000;50,000334;274,924187;275,000000;30
-3,800000;50,000347;274,948556;275,000000;30
-3,700000;49,999544;275,061569;275,000000;30
-3,600000;49,999758;274,966973;275,000000;30
-3,500000;50,000051;274,979400;275,000000;30
-3,400000;50,000090;274,981033;275,000000;30
-3,300000;50,000138;275,043675;275,000000;30
-3,200000;49,999953;275,032960;275,000000;30
-3,100000;50,000063;275,079042;275,000000;30
-3,000000;50,000308;275,024994;275,000000;30
-2,900000;49,999751;274,997039;275,000000;30
-2,800000;50,000610;275,037986;275,000000;30
-2,700000;50,000092;275,102569;275,000000;30
-2,600000;49,999780;274,905828;275,000000;30
-2,500000;50,000227;274,989134;275,000000;30
-2,400000;50,000250;274,968004;275,000000;30
-2,300000;49,999931;274,986732;275,000000;30
-2,200000;50,000231;275,043550;275,000000;30
-2,100000;50,000048;275,033703;275,000000;30
-2,000000;50,000228;275,002770;275,000000;30
-1,900000;49,999970;274,965491;275,000000;30
-1,800000;49,999987;274,982357;275,000000;30
-1,700000;50,000065;275,111477;275,000000;30
-1,600000;49,999648;274,988516;275,000000;30
-1,500000;50,000371;274,983555;275,000000;30
-1,400000;50,000081;274,962201;275,000000;30
-1,300000;50,000424;274,988314;275,000000;30
-1,200000;49,999965;274,972442;275,000000;30
-1,100000;50,000023;274,981214;275,000000;30
-1,000000;49,999844;275,108272;275,000000;30
-0,900000;50,000330;275,071749;275,000000;30
-0,800000;49,999857;274,891371;275,000000;30
-0,700000;50,000015;275,018540;275,000000;30
-0,600000;50,000103;275,037802;275,000000;30
-0,500000;50,000356;275,066212;275,000000;30
-0,400000;50,000339;275,064663;275,000000;30
-0,300000;50,000065;275,017479;275,000000;30
-0,200000;50,000680;275,005390;275,000000;30
-0,100000;49,999703;275,027969;275,000000;30
0,000000;49,600118;274,977709;275,000000;30
0,100000;49,599998;274,929526;275,000000;30
0,200000;49,599870;275,049267;275,000000;30
0,300000;49,599807;274,925881;275,000000;30
0,400000;49,599684;274,972898;275,000000;30
0,500000;49,600081;274,943958;275,000000;30
0,600000;49,600336;275,006252;275,000000;30
0,700000;49,599666;275,067834;275,000000;30
0,800000;49,600412;275,048319;275,000000;30
0,900000;49,599752;274,976811;275,000000;30
1,000000;49,600017;275,010350;275,000000;30
1,100000;49,599916;274,963530;275,000000;30
1,200000;49,600761;274,958650;275,000000;30
1,300000;49,600223;275,029097;275,000000;30
1,400000;49,599909;275,045236;275,000000;30
1,500000;49,600286;274,958388;275,000000;30
1,600000;49,599948;275,008653;275,000000;30
1,700000;49,600002;275,027967;275,000000;30
1,800000;49,600013;274,967961;275,000000;30
1,900000;49,599959;275,004907;275,000000;30
2,000000;49,600598;275,045678;275,000000;30
2,100000;49,599725;275,066261;275,000000;30
2,200000;49,599706;275,101168;275,000000;30
2,300000;49,599558;275,172987;275,000000;30
2,400000;49,600047;275,166169;275,000000;30
2,500000;49,600282;275,205442;275,000000;30
2,600000;49,599900;275,189690;275,000000;30
2,700000;49,599778;275,305100;275,000000;30
2,800000;49,599987;275,391090;275,000000;30
2,900000;49,599954;275,402891;275,000000;30
3,000000;49,600391;275,502847;275,000000;30
3,100000;49,599895;275,488526;275,000000;30
3,200000;49,600181;275,625957;275,000000;30
3,300000;49,599152;275,679078;275,000000;30
3,400000;49,600287;275,806675;275,000000;30
3,500000;49,600042;275,968636;275,000000;30
3,600000;49,600393;275,965374;275,000000;30
3,700000;49,600006;276,103073;275,000000;30
3,800000;49,599922;276,153841;275,000000;30
3,900000;49,599555;276,283751;275,000000;30
4,000000;49,599938;276,410687;275,000000;30
4,100000;49,599646;276,538122;275,000000;30
4,200000;49,599474;276,676692;275,000000;30
4,300000;49,600141;276,746920;275,000000;30
4,400000;49,600223;276,821553;275,000000;30
4,500000;49,600618;276,974899;275,000000;30
4,600000;49,599542;276,989564;275,000000;30
4,700000;49,599414;277,350432;275,000000;30
4,800000;49,599180;277,342495;275,000000;30
4,900000;49,600697;277,450299;275,000000;30
5,000000;49,600345;277,618801;275,000000;30
5,100000;49,599829;277,710997;275,000000;30
5,200000;49,599985;277,845691;275,000000;30
5,300000;49,599761;278,167053;275,000000;30
5,400000;49,600271;278,252098;275,000000;30
5,500000;49,600005;278,459790;275,000000;30
5,600000;49,600095;278,402575;275,000000;30
5,700000;49,599734;278,687543;275,000000;30
5,800000;49,600147;278,835117;275,000000;30
5,900000;49,600252;278,978597;275,000000;30
6,000000;49,600166;279,221390;275,000000;30
6,100000;49,600346;279,325024;275,000000;30
6,200000;49,599872;279,466343;275,000000;30
6,300000;49,599718;279,651193;275,000000;30
6,400000;49,600066;279,980778;275,000000;30
6,500000;49,599907;279,995991;275,000000;30
6,600000;49,600216;280,046152;275,000000;30
6,700000;49,600108;280,416590;275,000000;30
6,800000;49,599753;280,463854;275,000000;30
6,900000;49,599605;280,669196;275,000000;30
7,000000;49,599869;280,894569;275,000000;30
7,100000;49,600047;281,033583;275,000000;30
7,200000;49,599709;281,232635;275,000000;30
7,300000;49,599801;281,397336;275,000000;30
7,400000;49,600034;281,671551;275,000000;30
7,500000;49,600434;281,775869;275,000000;30
7,600000;49,600283;281,940987;275,000000;30
7,700000;49,600058;282,125018;275,000000;30
7,800000;49,600197;282,380006;275,000000;30
7,900000;49,600147;282,494113;275,000000;30
8,000000;49,600102;282,655997;275,000000;30
8,100000;49,600250;282,880809;275,000000;30
8,200000;49,599699;283,042413;275,000000;30
8,300000;49,599812;283,219363;275,000000;30
8,400000;49,600033;283,406565;275,000000;30
8,500000;49,599298;283,626692;275,000000;30
8,600000;49,600315;283,719028;275,000000;30
8,700000;49,599954;283,950488;275,000000;30
8,800000;49,599886;284,151349;275,000000;30
8,900000;49,599827;284,372041;275,000000;30
9,000000;49,599567;284,552503;275,000000;30
9,100000;49,600533;284,813709;275,000000;30
9,200000;49,600039;284,869917;275,000000;30
9,300000;49,600004;285,113459;275,000000;30
9,400000;49,600256;285,252034;275,000000;30
9,500000;49,600402;285,477184;275,000000;30
9,600000;49,599839;285,604128;275,000000;30
9,700000;49,600318;285,821078;275,000000;30
9,800000;49,600231;285,917098;275,000000;30
9,900000;49,599999;286,137617;275,000000;30
10,000000;49,600403;286,285258;275,000000;30
10,100000;49,600034;286,468840;275,000000;30
10,200000;49,600008;286,627643;275,000000;30
10,300000;49,600097;286,868352;275,000000;30
10,400000;49,599845;287,010533;275,000000;30
10,500000;49,600099;287,182313;275,000000;30
10,600000;49,599870;287,316084;275,000000;30
10,700000;49,600014;287,539140;275,000000;30
10,800000;49,599845;287,655993;275,000000;30
10,900000;49,599801;287,752268;275,000000;30
11,000000;49,599743;287,973182;275,000000;30
11,100000;49,600180;288,074407;275,000000;30
11,200000;49,599498;288,241300;275,000000;30
11,300000;49,599682;288,411253;275,000000;30
11,400000;49,599478;288,567281;275,000000;30
11,500000;49,599712;288,682012;275,000000;30
11,600000;49,600156;288,878796;275,000000;30
11,700000;49,599856;288,937040;275,000000;30
11,800000;49,599676;289,072206;275,000000;30
11,900000;49,600174;289,258672;275,000000;30
12,000000;49,599908;289,412817;275,000000;30
12,100000;49,599929;289,572921;275,000000;30
12,200000;49,600467;289,661105;275,000000;30
12,300000;49,599849;289,714671;275,000000;30
12,400000;49,599728;289,818302;275,000000;30
12,500000;49,599816;290,038084;275,000000;30
12,600000;49,600067;290,027292;275,000000;30
12,700000;49,600443;290,270626;275,000000;30
12,800000;49,599481;290,281635;275,000000;30
12,900000;49,599098;290,450549;275,000000;30
13,000000;49,600241;290,480756;275,000000;30
13,100000;49,600301;290,690862;275,000000;30
13,200000;49,600282;290,689932;275,000000;30
13,300000;49,600246;290,770702;275,000000;30
13,400000;49,599437;290,865014;275,000000;30
13,500000;49,600664;290,890158;275,000000;30
13,600000;49,600263;290,992783;275,000000;30
13,700000;49,600043;291,126383;275,000000;30
13,800000;49,599379;291,144802;275,000000;30
13,900000;49,599819;291,234773;275,000000;30
14,000000;49,599535;291,191462;275,000000;30
14,100000;49,599919;291,291745;275,000000;30
14,200000;49,600306;291,305968;275,000000;30
14,300000;49,600075;291,366466;275,000000;30
14,400000;49,600026;291,421359;275,000000;30
14,500000;49,599845;291,377687;275,000000;30
14,600000;49,600224;291,413240;275,000000;30
14,700000;49,600341;291,518216;275,000000;30
14,800000;49,599807;291,424734;275,000000;30
14,900000;49,599940;291,437064;275,000000;30
15,000000;49,600536;291,619748;275,000000;30
15,100000;49,599781;291,490416;275,000000;30
15,200000;49,600021;291,536166;275,000000;30
15,300000;49,599696;291,522650;275,000000;30
15,400000;49,600561;291,550428;275,000000;30
15,500000;49,599590;291,635128;275,000000;30
15,600000;49,600028;291,473342;275,000000;30
15,700000;49,599936;291,631325;275,000000;30
15,800000;49,599965;291,647477;275,000000;30
15,900000;49,599873;291,617621;275,000000;30
16,000000;49,599397;291,671205;275,000000;30
16,100000;49,599927;291,622330;275,000000;30
16,200000;49,599681;291,698641;275,000000;30
16,300000;49,600280;291,727779;275,000000;30
16,400000;49,599929;291,781041;275,000000;30
16,500000;49,600091;291,844435;275,000000;30
16,600000;49,599164;291,864593;275,000000;30
16,700000;49,600075;292,027493;275,000000;30
16,800000;49,599993;291,972626;275,000000;30
16,900000;49,600575;292,105055;275,000000;30
17,000000;49,599650;292,126131;275,000000;30
17,100000;49,599969;292,116216;275,000000;30
17,200000;49,599964;292,284600;275,000000;30
17,300000;49,599858;292,402931;275,000000;30
17,400000;49,600092;292,386180;275,000000;30
17,500000;49,599707;292,461981;275,000000;30
17,600000;49,600185;292,605995;275,000000;30
17,700000;49,600268;292,685477;275,000000;30
17,800000;49,600028;292,734978;275,000000;30
17,900000;49,600078;292,818162;275,000000;30
18,000000;49,600444;292,835380;275,000000;30
18,100000;49,599681;293,091677;275,000000;30
18,200000;49,599666;293,031721;275,000000;30
18,300000;49,599853;293,262124;275,000000;30
18,400000;49,600281;293,285987;275,000000;30
18,500000;49,599672;293,324656;275,000000;30
18,600000;49,599858;293,492345;275,000000;30
18,700000;49,599659;293,637890;275,000000;30
18,800000;49,600211;293,646057;275,000000;30
18,900000;49,599975;293,750701;275,000000;30
19,000000;49,600134;294,045899;275,000000;30
19,100000;49,600250;293,964602;275,000000;30
19,200000;49,600178;294,100186;275,000000;30
19,300000;49,599990;294,204533;275,000000;30
19,400000;49,600108;294,201816;275,000000;30
19,500000;49,599697;294,448565;275,000000;30
19,600000;49,600086;294,572531;275,000000;30
19,700000;49,600144;294,731847;275,000000;30
19,800000;49,600129;294,752121;275,000000;30
19,900000;49,600551;294,908665;275,000000;30
20,000000;49,599894;295,060551;275,000000;30
20,100000;49,599449;295,106700;275,000000;30
20,200000;49,599215;295,166739;275,000000;30
20,300000;49,600200;295,385889;275,000000;30
20,400000;49,599704;295,493397;275,000000;30
20,500000;49,599996;295,627548;275,000000;30
20,600000;49,600332;295,695810;275,000000;30
20,700000;49,600011;295,819410;275,000000;30
20,800000;49,600018;295,977414;275,000000;30
20,900000;49,600041;296,079599;275,000000;30
21,000000;49,599999;296,250937;275,000000;30
21,100000;49,599199;296,345408;275,000000;30
21,200000;49,600425;296,522397;275,000000;30
21,300000;49,600575;296,667095;275,000000;30
21,400000;49,599879;296,715525;275,000000;30
21,500000;49,600022;296,784639;275,000000;30
21,600000;49,600317;297,118883;275,000000;30
21,700000;49,599906;297,173861;275,000000;30
21,800000;49,599715;297,389489;275,000000;30
21,900000;49,600388;297,392715;275,000000;30
22,000000;49,599499;297,558285;275,000000;30
22,100000;49,599834;297,704139;275,000000;30
22,200000;49,599603;297,892936;275,000000;30
22,300000;49,599667;297,897865;275,000000;30
22,400000;49,599711;298,065173;275,000000;30
22,500000;49,600083;298,252756;275,000000;30
22,600000;49,599866;298,374523;275,000000;30
22,700000;49,599634;298,576324;275,000000;30
22,800000;49,599542;298,721062;275,000000;30
22,900000;49,600279;298,861834;275,000000;30
23,000000;49,600278;298,896684;275,000000;30
23,100000;49,600040;299,031035;275,000000;30
23,200000;49,600230;299,220114;275,000000;30
23,300000;49,600089;299,272577;275,000000;30
23,400000;49,600228;299,487558;275,000000;30
23,500000;49,600198;299,532481;275,000000;30
23,600000;49,599874;299,723182;275,000000;30
23,700000;49,599774;299,754037;275,000000;30
23,800000;49,599863;299,982809;275,000000;30
23,900000;49,600123;300,205084;275,000000;30
24,000000;49,599529;300,198560;275,000000;30
24,100000;49,600002;300,372365;275,000000;30
24,200000;49,600246;300,565924;275,000000;30
24,300000;49,599757;300,644074;275,000000;30
24,400000;49,600488;300,772602;275,000000;30
24,500000;49,600117;300,782446;275,000000;30
24,600000;49,600388;300,948241;275,000000;30
24,700000;49,599994;301,237629;275,000000;30
24,800000;49,599787;301,202385;275,000000;30
24,900000;49,599974;301,320378;275,000000;30
25,000000;49,600117;301,516765;275,000000;30
25,100000;49,600049;301,641308;275,000000;30
25,200000;49,599453;301,702579;275,000000;30
25,300000;49,599985;301,870739;275,000000;30
25,400000;49,599963;301,972981;275,000000;30
25,500000;49,599870;302,140657;275,000000;30
25,600000;49,600386;302,150844;275,000000;30
25,700000;49,599829;302,291528;275,000000;30
25,800000;49,599755;302,392745;275,000000;30
25,900000;49,599949;302,600359;275,000000;30
26,000000;49,600096;302,567085;275,000000;30
26,100000;49,599993;302,735381;275,000000;30
26,200000;49,599883;302,876597;275,000000;30
26,300000;49,600252;303,016202;275,000000;30
26,400000;49,600688;302,982351;275,000000;30
26,500000;49,600182;303,141045;275,000000;30
26,600000;49,600301;303,190972;275,000000;30
26,700000;49,600000;303,371523;275,000000;30
26,800000;49,600542;303,440290;275,000000;30
26,900000;49,600496;303,520767;275,000000;30
27,000000;49,599715;303,552221;275,000000;30
27,100000;49,599446;303,646502;275,000000;30
27,200000;49,600293;303,796626;275,000000;30
27,300000;49,600097;303,880207;275,000000;30
27,400000;49,599967;303,918219;275,000000;30
27,500000;49,599861;304,004661;275,000000;30
27,600000;49,599805;304,044575;275,000000;30
27,700000;49,600301;304,017972;275,000000;30
27,800000;49,600080;304,234990;275,000000;30
27,900000;49,599775;304,303221;275,000000;30
28,000000;49,599917;304,406110;275,000000;30
28,100000;49,600309;304,487187;275,000000;30
28,200000;49,599682;304,459898;275,000000;30
28,300000;49,599851;304,530235;275,000000;30
28,400000;49,599739;304,584759;275,000000;30
28,500000;49,599717;304,583374;275,000000;30
28,600000;49,599910;304,664316;275,000000;30
28,700000;49,599801;304,751468;275,000000;30
28,800000;49,599350;304,659048;275,000000;30
28,900000;49,600353;304,756718;275,000000;30
29,000000;49,599159;304,830263;275,000000;30
29,100000;49,599906;304,809361;275,000000;30
29,200000;49,600360;304,873545;275,000000;30
29,300000;49,599582;304,937650;275,000000;30
29,400000;49,599572;304,993847;275,000000;30
29,500000;49,600073;304,903054;275,000000;30
29,600000;49,600110;304,969392;275,000000;30
29,700000;49,600113;305,003528;275,000000;30
29,800000;49,600088;304,991709;275,000000;30
29,900000;49,600185;304,894605;275,000000;30
30,000000;49,600313;304,979890;275,000000;30
30,100000;49,600067;305,038690;275,000000;30
30,200000;49,600035;305,050542;275,000000;30
30,300000;49,599697;305,012013;275,000000;30
30,400000;49,600630;305,063674;275,000000;30
30,500000;49,600136;304,975102;275,000000;30
30,600000;49,599965;305,037788;275,000000;30
30,700000;49,600185;304,959996;275,000000;30
30,800000;49,599739;304,975758;275,000000;30
30,900000;49,600479;305,030338;275,000000;30
31,000000;49,599843;304,970303;275,000000;30
31,100000;49,600166;304,932414;275,000000;30
31,200000;49,600048;305,015324;275,000000;30
31,300000;49,599984;305,021181;275,000000;30
31,400000;49,600365;304,970199;275,000000;30
31,500000;49,599906;304,911857;275,000000;30
31,600000;49,600252;305,057438;275,000000;30
31,700000;49,600362;304,937204;275,000000;30
31,800000;49,600353;305,060798;275,000000;30
31,900000;49,599981;304,918198;275,000000;30
32,000000;49,599793;304,955499;275,000000;30
32,100000;49,600158;305,015886;275,000000;30
32,200000;49,599557;305,030375;275,000000;30
32,300000;49,600526;305,000001;275,000000;30
32,400000;49,599932;305,005548;275,000000;30
32,500000;49,600053;304,983382;275,000000;30
32,600000;49,600302;304,975931;275,000000;30
32,700000;49,600670;305,054948;275,000000;30
32,800000;49,600367;305,011800;275,000000;30
32,900000;49,599859;304,994012;275,000000;30
33,000000;49,600181;304,996187;275,000000;30
33,100000;49,599913;305,045243;275,000000;30
33,200000;49,599656;305,081167;275,000000;30
33,300000;49,599875;305,046471;275,000000;30
33,400000;49,599984;305,060967;275,000000;30
33,500000;49,600464;304,989322;275,000000;30
33,600000;49,600265;305,008668;275,000000;30
33,700000;49,599756;305,061447;275,000000;30
33,800000;49,600085;304,907735;275,000000;30
33,900000;49,600576;304,928620;275,000000;30
34,000000;49,599953;305,041284;275,000000;30
34,100000;49,599976;305,014639;275,000000;30
34,200000;49,599595;305,048263;275,000000;30
34,300000;49,599865;304,984645;275,000000;30
34,400000;49,599852;305,059737;275,000000;30
34,500000;49,599744;304,948298;275,000000;30
34,600000;49,599920;304,968901;275,000000;30
34,700000;49,600252;304,997347;275,000000;30
34,800000;49,599665;304,948719;275,000000;30
34,900000;49,600160;304,958099;275,000000;30
35,000000;49,599804;305,074554;275,000000;30
35,100000;49,599698;305,050117;275,000000;30
35,200000;49,599975;304,933606;275,000000;30
35,300000;49,599887;305,061851;275,000000;30
35,400000;49,600109;305,069191;275,000000;30
35,500000;49,600305;304,975769;275,000000;30
35,600000;49,600561;305,018172;275,000000;30
35,700000;49,600351;305,008614;275,000000;30
35,800000;49,599339;304,995272;275,000000;30
35,900000;49,600113;304,960230;275,000000;30
36,000000;49,600186;304,984784;275,000000;30
36,100000;49,599607;304,972390;275,000000;30
36,200000;49,599413;304,947497;275,000000;30
36,300000;49,599399;305,028307;275,000000;30
36,400000;49,599888;304,967866;275,000000;30
36,500000;49,599828;304,951441;275,000000;30
36,600000;49,599989;305,027893;275,000000;30
36,700000;49,600241;304,895839;275,000000;30
36,800000;49,599933;304,994257;275,000000;30
36,900000;49,600573;304,918665;275,000000;30
37,000000;49,600078;304,963622;275,000000;30
37,100000;49,600213;305,023359;275,000000;30
37,200000;49,600153;305,001795;275,000000;30
37,300000;49,599505;305,005115;275,000000;30
37,400000;49,599781;304,952693;275,000000;30
37,500000;49,600035;305,013157;275,000000;30
37,600000;49,600180;304,979830;275,000000;30
